source_ordinal	surface_id	reference_bearing	visual_reference_count	locator_occurrence_count	overall_disposition	rights_axis	policy_axis	provider_axis
12496	SURF-YALEDESIGNTRACE2026V2R0007	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12497	SURF-YALEDESIGNTRACE2026V2R0008	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12498	SURF-YALEDESIGNTRACE2026V2R0009	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12499	SURF-YALEDESIGNTRACE2026V2R0010	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12500	SURF-YALEDESIGNTRACE2026V2R0011	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12501	SURF-YALEDESIGNTRACE2026V2R0012	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12502	SURF-YALEDESIGNTRACE2026V2R0013	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12503	SURF-YALEDESIGNTRACE2026V2R0014	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12504	SURF-YALEDESIGNTRACE2026V2R0015	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12505	SURF-YALEDESIGNTRACE2026V2R0016	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12506	SURF-YALEDESIGNTRACE2026V2R0017	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12507	SURF-YALEDESIGNTRACE2026V2R0018	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12508	SURF-YALEDESIGNTRACE2026V2R0019	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12509	SURF-YALEDESIGNTRACE2026V2R0020	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12510	SURF-YALEDESIGNTRACE2026V2R0021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12511	SURF-YALEDESIGNTRACE2026V2R0022	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12512	SURF-YALEDESIGNTRACE2026V2R0023	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12513	SURF-YALEDESIGNTRACE2026V2R0024	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12514	SURF-YALEDESIGNTRACE2026V2R0025	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12515	SURF-YALEDESIGNTRACE2026V2R0026	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12516	SURF-YALEDESIGNTRACE2026V2R0027	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12517	SURF-YALEDESIGNTRACE2026V2R0028	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12518	SURF-YALEPOSTERTRACE2026V1R0055	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12519	SURF-YALEPOSTERTRACE2026V1R0063	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12520	SURF-YALEPRODUCTTRACE2026V3R0001	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12521	SURF-YALEPRODUCTTRACE2026V3R0002	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12522	SURF-YALEPRODUCTTRACE2026V3R0003	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12523	SURF-YALEPRODUCTTRACE2026V3R0004	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12524	SURF-YALEPRODUCTTRACE2026V3R0005	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12525	SURF-YALEPRODUCTTRACE2026V3R0006	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12526	SURF-YALEPRODUCTTRACE2026V3R0007	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12527	SURF-YALEPRODUCTTRACE2026V3R0008	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12528	SURF-YALEPRODUCTTRACE2026V3R0009	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12529	SURF-YALEPRODUCTTRACE2026V3R0010	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12530	SURF-YALEPRODUCTTRACE2026V3R0011	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12531	SURF-YALEPRODUCTTRACE2026V3R0012	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12532	SURF-YALEPRODUCTTRACE2026V3R0013	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12533	SURF-YALEPRODUCTTRACE2026V3R0014	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12534	SURF-YALEPRODUCTTRACE2026V3R0015	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12535	SURF-YALEPRODUCTTRACE2026V3R0016	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12536	SURF-BNDCLTRACE2026V1R0004	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12537	SURF-BNDCLTRACE2026V1R0005	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12538	SURF-BNDCLTRACE2026V1R0094	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12539	SURF-CAW2026R03439	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12540	SURF-CCE2026R00867	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12541	SURF-CCR2026R0099	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12542	SURF-CCT2026R01047	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12543	SURF-CCT2026R01048	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12544	SURF-CCT2026R01049	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12545	SURF-CCT2026R01050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12546	SURF-CCT2026R01051	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12547	SURF-CCT2026R01052	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12548	SURF-CCT2026R01053	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12549	SURF-CCT2026R01424	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12550	SURF-CCT2026R01806	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12551	SURF-CRB2026V2R0270	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12552	SURF-CRB2026V2R0364	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12553	SURF-CRB2026V2R0523	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12554	SURF-CRB2026V3R00094	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12555	SURF-CRB2026V3R00244	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12556	SURF-CRB2026V3R00245	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12557	SURF-CRB2026V3R00246	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12558	SURF-CRB2026V3R00247	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12559	SURF-CRB2026V3R00248	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12560	SURF-CRB2026V3R00249	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12561	SURF-CRB2026V3R00250	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12562	SURF-LPC2026R025	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12563	SURF-MODERNAPITRACE2026R0002	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12564	SURF-MODERNAPITRACE2026R0003	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12565	SURF-MODERNAPITRACE2026R0004	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12566	SURF-MODERNAPITRACE2026R0005	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12567	SURF-MODERNAPITRACE2026R0006	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12568	SURF-NBPOSTERTRACE2026V1R0256	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12569	SURF-NBPOSTERTRACE2026V2R0021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12570	SURF-SBC1970R0011	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
12571	SURF-SBC1970R0012	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
12572	SURF-SBC1970R0013	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
12573	SURF-SBC1970R0014	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
12574	SURF-SBC1970R0015	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
12575	SURF-SBC1970R0016	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
12576	SURF-VAM20K-02152	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12577	SURF-VAM20K-02153	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12578	SURF-VAM20K-02155	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12579	SURF-VAM20K-02156	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12580	SURF-VAM20K-02157	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12581	SURF-VAM20K-02158	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12582	SURF-VAM20K-02159	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12583	SURF-VAMMODERNTRACE2026R0087	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12584	SURF-VAMMODERNTRACE2026R0088	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12585	SURF-VAMMODERNTRACE2026R0101	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12586	SURF-VAMMODERNTRACE2026R0103	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12587	SURF-VAMMODERNTRACE2026R0104	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12588	SURF-VAMMODERNTRACE2026R0111	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12589	SURF-VAMMODERNTRACE2026R0115	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12590	SURF-VAMMODERNTRACE2026R0116	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12591	SURF-VAMMODERNTRACE2026R0117	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12592	SURF-VAMMODERNTRACE2026R0118	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12593	SURF-VAMMODERNTRACE2026R0119	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12594	SURF-VAMMODERNTRACE2026R0120	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12595	SURF-VAMMODERNTRACE2026R0121	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12596	SURF-VAMMODERNTRACE2026R0126	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12597	SURF-VAMMODERNTRACE2026R0138	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12598	SURF-VAMMODERNTRACE2026R0171	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12599	SURF-VAMMODERNTRACE2026R0184	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12600	SURF-VAMMODERNTRACE2026R0185	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12601	SURF-VAMMODERNTRACE2026R0186	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12602	SURF-VAMYEARTRACEV2R0052	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12603	SURF-VAMYEARTRACEV2R0078	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12604	SURF-YALEDESIGNTRACE2026V2R0029	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12605	SURF-YALEDESIGNTRACE2026V2R0030	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12606	SURF-YALEDESIGNTRACE2026V2R0031	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12607	SURF-YALEDESIGNTRACE2026V2R0032	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12608	SURF-YALEDESIGNTRACE2026V2R0033	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12609	SURF-YALEDESIGNTRACE2026V2R0034	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12610	SURF-YALEDESIGNTRACE2026V2R0035	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12611	SURF-YALEDESIGNTRACE2026V2R0036	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12612	SURF-YALEDESIGNTRACE2026V2R0037	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12613	SURF-YALEDESIGNTRACE2026V2R0038	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12614	SURF-YALEDESIGNTRACE2026V2R0039	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12615	SURF-YALEDESIGNTRACE2026V2R0040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12616	SURF-YALEDESIGNTRACE2026V2R0041	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12617	SURF-YALEDESIGNTRACE2026V2R0042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12618	SURF-YALEDESIGNTRACE2026V2R0043	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12619	SURF-YALEDESIGNTRACE2026V2R0044	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12620	SURF-YALEDESIGNTRACE2026V2R0045	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12621	SURF-YALEDESIGNTRACE2026V2R0046	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12622	SURF-YALEDESIGNTRACE2026V2R0047	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12623	SURF-YALEDESIGNTRACE2026V2R0048	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12624	SURF-YALEDESIGNTRACE2026V2R0049	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12625	SURF-YALEDESIGNTRACE2026V2R0050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12626	SURF-YALEPOSTERTRACE2026V1R0037	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12627	SURF-YALEPOSTERTRACE2026V1R0038	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12628	SURF-YALEPRODUCTTRACE2026V3R0017	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12629	SURF-YALEPRODUCTTRACE2026V3R0018	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12630	SURF-YALEPRODUCTTRACE2026V3R0019	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12631	SURF-YALEPRODUCTTRACE2026V3R0020	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12632	SURF-YALEPRODUCTTRACE2026V3R0021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12633	SURF-YALEPRODUCTTRACE2026V3R0022	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12634	SURF-YALEPRODUCTTRACE2026V3R0023	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12635	SURF-YALEPRODUCTTRACE2026V3R0024	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12636	SURF-YALEPRODUCTTRACE2026V3R0025	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12637	SURF-YALEPRODUCTTRACE2026V3R0026	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12638	SURF-YALEPRODUCTTRACE2026V3R0027	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12639	SURF-YALEPRODUCTTRACE2026V3R0028	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12640	SURF-YALEPRODUCTTRACE2026V3R0029	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12641	SURF-YALEPRODUCTTRACE2026V3R0030	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12642	SURF-YALEPRODUCTTRACE2026V3R0031	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12643	SURF-YALEPRODUCTTRACE2026V3R0032	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12644	SURF-YALEPRODUCTTRACE2026V3R0033	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12645	SURF-YALEPRODUCTTRACE2026V3R0034	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12646	SURF-CAW2026R03463	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12647	SURF-CAW2026R03464	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12648	SURF-CAW2026R03465	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12649	SURF-CAW2026R03466	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12650	SURF-CCR2026R0100	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12651	SURF-CCT2026R01054	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12652	SURF-CCT2026R03187	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12653	SURF-CCT2026R03885	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12654	SURF-CCT2026R04196	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12655	SURF-CGS2026R0258	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12656	SURF-CGS2026R0259	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12657	SURF-CRB2026V2R0119	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12658	SURF-CRB2026V2R0650	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12659	SURF-CRB2026V2R0698	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12660	SURF-CRB2026V3R00048	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12661	SURF-CRB2026V3R00252	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12662	SURF-CRB2026V3R00253	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12663	SURF-CRB2026V3R00254	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12664	SURF-CRB2026V3R00255	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12665	SURF-CRB2026V3R00256	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12666	SURF-CRB2026V3R00257	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12667	SURF-CRB2026V3R00258	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12668	SURF-CRB2026V3R00259	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12669	SURF-CRB2026V3R00260	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12670	SURF-CRB2026V3R00261	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12671	SURF-CRB2026V3R00262	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12672	SURF-CRB2026V3R00263	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12673	SURF-CRB2026V3R00264	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12674	SURF-CRB2026V3R00265	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12675	SURF-CRB2026V3R00266	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12676	SURF-CRB2026V3R00267	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12677	SURF-CRB2026V3R00268	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12678	SURF-CRB2026V3R00269	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12679	SURF-CRB2026V3R00270	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12680	SURF-CRB2026V3R00271	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12681	SURF-CRB2026V3R00272	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12682	SURF-CSPTRACE2026R0018	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12683	SURF-GSU2026R047	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12684	SURF-LPC2026R026	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12685	SURF-MODERNAPITRACE2026R0007	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12686	SURF-MODERNAPITRACE2026R0008	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12687	SURF-MODERNAPITRACE2026R0009	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12688	SURF-MODERNAPITRACE2026R0010	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12689	SURF-NBPOSTERTRACE2026V1R0134	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12690	SURF-NBPOSTERTRACE2026V1R0178	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12691	SURF-NBPOSTERTRACE2026V1R0315	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12692	SURF-NBPOSTERTRACE2026V2R0146	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12693	SURF-SPCTRACE2026V2R0282	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12694	SURF-SPCTRACE2026V2R0291	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12695	SURF-VAM20K-00870	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12696	SURF-VAM20K-01129	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12697	SURF-VAM20K-01130	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12698	SURF-VAMMODERNTRACE2026R0156	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12699	SURF-VAMMODERNTRACE2026R0160	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12700	SURF-VAMMODERNTRACE2026R0163	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12701	SURF-VAMMODERNTRACE2026R0192	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12702	SURF-VAMMODERNTRACE2026R0193	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12703	SURF-YALEDESIGNTRACE2026V2R0051	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12704	SURF-YALEDESIGNTRACE2026V2R0052	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12705	SURF-YALEDESIGNTRACE2026V2R0053	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12706	SURF-YALEDESIGNTRACE2026V2R0054	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12707	SURF-YALEDESIGNTRACE2026V2R0055	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12708	SURF-YALEDESIGNTRACE2026V2R0056	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12709	SURF-YALEDESIGNTRACE2026V2R0057	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12710	SURF-YALEDESIGNTRACE2026V2R0058	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12711	SURF-YALEDESIGNTRACE2026V2R0059	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12712	SURF-YALEDESIGNTRACE2026V2R0060	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12713	SURF-YALEDESIGNTRACE2026V2R0061	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12714	SURF-YALEDESIGNTRACE2026V2R0062	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12715	SURF-YALEDESIGNTRACE2026V2R0063	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12716	SURF-YALEPOSTERTRACE2026V1R0039	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12717	SURF-YALEPRODUCTTRACE2026V3R0035	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12718	SURF-YALEPRODUCTTRACE2026V3R0036	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12719	SURF-YALEPRODUCTTRACE2026V3R0037	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12720	SURF-YALEPRODUCTTRACE2026V3R0038	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12721	SURF-YALEPRODUCTTRACE2026V3R0039	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12722	SURF-YALEPRODUCTTRACE2026V3R0040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12723	SURF-YALEPRODUCTTRACE2026V3R0041	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12724	SURF-YALEPRODUCTTRACE2026V3R0042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12725	SURF-YALEPRODUCTTRACE2026V3R0043	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12726	SURF-YALEPRODUCTTRACE2026V3R0044	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12727	SURF-YALEPRODUCTTRACE2026V3R0045	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12728	SURF-YALEPRODUCTTRACE2026V3R0046	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12729	SURF-YALEPRODUCTTRACE2026V3R0047	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12730	SURF-YALEPRODUCTTRACE2026V3R0048	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12731	SURF-YALEPRODUCTTRACE2026V3R0049	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12732	SURF-YALEPRODUCTTRACE2026V3R0050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12733	SURF-YALEPRODUCTTRACE2026V3R0051	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12734	SURF-YALEPRODUCTTRACE2026V3R0052	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
