policy_version	missingness_version	surface_id	source_record_id	source_ordinal	json_pointer	browse_baseline_disposition	research_disposition	research_reason_code	trace_disposition	trace_reason_code	search_projection_present	candidate_trace_tier	candidate_trace_state	candidate_trace_review_state	candidate_trace_influence_state	candidate_trace_tree_id	candidate_trace_object_node_id	candidate_trace_edge_count
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CRB2026V3R00321	CRB2026V3R00321	13038	/surfaces/13037	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-4E3519A07C2572	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CRB2026V3R00322	CRB2026V3R00322	13039	/surfaces/13038	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-36549776226BEE	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CRB2026V3R00323	CRB2026V3R00323	13040	/surfaces/13039	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-F60F105AED112E	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-LPC2026R029	LPC2026R029	13041	/surfaces/13040	ACCOUNTED	HELD	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	true	metadata_supported	accepted	accepted_metadata_supported	not_inferred	TRTREE017	TRN-OBJ-C020610A94A9C6	8
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0028	MODERNAPITRACE2026R0028	13042	/surfaces/13041	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-3632BAAEE10837	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0029	MODERNAPITRACE2026R0029	13043	/surfaces/13042	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-D99531C76AFFB1	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0030	MODERNAPITRACE2026R0030	13044	/surfaces/13043	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-230E54D7B58B18	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0031	MODERNAPITRACE2026R0031	13045	/surfaces/13044	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-30BFD5BDEA83D4	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0032	MODERNAPITRACE2026R0032	13046	/surfaces/13045	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-9F444E34FAE9D1	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0033	MODERNAPITRACE2026R0033	13047	/surfaces/13046	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-0AB3146585A9AC	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0034	MODERNAPITRACE2026R0034	13048	/surfaces/13047	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-D0816953C8A7AD	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0035	MODERNAPITRACE2026R0035	13049	/surfaces/13048	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-748E9422A46837	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0036	MODERNAPITRACE2026R0036	13050	/surfaces/13049	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-98140D9517D25E	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0037	MODERNAPITRACE2026R0037	13051	/surfaces/13050	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-13D5D62770F1F9	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0038	MODERNAPITRACE2026R0038	13052	/surfaces/13051	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-BB2798B899ABF9	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0039	MODERNAPITRACE2026R0039	13053	/surfaces/13052	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-0D19ABD7A4255A	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-MODERNAPITRACE2026R0040	MODERNAPITRACE2026R0040	13054	/surfaces/13053	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE020	TRN-OBJ-671F61B11B049E	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-NBPOSTERTRACE2026V1R0032	NBPOSTERTRACE2026V1R0032	13055	/surfaces/13054	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE038	TRN-OBJ-43C55460993405	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-NBPOSTERTRACE2026V1R0157	NBPOSTERTRACE2026V1R0157	13056	/surfaces/13055	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE038	TRN-OBJ-3AE0FF4F50AE88	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-NBPOSTERTRACE2026V2R0168	NBPOSTERTRACE2026V2R0168	13057	/surfaces/13056	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE040	TRN-OBJ-E25C48028947A7	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-NBPOSTERTRACE2026V2R0186	NBPOSTERTRACE2026V2R0186	13058	/surfaces/13057	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE040	TRN-OBJ-2895F0631264B8	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SCG1931R0004	SCG1931R0004	13059	/surfaces/13058	ACCOUNTED	HELD	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	true	metadata_supported	accepted	accepted_metadata_supported	not_inferred	TRTREE017	TRN-OBJ-A8D1D438CC08A3	8
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SCG1931R0019	SCG1931R0019	13060	/surfaces/13059	ACCOUNTED	HELD	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	true	metadata_supported	accepted	accepted_metadata_supported	not_inferred	TRTREE017	TRN-OBJ-50CD3F9862A74A	8
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0044	SPCTRACE2026V2R0044	13061	/surfaces/13060	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-34D386C72CBD49	3
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0045	SPCTRACE2026V2R0045	13062	/surfaces/13061	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-C100CB77F24B3B	3
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0046	SPCTRACE2026V2R0046	13063	/surfaces/13062	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-6B46830D9ED3D3	3
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0048	SPCTRACE2026V2R0048	13064	/surfaces/13063	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-54D20A6ECA6D1B	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0049	SPCTRACE2026V2R0049	13065	/surfaces/13064	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-2C3E57687E777E	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0050	SPCTRACE2026V2R0050	13066	/surfaces/13065	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-F63E3D091AD7A8	3
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0283	SPCTRACE2026V2R0283	13067	/surfaces/13066	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-43EBCA636F3036	3
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-SPCTRACE2026V2R0284	SPCTRACE2026V2R0284	13068	/surfaces/13067	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE010	TRN-SPC10-OBJ-14298201B47882	3
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02147	VAM20K-02147	13069	/surfaces/13068	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C76126560AD903	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02149	VAM20K-02149	13070	/surfaces/13069	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C26D42AB8EABE8	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02150	VAM20K-02150	13071	/surfaces/13070	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-D704027E594F6D	16
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAM20K-02151	VAM20K-02151	13072	/surfaces/13071	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-D5FA278F0E0EB1	13
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAMMODERNTRACE2026R0052	VAMMODERNTRACE2026R0052	13073	/surfaces/13072	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-C9A2566DFC181E	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAMMODERNTRACE2026R0125	VAMMODERNTRACE2026R0125	13074	/surfaces/13073	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-9DB2A3165553A7	11
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-VAMYEARTRACEV2R0055	VAMYEARTRACEV2R0055	13075	/surfaces/13074	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE014	TRN-OBJ-0CB5C183D1737D	12
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0088	YALEDESIGNTRACE2026V2R0088	13076	/surfaces/13075	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-7FBC80F7A4FA4C	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0089	YALEDESIGNTRACE2026V2R0089	13077	/surfaces/13076	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-004D3A7AE234F4	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0090	YALEDESIGNTRACE2026V2R0090	13078	/surfaces/13077	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-D31D503A42E4A1	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0091	YALEDESIGNTRACE2026V2R0091	13079	/surfaces/13078	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-5BC44E6695F59C	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0092	YALEDESIGNTRACE2026V2R0092	13080	/surfaces/13079	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-662684BE74E3CF	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0093	YALEDESIGNTRACE2026V2R0093	13081	/surfaces/13080	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-95B2F535FE3543	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0094	YALEDESIGNTRACE2026V2R0094	13082	/surfaces/13081	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-E25011F1177C69	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0095	YALEDESIGNTRACE2026V2R0095	13083	/surfaces/13082	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-5EF8B2A832B620	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0096	YALEDESIGNTRACE2026V2R0096	13084	/surfaces/13083	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-4382013AA270C7	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEDESIGNTRACE2026V2R0097	YALEDESIGNTRACE2026V2R0097	13085	/surfaces/13084	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE037	TRN-OBJ-CAB4DB9292BC11	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEPOSTERTRACE2026V1R0043	YALEPOSTERTRACE2026V1R0043	13086	/surfaces/13085	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE034	TRN-OBJ-C910761E3EDBB4	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEPOSTERTRACE2026V1R0044	YALEPOSTERTRACE2026V1R0044	13087	/surfaces/13086	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE034	TRN-OBJ-CB9B2EFE312485	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-YALEPOSTERTRACE2026V1R0045	YALEPOSTERTRACE2026V1R0045	13088	/surfaces/13087	ACCOUNTED	RESEARCH_ELIGIBLE	EXPLICIT_SOURCE_VERIFIED_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	source_verified	accepted	accepted	not_inferred	TRTREE034	TRN-OBJ-9B93289817ADE4	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CAW2026R03531	CAW2026R03531	13089	/surfaces/13088	ACCOUNTED	HELD	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	metadata_supported	accepted	accepted_metadata_supported	not_inferred	TRTREE017	TRN-OBJ-E4315389AD5673	8
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CAW2026R03545	CAW2026R03545	13090	/surfaces/13089	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-E4C01E7ACF7C0A	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCE2026R00871	CCE2026R00871	13091	/surfaces/13090	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-6CEBEF03D6E730	3
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCE2026R00872	CCE2026R00872	13092	/surfaces/13091	ACCOUNTED	HELD	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false	metadata_supported	accepted	accepted_metadata_supported	not_inferred	TRTREE017	TRN-OBJ-FC0222224CE555	8
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCR2026R0103	CCR2026R0103	13093	/surfaces/13092	ACCOUNTED	HELD	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	true	metadata_supported	accepted	accepted_metadata_supported	not_inferred	TRTREE019	TRN-OBJ-F7EC54D34FEB7C	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCT2026R00772	CCT2026R00772	13094	/surfaces/13093	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-392C568FA280C5	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCT2026R00773	CCT2026R00773	13095	/surfaces/13094	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-075D090FF5F5C7	5
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCT2026R01068	CCT2026R01068	13096	/surfaces/13095	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-B4DDC9167A31CF	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCT2026R01069	CCT2026R01069	13097	/surfaces/13096	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-9DD2EB32479348	4
v49-research-corpus-policy-1.0.0	v49-missingness-baseline-1.0.0	SURF-CCT2026R01070	CCT2026R01070	13098	/surfaces/13097	ACCOUNTED	HELD	MISSING_EXPLICIT_EVIDENCE_TIER	HELD	NO_ELIGIBLE_ACCEPTED_SEMANTIC_RELATION_OR_CLAIM	false		accepted	accepted	not_inferred	TRTREE016	TRN-OBJ-623BC7879D5C8D	4
