object_key	object_kind	schema_name	object_name	identity_arguments	parent_schema	parent_name	owner_role	relation_persistence	relation_security_barrier	routine_language	routine_volatility	routine_security_definer	routine_search_path	type_category	definition_sha256_replay_1	definition_sha256_replay_2	replay_match
TABLE_COLUMN|research|analysis_run|input_corpus_version_id	TABLE_COLUMN	research	input_corpus_version_id	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	103620b3bd7f03394ac65d66e381ee7303758ba261dca98c4d5f6208ee5c3234	103620b3bd7f03394ac65d66e381ee7303758ba261dca98c4d5f6208ee5c3234	true
TABLE_COLUMN|research|analysis_run|input_manifest_sha256	TABLE_COLUMN	research	input_manifest_sha256	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ec1119224a023aa1d1eeffc3439493906afdb07f7f4ce54fb55ce165debac52d	ec1119224a023aa1d1eeffc3439493906afdb07f7f4ce54fb55ce165debac52d	true
TABLE_COLUMN|research|analysis_run|input_release_id	TABLE_COLUMN	research	input_release_id	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	54ec486d16d06e7cd73a447aedbde188096c9f55d4b60f55fde1043c899be308	54ec486d16d06e7cd73a447aedbde188096c9f55d4b60f55fde1043c899be308	true
TABLE_COLUMN|research|analysis_run|method_version	TABLE_COLUMN	research	method_version	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	481267b50a52896eac43ce2c2e570768bf5b42d9feb4326e1abee3cd3a0e24d1	481267b50a52896eac43ce2c2e570768bf5b42d9feb4326e1abee3cd3a0e24d1	true
TABLE_COLUMN|research|analysis_run|output_sha256	TABLE_COLUMN	research	output_sha256	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	6f2aec924e99eb4e92381427f6e2cc3512d713b00a7df60d2502a817a587763f	6f2aec924e99eb4e92381427f6e2cc3512d713b00a7df60d2502a817a587763f	true
TABLE_COLUMN|research|analysis_run|parameters_sha256	TABLE_COLUMN	research	parameters_sha256	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	9ab7723a1a0afa7fabd04fd6fde8b637cd9c38a54889967c372a4fa4273c1496	9ab7723a1a0afa7fabd04fd6fde8b637cd9c38a54889967c372a4fa4273c1496	true
TABLE_COLUMN|research|analysis_run|score_unit	TABLE_COLUMN	research	score_unit	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	9338b97e5c2a4f6e2d23fdf12be73ee9e61a85bb8bee9af3653634f39562559d	9338b97e5c2a4f6e2d23fdf12be73ee9e61a85bb8bee9af3653634f39562559d	true
TABLE_COLUMN|research|analysis_run|score_value	TABLE_COLUMN	research	score_value	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7452fd01c441988af398769931d8cfe79d8e1fcfd28f520cd9f426a3a8dc9cd3	7452fd01c441988af398769931d8cfe79d8e1fcfd28f520cd9f426a3a8dc9cd3	true
TABLE_COLUMN|research|analysis_run|software_sha256	TABLE_COLUMN	research	software_sha256	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	aba46954bf5bb5683211bdbbe5bb54286067ae97bd4770599bb4e87a90ab0256	aba46954bf5bb5683211bdbbe5bb54286067ae97bd4770599bb4e87a90ab0256	true
TABLE_COLUMN|research|analysis_run|threshold_unit	TABLE_COLUMN	research	threshold_unit	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e7fef707f8eaa25f0efe568f57c0d25419cbebfb0a17470c2ea16e3f5b7921b3	e7fef707f8eaa25f0efe568f57c0d25419cbebfb0a17470c2ea16e3f5b7921b3	true
TABLE_COLUMN|research|analysis_run|threshold_value	TABLE_COLUMN	research	threshold_value	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	070f034c008cd63f6ccabefc31bbf0435bac9fdb810ec22b7b09a5b44eb44922	070f034c008cd63f6ccabefc31bbf0435bac9fdb810ec22b7b09a5b44eb44922	true
TABLE_COLUMN|research|analysis_run|uncertainty_lower	TABLE_COLUMN	research	uncertainty_lower	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1aa527b2c6efcd3fe02b05b78fb7b775e76cc7a1d541b68e590b24cf5961c0e1	1aa527b2c6efcd3fe02b05b78fb7b775e76cc7a1d541b68e590b24cf5961c0e1	true
TABLE_COLUMN|research|analysis_run|uncertainty_upper	TABLE_COLUMN	research	uncertainty_upper	\N	research	analysis_run	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0512f24aa8a03c67eee4adceb98ea9e1ecb2487161458f9ceb1b7249fe02859f	0512f24aa8a03c67eee4adceb98ea9e1ecb2487161458f9ceb1b7249fe02859f	true
TABLE_COLUMN|research|claim_decision_evidence|claim_review_decision_id	TABLE_COLUMN	research	claim_review_decision_id	\N	research	claim_decision_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|claim_decision_evidence|evidence_item_id	TABLE_COLUMN	research	evidence_item_id	\N	research	claim_decision_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|claim_decision_evidence|evidence_role	TABLE_COLUMN	research	evidence_role	\N	research	claim_decision_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	true
TABLE_COLUMN|research|claim_evidence|claim_revision_id	TABLE_COLUMN	research	claim_revision_id	\N	research	claim_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|claim_evidence|evidence_item_id	TABLE_COLUMN	research	evidence_item_id	\N	research	claim_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|claim_evidence|evidence_role	TABLE_COLUMN	research	evidence_role	\N	research	claim_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	true
TABLE_COLUMN|research|claim_review_decision|claim_review_decision_id	TABLE_COLUMN	research	claim_review_decision_id	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|claim_review_decision|claim_revision_id	TABLE_COLUMN	research	claim_revision_id	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|claim_review_decision|decided_at	TABLE_COLUMN	research	decided_at	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	true
TABLE_COLUMN|research|claim_review_decision|heightened_review	TABLE_COLUMN	research	heightened_review	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e24fafe9acea1b878e270ff1f2bfab559f590b0a5fe84ccacbaec9086b3fd320	e24fafe9acea1b878e270ff1f2bfab559f590b0a5fe84ccacbaec9086b3fd320	true
TABLE_COLUMN|research|claim_review_decision|outcome	TABLE_COLUMN	research	outcome	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	193d6be306c1ec6946bf2d68deba58aacbae1ded61827a141bbaeede99a8d86a	193d6be306c1ec6946bf2d68deba58aacbae1ded61827a141bbaeede99a8d86a	true
TABLE_COLUMN|research|claim_review_decision|rationale	TABLE_COLUMN	research	rationale	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	true
TABLE_COLUMN|research|claim_review_decision|reviewer_actor	TABLE_COLUMN	research	reviewer_actor	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ab5215a0ff8351195fed77764bd7779fac8f9f0460cfe03bd3e2df6185b44f81	ab5215a0ff8351195fed77764bd7779fac8f9f0460cfe03bd3e2df6185b44f81	true
TABLE_COLUMN|research|claim_review_decision|supersedes_decision_id	TABLE_COLUMN	research	supersedes_decision_id	\N	research	claim_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	fe3afe1cf0bf0fda0778830d40c7497578d6049b8e274d4807a96f82cff39a7f	fe3afe1cf0bf0fda0778830d40c7497578d6049b8e274d4807a96f82cff39a7f	true
TABLE_COLUMN|research|claim_revision|analysis_run_id	TABLE_COLUMN	research	analysis_run_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a24ad743bee9129b5cd88ea3f73f95ecccdef04346a3726c040ca91bb404593f	a24ad743bee9129b5cd88ea3f73f95ecccdef04346a3726c040ca91bb404593f	true
TABLE_COLUMN|research|claim_revision|claim_date_or_version	TABLE_COLUMN	research	claim_date_or_version	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	83edb3db072ccd22f1f8888a62c2d19a43ae3fdc3bdf437f96baa7501154fcd8	83edb3db072ccd22f1f8888a62c2d19a43ae3fdc3bdf437f96baa7501154fcd8	true
TABLE_COLUMN|research|claim_revision|claim_id	TABLE_COLUMN	research	claim_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|claim_revision|claim_revision_id	TABLE_COLUMN	research	claim_revision_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|claim_revision|claim_stance	TABLE_COLUMN	research	claim_stance	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b2a1c4b8b44cf669cf762f6e011c39c7dcc1a3ff3172781010b4a85f201d26a1	b2a1c4b8b44cf669cf762f6e011c39c7dcc1a3ff3172781010b4a85f201d26a1	true
TABLE_COLUMN|research|claim_revision|claimant_agent_id	TABLE_COLUMN	research	claimant_agent_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	fe3afe1cf0bf0fda0778830d40c7497578d6049b8e274d4807a96f82cff39a7f	fe3afe1cf0bf0fda0778830d40c7497578d6049b8e274d4807a96f82cff39a7f	true
TABLE_COLUMN|research|claim_revision|created_at	TABLE_COLUMN	research	created_at	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d84c47e84fd7bb4620131a1e6d05518b4343a49b117a4959257691a01148c120	d84c47e84fd7bb4620131a1e6d05518b4343a49b117a4959257691a01148c120	true
TABLE_COLUMN|research|claim_revision|epistemic_class_id	TABLE_COLUMN	research	epistemic_class_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	54ec486d16d06e7cd73a447aedbde188096c9f55d4b60f55fde1043c899be308	54ec486d16d06e7cd73a447aedbde188096c9f55d4b60f55fde1043c899be308	true
TABLE_COLUMN|research|claim_revision|revision_number	TABLE_COLUMN	research	revision_number	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f8396a1a42e85e43f1d6dccaa28716d8757f81da336df361910d7f17f81e88f3	f8396a1a42e85e43f1d6dccaa28716d8757f81da336df361910d7f17f81e88f3	true
TABLE_COLUMN|research|claim_revision|spatial_qualifier_id	TABLE_COLUMN	research	spatial_qualifier_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	aac57a5a0b85d8bbdbb20f8b66b10fc12315385d35ba4dd8348029af16b2ac25	aac57a5a0b85d8bbdbb20f8b66b10fc12315385d35ba4dd8348029af16b2ac25	true
TABLE_COLUMN|research|claim_revision|status	TABLE_COLUMN	research	status	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	6f15198b33710b584777ee632d52d04f0327f493c2e4d6614ae5c81cb15d94b3	6f15198b33710b584777ee632d52d04f0327f493c2e4d6614ae5c81cb15d94b3	true
TABLE_COLUMN|research|claim_revision|supersedes_claim_revision_id	TABLE_COLUMN	research	supersedes_claim_revision_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7fd6b1b7297a29d714116070d2de009158fd08d179bb99b1632083158483d08e	7fd6b1b7297a29d714116070d2de009158fd08d179bb99b1632083158483d08e	true
TABLE_COLUMN|research|claim_revision|temporal_qualifier_id	TABLE_COLUMN	research	temporal_qualifier_id	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	626ee49ab9a80ca93b91ce51e10a7e0d86eee57c3c86f401e176979f88cafac2	626ee49ab9a80ca93b91ce51e10a7e0d86eee57c3c86f401e176979f88cafac2	true
TABLE_COLUMN|research|claim_revision|wording	TABLE_COLUMN	research	wording	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	01791e3105096689c0a7c3ae3a839b360538125f20938d1fa11e033aee54b6f5	01791e3105096689c0a7c3ae3a839b360538125f20938d1fa11e033aee54b6f5	true
TABLE_COLUMN|research|claim_revision|workflow_state	TABLE_COLUMN	research	workflow_state	\N	research	claim_revision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ac283006dc360882767469f173100ead4595439e705380aa55a2ab5b171f02dd	ac283006dc360882767469f173100ead4595439e705380aa55a2ab5b171f02dd	true
TABLE_COLUMN|research|claim|claim_id	TABLE_COLUMN	research	claim_id	\N	research	claim	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|claim|claim_urn	TABLE_COLUMN	research	claim_urn	\N	research	claim	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c24f412ab7ab023d9b50cc12edf8431b2110a6ea177f44f3276d60d9b6508fc7	c24f412ab7ab023d9b50cc12edf8431b2110a6ea177f44f3276d60d9b6508fc7	true
TABLE_COLUMN|research|claim|created_at	TABLE_COLUMN	research	created_at	\N	research	claim	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	86e6fd3dae046ba9240415fe04cb0eb25b99e9027e93beb9286364529b0f8d27	86e6fd3dae046ba9240415fe04cb0eb25b99e9027e93beb9286364529b0f8d27	true
TABLE_COLUMN|research|corpus_membership|archive_object_id	TABLE_COLUMN	research	archive_object_id	\N	research	corpus_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|corpus_membership|corpus_version_id	TABLE_COLUMN	research	corpus_version_id	\N	research	corpus_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|corpus_membership|decided_at	TABLE_COLUMN	research	decided_at	\N	research	corpus_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	8838bdb720adfe6aac7b69bc025ff8ef4eb562a2f1a3723e462c7475adafa0a9	8838bdb720adfe6aac7b69bc025ff8ef4eb562a2f1a3723e462c7475adafa0a9	true
TABLE_COLUMN|research|corpus_membership|decided_by	TABLE_COLUMN	research	decided_by	\N	research	corpus_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	true
TABLE_COLUMN|research|corpus_membership|disposition	TABLE_COLUMN	research	disposition	\N	research	corpus_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5374a6c453f869e22bcac21a3e8cfea0dbb897dee4fb021097a407e38e44f37b	5374a6c453f869e22bcac21a3e8cfea0dbb897dee4fb021097a407e38e44f37b	true
TABLE_COLUMN|research|corpus_membership|evidence_item_id	TABLE_COLUMN	research	evidence_item_id	\N	research	corpus_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	71db40dcd4e3c5ef65c95e82074bf15f30679a06b350c30a5b96074d0f8c36b6	71db40dcd4e3c5ef65c95e82074bf15f30679a06b350c30a5b96074d0f8c36b6	true
TABLE_COLUMN|research|corpus_membership|reason_code	TABLE_COLUMN	research	reason_code	\N	research	corpus_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d133cd41ffe30cbc7955d7250e9027636c470ea24f292edfb330ecb7463015c3	d133cd41ffe30cbc7955d7250e9027636c470ea24f292edfb330ecb7463015c3	true
TABLE_COLUMN|research|corpus_version|corpus_id	TABLE_COLUMN	research	corpus_id	\N	research	corpus_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|corpus_version|corpus_version_id	TABLE_COLUMN	research	corpus_version_id	\N	research	corpus_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|corpus_version|created_at	TABLE_COLUMN	research	created_at	\N	research	corpus_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	8838bdb720adfe6aac7b69bc025ff8ef4eb562a2f1a3723e462c7475adafa0a9	8838bdb720adfe6aac7b69bc025ff8ef4eb562a2f1a3723e462c7475adafa0a9	true
TABLE_COLUMN|research|corpus_version|policy_sha256	TABLE_COLUMN	research	policy_sha256	\N	research	corpus_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ec1119224a023aa1d1eeffc3439493906afdb07f7f4ce54fb55ce165debac52d	ec1119224a023aa1d1eeffc3439493906afdb07f7f4ce54fb55ce165debac52d	true
TABLE_COLUMN|research|corpus_version|policy_version	TABLE_COLUMN	research	policy_version	\N	research	corpus_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	58fb87e3768632a8c4fcb5593778bb306cdee39b98d9c3fe0d88570a43bed682	58fb87e3768632a8c4fcb5593778bb306cdee39b98d9c3fe0d88570a43bed682	true
TABLE_COLUMN|research|corpus_version|population_frame	TABLE_COLUMN	research	population_frame	\N	research	corpus_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	true
TABLE_COLUMN|research|corpus_version|version_token	TABLE_COLUMN	research	version_token	\N	research	corpus_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1316f15d6c361942f3299abd87b9b0079db36356cb29cf1bc433f33159ca5dec	1316f15d6c361942f3299abd87b9b0079db36356cb29cf1bc433f33159ca5dec	true
TABLE_COLUMN|research|corpus|corpus_id	TABLE_COLUMN	research	corpus_id	\N	research	corpus	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|corpus|corpus_token	TABLE_COLUMN	research	corpus_token	\N	research	corpus	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	481267b50a52896eac43ce2c2e570768bf5b42d9feb4326e1abee3cd3a0e24d1	481267b50a52896eac43ce2c2e570768bf5b42d9feb4326e1abee3cd3a0e24d1	true
TABLE_COLUMN|research|corpus|created_at	TABLE_COLUMN	research	created_at	\N	research	corpus	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	95b5176aaf8f2d039f0d49ff01c9dfed09f5b267051a194bd45c05ba45f55f55	95b5176aaf8f2d039f0d49ff01c9dfed09f5b267051a194bd45c05ba45f55f55	true
TABLE_COLUMN|research|corpus|label	TABLE_COLUMN	research	label	\N	research	corpus	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	true
TABLE_COLUMN|research|coverage_snapshot|corpus_version_id	TABLE_COLUMN	research	corpus_version_id	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|coverage_snapshot|coverage_snapshot_id	TABLE_COLUMN	research	coverage_snapshot_id	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|coverage_snapshot|denominator_count	TABLE_COLUMN	research	denominator_count	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e8698c3134ea216cb93d03b55674d03296b8713d00dadd37b95e1b452659ff99	e8698c3134ea216cb93d03b55674d03296b8713d00dadd37b95e1b452659ff99	true
TABLE_COLUMN|research|coverage_snapshot|generated_at	TABLE_COLUMN	research	generated_at	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	800c490e534af06f0c1b9d750ab738035cf7ea49785d41dc20bad8d09c555415	800c490e534af06f0c1b9d750ab738035cf7ea49785d41dc20bad8d09c555415	true
TABLE_COLUMN|research|coverage_snapshot|input_sha256	TABLE_COLUMN	research	input_sha256	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a373ef9040255ef6204b16ecc752199b234727c12d90f6bfebb3c9eaa310b581	a373ef9040255ef6204b16ecc752199b234727c12d90f6bfebb3c9eaa310b581	true
TABLE_COLUMN|research|coverage_snapshot|method_version	TABLE_COLUMN	research	method_version	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ab6a66f7bee84f568a2be6fc20c7b886f04550fec9cb47bffcffed8378724a78	ab6a66f7bee84f568a2be6fc20c7b886f04550fec9cb47bffcffed8378724a78	true
TABLE_COLUMN|research|coverage_snapshot|numerator_count	TABLE_COLUMN	research	numerator_count	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2aa44d1430e05bd5c3ba02b6e34e322caeba45409ac0e47e00f294a060bbf97a	2aa44d1430e05bd5c3ba02b6e34e322caeba45409ac0e47e00f294a060bbf97a	true
TABLE_COLUMN|research|coverage_snapshot|snapshot_token	TABLE_COLUMN	research	snapshot_token	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1316f15d6c361942f3299abd87b9b0079db36356cb29cf1bc433f33159ca5dec	1316f15d6c361942f3299abd87b9b0079db36356cb29cf1bc433f33159ca5dec	true
TABLE_COLUMN|research|coverage_snapshot|unit	TABLE_COLUMN	research	unit	\N	research	coverage_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	true
TABLE_COLUMN|research|epistemic_class|active	TABLE_COLUMN	research	active	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	340f6dd6cca025d19aba41d8230c93cb3688cb5ceb9c7fbed4e8c5b349781676	340f6dd6cca025d19aba41d8230c93cb3688cb5ceb9c7fbed4e8c5b349781676	true
TABLE_COLUMN|research|epistemic_class|class_code	TABLE_COLUMN	research	class_code	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2e9e3309e2902e5a67098e913c5c71bc6ec6f17ce4920b368ae34b0fe79b3a0a	2e9e3309e2902e5a67098e913c5c71bc6ec6f17ce4920b368ae34b0fe79b3a0a	true
TABLE_COLUMN|research|epistemic_class|description	TABLE_COLUMN	research	description	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	true
