model_id	base_variant_id	ablation_id	ablation_family	k	query_count	mean_top_k_overlap	minimum_top_k_overlap	mean_rank_correlation	minimum_rank_correlation	scoring_effect	learned_weights_used	historical_labels_used
M5	M5-GOWER-TEMP4	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	10	72	0.5805555555555555	0	0.42245989762588887	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	20	72	0.5805555555555555	0.1	0.3472044332660642	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	50	72	0.6375	0.06	0.3140787797601196	-0.46409931167152607	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	10	72	0.5638888888888889	0	0.4097108655059095	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	20	72	0.5534722222222223	0.1	0.3366592662642725	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	50	72	0.6144444444444445	0.06	0.2605007432842895	-0.4550573263464796	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	10	72	0.5347222222222222	0	0.38289388760136395	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	20	72	0.5305555555555556	0	0.2882435778326131	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	50	72	0.5975	0.04	0.21264755514226946	-0.519224616839368	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	10	72	0.5319444444444444	0	0.36763455499034414	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	20	72	0.5243055555555556	0	0.2692723866246937	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	50	72	0.5886111111111112	0.04	0.19654992181189493	-0.640970826410754	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	10	72	0.5319444444444444	0	0.34425968273096363	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	20	72	0.5340277777777778	0	0.26282961779088926	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	50	72	0.5972222222222222	0.04	0.20781277879723087	-0.640970826410754	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	10	72	0.7875000000000001	0	0.7118540441151139	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	20	72	0.8236111111111111	0	0.6779166129789158	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	50	72	0.8558333333333333	0	0.716665872148352	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	0.9388888888888888	0.4	0.9192124510722479	0.3212121212121212	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	0.9409722222222222	0.3	0.9098810896992359	0.24777195281782435	DIRECT_SCORER_SENSITIVITY	false	false
M5	M5-GOWER-TEMP4	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	0.9561111111111111	0.52	0.9113917347546079	-0.028291393290667884	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	10	72	0.6083333333333333	0	0.43289526602588757	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	20	72	0.6090277777777778	0	0.3993246693882539	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	50	72	0.5924999999999999	0	0.37164923489191154	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_TIME_OUT	LEAVE_TIME_OUT	10	72	0.5944444444444444	0	0.2104141716453416	-0.7101152368758001	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_TIME_OUT	LEAVE_TIME_OUT	20	72	0.6791666666666667	0	0.3319052022088292	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_TIME_OUT	LEAVE_TIME_OUT	50	72	0.8075	0	0.5171408677287032	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	10	72	0.5180555555555555	0	0.3701845290031077	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	20	72	0.46875	0	0.24823287915337763	-0.6386554621848739	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	50	72	0.46194444444444444	0	0.15606678422318085	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	10	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	20	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	50	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	10	72	0.5791666666666667	0	0.4236766027912374	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	20	72	0.5805555555555555	0.1	0.34710212279448993	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	50	72	0.6375	0.06	0.3140490506107565	-0.46409931167152607	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	10	72	0.5638888888888889	0	0.41168889454181024	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	20	72	0.5541666666666667	0.1	0.3377084569080492	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	50	72	0.6144444444444445	0.06	0.2604990990332271	-0.4550573263464796	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	10	72	0.5347222222222222	0	0.38511963007372185	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	20	72	0.53125	0	0.2893399560229868	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	50	72	0.5972222222222222	0.04	0.2123337794824161	-0.519224616839368	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	10	72	0.5319444444444444	0	0.36830732554304296	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	20	72	0.5249999999999999	0	0.27020451150838043	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	50	72	0.5880555555555556	0.04	0.196493339467675	-0.640970826410754	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	10	72	0.5305555555555556	0	0.3448061906573998	-0.6732394366197182	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	20	72	0.5361111111111111	0	0.2627009030537166	-0.7044502617801046	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	50	72	0.5997222222222223	0.04	0.20762567133833004	-0.640970826410754	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	10	72	0.7861111111111111	0	0.7080507006024681	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	20	72	0.8208333333333333	0	0.6763495599843001	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	50	72	0.8519444444444445	0	0.7092279623737776	-0.6095617529880478	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	0.9402777777777778	0.4	0.9228740672338641	0.3212121212121212	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	0.942361111111111	0.3	0.909883503283273	0.24777195281782435	DIRECT_SCORER_SENSITIVITY	false	false
M6	M6-TVERSKY-SYMMETRIC-A050-B050	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	0.9591666666666667	0.52	0.9141478141978793	-0.028291393290667884	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	10	72	0.5833333333333334	0	0.4105868597279828	-0.6608391608391608	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	20	72	0.5666666666666667	0	0.36813909840569825	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	50	72	0.4908333333333334	0.02	0.26563018233709496	-0.5981662991677928	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_TIME_OUT	LEAVE_TIME_OUT	10	72	0.3402777777777778	0	-0.1639021098489854	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_TIME_OUT	LEAVE_TIME_OUT	20	72	0.43819444444444444	0	-0.07554094712035661	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_TIME_OUT	LEAVE_TIME_OUT	50	72	0.5438888888888889	0	0.12100897451124121	-0.6278288132248799	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	10	72	0.6611111111111111	0	0.47198163138497695	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	20	72	0.6097222222222222	0	0.44368850063745136	-0.6386554621848739	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	50	72	0.5305555555555556	0.02	0.3474921847638602	-0.5610529926256217	DIRECT_SCORER_SENSITIVITY	false	false
