alias_id	query_id	pair_id	candidate_source_id	rank	round16a_ledger_id	doi	title	stable_url	exact_match	derivative_rule	net_new_evidence_object_count	record_sha256
R16B-R16A-QUERY-ALIAS:d849c8f55791e8d54ff0411b76701d2df242fca42d1ba2ffd3db423291353192	R16A-CROSSREF-QUERY:7e15a533a937ea490dcaf157f17048d0b42a46ac7e3eabf1a2a6b978b7fffac9	R16A-PAIR:964dde7c261f66acbbc2946b0f33a9366ef6a4ec2442fd8747d2957fc9c372a9	CROSSREF:DOI:10.4324/9780203133194-14	3	R16A-R16A-PAIR:964dde7c261f66acbbc2946b0f33a9366ef6a4ec2442fd8747d2957fc9c372a9-XREF-03	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b1af8556b07c72f483c9541597075383a97acbadbb1445aa69eaa1b248dca01e
R16B-R16A-QUERY-ALIAS:d861fb744540449434dfab544d771188998b36c995a38e5a1bd16a149ca23865	R16A-CROSSREF-QUERY:82d0f4018d9ff2b6fefe5d21e10cc7739357eb7bd6714dda2cef4942107185e9	R16A-PAIR:c260664d0dcf52233a05697589c32d9ff9442c101a347166462e972931ae4f27	CROSSREF:DOI:10.21326/ksdt.2009..22.001	5	R16A-R16A-PAIR:c260664d0dcf52233a05697589c32d9ff9442c101a347166462e972931ae4f27-XREF-05	10.21326/ksdt.2009..22.001	Graphic Design History as an Introspection Process - Focused on the three points of writing graphic design history -	https://doi.org/10.21326/ksdt.2009..22.001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	1e0c307c011ffe38ed48248349694e7ce020d9b5e38af2884e46a79f10a4817b
R16B-R16A-QUERY-ALIAS:d86ba9babffa38c1dc39ea76746a143f4319626be4aa14ada90b2f5d99c43d6b	R16A-CROSSREF-QUERY:02ad81df8c6365b2512c7898a56de6dece3da11e3098e4ed6d92ae27185f75d0	R16A-PAIR:48b635254690f87ec35eb4c24f50081d99bb884eb4b7518bd5d58c10f7d8d452	CROSSREF:DOI:10.1093/jdh/13.1.23	4	R16A-R16A-PAIR:48b635254690f87ec35eb4c24f50081d99bb884eb4b7518bd5d58c10f7d8d452-XREF-04	10.1093/jdh/13.1.23	State Patronage of Design? The Elitism/Commercialism Battle in the General Post Office's Graphic Production	https://doi.org/10.1093/jdh/13.1.23	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	2aa2c7cdac6666c1bd0584e0e52233d90ce80cd76ebb918607b29c578f2b870f
R16B-R16A-QUERY-ALIAS:d874b8cfcbaa96ce3fedcb0418afa843dec5316c55e8d702949ab3ee27e0fdf0	R16A-CROSSREF-QUERY:5dbf907cfe2acde244b6183f8a01b916f679336a872f624e38d95a3b995f85dd	R16A-PAIR:700df166b9e4e0a6ae7a640d0d3124e419c71ec6b7d09eb0dec3bdc22f7990bb	CROSSREF:DOI:10.4324/9780203133194-14	3	R16A-R16A-PAIR:700df166b9e4e0a6ae7a640d0d3124e419c71ec6b7d09eb0dec3bdc22f7990bb-XREF-03	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	c378479397a435ee2451dd67c158a18c42b6dd6085e4f4c28b15d51c1759d6e7
R16B-R16A-QUERY-ALIAS:d87b80988f200d6d291fced60eae9c953890c73af98679e806e80ce8f9cf5192	R16A-CROSSREF-QUERY:ba73779d91653b17f4c228a913024a8bdedeb074a630924f27056517d87b7b90	R16A-PAIR:76211b0df21c40f4ca25724ed0d0c64cc85faa6ebba9d3bd3d44eee5e4b95a19	CROSSREF:DOI:10.1080/17547075.2024.2426877	4	R16A-R16A-PAIR:76211b0df21c40f4ca25724ed0d0c64cc85faa6ebba9d3bd3d44eee5e4b95a19-XREF-04	10.1080/17547075.2024.2426877	Towards a “Glocal” Teaching of the History of Graphic Design	https://doi.org/10.1080/17547075.2024.2426877	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	06c4da81a139e878832261d3dab80c275aac5f4c14aa14400442f2ddac23671b
R16B-R16A-QUERY-ALIAS:d89b82b58a1cafa34065747c2d1294106660e25fc3a65ec1ef3a337991c56cc2	R16A-CROSSREF-QUERY:f7b5bce56268f095e2f163cfcd0c245c78360de359ce9193fbae552546b0f7e8	R16A-PAIR:7ffe6c5db5049aeb6b7b4785a9e05db3cb4eebc1c9c0cbfda7734335be42c0ce	CROSSREF:DOI:10.37862/aaeportal.00152.009	4	R16A-R16A-PAIR:7ffe6c5db5049aeb6b7b4785a9e05db3cb4eebc1c9c0cbfda7734335be42c0ce-XREF-04	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	4720afac18e3342abaa1c72761aa5e12a40e6b844fa1005084cb4e0f14729016
R16B-R16A-QUERY-ALIAS:d8a771fe357fae82ff5d729bffeef0dbd9f798b48596bab6d96eef1dceab95a0	R16A-CROSSREF-QUERY:2fece83c5691917f46b09e84916b371789e5e352fe93dc6db82b80a149f4f331	R16A-PAIR:67dc3c7c9e357279cce4abb6778e78986097c9a3e32b65222f9449c99024f00a	CROSSREF:DOI:10.4324/9780203133194-14	4	R16A-R16A-PAIR:67dc3c7c9e357279cce4abb6778e78986097c9a3e32b65222f9449c99024f00a-XREF-04	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	364794b4bb243233d1f71ad30ceac299be89cd18715a3fd72e60946c95922683
R16B-R16A-QUERY-ALIAS:d8b10395bd2c4b6e1caa0c63f3cee20a2edd094b6335c9faa2ff01e06ff624ed	R16A-CROSSREF-QUERY:6a5bf9a446d3395bdf664279615bb60372c56001ac997dc101969fc79dec25f1	R16A-PAIR:5a5daae65fa799151033ed8851c96ef31d99572228c9da5108df1a794a04ad0c	CROSSREF:DOI:10.1093/jdh/epp041	4	R16A-R16A-PAIR:5a5daae65fa799151033ed8851c96ef31d99572228c9da5108df1a794a04ad0c-XREF-04	10.1093/jdh/epp041	Designing Graphic Design History	https://doi.org/10.1093/jdh/epp041	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	5137b9cf71eeff1718cf86f788b681bc0e0f40720f4ab794f162a32abb613267
R16B-R16A-QUERY-ALIAS:d8bf1cb72cd2fb5206604ee5fd4be70cfa27d2b85659510b471257ac8660ac88	R16A-CROSSREF-QUERY:0293c15a94635360a3174b535781bdc8e247a3ef0693329d4579f691b49078be	R16A-PAIR:e3b2144bc27792ed2c5f4548e9513f9ff8550eaa148c01004bfb8ef332f57c6f	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:e3b2144bc27792ed2c5f4548e9513f9ff8550eaa148c01004bfb8ef332f57c6f-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	0285b2b4cf9f92578dd9228aa1658f23d959073103a596fbae0766e1c6450c37
R16B-R16A-QUERY-ALIAS:d8c4b592fa054fcea4c326af421ab5ef7159b3dc12bc2d7ef23b5d23b93fb522	R16A-CROSSREF-QUERY:f69168cd1b7d69720393444524cb26084218e2ca3c1de941ada0873f5d78934b	R16A-PAIR:723a3939744b1f21ea64d392594eb590fcde938775d54c11b33b69765a20c305	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:723a3939744b1f21ea64d392594eb590fcde938775d54c11b33b69765a20c305-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	63330f4e45b07fc8fe436914fa3f15a762ef4fc6c8199d0b43398c3f0a9ab7e3
R16B-R16A-QUERY-ALIAS:d8ef4fde0562bc04bfb05cd508bffe011734a71f3845805dfa4b9b3fb8190d86	R16A-CROSSREF-QUERY:4bd431bbd85a6c25f3f36818c0896121467121857cf3df621a196fdcd52cadcb	R16A-PAIR:eb946623f09974f0583007ee50adc637f52fac9b2eaf0c64e4313ba54673fd27	CROSSREF:DOI:10.1093/jdh/16.3.260	5	R16A-R16A-PAIR:eb946623f09974f0583007ee50adc637f52fac9b2eaf0c64e4313ba54673fd27-XREF-05	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	1081dc637c53a8edd6cb00109366513cb40902ebc6901d991f09c8e1446d75f3
R16B-R16A-QUERY-ALIAS:d94734351dcd271a61ffea336d58d9ffba0b1e44b1ed51873862819eb9bd6862	R16A-CROSSREF-QUERY:2ca55add484a9c8b71a7ede10bff5e967ba51232ffbff1289af9cadb631be80a	R16A-PAIR:9b5f7aa8c9ff89ce9ed2b6ef404938c1f29ea55d90a72942c02102849c8d5b93	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:9b5f7aa8c9ff89ce9ed2b6ef404938c1f29ea55d90a72942c02102849c8d5b93-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	d2543a5b334fc3e1a88bc01358443cb927515f13adbbcbb8fe00bec068d12c3a
R16B-R16A-QUERY-ALIAS:d951c48ae6d0a35847366bf7970df0e81c590c6bd8a156dbc2fcd786c608f59c	R16A-CROSSREF-QUERY:920ae62df299056e4471a3d65a66cb15d8bd3f5944416e38fb79bca8b64539f3	R16A-PAIR:0d641ed01d98495f2f9a948b087ea3a578f57185b55d19a787a0580a315b38e1	CROSSREF:DOI:10.2752/175470709787375724	3	R16A-R16A-PAIR:0d641ed01d98495f2f9a948b087ea3a578f57185b55d19a787a0580a315b38e1-XREF-03	10.2752/175470709787375724	Philip Meggs and Richard Hollis: Models of Graphic Design History	https://doi.org/10.2752/175470709787375724	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	119416085936915a7504385f8c3ec4edc17fd4fd5c5fa9e784b4a7270d11f4f6
R16B-R16A-QUERY-ALIAS:d962d6448e0bef303c7d9c10f92e49752dd3d489f9aa1fba7f53cd4cc7d0912a	R16A-CROSSREF-QUERY:be5dd93e8a4c1ab2eedaeea5b8c5301e274f12b3d3b4a6cf4aeabf3309b1dfa5	R16A-PAIR:f68293128300d05645fd96b4c9b0d55e383d749faf5ae44377da8168939e2415	CROSSREF:DOI:10.37862/aaeportal.00152.009	4	R16A-R16A-PAIR:f68293128300d05645fd96b4c9b0d55e383d749faf5ae44377da8168939e2415-XREF-04	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	0625ce5687642a63156c77aa4fc4b6dc9607047ffa21f3f4ea03632659050133
R16B-R16A-QUERY-ALIAS:d97e79c5aa0a5071d42d05c64279881b13c79ed5e73e230a0862a42de85e5daa	R16A-CROSSREF-QUERY:5b3b23558003ecb8035531a9a3f12bf906381e6a3f29de616767064ad8a5a234	R16A-PAIR:ac860ca0b53fe9c47fa2d12bb37a9a902c3c830a353a4f39e89fcdb78f851f68	CROSSREF:DOI:10.5040/9781474293761.0186	1	R16A-R16A-PAIR:ac860ca0b53fe9c47fa2d12bb37a9a902c3c830a353a4f39e89fcdb78f851f68-XREF-01	10.5040/9781474293761.0186	Propaganda	https://doi.org/10.5040/9781474293761.0186	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	07ff4f8210f0669e4d558fd525c665efdd18d43ec9e02594791f31bd57865883
R16B-R16A-QUERY-ALIAS:d9b0fb7532f2f968aeef492762601f39c05d4c4314b23cd84bebfa0d03b34d0c	R16A-CROSSREF-QUERY:5284cbbd9b164859f38f98656b761dde82f6354a7bcf27f0ceae54c8561c9ff3	R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	e028814c70d60f5f520910c4384070d3e08a467720e0c9475662204c81745223
R16B-R16A-QUERY-ALIAS:d9b817bdb51d456c6aebb3284f3a198dae4206ed10d7d9e2a0e11afcf1832f14	R16A-CROSSREF-QUERY:cc9db8c174ed61143d7ab76822bbf12332641968b82aee86ad942f20875042e9	R16A-PAIR:fd1e0bad39c6a9e2ec1d51cd1e0ce2c5cb7a6cafebcff68665a52e4d2c9fb931	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:fd1e0bad39c6a9e2ec1d51cd1e0ce2c5cb7a6cafebcff68665a52e4d2c9fb931-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	123555123310ba00a0cfe4d8d405ed19c949ce6fc4a1e47e7b5e09a296087e20
R16B-R16A-QUERY-ALIAS:d9c8d110cf141914903294e8cf484236d95918d1bdc6e4b6314b9711f4c31b1e	R16A-CROSSREF-QUERY:f16b803aebb540a49e7a4e02407ea787ef3598c1a66e1d4bbec8f5421dd38762	R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0	CROSSREF:DOI:10.21326/ksdt.2009..22.001	5	R16A-R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0-XREF-05	10.21326/ksdt.2009..22.001	Graphic Design History as an Introspection Process - Focused on the three points of writing graphic design history -	https://doi.org/10.21326/ksdt.2009..22.001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	bb17391c2c7ad5ecd11f05e01929c921a99560149fba77a3c4496b19c328b754
R16B-R16A-QUERY-ALIAS:d9e0205408c0ed44d35559cf90f21ff9ac483c40d545dc2a8a1d1fcbf291ff3b	R16A-CROSSREF-QUERY:abdc756adc381e664cc44a2d3a2708f1217d7c55611a7cf6bf5e7c86d55a5d45	R16A-PAIR:5eafc9c09ea74f99662912f12bf88c64ab1510ffa7c83bf2aedde77b7c482701	CROSSREF:DOI:10.4324/9780240824703-7	2	R16A-R16A-PAIR:5eafc9c09ea74f99662912f12bf88c64ab1510ffa7c83bf2aedde77b7c482701-XREF-02	10.4324/9780240824703-7	Kinetic Images and Typography	https://doi.org/10.4324/9780240824703-7	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	aea3f3e5d1cd27dbecdeaabb1fa5b0d43a3eba936fac72a85075f3fca3a635c6
R16B-R16A-QUERY-ALIAS:d9f8626a272b14d36ada23617ed0b252a0b2396aa7de6c03861000f7c764fd7c	R16A-CROSSREF-QUERY:ee28012a1685ba5c08615f0043af1d52b9131fa8290d6085fbe0b23134b69bfe	R16A-PAIR:b44cd30a985bce693685ec7e6ddbec6d084068f9646ca21a83a4992951af9fe4	CROSSREF:DOI:10.2752/175470813x13705953612408	2	R16A-R16A-PAIR:b44cd30a985bce693685ec7e6ddbec6d084068f9646ca21a83a4992951af9fe4-XREF-02	10.2752/175470813x13705953612408	Graphic Design: Now in Production	https://doi.org/10.2752/175470813x13705953612408	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	427a6abbb80401ad45f79388d74583ec9a78d51c4c9a66bc76bda4a38cd1397c
R16B-R16A-QUERY-ALIAS:d9fb9452ae3267055832dcd4009a53e60ef1f843949fe7ac6568a6d0384e9224	R16A-CROSSREF-QUERY:d0a0c55d4bcec054f0d9119388e821ae44da8d5364191da3bcd0267835e2940a	R16A-PAIR:199024538efaf5d6d1f635a0ff84e060d9bce28b77851f5f55130c1073329b53	CROSSREF:DOI:10.4324/9780240824703-7	2	R16A-R16A-PAIR:199024538efaf5d6d1f635a0ff84e060d9bce28b77851f5f55130c1073329b53-XREF-02	10.4324/9780240824703-7	Kinetic Images and Typography	https://doi.org/10.4324/9780240824703-7	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	f861f87d1aed609d91bbbc897aadb902272af14a85fdb1544020367247bece22
R16B-R16A-QUERY-ALIAS:da054df55dcc6c507fd8224423ed11ac5d38f150cf7c9d5957866f8848cd3e34	R16A-CROSSREF-QUERY:6380d5fd5a6fdc29225aa44f7fc1f44e49f492008f614ff288b214592388c325	R16A-PAIR:68dddaf826f6b33f2b9c27fec07c9c39104e138d6cceda9201c62c864a494e25	CROSSREF:DOI:10.1080/17547075.2019.1651119	5	R16A-R16A-PAIR:68dddaf826f6b33f2b9c27fec07c9c39104e138d6cceda9201c62c864a494e25-XREF-05	10.1080/17547075.2019.1651119	After the Bauhaus, Before the Internet: A History of Graphic Design Pedagogy	https://doi.org/10.1080/17547075.2019.1651119	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	efa6412a41d19ab74725bc426ada53cdaa8744f0021a27ee373bda67a6f46bf8
R16B-R16A-QUERY-ALIAS:da14e3c2550d85c1eb9b0abe6b31a34500db717ca00ab8bed37b7eb911835ee9	R16A-CROSSREF-QUERY:38d8de94fe9988bbbf49c8d76a292f730fcb6be0bead98f4e868c7a8e2b3ec3c	R16A-PAIR:150203906641755f56f9f1a271a9b59cc4e794bd7fe18ed5aa498261d6caa8a1	CROSSREF:DOI:10.1093/jdh/epm015	1	R16A-R16A-PAIR:150203906641755f56f9f1a271a9b59cc4e794bd7fe18ed5aa498261d6caa8a1-XREF-01	10.1093/jdh/epm015	Craft, Souvenirs and the Commodification of National Identity in 1970s' Scotland	https://doi.org/10.1093/jdh/epm015	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	6146b614cb30f2bdc6992916777eb2de28e6770a35c57f766207d54e34e51cf3
R16B-R16A-QUERY-ALIAS:da1e037cc3d86ab36cdb7f66fe8ffb105a16afe565f39ac2ab8b10a639b440bc	R16A-CROSSREF-QUERY:52267754ade7839c73a9473207b64cbe5f16adb518ae964fbf8aeee48f7c9b74	R16A-PAIR:281f040a6fd8125434134905aa8bb2284f4dc2ed491f0c4d503ed2be5637b8a5	CROSSREF:DOI:10.1093/jdh/epn019	5	R16A-R16A-PAIR:281f040a6fd8125434134905aa8bb2284f4dc2ed491f0c4d503ed2be5637b8a5-XREF-05	10.1093/jdh/epn019	Graphic Design, A New History	https://doi.org/10.1093/jdh/epn019	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	7239bdb9fa092720901e8a98632b31ed614bb26c929fe18a013c7353f8dfb4d3
R16B-R16A-QUERY-ALIAS:da3212a8ee3672f8c72c547bb1e46044644e2e739f230a27f86915ff7918d4aa	R16A-CROSSREF-QUERY:ee28012a1685ba5c08615f0043af1d52b9131fa8290d6085fbe0b23134b69bfe	R16A-PAIR:b44cd30a985bce693685ec7e6ddbec6d084068f9646ca21a83a4992951af9fe4	CROSSREF:DOI:10.2752/175470709787375724	4	R16A-R16A-PAIR:b44cd30a985bce693685ec7e6ddbec6d084068f9646ca21a83a4992951af9fe4-XREF-04	10.2752/175470709787375724	Philip Meggs and Richard Hollis: Models of Graphic Design History	https://doi.org/10.2752/175470709787375724	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	e944c0f0ef421acdc6bbe522e3647d13a345c0efa7ce652a2d6fe2f40e6322ea
R16B-R16A-QUERY-ALIAS:da341c974070815e7f648841aed4abf4abcc5e49f1b664057ff2470702793481	R16A-CROSSREF-QUERY:9b9caf39e44b235e391ba3a8af297e1efe9145f623274cac083d851e22a9b511	R16A-PAIR:04d0dec2e661992cb054271581e4559553698033be623f96448cc0bad99cc9b9	CROSSREF:DOI:10.5151/despro-icdhs2014-0132	5	R16A-R16A-PAIR:04d0dec2e661992cb054271581e4559553698033be623f96448cc0bad99cc9b9-XREF-05	10.5151/despro-icdhs2014-0132	History and cultural transformation of Korean school symbol design	https://doi.org/10.5151/despro-icdhs2014-0132	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	a53f770665f508e9d30021a685660d599f60cc9068f662a8264b8bd6c42595ba
R16B-R16A-QUERY-ALIAS:da3e7dc6a089470825ff9b16bf6894a59503d03712af0e1d6d71dab3d591750b	R16A-CROSSREF-QUERY:f676267ca1bd74afe652cdc8a5022d3c1e3c12c3b3bb6b02e8cba0207615008e	R16A-PAIR:dac3c1ce55b12531b379661691c14b5a6e3f3df6b694d439e29edcbf7f3b4319	CROSSREF:DOI:10.4324/9780429435935-1	3	R16A-R16A-PAIR:dac3c1ce55b12531b379661691c14b5a6e3f3df6b694d439e29edcbf7f3b4319-XREF-03	10.4324/9780429435935-1	Framing and reframing exhibition graphic design	https://doi.org/10.4324/9780429435935-1	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ec84ed7bad96aee7014aa935cc8fac0fe814913ca35aa7c8ed13f9767126b2cb
R16B-R16A-QUERY-ALIAS:da52499406167575459570952c676ff65d504914f90d57ff14a949614cf5ae10	R16A-CROSSREF-QUERY:0d03720db9305cca68fd6f48c82f8c0815a4582e650b2380b3d2a0b6a98cf29d	R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57	CROSSREF:DOI:10.1093/jdh/16.3.260	3	R16A-R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57-XREF-03	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	337df4d0d26cd09e1066eaf4e8f6407beac4aeee9a8bdc50cb985ece3694b44f
R16B-R16A-QUERY-ALIAS:da58d32840e490c287d99813eb3e1a7182f10476073a52cf882a077d2db67a14	R16A-CROSSREF-QUERY:975be5517a44be219ba889f75a1c6972e272d48e1b533508fb42ccba2a4e5f79	R16A-PAIR:3007d99a085ca8c99b86475b8aafd8361477a99f2fd9cedf993aa074799fe522	CROSSREF:DOI:10.1093/jdh/epn007	5	R16A-R16A-PAIR:3007d99a085ca8c99b86475b8aafd8361477a99f2fd9cedf993aa074799fe522-XREF-05	10.1093/jdh/epn007	Introduction: Professionalization as a Focus in Interior Design History	https://doi.org/10.1093/jdh/epn007	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b4eef502ed2d0828d9f498545d21be3a8fe551ca2f0f953004b71be472ed985f
R16B-R16A-QUERY-ALIAS:da753424bda6607abd05674fe37cbe3f5b927132bfafb0ca4dd11f9a953cc763	R16A-CROSSREF-QUERY:e3eb0c05a6d82631a59be93f687efda79529c0bbbd5f539ae227c2e13512274e	R16A-PAIR:c0229588b172496124223bf6396f7fe6163d1fb829a7d7f15868d288e2e05203	CROSSREF:DOI:10.4324/9780240824703-7	2	R16A-R16A-PAIR:c0229588b172496124223bf6396f7fe6163d1fb829a7d7f15868d288e2e05203-XREF-02	10.4324/9780240824703-7	Kinetic Images and Typography	https://doi.org/10.4324/9780240824703-7	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	3b4e6aaebd29c6b6b4a0206bb2f3e3ee3e52852fb98885870bf3f0bf5a3920fc
R16B-R16A-QUERY-ALIAS:da80098969078946b0d26119ceca58145d4754c098549a23dfd67a208fd34f2e	R16A-CROSSREF-QUERY:6503c1fde75eedebd48504015eb3c233c7aa72c1cd78efcdfafb1957bedf1835	R16A-PAIR:2321b8c23e476346160f8a870d6b99d3d9a33071961613fbc4e6bd9f3fe61dbc	CROSSREF:DOI:10.4324/9781003194293-8	5	R16A-R16A-PAIR:2321b8c23e476346160f8a870d6b99d3d9a33071961613fbc4e6bd9f3fe61dbc-XREF-05	10.4324/9781003194293-8	Reframing Modern Design as Displacement	https://doi.org/10.4324/9781003194293-8	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	931299a02a6ed5eab702730a41ee5a97c1693ee7947eea035bc41a6d26d394e7
R16B-R16A-QUERY-ALIAS:da8bcea531c4f8831430e5ea63809c11fab39a587f97c40d9906db4ef01ffa8b	R16A-CROSSREF-QUERY:2157ec5736bb154d5158c2d737aebdda4a7e0d92cfd94b0da34463ab15c9c02a	R16A-PAIR:5f9b59eb03b455e990d1bed0cd4942f8325a1052ec3f5e3ecd09aea6f14fee47	CROSSREF:DOI:10.1093/jdh/epw049	1	R16A-R16A-PAIR:5f9b59eb03b455e990d1bed0cd4942f8325a1052ec3f5e3ecd09aea6f14fee47-XREF-01	10.1093/jdh/epw049	On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design	https://doi.org/10.1093/jdh/epw049	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	9b78dacba44d73a75c447a3732455c94f1c578623564abcf895cdfd1ad6f0feb
R16B-R16A-QUERY-ALIAS:da9bc5a6860176799ff25bfb36a3b52eae03c54f37ed04fef2325749aee3e842	R16A-CROSSREF-QUERY:9f7f4ce2d1d209095bf6885c5e51b9884d41824b5b8fde3b6f0729cff03ea4a7	R16A-PAIR:44c26d815a938f9b6dd277ac969469420e77d080631ce8edf73ef5019df28f69	CROSSREF:DOI:10.21326/ksdt.2009..22.001	5	R16A-R16A-PAIR:44c26d815a938f9b6dd277ac969469420e77d080631ce8edf73ef5019df28f69-XREF-05	10.21326/ksdt.2009..22.001	Graphic Design History as an Introspection Process - Focused on the three points of writing graphic design history -	https://doi.org/10.21326/ksdt.2009..22.001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	27738b2edc69ef35549ed01340afa60ee4193116ccf091a6d7ab79d96b8f0cce
