prior_artifact_file_id	source_sha	source_tree	namespace_id	namespace_prefix	path	git_mode	git_object_type	git_blob_sha	git_blob_bytes	object_set_coverage_json	coverage_mode	reconciliation_status	required_next_action	record_sha256
R16B-PRIOR-FILE:aea11eea2130d3580f3d6648ad593e75fc6d8f1652012a102a0484c03d2bbe24	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/production-server-startup-v2.json	100644	blob	bf351f537c5cee2a1de98404cd9858b158926883	1037	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	f9e703a31601faa282214c128145f7495c72b3d8defcf23aa703ecf3e82dddc2
R16B-PRIOR-FILE:3ac796598193562329f6376109146ed601b6d7ee9f65065c306230daad4fdd80	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/quantitative-audit.json	100644	blob	85ed9722da617e765e38b9925b6dd34732adc61c	5056	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	fb4ae1314b0ccb72203cf497e1896d993f95aabbda0b958260d0a1ffac83faa6
R16B-PRIOR-FILE:475bde6ad85b0b3f396083e09cea70c1d979eb2773e3479b0eafce018e200029	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/regression-results.json	100644	blob	c74b73a57ac51a15e86573d6a204f2bba9325963	8326	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	5a3f2e11f57d3aeaad5563325099f514ea757fe6211000b1c1dae4619d1a6499
R16B-PRIOR-FILE:4d481ce1ba068d46b8734f730355fabb1f9b4568021c6e3c6f4b0eef7443cf53	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/repository-boundary-receipt.json	100644	blob	ee4ae8a96388cba06b9e00045ac9f38bb1f5d72a	12249	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	6ca552a59b3ad43cfbd8121e799f6e1f7c61d2a85f0dea19af4cd582677c1a69
R16B-PRIOR-FILE:ea9433cc280b636ddc7d19e81fa8da01b7a391198f7129ec0559fb782ab7eaae	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/repository-hygiene-final.json	100644	blob	844f5c0d2f80cd982f5acff0d4d00a6ac68eb946	9945	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	753228f9d2958b4617967e01c59e8a94faf9a66f4edde1ba4646598b2a178f12
R16B-PRIOR-FILE:899ed7748dfe51989eceff402d3abb843d10da56633bfecd620d9a2024453a07	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/reproducibility-verification.json	100644	blob	087c69c48929d2d0aab857319c7bde2e66e0a32a	22298	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	f177e179d26f32599758a4e65ccae8b83fc45a4d244146d29c02672297b8e16b
R16B-PRIOR-FILE:319dbee044561c780c9975df192ed0fe244350ebce3c73840182d9f79047dda8	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/runtime-memory-results.json	100644	blob	138b3f8126f8d50d85945ec8c258a018a164b41c	1206364	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	b4d183221b6620388d56c585392043835b6611357cd389146b3b0d4507bb2ee9
R16B-PRIOR-FILE:9c3013e0d5bfa08df22ad3b4450bd2da97fd68004f46b0c4b91c2a0fbb5e0569	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/runtime-probe-v2.jsonl	100644	blob	d0b964fb5165bc8606135787e5343af821ab7ca9	2595036	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	0d0521038264c33f8aa74b1eae094c9e1ae18ce8cff2165e666ca9d03b8c1386
R16B-PRIOR-FILE:79d8ec8aca1af14c33b0c8ad813fc25868f96178cec3c52a7b917474b7c2ab4d	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/space-generation-performance-v2.json	100644	blob	7e3db137ec5b562d62473120e5044f0f8259866a	760	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	54c5c86873214692dca5b9f2aa247a594b09eac757adb71aad32dd40ef7a0dfd
R16B-PRIOR-FILE:906fcbf1fb8c40e3e3ff3bab91c81feea58b654e63475f8533b8a9b8366a0db2	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/space-generation-summary-v2.json	100644	blob	25a5969489c1df38d4145d62784338fd393fc341	2458	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	b25783944bb9be555e348092972392412739971e3c2ee3d341c2b318e893eeb0
R16B-PRIOR-FILE:602a7a25cdbc520e3136a1a95f5f7859ea001e62b3ea6697aefed9b92dcbcdb7	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/state-census-v2.tsv	100644	blob	51dcce8fdf683c6c794c4eb884339a6232f348f7	6468438	"[""ROUND16A_STATE""]"	ROW_EXACT_PLUS_FILE_BOUND	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	6b6906671671f998c6dfc5e52e3848be010cbcdfb897f36ee2fa735184a10faa
R16B-PRIOR-FILE:9d428846d202f4e35c4198c7ed5dda25f729b3d3c44a0c63ca2500dcab6c118a	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/sustained-load-results.json	100644	blob	a9112bac1057286cece3e887986976ec3eae437c	2311	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	5d1823ba049f692d5ed9e6fd1ab0be031721a8b846f26545052158e26f733163
R16B-PRIOR-FILE:c4391ff3e64f28f556fb154a118ad512f321d6b2ca0437594fb39840c7dc4ea1	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/transition-census-v2.tsv	100644	blob	79b096ad6081eeb6c4f0ce0d0a04dafa3500a10c	134	"[""ROUND16A_TRANSITION""]"	ROW_EXACT_PLUS_FILE_BOUND	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	1d9404c9a4115a17d293e17ae3d9096fe1d5457cb95e0ac55d5878ebd4366174
R16B-PRIOR-FILE:7ab0c5e9ed6c7544fe8eec4ce547ffb946d90660d4e8686a57cec7a1ac6b6434	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/validated-association-graph-v2.json	100644	blob	bc66cd37d8908233d84cb34b35bcc4b3124c052b	20163	"[""ROUND16A_ACTIVE_PAIR_ASSOCIATION""]"	ROW_EXACT_PLUS_FILE_BOUND	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	02553e463146f61a55be80b672414fead7bb85a2b58b8aecf0ca2687ecb4da2f
R16B-PRIOR-FILE:82db0b3c674b6cb3cd5c470f22c69520fdeaf42ac316d22b8d2431eba786b0de	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-candidate-universe-v2.json	100644	blob	a9d432ee791f469b76989c2b6825e703cc5a0446	769542	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	a57c0c5e767d1f6be7cccffc1d41bbb3cdc6f150f8b01f8f51f1c5c1d407f8c8
R16B-PRIOR-FILE:7c5c1008bada87e5cdb2ef01dc91ac3ea7c71fb7bbaa7796cec7365ccbff4788	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-candidate-universe-v2.tsv	100644	blob	6fe84afe8217afaeef6bdc0a9b303d7675e3de17	566768	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	a3209d8d1cfc538a95debc5117e62649c865076be3428267aa7567709e554178
R16B-PRIOR-FILE:e8afabf3322abc6d604f6f5c65f657337235c0fedb9fa7d6bdc9e4d374367401	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.json	100644	blob	1c95c71acacfdb9a7c91e2476e0e6a05021c7d24	118573	"[""ROUND16A_VOCABULARY_CANDIDATE""]"	ROW_EXACT_PLUS_FILE_BOUND	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	6eb3202344f585b1a902e1c8d05192ccd39167ffe4cef81f753080c94fecd91c
R16B-PRIOR-FILE:b09add73c6e0cff13e37d8059cf5f7eb63d9046b1cbb0bcbbd103b16ef942fd8	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/vocabulary-census-v2.tsv	100644	blob	510e73d9d3180b07c595b1260a94c5ddc292f775	75148	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	becf4e112a42208fe6d0b294864f2f59b4747091c9dda77f8324fbd21310b577
R16B-PRIOR-FILE:ce12a22e7d6998c2fd0f4f12688c80cad58433a2582717672b547f708f3f69e9	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workflow-census-v2.tsv	100644	blob	3378db5c196dde377030da4e8bd759c29f99cbdb	3631567	"[""ROUND16A_WORKFLOW""]"	ROW_EXACT_PLUS_FILE_BOUND	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	317449bd87937d92ea0b220aa2a334859cac2a3f53205eff4a2418e77283a004
R16B-PRIOR-FILE:b07a6103ae997852cc0063c37af692ac6e513ec52ea2f3fc01e13aa825d2a07b	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/json-c1-warm-run2.json	100644	blob	a7680535ce8a2d04d3b190a456a7b293c64555b1	133	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	a2c2ed6d1bf5743fa1f3a0f22b9db83ecf2ec02581c76c0caf4128fd73b955a7
R16B-PRIOR-FILE:1336b740b52daee0ca957625687ba08c9b10edf404c7a78024f930247e1ecc6d	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/json-c10-run2.json	100644	blob	6cc61d02cbf6d8c61279021ca2f72923c4bc4585	132	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	ba765c3a818baac65029009382815697b790ba9f1bdbe63776673cb3b3445066
R16B-PRIOR-FILE:f2805bf1921f3efbd7204883db1dbf692ba914beac032be6ad4f32599daab417	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/json-c25-run2.json	100644	blob	b65537408df3e6901d3c27cfab26333b2a9b7fc6	132	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	eef8bfb443c62d7cf3cca29bff9b05273aad4dd0f5fbfdb458fe2c233df20513
R16B-PRIOR-FILE:9e06fc482fc2aff976846d0f2a53c1c24e09b111890f59155eec4842b348746a	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/json-c5-run2.json	100644	blob	cde4f6eed9a5aaa0fab40c89a53d7241a562ead6	131	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	d624c7b94dac9df88ca8515b1b4a68ac6dde5e2fe2cca93b87d02a947c0766fe
R16B-PRIOR-FILE:82afb19924c9ccecbba40921fb9ee57388d431c4950246d5a7431253ffcdbcb9	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/json-c50-burst-run2.json	100644	blob	a278a3bcf707070ad2e16d8a9941366d9b0a2b23	132	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	fd3cb756dca67b757be95f06a3c16d9e3801b96facd5e2636909d4fe379a372b
R16B-PRIOR-FILE:2e8fb19fb63e17cfbd0248488cfd46f76af001123a12958e41dd9861a7c3e767	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/mixed-c25-stabilization-run2.json	100644	blob	c2d01b50a154db40c59d290dbb92848cbb0e1313	133	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	18f8d31170f837eec7710091a7945a2a72a39cfc7ff9df89b038f0bb7a332669
R16B-PRIOR-FILE:82bd498d090f523712e1b9c27dd52b40d59244abf8b17d4d2452544de164430a	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/mixed-c25-sustained-run2.json	100644	blob	05af807e79f01db6a606c53b50c77524afa7a72e	133	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	7fc9e7089299dc0aabe403edf7da280554fec88493d26d7990e3d9ba978abb0d
R16B-PRIOR-FILE:f0565d7325bc822235c6adc7501ef1fe940caa35a2c0090e314645ceed0205cf	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/png-c1-run2.json	100644	blob	0421e5dc6eb514194129d479798895b56c0d2316	130	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	a2b7f6304c12fc0dce7c860420521e6de29b8724caea100cdde355bc1ccc9df8
R16B-PRIOR-FILE:63902c457ecb0d642d074d9f9553e24cec0492850311646f139cb4ce907fdc85	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/png-c10-run2.json	100644	blob	52f02762821ee2ab9de747c9c467f9c9c8aa758e	131	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	afeb49d3182252acddd3aa109659fa8fbfe75afec46bddf17e9d8af6aa575770
R16B-PRIOR-FILE:1df491e3eb8716b79efbeda9125a2f72cd24ebbdbe9cd29bdc811aa12f272353	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/png-c2-run2.json	100644	blob	0e5f8c52a140eb402c33783c0b6eb801d2656a68	131	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	d7093d821482e40dc1ab57a0ffc0174f4af4eb6942b997a8ffb234e2a241897b
R16B-PRIOR-FILE:1313dd9fa27dd420ac69c4eb15132efa53629d7bf569e5f5b5b25b8944e09f46	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2-run2/png-c5-run2.json	100644	blob	31fc8e771a42c588f221ff1fb7e525c19e504aae	131	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	2076cb65fb01bd94b3643c0ee54f3dd1fdcb15a6a4a66378cd347d04b5d14fac
R16B-PRIOR-FILE:0091a6808af3bf764926fd17d633dc8f89428355ff615791c72608c9a7c1ae88	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/json-c1-warm.json	100644	blob	1dd2aa5cc3914c16501aab4f57ce0fe897b99623	133	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	71ee7097f478f9cf4d2e670bd9a8d768a82a5f1d3904ca250152ac2e86f11d59
R16B-PRIOR-FILE:e00229f8890d180ad8ec34341f393eed3c63c4f6cb33618fbef972af99c79938	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/json-c10.json	100644	blob	71436c6ff6980edd59bc846cc490f3b6e46285b3	132	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	dcb1fa88a8d81b3ce006a6a0ec10f344472eefec0793ba37b881d1c9112f3a27
R16B-PRIOR-FILE:df37b8387382ffe0a3580eb4ef6649a9194e1493dd17520f1e41656f051ad78d	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/json-c25.json	100644	blob	137f5ab05d927d8a7db3b1ae1088a2e3db9651ae	132	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	6d0434508e945a978cd624baea3619417ce60606cda5da925a7d25fd050f7132
R16B-PRIOR-FILE:49a92658b49a57d354f964ae5c8c3b12ea65a6f6ccc152926fc3a3b8f56a34eb	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/json-c5.json	100644	blob	462ac1e4af4d3c6cd8e674c20c4a23b052c30338	131	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	7f722d000377c7fcfa048aaf56b0a61be02eb15e009def03d76f40f23f55caa3
R16B-PRIOR-FILE:a0222bb3b15fc520f76132f5dbfd06b6be172ca7da952cc225a96d6f0b3c0152	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/json-c50-burst.json	100644	blob	033c8e4c0337fcdbeaa6ac7e121cb0d82b0b281c	132	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	1818577055e43b77ccefbdb561ff9b50597ad95069001181ab91b2c23328eceb
R16B-PRIOR-FILE:1987b75d387f38b9d6d1824a7b476a834ec11f7b9653e9d98be20f83fb985014	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/mixed-c25-sustained.json	100644	blob	9024a450a1365cf5d3e7478c26fa4fa2cd0120cf	133	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	e692c8523c179e2c1836f2b54a8d9bf9e8924ff439dbfec3cce396866fc6dd9a
R16B-PRIOR-FILE:d9bfdc4665cbd11a9c66c0850cd015b5b1dbc6ebe4d36d49be05a653d6ce4249	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/png-c1.json	100644	blob	206fcf41c045705b803146f103bead893c9b125e	130	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	2ea15c1213b4d034283d91662c69b7f1001d0fb02906fcd40d60d554307f4a65
R16B-PRIOR-FILE:41ff43df9163c701ecc7396cc1a132164aaf9c8b6f2d79d6f998739604ea8ffa	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/workloads-v2/png-c10.json	100644	blob	88961660feead45d49bc8a3ac656c80fa4906add	131	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	b440273e08c10fd5af2a26987b648b642121a8cae140809113d48fa475f4fd35
