object_sha	byte_size	blob_kind	introduced_after_authorized_source	alias_path_json
ef91bbf115bb7dd5cf9cc2bf020e04b1e52dda4f	1511	ordinary	false	"docs/audits/v49-phase2a-schema/00_EXECUTIVE_RECEIPT.md"
ef985518d70473b9a0331c5fb4a5a2c51954e86d	2082	ordinary	false	"docs/research/trace-v49-exploration-full-space-closure-round1/21_LIMITATIONS.md"
ef9ad2fdee6cbddd1a2e827d9ce574af6e0f666f	2445	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0319-ac3c8b594c6171cc/c5af5e10aef65a363b0889399edc353fceb57bfae6bd07c2061e6bd086c9e1d6.capture.json"
ef9e18d031c835b3014c99c6676587d8b2262b30	175772	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/008.json"
efb2dae779e3e744c82402e9c2bc7a1425a9a1af	140443	ordinary	false	"PROJECT_LOG.md"
efb2e17756001f2c886d87d7adc544c5e471befa	3981	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-cdm-marquette_p16280coll1_14022.json"
efb3f392ed8d34f0aa9c6018306dd34eed168355	2269	ordinary	false	"database/data-migrations/v48-to-v49/expected-baseline.json"
efc4bf36d1aa1283f56a0f2e62db8d85335cd659	6589	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787890951009-build-local-candidate-census-sharded.stdout.log"
efc7ea13451b90c5702f459368bc5615bbee38b5	236786	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/108.json"
efca326c88e0e7612918e1255cd38004e48f30c8	995	ordinary	false	"docs/audits/v49-release-projection-snapshot-performance/05_EXPLAIN_INDEX.tsv"
efda742e4f590681f805c9d482c6cb18e583fcc9	2433	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0351-6b7a5f596e929dcd/ce256a91a64110b3f630a1d1733c6725bf581eaf0235aca37f40c2ef264ffc10.capture.json"
efe0532e9f50dd03f0bb7ac036fc12b59a5f62db	300	ordinary	false	"docs/audits/v49-context-governance-closure/raw/context-governance-workload.tsv"
efe67c788921d935f38085b1a5f4c50dcee854ea	3973	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-cdm-marquette_p16280coll1_14021.json"
efeea4cae9c8248be685c5e66b6049ad97b549a8	2742	ordinary	false	"docs/capture/PREFREEZE_PACKET_ROLE_REVIEW_v1.md"
eff542a109d97fc9b7315f001c89cc698abd5972	1169	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787920070516-regress-tranche-b-checkpoint010.meta.json"
f008033003bf805ca631b2c6b0772b0c73884aa7	742	ordinary	false	"data/capture_batch_midcentury_1930_1970_raw/aic_object_182958.json"
f008776837ad2809340fa282b4fb9a71db53afa7	2412	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0033-d5c3206ec75a1993/e2926c22a4249ed0207a30ffffb6415e936ca2dfc60d2387e90a11c03a0cb245.capture.json"
f016e11272c6967982dbcf1aa91a37429fbc8e78	108904	ordinary	false	"data/capture_batch_source_coverage_gap_1931_2026_records.csv"
f01a4c3ac550b7807bbd10a83557ac4f53f63318	2755	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0334-60e3e44dd0632172/8431c5cc783bc58c64779a571e8afe6dda0cc46751839cf8cc69e5ecb9e286e7.response.json"
f01dce622918549606928020d858301e7dea7820	2439	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0306-50d92fe730f6dc13/5665cbe6d9e2e65b00ac09cce5ee30c584674523ed91c0f242295c2fc3a02951.capture.json"
f0287f325caecf388ec48c72a4481fb6bca32445	7470	ordinary	false	"data/source_dependency_ledger.csv"
f03552c1837c1a2d4652cfdcc10334dd91770757	6778	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_labor_union_print_culture_IAM_81404.json"
f0358b32f2c0536df7859580717d9cd98b11e776	36539	ordinary	false	"docs/audits/v49-pre-migration/04_DATABASE_AND_DDL_READINESS.md"
f03ea1b482bfc2260144a40ac642177ce6916ca6	19855	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_civil_rights_visual_material_lgbtq_1107.json"
f04c1824267c7b724e8c6a9dd9c3f22d93da0596	2052	ordinary	true	".gitattributes"
f067f20969f9e67db09d0f3c8b2e7813640ab7d5	7035	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_labor_union_print_culture_IAM_74353.json"
f079fc39d78de0fe4df9c9d44042fde02f382367	240	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787913496563-check-v3-semantic-contract-determinism-checkpoint008-final.stdout.log"
f07c36ae2795e0ab7c7f682cec28bfe7961273c9	1760	ordinary	false	"docs/audits/v49-exploration-composition-engine-round1/snapshots/R15-COMP-001.svg"
f07da49a9374988c3bacaf72981f39c7027c11e6	63	ordinary	false	"docs/audits/v49-phase2b-evidence-amendment/reproduced/10_P1_DELIVERY_POST_FIX_1000.replay.stdout.log"
f07f5754a43848f37113cf44e188678f36449a62	3203	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0212-14591889976fcc56/a5b1b848dc220b7ba470508535efcae1950bced3bd09b2f8d6551a40eefa4a43.response.json"
f080f4e9c26723f6aee16e89178c4f41a19ab84d	920	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787880381165-git-lfs-fsck-final.meta.json"
f08410a94f05ee35668f3d5cbca4e6ba4973a14d	887	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787914065842-build-v3-semantic-contract-checkpoint008-whitespace-correction.meta.json"
f08bb2abb0e2c7b07e7860e840afe666f9d429b2	4733	ordinary	false	"docs/research/trace-v49-design-history-relation-grammar-round1/05_NODE_ROLE_DECISION_REGISTRY.tsv"
f09aa8ba2e782f25ed03fbfb05f46b985f485fea	6469	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-cdm-temple_p16002coll9_3680.json"
f0a571bc7d3b5351e1cd44c9225c8cd751c1c58e	1588	ordinary	false	"docs/audits/v49-api-read-contract-closure/04_FRESH_C_REPLAY.md"
f0a8d86aae099f909a5c89ba4b1391dbafa892c0	140089	ordinary	false	"data/source_candidate_probe_v1_raw/ESC001.html.txt"
f0b0589f825e4a803fef4491c035841ef6c73c4c	5050	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0321-9cd229212a575507/eee7b8177ca2a2f08676513b055aeb0144fd4f770542298e4710ebddf18a76e2.response.json"
f0b134c450d0be986629c5d8006df18b493ad6b8	5052	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0390-48b635254690f87e/02ad81df8c6365b2512c7898a56de6dece3da11e3098e4ed6d92ae27185f75d0.response.json"
f0b16d1612b7c254f30db84725ba8de74b71145e	3255	ordinary	false	"docs/research/search-v49-round1/06_SEARCH_INDEX_SPEC.md"
f0c54f0d92dec03843fe8cfc24cfbe00011a166d	135963	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/new-blob-policy-verification-checkpoint005.json"
f0ca02bc76f97ff913db804c97385e41fe346959	503	ordinary	false	"docs/audits/v49-runtime-acceptance/05_DISPOSABLE_DATABASE_RECEIPT.txt"
f0cb8581f4e700464dd5a4f82996e706b076c953	1550	ordinary	false	"docs/research/trace-v49-exploration-full-space-closure-round1/21_LIMITATIONS.md"
f0d3b69e48920230a0101d3b0cbb77707a9a07a9	179070	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/0b3.json"
f0d5b0bfe508114651c6be77c73471491a2f3538	10537	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_labor_union_print_culture_AFLCIO_68951.json"
f0da6c1b926b8001c8364f49c06506ececcece78	617	ordinary	false	"docs/research/trace-v49-design-history-relation-vocabulary-round1/15_NATURAL_LANGUAGE_EXPLAINABILITY_AUDIT.md"
f0dc8f944ad86a33164857f33ad73f8559322e3a	6370	ordinary	false	"database/migrations/001_foundation.sql"
f0df552ffdd22d18b0de441d73e18525f559f834	2842	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0386-fd9643e1f8821e2a/7d127b4103cb2d5d55a6b3decad556263058f211bddc953937093373fe86529a.response.json"
f0e1792b604c8bb6fb7d301533ecc1d775857652	133	lfs_pointer	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/large/round16a-transition-reconciliation-v1/round16a-transition-reconciliation-bc-bf-v1.tsv"
f0e2c6c77a3c3f6a12ada8a017b8fa7601a4173d	3613	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0309-ac95487000db3977/5bad2aa3b6bd8607d2f9bcfcbd5ed1dfc59674367079b5824de75a88cb5b1ea9.response.json"
f0e852bf9e7938d47bac94bc732f23188dd95878	5373	ordinary	false	"data/capture_batch_image_ready_1931_1970_raw/vam_object_O223121.json"
f0fce0cae01afbfd9687b470fec879b7d9cb9045	170855	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/025.json"
f100373e057cf36fe06917b602663c6099d1b9a0	2955	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0414-204f8f05142e8204/944f35e6bcea9699ce5c78edc907437077cc500bb7245bdbc5e931bc295eacf8.response.json"
f1051ce322874e5b7bcd34e1341d439621087e4e	9050	ordinary	false	"docs/audits/v49-release-projection-snapshot-performance/agents/A2_sql_complexity.md"
f10bf79fc2ef4b312cd41ac09fdc25778c24bbd3	6027	ordinary	false	"data/capture_batch_image_ready_1931_1970_raw/vam_object_O129280.json"
f10bf79fc2ef4b312cd41ac09fdc25778c24bbd3	6027	ordinary	false	"data/capture_batch_midcentury_1930_1970_raw/vam_object_O129280.json"
f10c9e9d763783975c683bab3d43795a9783d65d	1265	ordinary	false	"docs/maintenance/REPOSITORY_LAYOUT.md"
f11799f6fd6145969d66e336f891ea92479f7228	12016	ordinary	false	"data/capture_batch_edge_wordpress_1970_2026_raw/bophana_audiovisual_resource_center_categories_1.json"
f11d127d8871c346e992fa98cc52cb56d1388363	5247	ordinary	false	"data/manual_source_records/FIT047_manual_source_record.json"
f11e2514c186241784a480d5e910d338271e987f	150310	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/07c.json"
f11ee85ba3909f1be355a2d8352c7a3f74013bd0	68228	ordinary	false	"docs/audits/v49-phase2b-performance/scale-manifests/scale-00250-objects.tsv"
f1258293c214b1f1b5c53ff8934c63df66008149	2475	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0365-dcf60c28b1a31696/b3db39b9aa24b8edd5dcb305a712a5dfe96a18084dc6abb78b40e6d48f21f46e.capture.json"
f12e87639087704df1049750ec19a4d2be911c05	866	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787936487928-cp012-check-v3-runtime-primary.meta.json"
f152287c571355cea7cfa3676cbc5dcf1bcad7b5	13611	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_civil_rights_visual_material_printed_1185.json"
f156510bac35ef93a46e4328a8c3b2aa97dd254f	872	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787916853629-regress-v3-independent-checkpoint009.meta.json"
f15c27c7239f4f72716b9210857972f3df1a91e7	36420	ordinary	false	"scripts/run_commons_open_authority_weighted_expansion_2026_v1.py"
f161a6ea7ac99b2e65ed8921ea07b4aa218197c4	2439	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0177-a5bb36a31e3a2c27/955192ae3c1744a3416e090935f560b48c7d8a19356199e4a224ea7344232ffc.capture.json"
f1674fe9e9602a3fdecac8e9f95169507ce7f2f8	2409	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0088-47f2ee12db7146a0/27d1cdffe8f52edad4f3d9243abb3db77a37102dc033a38a2f42a219b7bdaabc.capture.json"
f16c8ca19f7a6bfc525336c235042e8551d05831	423767	ordinary	false	"PROJECT_LOG.md"
f16cf4bc22523196694ca6d5ed045af2f227354e	33695	ordinary	false	"docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"
f170f8ca2cfd5955acddf3b5abb74516d19ae015	33882	ordinary	false	"data/contemporary_source_scan_probe_1990_2026_v1_raw/CSS0016.html.txt"
f17212af4c9c0304a19b874361843531be07466a	20571	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/family-evidence-disposition-tranche-a-v1.tsv"
f17fa4ad3924c311f16160d3e7c7fc7c881fa7ad	30852	ordinary	false	"docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.csv"
f180e00f1916a2935d8c4897d30eba894e4f8314	1338	ordinary	false	"docs/audits/v49-phase2b-migration/22_ROOT_RECONCILIATION_LEDGER_PROVENANCE.md"
f18e3a3b75ddeed60e81f1aeebd97e802aac185c	188649	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/178.json"
f1935e8a46f89211cda9d8fbac5d6b7ee96ded2a	9693	ordinary	false	"data/nonmainstream_source_success_region_breakdown_2026_v2.csv"
f1961dee46de5dcead9636ff1d4659732488e341	1060	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787842300829-checkpoint-7-stage.meta.json"
f19b34271802d1e5363be525fc266bd63bb33232	120	ordinary	false	"data/capture_batch_late_period_coverage_1970_2026_raw/naidoc_contemporary_2006.json"
f19e7e083042a70e043308bd5b203b0c3c85e0e2	16384	ordinary	false	"data/capture_runs/capture_run_manifest_v1.csv"
f19ed5156b544ced9f1dd7404a5cdc4722b8166f	3136	ordinary	false	"docs/research/trace-v49-round1/15_PREPROGRAMMING_VALIDATION.md"
f1a0f84f7c190dc837a5d0c1251473255db9a785	5691	ordinary	false	"frontend/src/features/trace-v49/context/canvas/ContextEntityPalette.tsx"
f1a46bd89893baac5283791f21d0c08d860f8fc1	901	ordinary	false	"data/active_source_success_summary_v1.csv"
f1cef905f836fe27704f8ba645ef01cfde2d2a7d	1301	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787901843721-new-blob-policy-checkpoint004-final.meta.json"
f1d85486f2de283f91197617d3a0f1c9f252dbd5	2868	ordinary	false	"data/capture_batch_early_region_1830_1880_raw/met_object_363543.json"
f1dee11b8cb908f78cf40defa19e49a556f4cf8a	2445	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0218-dac3c1ce55b12531/f676267ca1bd74afe652cdc8a5022d3c1e3c12c3b3bb6b02e8cba0207615008e.capture.json"
f1e39697db4310f26463cc52faa3217570606207	155586	ordinary	false	"data/source_probe_edge_v2_raw/ESV207.html.txt"
f1ec0083876439346b9c3ffd5c993b31e8c221b3	2123	ordinary	false	"data/capture_batch_image_ready_1931_1970_raw/met_object_841364.json"
f1ec0083876439346b9c3ffd5c993b31e8c221b3	2123	ordinary	false	"data/capture_batch_midcentury_1930_1970_raw/met_object_841364.json"
f1ef7fe0536fd9dd9e0660300186881cbdacec41	5833	ordinary	false	"data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_0cf2f6c7-0c41-42a6-b630-ff9d2fe033b3.json"
f1efe515fa1a630d6d6c4bd6f45682f38fc31166	223046	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/1a6.json"
f1f1d10362fbc6ac34e0ebbe811146647021a3d9	870	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787929522357-build-v3-runtime-interaction-integrity-checkpoint011-correction3.meta.json"
f1fa66e16d554160c8b4ede5edee139c4be8e201	77281	ordinary	false	"docs/maintenance/V49_ACTIVE_SCRIPT_ALLOWLIST.json"
f1fb8f75035302dbb7e5a757352cb30f93651d94	84	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787908403348-repository-hygiene-checkpoint007.stdout.log"
f1fbac25cb4b9b3fd332195935fdc7096437fc19	2602	ordinary	false	"docs/research/trace-v49-context-governance-closure/08_TERM_COLLISION_AND_NORMALIZATION_REVIEW.tsv"
f215c531b1f11b2d34322a97836d939b66ff83df	8855	ordinary	false	"docs/system/TRACE_VISUALIZATION_V48_DECISION.md"
f217772934c816fca89380aa39355c7dfeec108b	2730	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0123-7ffafafc9e483b75/40956a65261fe3e0cbdf60d90c90dc22209a6d97b5cc195bc18faf09ab708838.response.json"
f217f448a4f1ee9a7bf7fec54d0bdbfa116b2e55	142	ordinary	false	"frontend/src/app/sub-sheets/page.tsx"
f21871620ed5c05d7440e0d3ad6ea944d233c80e	1589	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787894332154-new-blob-policy-checkpoint003.stderr.log"
f21903a3c315eca736185ff3bde11521ff796c17	2409	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0136-e398555ce1511948/1c61457d4791d7412bda1a1774e4a72d6d26c8d15fe8a41d06c39a32ab146fa1.capture.json"
f21d2fd35b6e169b689e626b342e3b7819308612	9869	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_local_posters_signal_15409.json"
f2244abeebb299c6ad6a3faebed96718b9e2a4f2	284	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787916647583-verify-adaptive-source-review-shard2-independent.stdout.log"
f2244abeebb299c6ad6a3faebed96718b9e2a4f2	284	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787916769236-verify-adaptive-source-review-shard2-independent-canonical-trigger-contract.stdout.log"
f22a536769cc056ffcbb7b441e86d5ab7906ad45	2875	ordinary	true	"schemas/trace/exploration/v3/v2-pair-adapter.schema.json"
f22fd6f0b3762b1fdc0ad5b4b6fed25c9963ab4c	133	lfs_pointer	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/large/round16a-transition-reconciliation-v1/round16a-transition-reconciliation-18-1b-v1.tsv"
f249249b261a010f18c2bd69b69056f14690332a	4373	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0022-b44cd30a985bce69/ee28012a1685ba5c08615f0043af1d52b9131fa8290d6085fbe0b23134b69bfe.response.json"
f24b71a40c5240d5249ab4b502bc37e5f01aaf50	1254	ordinary	false	"docs/audits/v49-api-read-contract-closure/16_TYPECHECK_TEST_BUILD.md"
f2568b8057b4f3dd7f6b7f8d6509e9d5078a452a	2475	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0214-441b549be22379f1/e13d70e1b3943c40f1ac5fc03b1457b0e9aa82decca4ca7d69d1d91626a13e25.capture.json"
f256d526d15796dc68a168a0907eb3aa752451d8	246	ordinary	false	"docs/audits/v49-main-integration-20260825/raw/gate-production-build-network-rerun.log"
f258bf6b99befccfdfd7f0dfdbd0a326bc9fc080	11295	ordinary	false	"scripts/audit_internet_archive_rights_repair_preflight_v1.py"
f25db3a953b4613993678992c801fb14c254521b	84	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787941294413-cp014-final-repository-hygiene-staged.stdout.log"
f26dc839cf96c923af3226242b198daa3777f5ae	291046	ordinary	false	"frontend/src/app/globals.css"
f27b90f8162f8fc505d15171c9032857b7074347	13416	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/checkpoint-ledger.tsv"
f28169b756d70c31a33e11e1c4b9720e1ddd10b4	104026	ordinary	false	"scripts/trace-v49-exploration-inquiry-engine/fixtures/cross-runtime-fixtures.json"
f2819bd46b269a1e00546bb41ab1ebe93dc1eae0	2623	ordinary	false	"docs/audits/v49-exploration-real-database-round1/test-group-3.json"
f281bc60c776ea4386d3087b7fc51bf372e7dd83	37893	ordinary	false	"data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_b006e3ed-48b9-49be-831b-e35f0ca16bc4.json"
f28bcc57130130c7c4827626b027cf721349764b	2763	ordinary	false	"docs/research/trace-v49-exploration-inquiry-flow-round1/08_INQUIRY_SEED_REGISTRY.tsv"
f2964d72f3ea204727771199de9ccd117823401a	15756	ordinary	false	"frontend/src/lib/archive-data.ts"
f29838c02628ed18e001a24a01f1da65865fd2a0	162982	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/18d.json"
f29c165f30816ad19a665a7cb1e4bafaa625b117	1253	ordinary	false	"docs/audits/v49-phase2b-performance/09_PUBLIC_BOUNDARY_RECEIPT.md"
f29ebe745e99337c2bc4492ae286208f0a7409b5	526742	ordinary	false	"PROJECT_LOG.md"
f2abe831687440008c539198c3cf631e1fc70256	28659	ordinary	false	"docs/audits/v49-release-projection-snapshot-db-closure/CHECKSUMS.sha256"
f2b44653a9db5233038e67f0f09472ef318edac9	1698	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787839329339-load-json-c25-retry1.meta.json"
f2b9548e7b4b6c534bdb36f9ccd375c00c746924	519	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-lfs-verification.json"
f2bbd7e79b6ca39262787b29b369bfd8ffbacd0c	8413	ordinary	false	"docs/capture/ACTIVE_SOURCE_SUCCESS_AUDIT_v1.md"
f2bcd2053aa35d6e6d74805e4c57dc7d260501b8	5851	ordinary	false	"docs/audits/v49-exploration-composition-engine-round1/raw/composition-fixture-results.tsv"
f2c9660689ea339cf3ef809c10db39c8e8ee2658	3250	ordinary	false	"docs/capture/MAIN_SHEET_RESEARCH_VALUE_AUDIT_v1.md"
f2cb421cd518edbfd1e12f4e875958988f765956	2941	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0229-0a2a7c8035cc085d/da03cc4c72cfefdfa018540766241a9fd53cbbade99049fadadbb04f8895455e.response.json"
f2ccc34e82857b5b33e647bd21a372071733feca	34956	ordinary	false	"frontend/qa-screenshots/round4/mobile-medium-radial-v2.png"
f2db4b93b2d96b95de858ae0e9b4b82b32f456c2	842	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787832961525-association-build-timed-pass1.meta.json"
f2dd352fdc51869fc91fc2aa3f221342a513c40f	184271	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/1d5.json"
f2e3157e5f4fb0972e18edac557df28dd0c4f60c	3612	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0441-2321b8c23e476346/6503c1fde75eedebd48504015eb3c233c7aa72c1cd78efcdfafb1957bedf1835.response.json"
f2e3640985889065666582ce6c2a8bb8f79fcd54	17901	ordinary	false	"data/capture_batch_gsu_contentdm_image_ready_1830_1970_raw/gsu_local_posters_AFLCIO_44399.json"
f2f237801c0484194324921763d27ace14920b48	751	ordinary	false	"data/prefreeze_candidate_sheet_counts_v1.csv"
f2f3577a725ad51010974141d1cc9bd09dbe431f	6037	ordinary	false	"data/source_candidate_probe_v1_raw/ESC017.html.txt"
f30186310ef290a9c6fbe786e2cc67db99f9445f	2123	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787840828092-round14-regression.meta.json"
f307ad98c26f49586a5a152ecbf51e30ab483194	102201	ordinary	false	"PROJECT_LOG.md"
f30a3b6811f7d792e59e9084aff893c38cfc3958	150113	ordinary	false	"data/prefreeze_main_sub_text_packet_relation_source_family_validation_sample_v1.csv"
f30d551c712fb4fe0a46703a7f83b9b6f54a5458	3107	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0423-25bec46d90a46caf/ea3c77022036cce5ba65a1f32ce93e3f7e3e30bfb0d804b08d9f7b91b9f5c24b.response.json"
f3129415cb59f08ccfe3a114741ec9107aaf1a31	153408	ordinary	false	"data/capture_batch_midcentury_1930_1970_raw/cleveland_search_poster.json"
f31b996f93d7d8b27df56b3ff47441f31be8a16c	38957	ordinary	false	"docs/qa/screenshots/round5-mobile-medium-max.png"
f31d4339d093d90306cb0723c469574a66faec7e	169634	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/1c2.json"
f31e86eb42b1285e2edc82b1c196b4b4af208d2c	25893	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/v3-production-idle-preload-diagnostic-checkpoint011.jsonl"
f32a577baed5e8a9006f3c6d1a625a9ca61a5686	114191	ordinary	false	"frontend/qa-screenshots/round2/22-search-trace-relation-desktop.png"
f33782e93d96d24cb1a3862ef6c5587f925ab0a8	2941	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0172-95b8a17885d231f0/f56c2bdebf8b239ff0573863b390264c6684ff1c41f40d9a885ee139ef26abd6.response.json"
f35c8d31add36aec405f053281e6edbae32674a3	874	ordinary	true	"docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/commands/1787913578236-verify-v49-database-freeze-checkpoint008-final.meta.json"
f36124699b2b4631d568d82c650580dca98d7d8f	180000	ordinary	false	"data/source_probe_edge_v2_raw/ESV248.html.txt"
f362536e9c3b289d3d34d422d301e4328db9c0a0	842	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/commands/1787838753504-production-server-log-reconciliation.meta.json"
f37425e4c4dc50e2eb0fc97906902e11eb59b3fd	344373	ordinary	false	"PROJECT_LOG.md"
f378a78ceb2b1fc355f2c447549dae240f8c1666	4181	ordinary	false	"docs/research/trace-v49-context-governance-closure/06_MOVEMENT_GOVERNANCE_REGISTER.tsv"
f37cc2ea6ea1748e63125dd15f18b2a7c0fae60d	1284	ordinary	false	"data/source_coverage_region_breakdown_v1.csv"
f38b7f2bf214c4580413143dd493e152c642d1cf	21307	ordinary	false	"docs/audits/v49-phase2b-migration/evidence/recovery-checkpoint.json"
f3908fe5e36a71bac88853910cd20bb6833d052e	121156	ordinary	false	"data/capture_batch_nonmainstream_item_image_2026_source_summary.csv"
f393431ab9f739e82944b3699e06c6edfa20d806	2463	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0167-cc852b7fae6f31b0/d6ea30427bf8c73941b5463016e3a27a0674bcecfb03bdedeb08d598920f9274.capture.json"
f394774eefb79295e4d3fc50a2487e7744a155b9	3978	ordinary	false	"data/capture_batch_source_breadth_1970_2026_raw/esc-cdm-marquette_p16280coll10_73.json"
f3ad550c5d6be4aad5042fca969e3c9431a09d98	5420	ordinary	false	"docs/releases/v49/main-integration-20260825/03_PHASE_AND_DEPENDENCY_MAP.md"
f3c4394377a3dff212f9c3d43b6d0c8f3ed572b6	2441	ordinary	false	"docs/audits/v49-exploration-full-space-closure-round1/raw/checkpoint-ledger.tsv"
f3c531a474a8e49f06ae95e58f2dc82a61f52b7a	6307	ordinary	false	"docs/research/trace-v49-context-canvas-realdata-round2/01_REALDATA_VALIDATION_PROJECTION.md"
f3c59d287d1819bb97e8539868176b658c513851	118289	ordinary	false	"frontend/public/data/trace-v48/neighborhoods/1aa.json"
f3d5d4de14133d516e775a1c490aca0145ae0141	156	ordinary	false	"docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/duplicate-a.tsv"
f3d5d4de14133d516e775a1c490aca0145ae0141	156	ordinary	false	"docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/duplicate-b.tsv"
