membership_id	surface_id	round	source_path	source_record_id	canonical_source_id	canonical_identity_kind	canonical_identity_value	membership_role	representative_source_record_id	authors	year	title	venue	doi_isbn_or_identifier	stable_url	rights_review_status	evidence_use_status	source_record_sha256	record_sha256
R16B-SOURCE-MEMBERSHIP:f6d74776e5a9954c8fb22d5e6232d0aebdba14acfcd265ae7b776830eadcc61f	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-017	R16B-SOURCE:c46fe11e7c23e60c40420545c1b08b7c77c1c330e838ab13bc6b75b05c20d30f	DOI	10.1093/jdh/epi050	CANONICAL_REPRESENTATIVE	COMP-SRC-017	Hifsiye Pulhan;İbrahim Numan	2006	The Traditional Urban House in Cyprus as Material Expression of Cultural Transformation	Journal of Design History 19.2	10.1093/jdh/epi050	https://doi.org/10.1093/jdh/epi050	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	36ad88b63f86348f927953c526606bb6b1271ee340783e59c1f92cf2d4984f8a	1011d7b7b2ada8a81162f0150667266ac98289fc5e9c5aab48b30ad7162ec348
R16B-SOURCE-MEMBERSHIP:4bacc53e0fc128ec756efb734a4146ddb33ecf4b4ce4e59d267e3ef2fab0ef81	SURF-R10-001	ROUND10	docs/research/trace-v49-design-history-relation-grammar-round1/03_GRAMMAR_SCHOLARLY_SOURCE_REGISTRY.tsv	GRAM-SRC-004	R16B-SOURCE:cd02a0c74bdd37683377c5e4ffde291a8c914b12bcdcbb92bc3ba5a9161d82e4	DOI	10.1177/1469540517708830	CANONICAL_REPRESENTATIVE	GRAM-SRC-004	Leah Armstrong	2019	A New Image for a New Profession: Self-Image and Representation in the Professionalization of Design in Britain, 1945-1960	Journal of Consumer Culture	10.1177/1469540517708830	https://journals.sagepub.com/doi/10.1177/1469540517708830	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	94527523697073589f200c544ad436dd45bf356763ca371c5af6c9d53ca84f39	bb0f60d461472fd2946d54143059f751da29008fe5d88ed6f4453fa93fddc363
R16B-SOURCE-MEMBERSHIP:2c287fece71befea62deb047dc52fa3fdae7f1d5bb028314c63d0f647a4823f5	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-025	R16B-SOURCE:d7a8d0048c8cdda2922adfc89d2e34500053e62a32c6a83d40905b6f39698940	DOI	10.1080/10331867.2023.2282294	CANONICAL_REPRESENTATIVE	COMP-SRC-025	Mark Ian Jones	2023	A Fleeting Glimpse? 'Sweden's Shop Window in Sydney' – the Sweden at David Jones' Exposition of 1954	Fabrications 33.2	10.1080/10331867.2023.2282294	https://doi.org/10.1080/10331867.2023.2282294	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	49e60273ead68d85a8bb16309ec8bdf5cb81f69a06b97c4c5eb959a26ac3ea98	30a4d965e35131c22f392ca26fb44a3bc3c6f7f9706c9d7d9cfb83e36954205c
R16B-SOURCE-MEMBERSHIP:72fbe7348736042b44d46712991f1bd687bd31b29904884441a5d855e3fed294	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0007	R16B-SOURCE:d9080c02432742d71452b3c9d0627fa7f6ab5272928223f8e64d5031bc199773	STABLE_URL	journals.uc.edu/index.php/vl/article/view/5932	CANONICAL_REPRESENTATIVE	SRC-0007	Dori Griffin	2016	The Role of Visible Language in Building and Critiquing a Canon of Graphic Design History	Visible Language	NO_DOI	https://journals.uc.edu/index.php/vl/article/view/5932	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	2e6cbe7e620032dd3b5bfb97c6f676dc08f74d39ff891449c41a6ff19035b728	410e786d04b4c2818e7fdfcb0a680d16359e9625381f0ebecba85d30abcd1741
R16B-SOURCE-MEMBERSHIP:83c15a9a202c9241773a1faf0cc2c264542bcda7493beff4fe196b83d052bbea	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0038	R16B-SOURCE:d9b85961469282c1d648d61ed267ca2bc0d1b39d96cc7a812ffb9f9d303436e5	DOI	10.11606/issn.2317-2762.psrevprogramapsgradarquiturbanfauusp.2021.176954	CANONICAL_REPRESENTATIVE	SRC-0038	Bruna Ferreira Montuori; Viviane Mattos Nicoletti	2021	Perspectivas decoloniais para um design pluriversal / Decolonial Perspectives for a Pluriversal Design	PosFAUUSP	10.11606/issn.2317-2762.psrevprogramapsgradarquiturbanfauusp.2021.176954	https://revistas.usp.br/posfau/article/view/176954	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	c2b133ab9d9a1b5571da53f0de9142c1d19997ae924328a5a0e3afc80552f073	b27b1c13f9086e8008e24f3c3a92b68ebe7e776ece25eac7da18535c75dd04f0
R16B-SOURCE-MEMBERSHIP:e91cd5c162ba2012041898f8e3c2538ae7e56314573cdff8c159923d333b525a	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0019	R16B-SOURCE:db9f01e41845640146df158bc56758db27772d1717bfa0f496f8df4b84384998	DOI	10.1093/jdh/16.2.167	CANONICAL_REPRESENTATIVE	SRC-0019	Yasuko Suga	2003	'Purgatory of taste' or Projector of Industrial Britain? The British Institute of Industrial Art	Journal of Design History	10.1093/jdh/16.2.167	https://academic.oup.com/jdh/article-abstract/16/2/167/459315	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	429243350a7aa07b82720bafd02995f83059be51dfb9c33fae1e3e3dc30ae046	8b586ff43a5abd3d35c20788e1847a38597b34821387fbf8f6b3667d264efa54
R16B-SOURCE-MEMBERSHIP:3e48409c63429de5caba359bf488b0127a6fb9c0c74db8d191b54c3d9e753d9b	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0022	R16B-SOURCE:dd566d198eba4f57120e153b7ad646391e60c782be73b48285500c473fdd866a	DOI	10.2307/1511480	CANONICAL_REPRESENTATIVE	SRC-0022	Cheryl Buckley	1986	Made in Patriarchy: Toward a Feminist Analysis of Women and Design	Design Issues	10.2307/1511480	https://doi.org/10.2307/1511480	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	443e7e2a8f890aa27d396188ebb51d927572a360146b9d55f25f810ae5949912	ee2336e36386ea189501ce10516ac63a1d48ff509b3adc45c141562f9e8df9af
R16B-SOURCE-MEMBERSHIP:64f4a389c41a17a341fc99be9e3a6c58370ead733bb637699c1a5769d09ea62e	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-022	R16B-SOURCE:e127327cdfaa1b6da7496ba67ee4dd54c6824d01dbe3166a2fdccd0da307384b	DOI	10.1017/s0165115326100552	CANONICAL_REPRESENTATIVE	COMP-SRC-022	Rebecca Earle;Susan Deans-Smith	2026	Mobility, Violence, and the Afterlives of a Peruvian Painting at Sea	Itinerario 50.1	10.1017/S0165115326100552	https://www.cambridge.org/core/journals/itinerario/article/mobility-violence-and-the-afterlives-of-a-peruvian-painting-at-sea/0CCD9C903B8DDA855989858E63EEC238	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	2f82d00da18c9b310b9f1629981ee5029a16896ea7a9380c2fd780595aa3cffa	3fdd24e697eac33884629aa8758845b2cd54a6b58c5c3a45dd6d7ea33517cda1
R16B-SOURCE-MEMBERSHIP:3dabeba35a156eef649781935478e9681f43acd4e4d6cb8b36854e183a16bb7f	SURF-R10-001	ROUND10	docs/research/trace-v49-design-history-relation-grammar-round1/03_GRAMMAR_SCHOLARLY_SOURCE_REGISTRY.tsv	GRAM-SRC-023	R16B-SOURCE:e15ffb35e88ac734fdf734e5d302ac90be519f14d42162949fbc363d4375c639	DOI	10.1093/jiplp/jpae107	CANONICAL_REPRESENTATIVE	GRAM-SRC-023	Alice Wickens	2025	From calico to catwalk: Addressing the UK's enduring issue of fashion piracy	Journal of Intellectual Property Law & Practice	10.1093/jiplp/jpae107	https://academic.oup.com/jiplp/article/20/2/71/7916754	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	37ec6d9f7495e4db8c4a39d8e92affd6d5e493f3dd9948ec79440e567b144023	07e2348693a100b26c36b602884d5c0351177ef886936033f819cd92b888aaf5
R16B-SOURCE-MEMBERSHIP:af22d19ba16d54eb8a888d24d8a177ba3c14159e769a999bd8ef33053b762eaf	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-007	R16B-SOURCE:e15ffb35e88ac734fdf734e5d302ac90be519f14d42162949fbc363d4375c639	DOI	10.1093/jiplp/jpae107	CROSS_ROUND_ALIAS	GRAM-SRC-023	Alice Wickens	2025	From Calico to Catwalk: Addressing the UK's Enduring Issue of Fashion Piracy	Journal of Intellectual Property Law & Practice 20.2	10.1093/jiplp/jpae107	https://academic.oup.com/jiplp/article/20/2/71/7916754	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	c1de12f4de50990832ebf2eb1920147ef44177a3d8e485df12667c15e0297a5a	cc9fe41365e84de7dccd2ba5dd9f8f4e65914c905d16f4431b27c2b80f6bfed2
R16B-SOURCE-MEMBERSHIP:e0281123dddf2949d4c1e72ca60419ea2de185da3c413208c1755dc7d14330f7	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0030	R16B-SOURCE:e3504136d2c0720f2f2a0e9e3b7df2ffe78df617612206c33ff7d254c9c53cc9	STABLE_URL	mrezadizajna.com/katalog/teorija-dizajna-i-problemi-okoline	CANONICAL_REPRESENTATIVE	SRC-0030	Matko Meštrović	1980	Dizajn i okolina	Teorija dizajna i problemi okoline	NO_ISBN_RECORDED	https://mrezadizajna.com/katalog/teorija-dizajna-i-problemi-okoline	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	1907b2903ae759ef4410fb86e6e6873232950f52b5fe0801aa304c0ead20e08b	44f36818bdbab4210d28865ad3b9422d47a8664787882fdedfae7956d6d39c53
R16B-SOURCE-MEMBERSHIP:1e9f18e28b91d4239f87ce749d9f87a4e52acb85775d71ccb82c6a2a15764c47	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0042	R16B-SOURCE:e39cea37c57a0334ae204a24b55f53dadfa1105336abf27f4b3b80c60cdbe134	DOI	10.1093/jdh/epw011	CANONICAL_REPRESENTATIVE	SRC-0042	M. Amah Edoh	2016	Redrawing Power? Dutch Wax Cloth and the Politics of 'Good Design'	Journal of Design History	10.1093/jdh/epw011	https://doi.org/10.1093/jdh/epw011	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	7e9efc94e33507448467b3fc9159e35cd8cf085ef9e029db3256243ae2777c76	472ce639936e768311e93dd73b19febd5fadb0345af5346300c6ab8e926807c8
R16B-SOURCE-MEMBERSHIP:6617cafdd101512dc7d42179ae660575c2b060d80e9102142289abe65656c9ee	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-009	R16B-SOURCE:e3f9d0aa12158af5fbc452430a99579e00c29d1d0dc88bcf0d9d84950b7c3c87	DOI	10.1093/jdh/epp031	CANONICAL_REPRESENTATIVE	COMP-SRC-009	Grace Lees-Maffei	2009	The Production–Consumption–Mediation Paradigm	Journal of Design History 22.4	10.1093/jdh/epp031	https://doi.org/10.1093/jdh/epp031	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	841fce70b531c942ea7e1bfe556d597855589862384aeb1791723b9dfc6e0f74	83e698c849b5a79cd5b01291e15ec4a837a2bbf5dad53651e13d492b4e72ff6e
R16B-SOURCE-MEMBERSHIP:7c964f0a7661b7e013bab80156a31c329d49fc2b2654936b27c6682492dfeece	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0001	R16B-SOURCE:e3f9d0aa12158af5fbc452430a99579e00c29d1d0dc88bcf0d9d84950b7c3c87	DOI	10.1093/jdh/epp031	CROSS_ROUND_ALIAS	COMP-SRC-009	Grace Lees-Maffei	2009	The Production-Consumption-Mediation Paradigm	Journal of Design History	10.1093/jdh/epp031	https://academic.oup.com/jdh/article-abstract/22/4/351/412530	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	2be11176a6dfa72cc5c6b43ad8ca41964c454032d7f74399beb121e2a7f34b3d	caa297ac21a53baa59c5f99c3e781e5097839ec789e17c521b8607f8dc589b70
R16B-SOURCE-MEMBERSHIP:0a8f1896ff4ae75b91b7b0d79d63385315f3c77abd6196589afb53c6cc043a49	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0032	R16B-SOURCE:e61a90598c533c793a7d897a2b0f9f2438e14d010eda3f12bb0e84b770103f78	DOI	10.1515/9781785334467-014	CANONICAL_REPRESENTATIVE	SRC-0032	Nicolas P. Maffei	2016	Surveying the Borders: 'Authenticity' in Mexican-American Food Packaging, Imagery and Architecture	Designing Worlds	10.1515/9781785334467-014	https://doi.org/10.1515/9781785334467-014	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	6273e4f857e3cecb74b295eb2d1e616897de1bbcd0aa313ef598555d21643a8e	e54bfd90a5651d393a0b8dd742ca2d67ec95eecfec623203c8e612e1812ce52f
R16B-SOURCE-MEMBERSHIP:8bfa3f0512c4a81d5a1614b9b32ab084bd45ca39b1c248fa771b574fa4625ebb	SURF-R10-001	ROUND10	docs/research/trace-v49-design-history-relation-grammar-round1/03_GRAMMAR_SCHOLARLY_SOURCE_REGISTRY.tsv	GRAM-SRC-024	R16B-SOURCE:e73bbc7109f50f783bd1acb1ba37d8a235100f7fab2118f7488484e8a42d5176	DOI	10.1177/0887302x06293071	CANONICAL_REPRESENTATIVE	GRAM-SRC-024	Sara B. Marcketti; Jean L. Parsons	2006	Design Piracy and Self-Regulation: The Fashion Originators' Guild of America, 1932-1941	Clothing and Textiles Research Journal	10.1177/0887302X06293071	https://journals.sagepub.com/doi/10.1177/0887302X06293071	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	e72cda7f5171526e0b2199c65076a71092bd5191a39f6ac4484dc54f62dbd072	d407150b02b1aef0c4b37cadf6fa96175bcfb2dae91e1501c53fdfa7c2ed7da5
R16B-SOURCE-MEMBERSHIP:99020950c8d036ab4dd244fdb724e0d1a9f6e657cafa08382fc740da7717e709	SURF-R10-001	ROUND10	docs/research/trace-v49-design-history-relation-grammar-round1/03_GRAMMAR_SCHOLARLY_SOURCE_REGISTRY.tsv	GRAM-SRC-003	R16B-SOURCE:e841d51f238d31416d96aa601da8d26ad8f7647c18149157d695abcbf0178e57	ISBN	9783038630098	CANONICAL_REPRESENTATIVE	GRAM-SRC-003	Robert Lzicar; Amanda Unger	2016	Designed Histories: Visual Historiography and Canonization in Swiss Graphic Design History	Mapping Graphic Design History in Switzerland	978-3-03863-009-8	https://arbor.bfh.ch/handle/arbor/37952	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	0b0aca8bd00993429eecfde2d141fd4bdbd07f151484b6ad390cabf518d05928	c716ee6e5cdaaab3829265d8099b3f93ab79fbd24960d5a00eff675f52bfa5f6
R16B-SOURCE-MEMBERSHIP:475e30b4214f899b693cd4e9010cd1f0342500a83da8faaa98ebcded544e300b	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0046	R16B-SOURCE:ef7f9e0cfef55da9a290e8bc6ec078d9d9771f932971f29f548972983d49553b	DOI	10.1002/9781119112297.ch4	CANONICAL_REPRESENTATIVE	SRC-0046	Yuko Kikuchi	2019	Transnationalism for Design History	A Companion to Contemporary Design since 1945	10.1002/9781119112297.ch4	https://doi.org/10.1002/9781119112297.ch4	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	adb60ae60fde0affc62f0bb74d1982f4e1564c58a4bf0d454ee1dcbf48104ec1	b815e3a2f927039d5611a1884173d942913326ed16ac7abfa56c61262f05c8e4
R16B-SOURCE-MEMBERSHIP:c5505447bcd2625eb661bd0b230bfb26b44b19f4ddaf99e53e399ab6c94ba7c4	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-014	R16B-SOURCE:f359bd53540ddd10ae6b604f1ec95c1be239a7b151d9d2513b40be591c3ff00e	DOI	10.1080/23311983.2025.2482456	CANONICAL_REPRESENTATIVE	COMP-SRC-014	Imam Santosa;I. Kadek Dwi Noorwatha	2025	Symbolic and Aesthetic Fusion in Keraton Surakarta: Colonial Influence and Javanese Cultural Resistance through Architectural Design Adaptation	Cogent Arts & Humanities 12.1	10.1080/23311983.2025.2482456	https://doi.org/10.1080/23311983.2025.2482456	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	d343ca2ebe36f92cd966af5414cc85baf02959a2c84cccc3d80c342872790e27	4509317c11a1a6ce080974a61f3f680691c34829b5ab6f6dad96e9e43dff02d3
R16B-SOURCE-MEMBERSHIP:559a7b5839d20c985b18720fd49e30dd7aa9c87a70ff97096c6d186073a216e9	SURF-R10-001	ROUND10	docs/research/trace-v49-design-history-relation-grammar-round1/03_GRAMMAR_SCHOLARLY_SOURCE_REGISTRY.tsv	GRAM-SRC-016	R16B-SOURCE:f4011046231472919bb509e9d9f327d8efa40f11c29fbcbb6e325000ece423d8	DOI	10.4324/9781003194293	CANONICAL_REPRESENTATIVE	GRAM-SRC-016	Sarah A. Lichtman; Jilly Traganou	2024	Design, Displacement, Migration: Spatial and Material Histories	Routledge Research in Design History	10.4324/9781003194293	https://www.routledge.com/Design-Displacement-Migration-Spatial-and-Material-Histories/Lichtman-Traganou/p/book/9781003194293	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	1266e02a153b224d6c7716ee3dcc13e3c1e3a7b5bad9443b060dbb27a5dc4d89	0b2ec5c35c62dc386b667d1abf33fc93e23c7e74b90f806a12c7ac05a86f078b
R16B-SOURCE-MEMBERSHIP:5863e91e204021fe75d749ff89092cb05f6dbb4d359c8dacd81434cc0412d6f5	SURF-R10-001	ROUND10	docs/research/trace-v49-design-history-relation-grammar-round1/03_GRAMMAR_SCHOLARLY_SOURCE_REGISTRY.tsv	GRAM-SRC-020	R16B-SOURCE:f54adc258c636b68d9260a4dbaa752a4e03ddc8e5bcb51731b344b49d83f9da2	DOI	10.1080/17547075.2018.1434367	CANONICAL_REPRESENTATIVE	GRAM-SRC-020	Tristan Schultz; Danah Abdulla; Ahmed Ansari; Ece Canlı; Mahmoud Keshavarz; Matthew Kiem; Luiza Prado de O. Martins; Pedro J.S. Vieira de Oliveira	2018	Editors' Introduction	Design and Culture	10.1080/17547075.2018.1434367	https://www.tandfonline.com/doi/full/10.1080/17547075.2018.1434367	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	08803a3a42c66fc939f43206d5249d749cb5f5565980cd32d93c67188384e594	b5751d14f4f12baea8369c8b5c36b788095a766bf4133433d505bc1f717be67e
R16B-SOURCE-MEMBERSHIP:d56599584d1b595bea66d4be3f688bfffb7857a174e4894a84022868b6c2aba3	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0027	R16B-SOURCE:f57bc5bc529231f8129da728fef3477233387b27b676deee6af42b49a56c5fde	DOI	10.1093/jdh/epw005	CANONICAL_REPRESENTATIVE	SRC-0027	Tom Cubbin	2016	Introduction to 'Problems of Soviet Design' and 'The Production (Industrial) Art of the Future' by Karl Kantor	Journal of Design History	10.1093/jdh/epw005	https://doi.org/10.1093/jdh/epw005	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	ab15e2c2a463ead547e649b1d3fc08cd3b145cbc4e2062e65e4e90949cee3165	ecf5a219a8f8cd88caaa4a456dbb3d13093cbd92e3184bf1b12cd31aa8e77d94
R16B-SOURCE-MEMBERSHIP:75377772973f7d8de376ca22d75060cf8fe584356709e9ca1617a5a0396ecc82	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-030	R16B-SOURCE:f6a1196474daa078d41ca0109bc39231329d51a688101cc7232a90de3df35033	DOI	10.1093/jdh/epy048	CANONICAL_REPRESENTATIVE	COMP-SRC-030	Patricia Lara-Betancourt;Livia Rezende	2019	Locating Design Exchanges in Latin America and the Caribbean	Journal of Design History 32.1	10.1093/jdh/epy048	https://doi.org/10.1093/jdh/epy048	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	e85cb63400518939ffb31f76064d3cacdda5591ea3c3c94c48a812a6bfab8826	bdc6b3556400842a2124ebe4fbf072fb23e753eedf09ea9518cf5f5cf368cf36
R16B-SOURCE-MEMBERSHIP:d8a8532523fd0250c72e8261f76ea4226b450baa5266c21be245ff58e799f069	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0016	R16B-SOURCE:f6a1196474daa078d41ca0109bc39231329d51a688101cc7232a90de3df35033	DOI	10.1093/jdh/epy048	CROSS_ROUND_ALIAS	COMP-SRC-030	Patricia Lara-Betancourt; Livia Rezende	2019	Locating Design Exchanges in Latin America and the Caribbean	Journal of Design History	10.1093/jdh/epy048	https://academic.oup.com/jdh/article-abstract/32/1/1/5298279	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	8095ec2f8ec82f7bb873a30715a18dfca559fdc4b5efa6a55362deb9b80c2e4c	f06cb32680216ceb26a3fa93c1f8d4b529ee5897fbf16d541eb390b79acca825
R16B-SOURCE-MEMBERSHIP:7ba9f96e0896c080200de96bedaf42b7b6dd0d195f162ab01bef9866e4ee1519	SURF-R13-001	ROUND13	docs/research/trace-v49-exploration-composition-review-round1/03_COMPOSITION_SCHOLARLY_SOURCE_REGISTRY.tsv	COMP-SRC-005	R16B-SOURCE:f9e47962608acfb3177c9ab05da468307f76b74ba87af9e8cd6ed16ee7ba29e0	DOI	10.1177/1469540519872069	CROSS_ROUND_ALIAS	GRAM-SRC-026	Emma Waight	2019	Mother, Consumer, Trader: Gendering the Commodification of Second-Hand Economies	Journal of Consumer Culture 19.4	10.1177/1469540519872069	https://journals.sagepub.com/doi/abs/10.1177/1469540519872069	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	cfe060b84364b6c9e42d71f184dfebec5ef7fd1e9b1bbdd5c6525c9fbaef3be9	214ea1d5b8d1024930feb186a1a717db0a28f2e078e83637fcfde90257ba90a1
R16B-SOURCE-MEMBERSHIP:a4bd6f4295180776d617bd3acdc7d076709bade2cb88f42c2fc88e6b042858ce	SURF-R10-001	ROUND10	docs/research/trace-v49-design-history-relation-grammar-round1/03_GRAMMAR_SCHOLARLY_SOURCE_REGISTRY.tsv	GRAM-SRC-026	R16B-SOURCE:f9e47962608acfb3177c9ab05da468307f76b74ba87af9e8cd6ed16ee7ba29e0	DOI	10.1177/1469540519872069	CANONICAL_REPRESENTATIVE	GRAM-SRC-026	Emma Waight	2019	Mother, consumer, trader: gendering the commodification of second-hand economies since the recession	Journal of Consumer Culture	10.1177/1469540519872069	https://journals.sagepub.com/doi/10.1177/1469540519872069	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	2962ddc56f75134bccbc7fd59628fa141145cd6e704465d263f938a103970469	1df136317b089956574c06b1569990fb73ec991c744691684594c37e66ce4705
R16B-SOURCE-MEMBERSHIP:aaf124fa0f8b02111e909141f662c5dbd6b2525e677d4c58422b540ffa99cd74	SURF-R09-001	ROUND9	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0018	R16B-SOURCE:fa2212fa202c6cdea4442062a03aef7fa580c939f75184aa39e953a2597167f1	DOI	10.1093/jdh/epl002	CANONICAL_REPRESENTATIVE	SRC-0018	Marjan Groot	2006	Crossing the Borderlines and Moving the Boundaries: 'High' Arts and Crafts, Cross-culturalism, Folk Art and Gender	Journal of Design History	10.1093/jdh/epl002	https://academic.oup.com/jdh/article-abstract/19/2/121/515948	PENDING_RIGHTS_AND_ACCESS_REVIEW	BIBLIOGRAPHIC_IDENTITY_ONLY_NOT_ASSOCIATION_EVIDENCE	a568daf9f7dca14dc88303db052857067cf73d768266a35bbb37d8fa4c34d961	cd619b373bd04aec3b7386ad4c03b923f2a4244116236c4e267bec97648a2bef
