prior_record_key	prior_kind	source_path	source_row_number	prior_id	prior_status	prior_record_sha256	current_disposition	successor_obligation_ids_json	successor_artifact_refs_json	closure_effect	record_sha256
R16B-PRIOR-RECORD:a5e244ae0534a0cb590acae15e138ec02da5981346adceaeb08ac24d42849041	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	19	R16B-TRANCHE-B-QUEUE:060da422f8f6f0c9866bbc5334fb48495ff2d9d64bdc1e59179b370b02be8f79	"{""counterevidence_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""human_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""queue_status"":""CLOSED_PARENT_CONTROL_NOT_ASSOCIATION"",""rights_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""source_text_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT""}"	6fcd963e35f2b3b6ae65a163a155d1c9b49321fd4fa11bfadd65eb591ce794ea	PRESERVED_TERMINAL_CONTROL	[]	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv""]"	TERMINAL_CONTROL_PRESERVED_NO_POSITIVE_CLOSURE_INFERENCE	b65db54fed5b5ec9415b4b1db2fe18e3fbf8a51786a168604b7bf2692900fc7f
R16B-PRIOR-RECORD:25f3cf736d9c130b225122d0d93e4878307148f8c119463a80176f091c43cf5d	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	24	R16B-TRANCHE-B-QUEUE:1086c7f03ca51aa6bed962cf2283c48f2f88eec308991024196c437224173961	"{""counterevidence_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""human_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""queue_status"":""CLOSED_PARENT_CONTROL_NOT_ASSOCIATION"",""rights_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""source_text_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT""}"	ae41b25f90a9f89afc564a799e0783ffc813acc026f6927ecd6184ac79e9ab6b	PRESERVED_TERMINAL_CONTROL	[]	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv""]"	TERMINAL_CONTROL_PRESERVED_NO_POSITIVE_CLOSURE_INFERENCE	bd57420d1d54650ddcaffafd1b462b25825df04e35b358279bf329a052d82806
R16B-PRIOR-RECORD:214c1423279bba3b419eed37646a7059acd588b7eed859ac4c1279ca1ee41c93	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	32	R16B-TRANCHE-B-QUEUE:120a3783ef15191e147301da180d4331f2255fd0b87a7e9ce2ff60b2832e5602	"{""counterevidence_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""human_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""queue_status"":""OPEN_DERIVATIVE_RECONCILIATION_NOT_ASSOCIATION"",""rights_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""source_text_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL""}"	f41f20ccd2cd6184690e7d0a6ba853514a45327f5dcbd40f0ce9d5f480299af4	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:PRODUCTION_POPULATION_AND_REACHABILITY"",""R16B-CURRENT-OBLIGATION:ROUND16A_SEMANTIC_RECONCILIATION""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	f83f58f8402ff3264bbc70ecc76cabc39a94f35ef5dc7d0cbe8b1722855580e8
R16B-PRIOR-RECORD:00604426871036539bef67ad9d9a6eb32b7e2d778dcaff9d22bebb0c5c640194	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	14	R16B-TRANCHE-B-QUEUE:131fd88ffaefd3c90f8901b00b96302085473b5dcab29420fe19484484f94264	"{""counterevidence_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""human_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""queue_status"":""OPEN_DERIVATIVE_RECONCILIATION_NOT_ASSOCIATION"",""rights_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""source_text_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL""}"	0f79d3a5f6fbc01a4707b213241a4ed8a1da7666e3c5fb3f94c524946b032b36	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:PRODUCTION_POPULATION_AND_REACHABILITY"",""R16B-CURRENT-OBLIGATION:ROUND16A_SEMANTIC_RECONCILIATION""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	e606ea14c9c5b2728759b1c12f16d111e9b37fba6ff1161da3e36b105c1cb72c
R16B-PRIOR-RECORD:61ca932797591677cec7ddbd1e0dfd638597b749c23c8e09e92775210773a957	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	25	R16B-TRANCHE-B-QUEUE:1ce07de2a58fcad06aa81aed026e99b6e53561f570ec66b1ed3277489f3ea59b	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	d8f450f9d23aa7c631d6b7df364181f630d4861df22c0ae26d4e981406680845	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	ec4f97045a5cda1479cb0a9f1b4bf7749f08f21046eea0aeae99ea685d0f8943
R16B-PRIOR-RECORD:40eba5c94505e46ff28c219c93a73106c37b143d20975f8722d17610b9d71756	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	5	R16B-TRANCHE-B-QUEUE:2046715933e60e067409c53eb161d786d59302988418fe6d1f92e66d4d1ec458	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	0bbe16a5d628bf32e0af2d4be96c52da5219a737eed2afbfdd21ef106c93cc77	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	990d4036726faef162c6133cfcfe1fe2f4cbe8251af7a27af7dcdf93b2d64f51
R16B-PRIOR-RECORD:97c3d22364127f31fe63993e694b3933399ca48f3d1a5f61f298f4e106f372e4	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	31	R16B-TRANCHE-B-QUEUE:215d4a50f431fb0871fe7e530efdc56f081734bcf35c7780ae9f43ba7fa0934c	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	9b41a6ceebdd516b25d0f20cf1674d7c4971bd4cc35edf885ef57020608a686e	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	69bafaa4a863485ed2c83b0bafdaa34715886f828eed2bf47dba8407f0472c7d
R16B-PRIOR-RECORD:494d319a9e29b6052de84354c3539ec7bf088a72be5a372988bf64e6e3359b2d	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	8	R16B-TRANCHE-B-QUEUE:30341e102d30c5e2317aa87fee149ece2e3a85c7693fa9cea6666f864f823257	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	41b980887fb90803402b84df6cdb70356e9a16dbee14e43b977c8f2d052764e5	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	cd37faeb7845621f7387c0e46e4f8d2e81e46413ffc1aa9244875cbab9668269
R16B-PRIOR-RECORD:c1c07c308dbc4c900a3686aea4a050caead74a5814a0deb0b8dbfe2ac738b02d	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	2	R16B-TRANCHE-B-QUEUE:38fcd3d03508eef0a0d00776f17d583f5d9acd7edd4a0d1ae0f76d76ff169d48	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	b8a33a763957c851e7c9ede4b8be7be1558983c6dd60f9ea548a7e31463741c9	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	b63ae8ff29918873c73425c683c5a7de8fac75ba032520422f490968bb47b667
R16B-PRIOR-RECORD:f74563f35f1087e269fb4858a3bfa41bc258f1225dcddfb0034385c250e90c79	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	34	R16B-TRANCHE-B-QUEUE:39940e375d5273fee35738a3fda8b4f234b88756c94028eecb988010710b3bfc	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	094f0324789a468b64d2b3c13a90725ee459ef1d3f92608497a3f69861f53001	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	d532540b469b3e754e77b4b43137d622bfe005abe7727f590384a0dcd4c69e12
R16B-PRIOR-RECORD:4d0aaa2cb26a901f546dc08f9fca0f202280fefe0cd05d9464779204bea8904c	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	30	R16B-TRANCHE-B-QUEUE:3a16fc9ff63bb586586db9d08335650fbbc5f4e7fc84ae9c8135f9deb09752d9	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	c0b9e9d37c02459534512ee094c9061724000ae0414c786dddb3d88ed9613aa6	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	2f0f6abf283d1caa3672bd429dfe504ea1ab363668eaaf730ef4638ea2046951
R16B-PRIOR-RECORD:2179f58d528a726fcaa23864f5ac627f78c56e2475907f003e60ce62212ab695	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	35	R16B-TRANCHE-B-QUEUE:3ac3de10b94c0eac94f473199139083cc75c86a97790d4b277774f03e83beff3	"{""counterevidence_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""human_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""queue_status"":""OPEN_DERIVATIVE_RECONCILIATION_NOT_ASSOCIATION"",""rights_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL"",""source_text_review_status"":""NOT_APPLICABLE_RECONCILIATION_CONTROL""}"	19e351d0eb00d46c8e455ee26ba6e8dc10ffa9dc2066da055fc8cca96dc6748a	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:PRODUCTION_POPULATION_AND_REACHABILITY"",""R16B-CURRENT-OBLIGATION:ROUND16A_SEMANTIC_RECONCILIATION""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	f386bc22c1a0528744a390b103422bedb2339e7bfa16597a7eba7f4f0ac89a55
R16B-PRIOR-RECORD:69ec1009d9051e57af72942bf47529029f13a087a41b281e1d7db6c847874fed	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	17	R16B-TRANCHE-B-QUEUE:435c17b019a852afeda66fe9973909a44a3222b461ab2d979749360c24e15802	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	54d364648b1a2d8087bcc3d1e8a1dc04907fbbb118faef73682da818fb1e68f5	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	dd5e10c88f6f9a1dc3e09a55e8cd4b44cd27f1614bdf4733c1a4606a07d3e6bf
R16B-PRIOR-RECORD:1bf49d147d970232f052c157b481f333be107dabc8a5b77f091e250b6b69b3ec	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	38	R16B-TRANCHE-B-QUEUE:45959649cb796d80da032e559652ced5562c132b4972ed6805855ae060d0a027	"{""counterevidence_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""human_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""queue_status"":""CLOSED_PARENT_CONTROL_NOT_ASSOCIATION"",""rights_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT"",""source_text_review_status"":""NOT_APPLICABLE_FINAL_PARENT_NON_SUPPORT""}"	4f3c49e03b767fcbce4b37190a30ec026240c6926b006f7e6d7aef055e3c3724	PRESERVED_TERMINAL_CONTROL	[]	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv""]"	TERMINAL_CONTROL_PRESERVED_NO_POSITIVE_CLOSURE_INFERENCE	c8e324b1f5d12045c975cef4ff68ca3bf54df7e033d86080e66df9366e644784
R16B-PRIOR-RECORD:26060360028c8f655c103b25c889de19aff172e4a382a2e07a4349f5fb1d76c8	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	27	R16B-TRANCHE-B-QUEUE:4cec281471a03195a1dd41a88236ed18f24f9b8963df272785f13749c3906a41	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	09f9d72f1b5dbc922664c43937361e10a561279cf07bbfd8eb9632f5d43cd403	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	1dadac78899da6378072d6f5e1116c3cd681c5f3e4bd9f9f991b72657e624724
R16B-PRIOR-RECORD:8ab7459ad80ade616c833d033e1aa8cca465cea862c1ec7b74e52f37f5a02241	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	37	R16B-TRANCHE-B-QUEUE:5b72b52b8c410b3f2ae1dc3edfcdd5a5ad09fae8861ab29ee08a61527d8661cc	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	01318f829a448a6c6115c1500e349a72ca181d60a163b79ffe65eee5098bf088	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	0a21fefbb2916c79908f7a48711bd0d3612dc18046d37b4919db4f346c405622
R16B-PRIOR-RECORD:aff192059d3cbc1156f174360653c9b67ca13d575c3dfe4efbaa7f0b0f400881	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	22	R16B-TRANCHE-B-QUEUE:5d2b63e18e333006437e9a8dc5be357847908bc53f476431f5467ca293acd671	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	efc30672dc37c100e0aebd3c7fef34f6a716ee58f68ae28589bf6daa829098ed	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	ca939cddbf230bc15508dfda9f7171dff409c30c2298df3efc5784963bb6739e
R16B-PRIOR-RECORD:e8526d4627097c8ef697f4ff26420972666c352183ef890592e26e06d3cd226e	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	12	R16B-TRANCHE-B-QUEUE:5e5a26f46d6471330294d44a39f3d66844f6a74acc00dad09ccd8054e9d76852	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	c726dd91e41e8805406006ba7768930f2c985c35d600fd8cf27ab8c9ba5e937c	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	982ebe47ef224fbadbf37bacdf18cc025f98463851011d6056dbfcf838113a45
R16B-PRIOR-RECORD:e35394513fcee265bfc4c7a7ab5beccae1c7f5951e2beb03e91e882f0454c372	ASSOCIATION_REVIEW_QUEUE	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/conditional-scoped-child-reroute-queue-tranche-b-v1.tsv	10	R16B-TRANCHE-B-QUEUE:64bedfd46f055a6bb3a7b43de3570ea5d0e139ecbda4f0e4ac49833ab19fd3f8	"{""counterevidence_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""human_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""queue_status"":""OPEN_CONDITIONAL_REVIEW_NOT_ASSOCIATION"",""rights_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE"",""source_text_review_status"":""OPEN_NO_GATE_PASSED_BY_QUEUE""}"	3b12050c449236c61d20ea9f7bf943d64e381657d7cd26ecb979a2e7b2ddf302	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv"",""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/round16a-global-reconciliation-census-v1.json""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	0d877b16fa249f2a84646ca68ec7ca8e9e74cf95ca059c56896850bc4e1dd441
