trigger_occurrence_id	trigger_id	trigger_class	input_surface_id	source_path	input_record_refs_json	locator	content_hashes_json	raw_participant_labels_json	raw_participant_sense_ids_json	participant_sense_ids_json	participant_set_key	scope_hypothesis_id	polarity	emission_kind	candidate_id	incidental_or_excluded_labels_json	notes	selector_version	occurrence_sha256
R16B-TRIGGER-OCC:0a06a3c2056a6614a33b7778a79dfbc4f939af1d04c7633e37e203c1e8f967fa	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-A355F81B3CCE64F6CE40""]"		"[""a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69""]"	"[""trade"",""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-SCOPE-HYP:148f7ecff6826e3ca450f210854ef024b0998d4534703fe2d074eb5509bc3f59	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	[]	Presentation topology LINEAR_PATH is not historical group semantics.	trace-round16b-local-candidate-selector-v1	1b9d926e31ccb1933c4f23c50a773b0947d4846a790777e86ada3e027ef89fbf
R16B-TRIGGER-OCC:0a6d40780c0f8b39df2c21df31c45c3ae5aaf2f5e06d67e83c1aa8579116d5df	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-35AE60EBE87BB3762A85""]"		"[""35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a""]"	"[""design education"",""institutionalization"",""professionalization""]"	"[""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	"[""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	R16B-SCOPE-HYP:a3b09ae9cb9ca27c262aa1100a9d40ab867f358caccc8934bcdf18951d90f9ff	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	[]	Presentation topology BINARY_CONVERGENCE is not historical group semantics.	trace-round16b-local-candidate-selector-v1	b6c95bf52b116276c7bb7c79940ee1eb858d3f0d27fa1c2c94b857d331c0d206
R16B-TRIGGER-OCC:0b1f9cb951eb48c1d12215ae2dd5135f814df0e43800928c9e5fd7b307edf5ad	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-3C4600EED84F5C7DBF22""]"		"[""3bb31598d844265bbb494ad432cdc02fed1533116360d09de628649b9a0d30ae""]"	"[""trade"",""design diplomacy"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	R16B-SCOPE-HYP:6ef2518752b2ff4367362d228cd496d8de52f997f917723bee89b539be0f9647	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	1aee181787fa1c43d880b13ffce0798e043434f210dc57ee98cde2f522e02c98
R16B-TRIGGER-OCC:0cda4f7f480e99b80083a30bf570b3e017b0d0e3b902a86ef93fb8d4dbfaba65	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-D268035B0BC3AFDABDB6""]"		"[""71c155bd05f0839e12126f2d6aec669b52de86171800d50daa46416e9e1fc921""]"	"[""mediation"",""production"",""consumption""]"	"[""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:1b36572beb8676b4687aba71c3e30a51b80a0d7b62852594a52f3ca78ee3772b	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	078208a5072b70c937840e7cd9a2b772e1e3f5602214dfb01e325ca640837821
R16B-TRIGGER-OCC:0ddb4edb7d857631cd55dc5a7c805648026003dbc384462f35d46e5634762958	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	R16B-LOCAL-SURF-R16A-SUBGRAPHS	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-SUBGRAPH-A16E84162E109BC20A70""]"		"[""a16e84162e109bc20a702257dfb88b1fcbde3d3fa0545df303ec5192a99b2237""]"	"[""design education"",""institutionalization"",""professionalization""]"	"[""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	"[""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	R16B-SCOPE-HYP:e3923bec9befbbae54a8f013f592cff6e75e20cd734769d46867b1a50ffff5e0	PAIR_CONNECTIVITY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	[]	Connected pair graph is a trigger only; it is not group-level evidence.	trace-round16b-local-candidate-selector-v1	3dfa38ec57ff5927be217c50c26e67ed8f7ea677a3401546d38be83b1b50c863
R16B-TRIGGER-OCC:10f3a227d409a8dd0b2bcbd8f6f5901644ca86afa1aa3b0a82dcc712bbea20e2	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-0E46C4D028C2DBDD76C6""]"		"[""0e46c4d028c2dbdd76c6cdf259321707862bad59ef48fa64557e70b74f5e687c""]"	"[""trade"",""design diplomacy"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	R16B-SCOPE-HYP:ba4e1005121883fc7723b7c2069e5f07fad16d476d12fe585f9bb836a9d5208d	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	[]	Presentation topology BINARY_CONVERGENCE is not historical group semantics.	trace-round16b-local-candidate-selector-v1	d95497118bd4919577942a5f888c15bce1b16cf4b23919b21c45651480eaaf98
R16B-TRIGGER-OCC:11722a3819abe84244fb77f9811461136eb2bcf8105ab3aa253598008974b077	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-148BECCBEBCA23C54624""]"		"[""148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e""]"	"[""adaptation"",""cultural negotiation"",""rejection""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	R16B-SCOPE-HYP:5aaeae81bf8601b3dbd1bc7114745b37415d6473dcc8edc37763f85e8b70e2c6	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	[]	Presentation topology BINARY_CONVERGENCE is not historical group semantics.	trace-round16b-local-candidate-selector-v1	b03f2705ddbd28462f4986bd13c401cc93905d694be65c89bfe589bbd0e1f467
R16B-TRIGGER-OCC:126e2931395b21c25b6141ad70cddb5fe56d2dc031ab2c4fe42902ffd239749d	TRG-004	ROUND15_COMPOSITION_FIXTURE	R16B-LOCAL-SURF-R15-FIXTURES	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	"[""R15-COMP-009""]"		"[""69f0db757fd2f15c3a92bb629472af583357f10a72f1dad08e822c759c29d412""]"	"[""gendering"",""commodification"",""design education"",""institutionalization""]"	"[""R16B-SENSE:14bd96e324918cf3d87ed84253055004be79647294bf62a305ccf9a65a46b863"",""R16B-SENSE:f1dafc6df9c9a66b0b7c19d34606a2ed638c193dc7047afb8a1f83b3d564ebc1"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb""]"	"[""R16B-SENSE:14bd96e324918cf3d87ed84253055004be79647294bf62a305ccf9a65a46b863"",""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:f1dafc6df9c9a66b0b7c19d34606a2ed638c193dc7047afb8a1f83b3d564ebc1""]"	9ba898462d422755c40d8ef6228e8a7faa6e74dd9b4b0499f82694e8ae4515da	R16B-SCOPE-HYP:dc26b65d63476a4f1d4343e1db69b51496a8832de3726a4f00ea12dc4ff0d0cb	PRIOR_COMPOSITION_RECONCILIATION	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:9ba898462d422755c40d8ef6228e8a7faa6e74dd9b4b0499f82694e8ae4515da	[]	Researcher-authored composition fixture; renderability and fixture admission are not group support.	trace-round16b-local-candidate-selector-v1	a103ab9f793ebd00578b8b9aea9ddedce83fe49696b3338ecf2acc1290e3e910
R16B-TRIGGER-OCC:1283c39e330c3c572347d63d5003f98d32b8c40177392a8370a528c307167ea4	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-0E33436025149BF94FBA""]"		"[""0e33436025149bf94fbaca4d48bdde087b8f9806782585fd2ea2be1b4fbd8579""]"	"[""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-SCOPE-HYP:92991f1ac448f50c6bacee0b016e29461281f2c3cb57fca3e36d895217ef5d7e	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	[]	Presentation topology BINARY_FORK is not historical group semantics.	trace-round16b-local-candidate-selector-v1	5c0f42f4eb60ff099cb951648995ee3e5b0e3b1d485dab03d08cb149274e712f
R16B-TRIGGER-OCC:12a1a72be48fe11293318458ed834ada9ffc4c074630aac433cda945117125e3	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-62728D4819BE5011F2D0""]"		"[""62728d4819be5011f2d06853bc515b36d1fd81d597acd06667cc245315647e6c""]"	"[""adaptation"",""cultural negotiation"",""rejection""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	R16B-SCOPE-HYP:a7180d4be7b5a5aae438b2f154883410c7bf9290b3c33aef13a57e49430e1dd0	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	[]	Presentation topology BINARY_CONVERGENCE is not historical group semantics.	trace-round16b-local-candidate-selector-v1	eee33bcd2929f096b25d906efa927f4738ceb6bc5fe3ee5eeb1217e73f878638
R16B-TRIGGER-OCC:13f8bfba9384b419c6b2f916123e160b30193951c781c34337f9877c0c429e4c	TRG-009	DIRECT_OPPOSITE_OBJECT_ACCEPTED_TRACE_ENDPOINT_DISCOVERY	SURF-DB-001	data/prefreeze_candidate_v48.sqlite	"[""sqlite:objects+object_trace_edges:surface_id=SURF-VAM20K-03165""]"	https://collections.vam.ac.uk/item/O1316564/	"[""07a271b5809db832091bf2650d6ed1db2804cba8466eeaa8fe647ec451b95943""]"	"[""photography"",""advertising"",""typography""]"	"[""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:f587f40fcb14f9230306986bb2b2ea917544385afefe2e818002f3f3e7af0f2a"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a""]"	"[""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:f587f40fcb14f9230306986bb2b2ea917544385afefe2e818002f3f3e7af0f2a"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a""]"	0e719db533fd03f71aa5fbb293aa0d6aa8b79453db51fe8e0f8b7f0fc59fede9	R16B-SCOPE-HYP:0e2c5ac4b07f77d1763138a2a68ccc6bab98537cea2b2283f9f09be06eb9a0b6	METADATA_LEXICAL_DISCOVERY_ONLY	DATABASE_DISCOVERY_REVIEW_FAMILY	R16B-LOCAL-FAMILY:0e719db533fd03f71aa5fbb293aa0d6aa8b79453db51fe8e0f8b7f0fc59fede9	[]	Database locus is a non-supporting discovery trigger pending exact bounded-sense, source-text, rights, and global-coherence review.	trace-round16b-deferred-surface-selector-v2	535048825428a4079d0652ad5237e67bad9b3096a7d345efa6e402a8109dcc44
R16B-TRIGGER-OCC:13fe0f9e45df076e888436a648a294f31d785fe1734992f4c0f860a860a0fad1	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-837436F8392820809D98""]"		"[""af321464ee819f9787a4ce95f599ae72d80bf7d3e5ed6b08b614ec42f0d89a51""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:6b23eb909a607da538d3a05f64bb7976af7bfff1f0f89b514f1c9bb4796e8bdb	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	fba5ca16c0ceb70aa146782b264fb7ca22dcfeac78b5af2b9a1a0579ff41388f
R16B-TRIGGER-OCC:14c991561fa8bd73251faacbe1ee407c3fedcaac1d4b81242273c59e650d66e9	TRG-006	ROUND16_VOCABULARY_ONLY_MULTI_TERM	R16B-LOCAL-SURF-R16-SOURCES	scripts/trace-v49-exploration-real-database/scholarly-source-additions-v1.tsv	"[""R16-SRC-005""]"		"[""8f977df86d97596af85b04e16558733a76bba2be68603e1c1a7df84a0e3fc23d""]"	"[""craft"",""education"",""design education""]"	"[""R16B-SENSE:ffbea4357064ed41f3937f9e81c7425cc705fec020515cef904f2473a6e9302b"",""R16B-SENSE:8b4838ede22f2afe50260d73a4ee4b986be96dd92b53e980d8f6312b9e8ca51a"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8""]"	"[""R16B-SENSE:8b4838ede22f2afe50260d73a4ee4b986be96dd92b53e980d8f6312b9e8ca51a"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:ffbea4357064ed41f3937f9e81c7425cc705fec020515cef904f2473a6e9302b""]"	7696ac77a3bd8ac70e8e0181b3ae969502426a44200925dffb65ef88312e954a	R16B-SCOPE-HYP:c661e4a6f780fc8b36f90a234091c00d53c3b2f9baa7bfeb4926c5db31103f49	VOCABULARY_SUPPORT_ONLY	VOCABULARY_ONLY_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7696ac77a3bd8ac70e8e0181b3ae969502426a44200925dffb65ef88312e954a	[]	Historical analysis of Bauhaus arts-crafts integration and design education; vocabulary support only.	trace-round16b-local-candidate-selector-v1	b47615b7da7f527070adc033df2406723ef71e5a8b01cac244fbb04499dd5d2f
R16B-TRIGGER-OCC:155b9e43f2600a0a9873b07a72216ec28db5dc5e42606ef54e6942730bc022aa	TRG-003	ROUND14_ACTIVE_PAIR_SHARED_LOCUS_BUNDLE	R16B-LOCAL-SURF-R14-PROVENANCE	docs/audits/v49-exploration-association-calibration-round1/raw/evidence-provenance.tsv	"[""R14-EVID-003-03"",""R14-EVID-004-03""]"	Digital objects in the PCM paradigm section	"[""5c240f5c5d55e2aa599eedb361991248368b92ab04b9649127c3e7457504518b"",""b1506b1020ea92583301ee5ac973e4801fd79c007486c49c55a1d98e48e128c6""]"	"[""consumption"",""mediation"",""production""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:e24421b1616831552db3b96b53d84c43024d812dd616a95e61ef871dca54f3bd	PAIR_SUPPORT_WITHOUT_GROUP_REVIEW	SOURCE_BUNDLE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	COMP-SRC-010; active pair claims share one exact locator, but group coherence remains unreviewed.	trace-round16b-local-candidate-selector-v1	498d004f7ae0b3cafd110853ae669f1f81a2bdf0159a5bf14a610b082e9dea86
R16B-TRIGGER-OCC:16eb227abdf88bde17866438967c57d510ef793ddea1acc1442613e7cbc7b241	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-5DC1F64A3B6B558406C8""]"		"[""148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e""]"	"[""adaptation"",""cultural negotiation"",""rejection""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	R16B-SCOPE-HYP:9ed3be3fb8d6b4886cb77d810952c2252a8f0d0d0783c85b115da03524a76211	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	433b8969453edec7dbef532ac4b0dbc10aa61896d661b05ec4a7dcafe36b6299
