surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53
SURF-CRB2026V3R00166,CRB2026V3R00166,1858,pre_1930,1855-1859,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stribodh magazine cover.jpg / page 83869878,Stribodh magazine cover.jpg,IMG03,224,2651,2875,India|Modern typography and layout|Wikimedia Commons|1855-1859,1,1,0,0,35,22,0,63,78,8,14,0,37,35,commons_file_source,design; graphic; magazine; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,55
SURF-CAW2026R00871,CAW2026R00871,1900,pre_1930,1900-1904,Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Cover of book ""Burma"" by Max and Bertha Ferrars.jpg / page 112395600","Cover of book ""Burma"" by Max and Bertha Ferrars.jpg",IMG03,216,2475,2691,United Kingdom|Modern typography and layout|Wikimedia Commons|1900-1904,2,1,1,0,37,21,17,63,78,8,0,0,37,37,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,55
SURF-CGS2026R0012,CGS2026R0012,1968,1930_1970,1965-1969,East Asia,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Comrade Bethune's Unselfish Spirit (crop).png / page 104783810,Comrade Bethune's Unselfish Spirit (crop).png,IMG03,228,2615,2843,China / Hong Kong|World War and public-information graphics|Wikimedia Commons|1965-1969,6,1,0,0,42,22,25,64,78,8,48,0,36,42,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R02553,CAW2026R02553,1958,1930_1970,1955-1959,Laos,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / 605h84-575h81-1.jpg / page 182416342,605h84-575h81-1.jpg,IMG03,235,2504,2739,Laos|Modern typography and layout|Wikimedia Commons|1955-1959,1,1,0,0,40,23,0,64,78,8,94,0,36,40,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCT2026R02431,CCT2026R02431,1932,1930_1970,1930-1934,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Portada de Vida del ahorcado.png / page 155368588,Portada de Vida del ahorcado.png,IMG03,235,2682,2917,Latin America|Modern typography and layout|Wikimedia Commons|1930-1934,6,1,0,0,39,23,25,64,78,8,0,0,36,39,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CGS2026R1209,CGS2026R1209,1961,1930_1970,1960-1964,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Crazy Patsy Cline ad 1961.jpg / page 112243272,Crazy Patsy Cline ad 1961.jpg,IMG03,234,2586,2820,Mexico|Modern typography and layout|Wikimedia Commons|1960-1964,3,1,0,0,39,23,10,64,90,8,0,0,36,39,commons_file_source,advertising; design; graphic; magazine; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCT2026R01728,CCT2026R01728,1945,1930_1970,1945-1949,Serbia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Plakat- Trazim Anu, 25. decembra 1945, Subotica.jpg / page 75334583","Plakat- Trazim Anu, 25. decembra 1945, Subotica.jpg",IMG03,229,2811,3040,Serbia|Modern typography and layout|Wikimedia Commons|1945-1949,1,1,0,0,36,22,0,64,78,8,30,0,36,36,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCT2026R01733,CCT2026R01733,1965,1930_1970,1965-1969,Serbia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Radoslav Zečević Karikature cover 1965.jpg / page 188357243,Radoslav Zečević Karikature cover 1965.jpg,IMG03,235,2792,3027,Serbia|Modern typography and layout|Wikimedia Commons|1965-1969,2,1,0,0,37,23,5,64,78,8,30,0,36,37,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCT2026R04480,CCT2026R04480,1957,1930_1970,1955-1959,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Chi Pheo cover 1957.jpg / page 10272582,Chi Pheo cover 1957.jpg,IMG03,238,2684,2922,Vietnam|Modern typography and layout|Wikimedia Commons|1955-1959,2,1,0,0,38,23,5,64,90,8,0,0,36,38,commons_file_source,book cover; design; graphic; publication; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-COM1970R074,COM1970R074,1940,1930_1970,1940-1944,Western and Central Europe,Midcentury modern graphic communication,Wikimedia Commons,Wikimedia Commons,Kreuz und quer über Land und Meer.jpg,IMG03,239,2117,2356,Germany|Midcentury modern graphic communication|Wikimedia Commons|1940-1944,1,1,0,0,29,23,0,64,56,8,0,0,36,29,commons_file_source,graphic; poster; print,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R02922,CAW2026R02922,1977,1970_2000,1975-1979,Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Anti-Mengistu poster in Somalia, 1977.jpg / page 178173545","Anti-Mengistu poster in Somalia, 1977.jpg",IMG03,233,2490,2723,Ethiopia|World War and public-information graphics|Wikimedia Commons|1975-1979,2,1,0,0,39,23,5,64,78,8,36,20,36,39,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R02968,CAW2026R02968,1979,1970_2000,1975-1979,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Snimki za spomen.jpg / page 79062403,Snimki za spomen.jpg,IMG03,231,2475,2706,Bulgaria|Modern typography and layout|Wikimedia Commons|1975-1979,1,1,0,0,38,23,0,64,90,8,0,20,36,38,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CGS2026R0658,CGS2026R0658,1988,1970_2000,1985-1989,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / O Alquimista.jpg / page 112675619,O Alquimista.jpg,IMG03,237,2471,2708,Brazil|Modern typography and layout|Wikimedia Commons|1985-1989,2,1,0,0,36,23,5,64,78,8,0,20,36,36,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R03067,CAW2026R03067,1985,1970_2000,1985-1989,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Tatreez Orange.jpg / page 156490062,Tatreez Orange.jpg,IMG03,233,2477,2710,Palestine / transnational|Modern typography and layout|Wikimedia Commons|1985-1989,2,1,1,0,39,23,17,64,78,8,0,20,36,39,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCT2026R00361,CCT2026R00361,1978,1970_2000,1975-1979,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / And the devil is their third accomplice movie poster.jpg / page 49433847,And the devil is their third accomplice movie poster.jpg,IMG03,234,2751,2985,Egypt|Modern typography and layout|Wikimedia Commons|1975-1979,2,1,0,0,39,23,5,64,90,8,0,20,36,39,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R03176,CAW2026R03176,1989,1970_2000,1985-1989,Yemen,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Yemeni Socialist Party headquarters in Mukalla.png / page 177932713,Yemeni Socialist Party headquarters in Mukalla.png,IMG03,238,2575,2813,Yemen|Modern typography and layout|Wikimedia Commons|1985-1989,2,1,0,0,42,23,5,64,78,8,90,20,36,42,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R03771,CAW2026R03771,2011,2000_2026,2010-2014,Bahrain,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Poster of victim - Flickr - Al Jazeera English.jpg / page 17492878,Poster of victim - Flickr - Al Jazeera English.jpg,IMG03,235,2608,2843,Bahrain|Modern typography and layout|Wikimedia Commons|2010-2014,4,1,0,0,45,23,15,64,78,8,97,37,36,45,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R04132,CAW2026R04132,2016,2000_2026,2015-2019,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Stepanakert, Nagorno Karabakh (26847756926).jpg / page 68537434","Stepanakert, Nagorno Karabakh (26847756926).jpg",IMG03,239,2552,2791,Azerbaijan|World War and public-information graphics|Wikimedia Commons|2015-2019,1,1,0,0,36,23,0,64,78,8,0,37,36,36,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R04039,CAW2026R04039,2015,2000_2026,2015-2019,Jordan,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Poster of Fenjan Albalad series 2015.jpg / page 156480732,Poster of Fenjan Albalad series 2015.jpg,IMG03,231,2586,2817,Jordan|Modern typography and layout|Wikimedia Commons|2015-2019,3,1,0,0,44,23,10,64,78,8,92,37,36,44,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CGS2026R0295,CGS2026R0295,2014,2000_2026,2010-2014,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / 10K - La Década Robada (book cover).jpg / page 34070355,10K - La Década Robada (book cover).jpg,IMG03,229,2606,2835,Argentina|Modern typography and layout|Wikimedia Commons|2010-2014,5,1,0,0,40,22,20,64,78,8,0,37,36,40,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CGS2026R0521,CGS2026R0521,2019,2000_2026,2015-2019,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Guitar Days • Poster Wiki.jpg / page 90701122,Guitar Days • Poster Wiki.jpg,IMG03,231,2581,2812,Brazil|Modern typography and layout|Wikimedia Commons|2015-2019,3,1,0,0,38,23,10,64,78,8,0,37,36,38,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R03999,CAW2026R03999,2015,2000_2026,2015-2019,Madagascar,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Roger Randrianomanana poster in Mananzara.jpg / page 148491116,Roger Randrianomanana poster in Mananzara.jpg,IMG03,233,2581,2814,Madagascar|Modern typography and layout|Wikimedia Commons|2015-2019,1,1,0,0,45,23,0,64,90,8,91,37,36,45,commons_file_source,campaign; design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R03869,CAW2026R03869,2013,2000_2026,2010-2014,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Affiche 119 Moroccan Gigolos Fr.jpg / page 87380367,Affiche 119 Moroccan Gigolos Fr.jpg,IMG03,236,2500,2736,Morocco|Modern typography and layout|Wikimedia Commons|2010-2014,1,1,0,0,36,23,0,64,78,8,0,37,36,36,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCT2026R01740,CCT2026R01740,2003,2000_2026,2000-2004,Serbia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / O promeni-kulturoloski eseji, Ljiljana Bogoeva Sedlar.jpg / page 124700001","O promeni-kulturoloski eseji, Ljiljana Bogoeva Sedlar.jpg",IMG03,236,2824,3060,Serbia|Modern typography and layout|Wikimedia Commons|2000-2004,2,1,0,0,39,23,5,64,78,8,30,37,36,39,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R03748,CAW2026R03748,2011,2000_2026,2010-2014,Uganda,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Kamya (5415476158).jpg / page 116255960,Kamya (5415476158).jpg,IMG03,235,2529,2764,Uganda|Modern typography and layout|Wikimedia Commons|2010-2014,5,1,0,0,49,23,20,64,95,8,86,37,36,49,commons_file_source,campaign; design; graphic; magazine; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R04327,CAW2026R04327,2018,2000_2026,2015-2019,United Arab Emirates,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Wikidata 6th Birthday at United Arab Emirates, Ajman Poster (1).png / page 73126996","Wikidata 6th Birthday at United Arab Emirates, Ajman Poster (1).png",IMG03,238,2664,2902,United Arab Emirates|Modern typography and layout|Wikimedia Commons|2015-2019,2,1,0,0,43,23,5,64,78,8,92,37,36,43,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R01635,CAW2026R01635,1930,pre_1930,1930-1934,Democratic Republic of the Congo,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ingagi Advertisement.jpg / page 154217741,Ingagi Advertisement.jpg,IMG03,231,2548,2779,Democratic Republic of the Congo|Modern typography and layout|Wikimedia Commons|1930-1934,5,1,0,0,45,23,20,64,90,8,69,0,36,45,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R00967,CAW2026R00967,1905,pre_1930,1905-1909,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / In 1905 poster.jpg / page 18671975,In 1905 poster.jpg,IMG03,235,2493,2728,Azerbaijan|Modern typography and layout|Wikimedia Commons|1905-1909,3,1,0,0,36,23,10,64,78,8,0,0,36,36,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R01560,CAW2026R01560,1925,pre_1930,1925-1929,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Производительность выше — коммунизм ближе.jpg / page 132078323,Производительность выше — коммунизм ближе.jpg,IMG03,230,2689,2919,Ukraine|World War and public-information graphics|Wikimedia Commons|1925-1929,4,1,0,0,37,23,15,64,78,8,0,0,36,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-SI1970R010,SI1970R010,1880,pre_1930,1880-1884,Global / transnational,Midcentury modern graphic communication,Smithsonian,Smithsonian Open Access,Advertisement for Sewing Equipment,IMG03,254,2140,2394,Global / transnational|Midcentury modern graphic communication|Smithsonian|1880-1884,4,1,1,0,34,40,27,66,44,20,0,0,34,34,non_design_drift:bird,advertisement; design,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R00830,CAW2026R00830,1900,pre_1930,1900-1904,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Parque Central - Opening (Advert).jpg / page 104647607,Parque Central - Opening (Advert).jpg,IMG03,236,2555,2791,Uruguay|Modern typography and layout|Wikimedia Commons|1900-1904,5,1,0,0,41,23,20,64,90,8,0,0,36,41,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R01072,CAW2026R01072,1908,pre_1930,1905-1909,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Cusenier, Montevideo, 1908.jpg / page 69300051","Cusenier, Montevideo, 1908.jpg",IMG03,230,2539,2769,Uruguay|Modern typography and layout|Wikimedia Commons|1905-1909,3,1,0,0,39,23,10,64,90,8,0,0,36,39,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R01486,CAW2026R01486,1921,pre_1930,1920-1924,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / American Photo Sudios advertisement.jpg / page 135989045,American Photo Sudios advertisement.jpg,IMG03,239,2515,2754,Cuba / transnational|Modern typography and layout|Wikimedia Commons|1920-1924,1,1,1,0,41,23,12,64,95,8,0,0,36,41,commons_file_source,advertisement; advertising; design; graphic; magazine; print; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCE2026R00130,CCE2026R00130,1903,pre_1930,1900-1904,Latin America and the Caribbean,Travel and transport poster culture,Wikimedia Commons,Wikimedia Commons file source / 1903 Ramon Carrera photographer Havana Cuba advert.png / page 49384705,1903 Ramon Carrera photographer Havana Cuba advert.png,IMG03,233,2587,2820,Cuba / transnational|Travel and transport poster culture|Wikimedia Commons|1900-1904,1,1,0,0,35,23,0,64,78,8,0,0,36,35,commons_file_source,advertisement; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCE2026R00135,CCE2026R00135,1906,pre_1930,1905-1909,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Publicidad cuellos punos de mey.jpg / page 80603572,Publicidad cuellos punos de mey.jpg,IMG03,236,2554,2790,Argentina|Modern typography and layout|Wikimedia Commons|1905-1909,3,1,0,0,36,23,10,64,78,8,0,0,36,36,commons_file_source,advertisement; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CGS2026R0389,CGS2026R0389,1890,pre_1930,1890-1894,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Cartaz Hamburg Sud Santa Catharina Brasil.jpg / page 169191966,Cartaz Hamburg Sud Santa Catharina Brasil.jpg,IMG03,238,2626,2864,Brazil|Modern typography and layout|Wikimedia Commons|1890-1894,3,1,0,0,36,23,10,64,78,8,0,0,36,36,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CGS2026R1163,CGS2026R1163,1921,pre_1930,1920-1924,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Advertisement from The Aerial Age Weekly in 1921 - 004.jpg / page 125045154,Advertisement from The Aerial Age Weekly in 1921 - 004.jpg,IMG03,234,2625,2859,Mexico|Modern typography and layout|Wikimedia Commons|1920-1924,4,1,0,0,40,23,15,64,90,8,0,0,36,40,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R00759,CAW2026R00759,1898,pre_1930,1895-1899,Middle East and North Africa,Travel and transport poster culture,Wikimedia Commons,Wikimedia Commons file source / Affiche PLM Palestine.jpg / page 30580771,Affiche PLM Palestine.jpg,IMG03,236,2492,2728,Palestine / transnational|Travel and transport poster culture|Wikimedia Commons|1895-1899,1,1,0,0,35,23,0,64,78,8,0,0,36,35,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CCT2026R03211,CCT2026R03211,1925,pre_1930,1925-1929,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Napoléon (1927) Turkish film poster.jpg / page 70370897,Napoléon (1927) Turkish film poster.jpg,IMG03,238,2723,2961,Turkey|Modern typography and layout|Wikimedia Commons|1925-1929,2,1,0,0,38,23,5,64,90,8,0,0,36,38,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R00761,CAW2026R00761,1898,pre_1930,1895-1899,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Times of India Lambert and Butler Cigarettes 1898.jpeg / page 163059465,Times of India Lambert and Butler Cigarettes 1898.jpeg,IMG03,235,2572,2807,India|Modern typography and layout|Wikimedia Commons|1895-1899,6,1,0,0,43,23,25,64,90,8,14,0,36,43,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-COM1970R034,COM1970R034,1930,pre_1930,1930-1934,Unresolved region,Midcentury modern graphic communication,Wikimedia Commons,Wikimedia Commons,HumoristernasSalong.JPG,IMG03,239,2066,2305,Unresolved region|Midcentury modern graphic communication|Wikimedia Commons|1930-1934,5,1,0,0,40,23,20,64,68,8,70,0,36,40,commons_file_source,advertising; graphic; poster; print,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54
SURF-CAW2026R01932,CAW2026R01932,1940,1930_1970,1940-1944,Albania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Vjetar i Mbretërisë së Shqipërisë (1940) 02.jpg / page 157343794,Vjetar i Mbretërisë së Shqipërisë (1940) 02.jpg,IMG03,242,2603,2845,Albania|Modern typography and layout|Wikimedia Commons|1940-1944,4,1,1,0,48,24,27,65,90,8,87,0,35,48,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R01933,CAW2026R01933,1940,1930_1970,1940-1944,Albania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Vjetar i Mbretërisë së Shqipërisë (1940) 03.jpg / page 157343795,Vjetar i Mbretërisë së Shqipërisë (1940) 03.jpg,IMG03,248,2601,2849,Albania|Modern typography and layout|Wikimedia Commons|1940-1944,4,1,0,0,46,24,15,65,90,8,87,0,35,46,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R02133,CAW2026R02133,1943,1930_1970,1940-1944,Bosnia and Herzegovina,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Ujedinjeni, partizanski poster iz ww2.jpg / page 149793417","Ujedinjeni, partizanski poster iz ww2.jpg",IMG03,240,2565,2805,Bosnia and Herzegovina|Modern typography and layout|Wikimedia Commons|1940-1944,4,1,0,0,42,24,15,65,78,8,74,0,35,42,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R02327,CAW2026R02327,1951,1930_1970,1950-1954,East Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Carrie Munn (Mrs. Orson Munn).jpg / page 80219095,Carrie Munn (Mrs. Orson Munn).jpg,IMG03,249,2529,2778,China / Hong Kong|Modern typography and layout|Wikimedia Commons|1950-1954,4,1,0,0,43,24,15,65,90,8,48,0,35,43,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CCT2026R01167,CCT2026R01167,1937,1930_1970,1935-1939,East Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Poster of the film Cross Roads 1937 China.jpg / page 14659175,Poster of the film Cross Roads 1937 China.jpg,IMG03,244,2683,2927,China / Hong Kong|Modern typography and layout|Wikimedia Commons|1935-1939,4,1,0,0,43,24,15,65,90,8,48,0,35,43,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CCT2026R01368,CCT2026R01368,1945,1930_1970,1945-1949,East Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Poster commercial art supplies store taihoku.jpg / page 53209967,Poster commercial art supplies store taihoku.jpg,IMG03,249,2746,2995,Taiwan|Modern typography and layout|Wikimedia Commons|1945-1949,6,1,0,0,45,24,25,65,90,8,48,0,35,45,commons_file_source,commercial art; design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CRG2026R1407,CRG2026R1407,1951,1930_1970,1950-1954,East Asia,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / The Steel Helmet (1951 film poster).jpg / page 90954263,The Steel Helmet (1951 film poster).jpg,IMG03,240,2602,2842,Korean Peninsula|World War and public-information graphics|Wikimedia Commons|1950-1954,3,1,0,0,43,24,10,65,90,8,48,0,35,43,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R01768,CAW2026R01768,1935,1930_1970,1935-1939,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Travel and transport poster culture,Wikimedia Commons,Wikimedia Commons file source / Soviet Armenia (Travel poster).jpg / page 64912579,Soviet Armenia (Travel poster).jpg,IMG03,246,2479,2725,Armenia|Travel and transport poster culture|Wikimedia Commons|1935-1939,1,1,0,0,35,24,0,65,78,8,0,0,35,35,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CCT2026R01488,CCT2026R01488,1942,1930_1970,1940-1944,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Dobri Nemirov Po ravnata zemya 1942.jpg / page 46046303,Dobri Nemirov Po ravnata zemya 1942.jpg,IMG03,248,2700,2948,Bulgaria|Modern typography and layout|Wikimedia Commons|1940-1944,2,1,1,0,38,24,17,65,78,8,0,0,35,38,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CCT2026R01793,CCT2026R01793,1936,1930_1970,1935-1939,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Poster for the 1936 film Natalka Poltavka.jpg / page 116936763,Poster for the 1936 film Natalka Poltavka.jpg,IMG03,249,2724,2973,Ukraine|Modern typography and layout|Wikimedia Commons|1935-1939,4,1,0,0,41,24,15,65,90,8,0,0,35,41,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R02210,CAW2026R02210,1947,1930_1970,1945-1949,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / A Night at the Follies poster (1947) (cropped).jpg / page 112408018,A Night at the Follies poster (1947) (cropped).jpg,IMG03,246,2543,2789,Cuba / transnational|Modern typography and layout|Wikimedia Commons|1945-1949,1,1,1,0,37,24,12,65,78,8,0,0,35,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
