source_file,capture_id,surface_id,packet_id,surface_disposition_override,readiness_status,readiness_reason,source_join_status,review_decision,review_confidence,review_basis,review_lane,packet_action,packet_confidence,packet_type,relation_density,source_depth,rights_state,editorial_need,current_publication_role,recommended_role,anchor_score,year,region,theme,medium,movement,source_name,title,sample_lane,sample_key
capture_batch_early_region_1830_1930_records.csv,ER1830R050,SURF-ER1830R050,PKT01121,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,7,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,79,1895,France,Midcentury modern graphic communication,Poster,,Art Institute of Chicago API,La revue blanche,apply_ready,apply_ready|support_packet_appendix_text|Art Institute of Chicago API|France|1895
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00527,SURF-CAW2026R00527,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 20).jpg / page 117377603","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 20).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 20).jpg / page 117377603|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00528,SURF-CAW2026R00528,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 21).jpg / page 117377610","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 21).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 21).jpg / page 117377610|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00529,SURF-CAW2026R00529,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 22).jpg / page 117377615","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 22).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 22).jpg / page 117377615|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00530,SURF-CAW2026R00530,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 23).jpg / page 120498369","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 23).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 23).jpg / page 120498369|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00531,SURF-CAW2026R00531,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 24).jpg / page 117377623","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 24).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 24).jpg / page 117377623|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00532,SURF-CAW2026R00532,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 25).jpg / page 117377627","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 25).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 25).jpg / page 117377627|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00533,SURF-CAW2026R00533,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 26).jpg / page 117377631","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 26).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 26).jpg / page 117377631|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00534,SURF-CAW2026R00534,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 27).jpg / page 117377636","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 27).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 27).jpg / page 117377636|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00535,SURF-CAW2026R00535,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 28).jpg / page 117377641","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 28).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 28).jpg / page 117377641|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00536,SURF-CAW2026R00536,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 29).jpg / page 117377648","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 29).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 29).jpg / page 117377648|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00537,SURF-CAW2026R00537,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 3).jpg / page 117377531","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 3).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 3).jpg / page 117377531|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00538,SURF-CAW2026R00538,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 30).jpg / page 117377651","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 30).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 30).jpg / page 117377651|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00539,SURF-CAW2026R00539,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 31).jpg / page 117377655","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 31).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 31).jpg / page 117377655|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00540,SURF-CAW2026R00540,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 32).jpg / page 120498381","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 32).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 32).jpg / page 120498381|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00541,SURF-CAW2026R00541,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 33).jpg / page 117377665","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 33).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 33).jpg / page 117377665|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00542,SURF-CAW2026R00542,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 34).jpg / page 117377668","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 34).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 34).jpg / page 117377668|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00543,SURF-CAW2026R00543,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 35).jpg / page 117377673","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 35).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 35).jpg / page 117377673|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00544,SURF-CAW2026R00544,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 36).jpg / page 117377677","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 36).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 36).jpg / page 117377677|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00545,SURF-CAW2026R00545,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 4).jpg / page 117377535","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 4).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 4).jpg / page 117377535|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00546,SURF-CAW2026R00546,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 5).jpg / page 120498333","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 5).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 5).jpg / page 120498333|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00547,SURF-CAW2026R00547,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 6).jpg / page 117377542","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 6).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 6).jpg / page 117377542|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00548,SURF-CAW2026R00548,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 7).jpg / page 117377548","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 7).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 7).jpg / page 117377548|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00549,SURF-CAW2026R00549,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 8).jpg / page 117377554","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 8).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 8).jpg / page 117377554|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00550,SURF-CAW2026R00550,PKT00033,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,36,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,95,1887,Lebanon,Travel and transport poster culture,Advertisement,,"Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 9).jpg / page 120498343","The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 9).jpg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The city of Lebanon, Indiana- A directory of its business, 1887 - DPLA - 21a449132bd78a7853cd96e38aaa1554 (page 9).jpg / page 120498343|Lebanon|1887"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01144,SURF-CAW2026R01144,PKT00995,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,13,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,89,1913,Belgium,Modern typography and layout,Graphic design object record,,"Wikimedia Commons file source / The communal gathering, work by Alfred Bastien, 1913, Prints Department of the Royal Library of Belgium (KBR), S.I 24233.jpeg / page 181753763","The communal gathering, work by Alfred Bastien, 1913, Prints Department of the Royal Library of Belgium (KBR), S.I 24233.jpeg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The communal gathering, work by Alfred Bastien, 1913, Prints Department of the Royal Library of Belgium (KBR), S.I 24233.jpeg / page 181753763|Belgium|1913"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00722,SURF-CAW2026R00722,PKT01064,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,9,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,89,1896,Cuba / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / The last stroke a story (of) Cuba's fight for freedom - by I.N. Morris. LCCN2014636183.tif / page 66164437,The last stroke a story (of) Cuba's fight for freedom - by I.N. Morris. LCCN2014636183.tif,hold_review,hold_review|support_packet_appendix_text|Wikimedia Commons file source / The last stroke a story (of) Cuba's fight for freedom - by I.N. Morris. LCCN2014636183.tif / page 66164437|Cuba / transnational|1896
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00136,SURF-CRB2026V3R00136,PKT00440,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,8,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,64,1988,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / The lead bateni.jpg / page 56140225,The lead bateni.jpg,hold_review,hold_review|support_packet_appendix_text|Wikimedia Commons file source / The lead bateni.jpg / page 56140225|Iran|1988
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01133,SURF-CAW2026R01133,PKT00422,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,9,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,83,1912,Belgium,Travel and transport poster culture,Graphic design object record,,"Wikimedia Commons file source / The railway bridge, work by Alfred Bastien, 1912, Prints Department of the Royal Library of Belgium (KBR), F 27585.jpeg / page 181753718","The railway bridge, work by Alfred Bastien, 1912, Prints Department of the Royal Library of Belgium (KBR), F 27585.jpeg",hold_review,"hold_review|support_packet_appendix_text|Wikimedia Commons file source / The railway bridge, work by Alfred Bastien, 1912, Prints Department of the Royal Library of Belgium (KBR), F 27585.jpeg / page 181753718|Belgium|1912"
