capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date
MC1930R064,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=exhibition+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,249244,https://www.artic.edu/artworks/249244,Dada 1916-1923,"Marcel Duchamp (American, born France, 1887-1968)
Hans Arp (French, born Germany, 1886–1966)
Sidney Janis Gallery (American, founded 1948)
Richard Huelsenbeck (German, 1892-1974)
Tristan Tzara (French, born Romania, 1896-1963)","New York: Sidney Janis Gallery, 1953",1953,1953,New York City,poster; advertisement; catalog; letterpress; print,Letterpress poster and exhibition catalog in black and red ink on lightweight paper; folded version,Art Institute of Chicago,,,poster; black ink; letterpress printing; Advertisements; 20th Century; advertisement; catalog; letterpress; red ink; exhibitions; print,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/bfe8693c-80e2-3b43-cbe8-3a781e16d136/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/bfe8693c-80e2-3b43-cbe8-3a781e16d136/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R065,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=travel+poster&page_size=50&page=1,captured,O696519,https://collections.vam.ac.uk/item/O696519/,Travel Shop Post Early,"Henrion, Frédéric Henri Kay (M.B.E., R.D.I.)",ca.1953,1953,,Great Britain,Poster,,V&A Collections,'Travel Shop Post Early'. Colour offset lithograph poster.,Colour offset lithography,Prints; Advertising; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R066,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=travel+poster&page_size=50&page=1,captured,O1034418,https://collections.vam.ac.uk/item/O1034418/,Travel Shop Post Early,"Henrion, Frédéric Henri Kay (M.B.E., R.D.I.)",ca.1953,1953,,Great Britain,Poster,,V&A Collections,'Travel Shop Post Early'. Colour offset lithograph poster.,Colour offset lithography,Prints; Advertising; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R067,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=travel+poster&page_size=50&page=1,captured,O578579,https://collections.vam.ac.uk/item/O578579/,Travel in rail comfort...,Karo,1956,1956,,Great Britain,Poster,,V&A Collections,"'Travel in rail comfort...' Colour lithograph poster issued by London Midland Region, British Railways.",Colour lithograph,Prints; Advertising; Transport; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R068,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=travel+poster&page_size=50&page=1,captured,O550920,https://collections.vam.ac.uk/item/O550920/,"Viaggio in treno, viaggio sereno","Thoni, Hans",1958,1958,,Swiss,Poster,,V&A Collections,"Colour offset poster advertising train travel. The slogan translated is 'Travel by train, travel peacefully'.",Colour offset poster,Posters; Transport; Tourism & Travel,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R069,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O129280,https://collections.vam.ac.uk/item/O129280/,Piper at the Gates of Dawn,Unknown,late 1960s,1960,,London,Poster,,V&A Collections,Colour screen print poster promoting the first record by Pink Floyd in 1967.,Colour screen print,Prints; Posters,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2006AY2198/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2006AY2198/,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R070,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O195242,https://collections.vam.ac.uk/item/O195242/,Poster advertising which posters were for sale,Unknown,1960s,1960,,England,Poster,,V&A Collections,Psychedelic poster advertising posters for sale,Offset lithograph poster,Prints; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R071,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841349,https://www.metmuseum.org/art/collection/search/841349,"Danza actual: Marilú Marini, Aida Laib, Ana Kamien",Edgardo Giménez,1963,1963,1963,,Poster,Screenprint,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841349,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R072,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,346991,https://www.metmuseum.org/art/collection/search/346991,Jewish Museum Poster,Robert Rauschenberg,1963,1963,1963,,Print,Offset lithograph poster,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/346991,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R073,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841355,https://www.metmuseum.org/art/collection/search/841355,"Danza, Primera aproximación",Edgardo Giménez,1964,1964,1964,,Poster,Lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841355,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R074,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841356,https://www.metmuseum.org/art/collection/search/841356,Edgardo Giménez en la galería Rioboo,Edgardo Giménez,1964,1964,1964,,Poster,Lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841356,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R075,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841358,https://www.metmuseum.org/art/collection/search/841358,"Carlos Squirru Produzca más, modifique su esqueleto",Edgardo Giménez,1965,1965,1965,,Poster,Lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841358,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R076,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841359,https://www.metmuseum.org/art/collection/search/841359,Dalila Puzzovio La matabrujas de más calidad,Edgardo Giménez,1965,1965,1965,,Poster,Lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841359,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R077,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,93879,https://www.artic.edu/artworks/93879,Dwan Gallery Poster,"Robert Rauschenberg
American, 1925-2008",1965,1965,1965,United States,lithograph; print; prints and drawing,Color offset lithograph on off-white wove paper,Art Institute of Chicago,,,lithograph; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/5e1a705a-912a-f0e7-395b-cf287a2b2457/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/5e1a705a-912a-f0e7-395b-cf287a2b2457/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R078,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,662369,https://www.metmuseum.org/art/collection/search/662369,"Phone, for Life Magazine",Anonymous,1965,1965,1965,,Poster,Screenprint,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/662369,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R079,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O693304,https://collections.vam.ac.uk/item/O693304/,Toulouse-Lautrec,"Max, Peter",1966,1966,,USA,Poster,,V&A Collections,Colour offset lithograph poster depicting a bust portrait of the artist Toulouse-Lautrec. The artist's surname is written in psychedelic lettering contained within the shape of the hat.,Colour offset lithograph,Prints; Posters; Portraits,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R080,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O1023219,https://collections.vam.ac.uk/item/O1023219/,A Trip to Middle Earth,For Posters Limited,1967,1967,,London,Poster,,V&A Collections,Colour screen print poster entitled 'A Trip to Middle Earth'.,Colour screen print,Prints; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R081,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841362,https://www.metmuseum.org/art/collection/search/841362,Arte 67,Edgardo Giménez,1967,1967,1967,,Poster,Lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841362,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R082,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841364,https://www.metmuseum.org/art/collection/search/841364,"Edgardo Giménez, Edgardo Giménez, Edgardo Giménez",Edgardo Giménez,1967,1967,1967,,Poster,Lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841364,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R083,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O199702,https://collections.vam.ac.uk/item/O199702/,Flower Love,"Keelan, C",1967,1967,,New York,Poster,,V&A Collections,"Psychadelic poster in green, deep pink, orange, and yellow, with a white outer border, black background split into symmetrical shaped segments with pink, green, yellow line borders. Two triangular panels bottom corners contain stylized floral decoration, and one shaped panel at the top features the title and text. The main image is circular and features a female face with green eyes and black outlines, pink cheeks, wild flowing red hair with pink flowers against a bright pale green background.",Colour offset lithograph on paper,Prints; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R084,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O199710,https://collections.vam.ac.uk/item/O199710/,Hookah Love,"Keelan, C",1967,1967,,New York,Poster,,V&A Collections,"Psychadelic poster in green, dark red, orange, and purple, with a white outer border, black background with purple green and orange line bordered frame with dark red swirl decoration in a top panel continuing in a repeating cusped border round the image. The main image set against a green background, features a topless woman with dark skin, green eyes and orange cheeks, and long orange hair adorned with a jewelled hair band. She wears an ankle lenth purple skirt with geometric decorations in green, orange and…",Colour offset lithograph on paper,Prints; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R085,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,711046,https://www.metmuseum.org/art/collection/search/711046,Knoll International Poster,Massimo Vignelli,1967,1967,1967,,"Print, poster",Offset lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/711046,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R086,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O129149,https://collections.vam.ac.uk/item/O129149/,People of the World Unite,Unknown,1967,1967,,London,Poster,,V&A Collections,"Psychedelic poster. Text 'people of the world unite' in capital letters surrounds image of joined hands. 'People' and 'unite' are in yellow, blue and red. 'Of the world' are in black and white patterned letters over two joined hands in orange and green, and red and green.",printing,Posters,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2015HJ6435/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2015HJ6435/,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R087,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O693294,https://collections.vam.ac.uk/item/O693294/,Presented in San Francisco by Bill Graham...,Wes Wilson,1967,1967,,USA,Poster,,V&A Collections,Poster,Colour lithograph poster,Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R088,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O201369,https://collections.vam.ac.uk/item/O201369/,,"Moreau, P",1968,1968,,Britain,Poster,,V&A Collections,Poster of a veiled woman in black and white but against a background of birds in transluscent colours moving from left to right from pink to green and purple.,Colour offset lithograph on paper,Prints; Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R089,MC01,midcentury_open_and_museum_poster_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=exhibition+poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,229987,https://www.artic.edu/artworks/229987,50 Years Bauhaus Exhibition Poster,"Herbert Bayer
American, born Austria, 1900-1985",1968,1968,1968,United States,poster; graphic design; modern and contemporary art,Offset color lithograph on paper,Art Institute of Chicago,,,paper (fiber product); poster; modern movement; Bauhaus; graphic design; modern and contemporary art; lithograph; 20th Century; Modernism; exhibitions; circles; spheres; triangles; cubes; poster,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/68dd42d0-540b-ae57-8365-bd3476a655f7/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/68dd42d0-540b-ae57-8365-bd3476a655f7/full/843,/0/default.jpg",false,,data/capture_batch_midcentury_1930_1970_raw/aic_search_poster.json,2026-05-30
MC1930R090,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O1023214,https://collections.vam.ac.uk/item/O1023214/,Wanted Good Men,"Logue, Christopher",ca.1968,1968,,London,Poster,,V&A Collections,"' Wanted Good Men '. Colour screenprint poster poem for the black militant, Eldridge Cleaver. The design features a version of Alberto Korda's iconic image of the Cuban revolutionary Che Guevara, with the facial features removed and replaced with the text of the poem.",Colour screen print,Prints; Posters,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2016JG7036/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2016JG7036/,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R091,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O1257696,https://collections.vam.ac.uk/item/O1257696/,Dionne Warwick,Barbara Nessim,1969,1969,,America,poster,,V&A Collections,This poster advertises a Dionne Warwick concert. It includes a portrait of the singer and information about the performance.,poster,Posters,V&A row does not expose image metadata in this capture.,,V&A row does not expose image metadata in this capture.,IMG04,V&A row does not expose image metadata in this capture.,IMG04: V&A row does not expose image metadata in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R092,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841366,https://www.metmuseum.org/art/collection/search/841366,Untitled (Green Goat),Edgardo Giménez,1969,1969,1969,,Poster,Screenprint,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841366,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R093,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841367,https://www.metmuseum.org/art/collection/search/841367,Love (Butterfly),Edgardo Giménez,1970,1970,1970,,Poster,Screenprint,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841367,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
MC1930R094,MC02,midcentury_design_museum_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=poster&page_size=50&page=1,captured,O1275009,https://collections.vam.ac.uk/item/O1275009/,There flows from Latin America,Unknown,ca. 1970s,1970,,London,Poster,,V&A Collections,"Portrait poster campaigning to end capitalism, as it is harming Latin America. The poster has a black background at the top and bottom, with a large dark blue section at the bottom. It also features a cut out photograph of two men, General Pinochet, director of Chile and General Videla of Argentina stood in the back of a car saluting, whilst it is being driven by a military man, with another man sat next to him, also saluting. The poster features a large amount of text.",Screenprint poster on paper encapsulated in plastic laminate,Posters; Prints; Politics,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2014GW4708/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2014GW4708/,false,,data/capture_batch_midcentury_1930_1970_raw/vam_search_poster.json,2026-05-30
MC1930R095,MC05,midcentury_met_open_access_records,SRC001,The Met Open Access,https://collectionapi.metmuseum.org/public/collection/v1/search?hasImages=true&dateBegin=1931&dateEnd=1970&q=poster,captured,841368,https://www.metmuseum.org/art/collection/search/841368,Untitled (Fuera de caja proof),Edgardo Giménez,1970,1970,1970,,Poster,Lithograph,Drawings and Prints,,,,Met detail row does not expose an image URL in this capture.,,Met detail row does not expose an image URL in this capture.,IMG04,Met detail row does not expose an image URL in this capture.,IMG04: Met detail row does not expose an image URL in this capture.,high,false,Render as text/source page without image frame.,no_image_frame,,false,https://www.metmuseum.org/art/collection/search/841368,false,,data/capture_batch_midcentury_1930_1970_raw/met_search_poster.json,2026-05-30
