surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority,calibration_question,review_status,reviewer_notes
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53,"Should this evidence become text, appendix, or source register?",pending,
SURF-CRG2026R0166,CRG2026R0166,1898,pre_1930,1895-1899,Serbia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Časopis Ručni rad.jpg / page 99282459,Časopis Ručni rad.jpg,IMG03,855,2632,3487,Serbia|Modern typography and layout|Wikimedia Commons|1895-1899,11,1,0,0,63,80,35,100,78,8,30,0,0,63,commons_file_source,design; graphic; magazine; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R00197,CAW2026R00197,1851,pre_1930,1850-1854,Solomon Islands,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / TheGovernessRebeccaSolomon.jpg / page 1264260,TheGovernessRebeccaSolomon.jpg,IMG03,1862,2541,4403,Solomon Islands|Modern typography and layout|Wikimedia Commons|1850-1854,1,1,0,0,60,80,0,100,78,8,96,0,0,60,commons_file_source,book cover; design; graphic; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01464,CAW2026R01464,1920,pre_1930,1920-1924,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Matchbox label - Sailboat Sunset - India (circa 1920s) - MBP1524929933.jpg / page 188237666,Matchbox label - Sailboat Sunset - India (circa 1920s) - MBP1524929933.jpg,IMG03,653,2725,3378,India|Modern typography and layout|Wikimedia Commons|1920-1924,22,1,0,0,60,75,35,99,78,8,14,0,1,60,commons_file_source,design; graphic; packaging; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,9,Does this truly define a durable research packet anchor?,pending,
SURF-CRB2026V2R0658,CRB2026V2R0658,1895,pre_1930,1895-1899,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / McKinley Prosperity.jpg / page 13268600,McKinley Prosperity.jpg,IMG03,650,2622,3272,Indonesia|Modern typography and layout|Wikimedia Commons|1895-1899,3,1,1,0,60,75,22,99,90,8,0,0,1,60,commons_file_source,campaign; design; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,9,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01271,CAW2026R01271,1917,pre_1930,1915-1919,Syria,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / ""The child at your door"" LCCN2002707410.jpg / page 31807543","""The child at your door"" LCCN2002707410.jpg",IMG03,655,2544,3199,Syria|Modern typography and layout|Wikimedia Commons|1915-1919,3,1,0,0,64,75,10,99,95,8,84,0,1,64,commons_file_source,campaign; design; graphic; poster; print; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,9,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01401,CAW2026R01401,1920,pre_1930,1920-1924,Togo,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Pagan Love (1920) - 1.jpg / page 55732053,Pagan Love (1920) - 1.jpg,IMG03,618,2505,3123,Togo|Modern typography and layout|Wikimedia Commons|1920-1924,2,1,0,0,62,71,5,96,90,8,99,0,4,62,commons_file_source,advertisement; advertising; design; graphic; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,12,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R00110,CAW2026R00110,1834,pre_1930,1830-1834,Uganda,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / ASC Leiden - NSAG - van Es 2 - 018 - A black man in a western shirt and shorts looks suspiciously - Kampala, Uganda - 29-11-1961 - 4-12-1961.tif / page 86463634","ASC Leiden - NSAG - van Es 2 - 018 - A black man in a western shirt and shorts looks suspiciously - Kampala, Uganda - 29-11-1961 - 4-12-1961.tif",IMG03,1015,2791,3806,Uganda|Modern typography and layout|Wikimedia Commons|1830-1834,1,1,0,0,63,80,0,100,90,8,86,0,0,63,commons_file_source,advertisement; advertising; design; graphic; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R00419,CAW2026R00419,1881,pre_1930,1880-1884,United Arab Emirates,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / First locomotives used on the Nfl Railway were tiny! (27496067892).jpg / page 59903651,First locomotives used on the Nfl Railway were tiny! (27496067892).jpg,IMG03,771,2662,3433,United Arab Emirates|World War and public-information graphics|Wikimedia Commons|1880-1884,1,1,0,0,60,80,0,100,78,8,92,0,0,60,commons_file_source,design; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01159,CAW2026R01159,1914,pre_1930,1910-1914,Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Envelope with a reproduction of a drawing of a soldier, work by Afred Bastien, 1914, Prints Department of the Royal Library of Belgium (KBR), F 26687.jpeg / page 181753710","Envelope with a reproduction of a drawing of a soldier, work by Afred Bastien, 1914, Prints Department of the Royal Library of Belgium (KBR), F 26687.jpeg",IMG03,615,2266,2881,Belgium|Modern typography and layout|Wikimedia Commons|1910-1914,9,1,0,0,62,86,35,96,78,8,0,0,4,62,commons_file_source,design; graphic; packaging; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,12,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R00400,CAW2026R00400,1881,pre_1930,1880-1884,Zimbabwe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / William George Bevington - 7904115817.jpg / page 156551980,William George Bevington - 7904115817.jpg,IMG03,1021,2559,3580,Zimbabwe|Modern typography and layout|Wikimedia Commons|1880-1884,1,1,1,0,63,80,12,100,78,8,97,0,0,63,commons_file_source,design; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02489,CAW2026R02489,1957,1930_1970,1955-1959,Africa,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / 1957 Advertisement for Bear Brand.png / page 187668446,1957 Advertisement for Bear Brand.png,IMG03,193,2476,2669,Nigeria|Corporate identity and design systems|Wikimedia Commons|1955-1959,1,1,0,0,39,19,0,61,95,8,36,0,39,39,commons_file_source,advertisement; advertising; brand; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,57,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R01933,CAW2026R01933,1940,1930_1970,1940-1944,Albania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Vjetar i Mbretërisë së Shqipërisë (1940) 03.jpg / page 157343795,Vjetar i Mbretërisë së Shqipërisë (1940) 03.jpg,IMG03,248,2601,2849,Albania|Modern typography and layout|Wikimedia Commons|1940-1944,4,1,0,0,46,24,15,65,90,8,87,0,35,46,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02300,CAW2026R02300,1950,1930_1970,1950-1954,Bosnia and Herzegovina,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / JAT Poster 1950's.jpg / page 162633973,JAT Poster 1950's.jpg,IMG03,136,2383,2519,Bosnia and Herzegovina|Modern typography and layout|Wikimedia Commons|1950-1954,4,1,0,0,38,13,15,56,78,8,74,0,44,38,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,62,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02754,CAW2026R02754,1968,1930_1970,1965-1969,Brunei,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Gema Dari Menara ad.jpg / page 173629861,Gema Dari Menara ad.jpg,IMG03,281,2555,2836,Brunei|Modern typography and layout|Wikimedia Commons|1965-1969,1,1,0,0,45,28,0,68,90,8,100,0,32,45,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,40,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CCT2026R01511,CCT2026R01511,1960,1930_1970,1960-1964,Croatia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / PODVIZI SLAVNOG MORNARA POPAJA STARI PLAKAT.webp / page 185919464,PODVIZI SLAVNOG MORNARA POPAJA STARI PLAKAT.webp,IMG03,204,2801,3005,Croatia|Modern typography and layout|Wikimedia Commons|1960-1964,2,1,1,0,44,20,17,62,90,8,84,0,38,44,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,56,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02663,CAW2026R02663,1965,1930_1970,1965-1969,Democratic Republic of the Congo,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Tshombe campaign poster.png / page 163681055,Tshombe campaign poster.png,IMG03,294,2577,2871,Democratic Republic of the Congo|Modern typography and layout|Wikimedia Commons|1965-1969,1,1,0,0,44,29,0,69,90,8,69,0,31,44,commons_file_source,campaign; design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,39,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-IR1970R053,IR1970R053,1958,1930_1970,1955-1959,East Asia,Public health and social communication,Wellcome Collection,Wellcome Collection Catalogue API,"Trachoma: how it is transmitted and prevented. Colour lithographs, 1958.",IMG02,313,2082,2395,Mainland China|Public health and social communication|Wellcome Collection|1955-1959,1,1,1,0,38,46,12,71,38,0,48,0,29,38,,campaign; catalogue,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,29,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CCT2026R01364,CCT2026R01364,1935,1930_1970,1935-1939,East Asia,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Level crossing warning poster Taiwan 1935.jpg / page 53121535,Level crossing warning poster Taiwan 1935.jpg,IMG03,154,2615,2769,Taiwan|World War and public-information graphics|Wikimedia Commons|1935-1939,2,1,1,0,37,15,17,57,78,8,48,0,43,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,61,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-GSU1970R002,GSU1970R002,1932,1930_1970,1930-1934,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Midcentury modern graphic communication,Georgia State CONTENTdm,Georgia State University Library Digital Collections / CONTENTdm,"Georgia Education Journal, 1932-02",IMG02,301,2090,2391,Georgia|Midcentury modern graphic communication|Georgia State CONTENTdm|1930-1934,1,1,1,0,29,45,12,70,14,0,0,0,30,29,,,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,30,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CCT2026R01575,CCT2026R01575,1931,1930_1970,1930-1934,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Idąca fala by Zdzisław Dytel (1931).jpg / page 146006272,Idąca fala by Zdzisław Dytel (1931).jpg,IMG03,165,2666,2831,Poland|Modern typography and layout|Wikimedia Commons|1930-1934,6,1,0,0,36,16,25,58,78,8,0,0,42,36,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,60,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R01769,CAW2026R01769,1935,1930_1970,1935-1939,Estonia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Istuv naine, Karl Pärsimägi, TKM TR 12263 M 2589.jpg / page 95892938","Istuv naine, Karl Pärsimägi, TKM TR 12263 M 2589.jpg",IMG03,192,2597,2789,Estonia|Modern typography and layout|Wikimedia Commons|1935-1939,1,1,0,0,39,19,0,61,78,8,95,0,39,39,commons_file_source,design; graphic; packaging; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,57,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CRG2026R1280,CRG2026R1280,1947,1930_1970,1945-1949,Global / transnational,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Yugoslav army day celebration Bački Petrovac 1947.jpg / page 80286737,Yugoslav army day celebration Bački Petrovac 1947.jpg,IMG03,377,2737,3114,Global / transnational|World War and public-information graphics|Wikimedia Commons|1945-1949,3,1,1,0,39,37,22,76,66,20,0,0,24,39,source_register:inventory; commons_file_source,design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,44,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02553,CAW2026R02553,1958,1930_1970,1955-1959,Laos,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / 605h84-575h81-1.jpg / page 182416342,605h84-575h81-1.jpg,IMG03,235,2504,2739,Laos|Modern typography and layout|Wikimedia Commons|1955-1959,1,1,0,0,40,23,0,64,78,8,94,0,36,40,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CGS2026R1284,CGS2026R1284,1948,1930_1970,1945-1949,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Je-suis-martiniquaise-630671-250-400.jpg / page 55088316,Je-suis-martiniquaise-630671-250-400.jpg,IMG03,149,2406,2555,Mexico|Modern typography and layout|Wikimedia Commons|1945-1949,4,1,0,0,34,14,15,57,78,8,0,0,43,34,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,61,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-MX1970R041,MX1970R041,1938,1930_1970,1935-1939,Middle East and North Africa,Modern typography and layout,Internet Archive,Internet Archive / text and periodical collections,גרפיקה שמושית בארצ-ישדאל | Commercial Art Of Palestine,IMG03,273,2089,2362,Palestine / transnational|Modern typography and layout|Internet Archive|1935-1939,1,1,0,0,38,42,0,67,68,0,0,0,33,38,,commercial art; design; graphic; typography,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,33,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CRG2026R1615,CRG2026R1615,1961,1930_1970,1960-1964,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / A Storm of Love.jpg / page 115038842,A Storm of Love.jpg,IMG03,154,2328,2482,Egypt|Modern typography and layout|Wikimedia Commons|1960-1964,5,1,0,0,38,15,20,57,90,8,0,0,43,38,commons_file_source,design; film poster; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,61,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-MX1970R043,MX1970R043,1939,1930_1970,1935-1939,North America,Modern typography and layout,Internet Archive,Internet Archive / text and periodical collections,Commercial art,IMG02,146,1786,1932,United States|Modern typography and layout|Internet Archive|1935-1939,2,1,0,0,26,29,5,57,26,0,31,0,43,26,,commercial art,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,43,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-PUL1970R038,PUL1970R038,1945,1930_1970,1945-1949,North America,World War and public-information graphics,Princeton Figgy,Princeton University Library Digital Collections / Figgy,[Anti-Nazi propaganda poster depicting Hitler and Mussolini creating a Frankenstein-like monster].,IMG02,213,2117,2330,United States|World War and public-information graphics|Princeton Figgy|1945-1949,2,1,0,0,29,36,5,62,26,0,31,0,38,29,,poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,38,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-SBC1970R0035,SBC1970R0035,1970,1930_1970,1970-1974,North America,Midcentury modern graphic communication,University of Miami Libraries Digital Collections / CONTENTdm,University of Miami Libraries Digital Collections / CONTENTdm,"A Cuba, con el fusil en la mano",IMG02,175,1952,2127,United States|Midcentury modern graphic communication|University of Miami Libraries Digital Collections / CONTENTdm|1970-1974,3,1,0,0,25,32,10,59,14,0,31,0,41,25,,,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,41,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-MC1930R058,MC1930R058,1948,1930_1970,1945-1949,North America,Travel and transport poster culture,V&A Collections API,V&A Collections API,American Overseas Airlines shrinking travel time,IMG02,169,1645,1814,United States|Travel and transport poster culture|V&A Collections API|1945-1949,1,1,1,0,31,31,12,59,38,0,31,0,41,31,,advertising; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,41,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-IR1970R020,IR1970R020,1941,1930_1970,1940-1944,North America,World War and public-information graphics,Wellcome Collection,Wellcome Collection Catalogue API,"A red arrow on a graph pointing upwards through a human body, representing the increase in cancer in the USA. Colour lithograph after D. Fellnagel, 1941.",IMG02,293,2104,2397,United States|World War and public-information graphics|Wellcome Collection|1940-1944,2,1,0,0,32,44,5,69,26,0,31,0,31,32,,catalogue,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,31,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CRG2026R1498,CRG2026R1498,1952,1930_1970,1950-1954,North America,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / The American Magazine cover (Nov. 1952).jpg / page 89186801,The American Magazine cover (Nov. 1952).jpg,IMG03,225,2630,2855,United States|Modern typography and layout|Wikimedia Commons|1950-1954,2,1,0,0,37,22,5,63,78,8,31,0,37,37,commons_file_source,design; graphic; magazine; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,55,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R01799,CAW2026R01799,1936,1930_1970,1935-1939,North Macedonia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Печалбари (плакат).jpg / page 47811650,Печалбари (плакат).jpg,IMG03,187,2505,2692,North Macedonia|Modern typography and layout|Wikimedia Commons|1935-1939,1,1,1,0,43,18,12,60,90,8,94,0,40,43,commons_file_source,design; graphic; poster; publication; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,58,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-DNZPOSTR010,DNZPOSTR010,1956,1930_1970,1955-1959,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,DigitalNZ,Joy Jobbins Fashion Advertising Archive,IMG02,112,1462,1574,Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|1955-1959,1,1,0,0,22,26,0,51,26,0,0,0,49,22,,advertising,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,49,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-GAPIT2026R005,GAPIT2026R005,1940,1930_1970,1940-1944,Oceania and Pacific,Postwar exhibition and cultural posters,Te Papa,Te Papa Collections Online,"Poster, 'Giant of the Air'",IMG02,202,2044,2246,Aotearoa New Zealand|Postwar exhibition and cultural posters|Te Papa|1940-1944,4,1,0,0,31,35,15,61,38,0,0,0,39,31,,graphic; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,39,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CCE2026R00595,CCE2026R00595,1953,1930_1970,1950-1954,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Beco Lighting advertisement.jpg / page 112789100,Beco Lighting advertisement.jpg,IMG03,242,2549,2791,Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1950-1954,3,1,1,0,39,24,22,65,78,8,0,0,35,39,commons_file_source,advertisement; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02684,CAW2026R02684,1965,1930_1970,1965-1969,Papua New Guinea,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / MA I291798 TePapa Figulus-hornabrooki-Bomans full.jpg / page 101717392,MA I291798 TePapa Figulus-hornabrooki-Bomans full.jpg,IMG03,312,2629,2941,Papua New Guinea|Modern typography and layout|Wikimedia Commons|1965-1969,4,1,0,0,46,31,15,71,78,8,89,0,29,46,commons_file_source,design; graphic; packaging; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,37,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CCT2026R01728,CCT2026R01728,1945,1930_1970,1945-1949,Serbia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Plakat- Trazim Anu, 25. decembra 1945, Subotica.jpg / page 75334583","Plakat- Trazim Anu, 25. decembra 1945, Subotica.jpg",IMG03,229,2811,3040,Serbia|Modern typography and layout|Wikimedia Commons|1945-1949,1,1,0,0,36,22,0,64,78,8,30,0,36,36,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,54,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R01882,CAW2026R01882,1938,1930_1970,1935-1939,South Asia,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / Platybolium alvearium Blair KG 1938 Tenebrionidae Indian Wax Beetle (14050661114).jpg / page 120269860,Platybolium alvearium Blair KG 1938 Tenebrionidae Indian Wax Beetle (14050661114).jpg,IMG03,280,2569,2849,India|Corporate identity and design systems|Wikimedia Commons|1935-1939,1,1,0,0,34,28,0,68,90,48,14,0,32,34,non_design_drift:natural history; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,80,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02817,CAW2026R02817,1970,1930_1970,1970-1974,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Potliquor1970.png / page 129533557,Potliquor1970.png,IMG03,157,2396,2553,Malaysia|Modern typography and layout|Wikimedia Commons|1970-1974,2,1,1,0,38,15,17,58,90,8,0,0,42,38,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,60,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02269,CAW2026R02269,1949,1930_1970,1945-1949,Syria,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Diplomatic Terminology MamunAlHamui.png / page 107099220,Diplomatic Terminology MamunAlHamui.png,IMG03,243,2549,2792,Syria|Modern typography and layout|Wikimedia Commons|1945-1949,1,1,0,0,40,24,0,65,78,8,84,0,35,40,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-MC1930R061,MC1930R061,1951,1930_1970,1950-1954,Unresolved region,Modern typography and layout,V&A Collections API,V&A Collections API,Norway: the Cradle of Skiing,IMG02,202,1609,1811,Unresolved region|Modern typography and layout|V&A Collections API|1950-1954,1,1,0,0,33,35,0,61,38,0,70,0,39,33,,advertising; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,39,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-IR1970R076,IR1970R076,1970,1930_1970,1970-1974,Unresolved region,Midcentury modern graphic communication,Wellcome Collection,Wellcome Collection Catalogue API,FPA Publicity leaflet: versions of leaflet and associated paperwork,IMG02,121,1652,1773,Unresolved region|Midcentury modern graphic communication|Wellcome Collection|1970-1974,2,1,0,0,36,27,5,55,62,0,70,0,45,36,,advertising; catalogue; design; graphic,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,45,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-PWC2026R002,PWC2026R002,1950,1930_1970,1950-1954,Unresolved region,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons,Santos Toledo Argudín 2022.jpg,IMG03,241,2385,2626,Unresolved region|World War and public-information graphics|Wikimedia Commons|1950-1954,1,1,0,0,31,24,0,65,44,8,70,0,35,31,commons_file_source,graphic; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-GA1970R114,GA1970R114,1961,1930_1970,1960-1964,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,Gallica / BnF APIs,"72e Bal de l'X, à l'Opéra, 30 novembre 1961... : [affiche] / lithographie de M.-L. Lorin",IMG03,157,1682,1839,France|Midcentury modern graphic communication|Gallica / BnF APIs|1960-1964,4,1,0,0,28,30,15,58,32,0,0,0,42,28,,catalogue,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,42,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-MC1930R030,MC1930R030,1938,1930_1970,1935-1939,Western and Central Europe,Travel and transport poster culture,V&A Collections API,V&A Collections API,W.T.A. Summer Holidays,IMG02,154,1481,1635,United Kingdom|Travel and transport poster culture|V&A Collections API|1935-1939,1,1,0,0,26,30,0,54,38,0,0,0,46,26,,advertising; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,46,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-IR1970R058,IR1970R058,1961,1930_1970,1960-1964,Western and Central Europe,Travel and transport poster culture,Wellcome Collection,Wellcome Collection Catalogue API,Photograph of a picket outside British Transport Commission building over banned FPA poster on London Underground,IMG02,120,1708,1828,United Kingdom|Travel and transport poster culture|Wellcome Collection|1960-1964,2,1,0,0,26,27,5,55,38,0,0,0,45,26,,catalogue; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,45,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02374,CAW2026R02374,1953,1930_1970,1950-1954,Western and Central Europe,Travel and transport poster culture,Wikimedia Commons,"Wikimedia Commons file source / Yugoslavia, the Sunny Adriatic (German).jpg / page 163162826","Yugoslavia, the Sunny Adriatic (German).jpg",IMG03,180,2530,2710,Germany|Travel and transport poster culture|Wikimedia Commons|1950-1954,1,1,1,0,35,18,12,60,78,8,0,0,40,35,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,58,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
