source_file,capture_id,surface_id,region_folder,region_ids,geo_ids,source_place_text,decision_type,confidence,repair_basis,source_name,title
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3453,SURF-CRG2026R3453,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / ناجورها (پوستر).jpg / page 156084973,ناجورها (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3454,SURF-CRG2026R3454,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / ناخدا (لوگو).jpg / page 156394625,ناخدا (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3455,SURF-CRG2026R3455,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / ناخدا (پوستر).jpg / page 156084988,ناخدا (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3456,SURF-CRG2026R3456,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / ناخدا 2 (پوستر).jpg / page 156085006,ناخدا 2 (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3457,SURF-CRG2026R3457,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نازنین (پوستر).jpg / page 156085050,نازنین (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3458,SURF-CRG2026R3458,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / ناصرالدین شاه آکتور سینما (لوگو).jpg / page 156412530,ناصرالدین شاه آکتور سینما (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3459,SURF-CRG2026R3459,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نام آوران - فردین (پوستر).jpg / page 156088038,نام آوران - فردین (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3460,SURF-CRG2026R3460,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نام اوران - ناصر (پوستر).jpg / page 156085173,نام اوران - ناصر (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3461,SURF-CRG2026R3461,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نامادری (لوگو).jpg / page 156434968,نامادری (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3462,SURF-CRG2026R3462,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نامحرم (لوگو).jpg / page 158594991,نامحرم (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3463,SURF-CRG2026R3463,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نامحرم (پوستر).jpg / page 156085463,نامحرم (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3464,SURF-CRG2026R3464,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نخستین جشنواره فیلم اگهی تهران (پوستر).jpg / page 156085827,نخستین جشنواره فیلم اگهی تهران (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3465,SURF-CRG2026R3465,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نعمت نفتی (پوستر).jpg / page 156088057,نعمت نفتی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3466,SURF-CRG2026R3466,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نفرین (پوستر).jpg / page 156088076,نفرین (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3467,SURF-CRG2026R3467,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نقره داغ (پوستر).jpg / page 156088131,نقره داغ (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3468,SURF-CRG2026R3468,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نمایشگاه عکاسی ابراهیم هاشمی (پوستر).jpg / page 156086159,نمایشگاه عکاسی ابراهیم هاشمی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3469,SURF-CRG2026R3469,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / نیلوفر در فیلم کوثر.jpg / page 156070859,نیلوفر در فیلم کوثر.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3470,SURF-CRG2026R3470,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / هدف (پوستر).jpg / page 156086432,هدف (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3471,SURF-CRG2026R3471,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / هرجایی (پوستر).jpg / page 156086488,هرجایی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3472,SURF-CRG2026R3472,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / هلوی پوست کنده (پوستر).jpg / page 156086597,هلوی پوست کنده (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3473,SURF-CRG2026R3473,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / همای سعادت (پوستر).jpg / page 156086660,همای سعادت (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3474,SURF-CRG2026R3474,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / همخون (پوستر).jpg / page 156086689,همخون (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3475,SURF-CRG2026R3475,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / هیاهو (پوستر).jpg / page 156086825,هیاهو (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3476,SURF-CRG2026R3476,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / هیولا (پوستر).jpg / page 156086963,هیولا (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3477,SURF-CRG2026R3477,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پاپوش.jpg / page 155978658,پاپوش.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3478,SURF-CRG2026R3478,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پاک باخته (لوگو).jpg / page 156412752,پاک باخته (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3479,SURF-CRG2026R3479,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پاک باخته.jpg / page 155978708,پاک باخته.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3480,SURF-CRG2026R3480,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پدر که ناخلف افتد.jpg / page 155978736,پدر که ناخلف افتد.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3481,SURF-CRG2026R3481,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پرستوها به لانه برمیگردند (لوگو).jpg / page 156414321,پرستوها به لانه برمیگردند (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3482,SURF-CRG2026R3482,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پری خوشگله (لوگو).jpg / page 156428003,پری خوشگله (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3483,SURF-CRG2026R3483,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پری خوشگله (پوستر).jpg / page 156006481,پری خوشگله (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3484,SURF-CRG2026R3484,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پری زاد (لوگو).jpg / page 156427877,پری زاد (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3485,SURF-CRG2026R3485,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پری زاد (پوستر).jpg / page 156006553,پری زاد (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3486,SURF-CRG2026R3486,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پستچی (لوگو).jpg / page 156764130,پستچی (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3487,SURF-CRG2026R3487,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پستچی (پوستر).jpg / page 156006607,پستچی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3488,SURF-CRG2026R3488,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پسر زاینده رود (لوگو ۲).jpg / page 156764405,پسر زاینده رود (لوگو ۲).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3489,SURF-CRG2026R3489,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پسران علاالدین (لوگو).jpg / page 156764270,پسران علاالدین (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3490,SURF-CRG2026R3490,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پسرخوانده (لوگو).jpg / page 156763533,پسرخوانده (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3491,SURF-CRG2026R3491,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پسرخوانده (پوستر).jpg / page 156007026,پسرخوانده (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3492,SURF-CRG2026R3492,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پسرک (لوگو).jpg / page 156763961,پسرک (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3493,SURF-CRG2026R3493,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پسرک (پوستر).jpg / page 156007111,پسرک (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3494,SURF-CRG2026R3494,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پلنگ در شب (پوستر).jpg / page 156007233,پلنگ در شب (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3495,SURF-CRG2026R3495,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پهلوان در قرن اتم (پوستر).jpg / page 156007494,پهلوان در قرن اتم (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3496,SURF-CRG2026R3496,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / چریکه تارا (پوستر ۲).jpg / page 156019530,چریکه تارا (پوستر ۲).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3497,SURF-CRG2026R3497,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / چشم انتظار (پوستر).jpg / page 156019559,چشم انتظار (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3498,SURF-CRG2026R3498,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / چهارراه حوادث (پوستر).jpg / page 156023366,چهارراه حوادث (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3499,SURF-CRG2026R3499,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کافر (لوگو).jpg / page 156447392,کافر (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3500,SURF-CRG2026R3500,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کافر (پوستر).jpg / page 156068460,کافر (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3501,SURF-CRG2026R3501,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کاکو (پوستر).jpg / page 156068534,کاکو (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3502,SURF-CRG2026R3502,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کج کلا خان (پوستر).jpg / page 156068555,کج کلا خان (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3503,SURF-CRG2026R3503,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کلبه ای آنسوی رودخانه (لوگو).jpg / page 156440433,کلبه ای آنسوی رودخانه (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3504,SURF-CRG2026R3504,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کلبه ای آنسوی رودخانه (پوستر).jpg / page 156068864,کلبه ای آنسوی رودخانه (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3505,SURF-CRG2026R3505,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کلوزآپ (پوستر).jpg / page 156068943,کلوزآپ (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3506,SURF-CRG2026R3506,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کلید (لوگو).jpg / page 159254429,کلید (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3507,SURF-CRG2026R3507,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کلید (پوستر).jpg / page 156068992,کلید (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3508,SURF-CRG2026R3508,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کمال الملک (پوستر).jpg / page 156069031,کمال الملک (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3509,SURF-CRG2026R3509,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کمینگاه شیطان (پوستر).jpg / page 156069107,کمینگاه شیطان (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3510,SURF-CRG2026R3510,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کندو 2 (پوستر).jpg / page 156069142,کندو 2 (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3511,SURF-CRG2026R3511,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کوره پز خانه (پوستر).jpg / page 156069359,کوره پز خانه (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3512,SURF-CRG2026R3512,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کینه (پوستر).jpg / page 156069420,کینه (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3513,SURF-CRG2026R3513,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گبه 2 (پوستر).jpg / page 156071063,گبه 2 (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3514,SURF-CRG2026R3514,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گدایان تهران (پوستر).jpg / page 156069588,گدایان تهران (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3515,SURF-CRG2026R3515,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گربه وحشی (پوستر).jpg / page 156069642,گربه وحشی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3516,SURF-CRG2026R3516,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گروگان (لوگو).jpg / page 156447807,گروگان (لوگو).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3517,SURF-CRG2026R3517,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گروگان (پوستر).jpg / page 156069844,گروگان (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3518,SURF-CRG2026R3518,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گل پری جون (پوستر).jpg / page 156070018,گل پری جون (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3519,SURF-CRG2026R3519,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گوزن ها (پوستر).jpg / page 156070226,گوزن ها (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3520,SURF-CRG2026R3520,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گوهر شب چراغ (پوستر).jpg / page 156070249,گوهر شب چراغ (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3521,SURF-CRG2026R3521,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / گوگوش در فیلم فیل و فنجون.jpg / page 156174540,گوگوش در فیلم فیل و فنجون.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3522,SURF-CRG2026R3522,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / یک اصفهانی در نیویورک (پوستر).jpg / page 156087139,یک اصفهانی در نیویورک (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3523,SURF-CRG2026R3523,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / یک قدم تا مرگ 2 (پوستر).jpg / page 156087383,یک قدم تا مرگ 2 (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3524,SURF-CRG2026R3524,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / یک قدم تا مرگ 3 (پوستر).jpg / page 156087413,یک قدم تا مرگ 3 (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3525,SURF-CRG2026R3525,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / یک قدم تا مرگ 4 (پوستر).jpg / page 156087453,یک قدم تا مرگ 4 (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3547,SURF-CRG2026R3547,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Arman leaflet (1980-03-04).png / page 126698051,Arman leaflet (1980-03-04).png
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3548,SURF-CRG2026R3548,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Ketab-e Jomeh Magazine cover 1980.jpg / page 71646682,Ketab-e Jomeh Magazine cover 1980.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3549,SURF-CRG2026R3549,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Los superagentes y la gran aventura del-oro afiche.jpg / page 48276791,Los superagentes y la gran aventura del-oro afiche.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3550,SURF-CRG2026R3550,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Nabard Group leaflet (undated, circa 1980).png / page 126696611","Nabard Group leaflet (undated, circa 1980).png"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3551,SURF-CRG2026R3551,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Noushin magazine cover, Issue 2.jpg / page 85379034","Noushin magazine cover, Issue 2.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3552,SURF-CRG2026R3552,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / خونبارش (پوستر).jpg / page 157807585,خونبارش (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3553,SURF-CRG2026R3553,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / طلوع انفجار (پوستر).jpg / page 158313442,طلوع انفجار (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3554,SURF-CRG2026R3554,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / کرکسها میمیرند (پوستر).jpg / page 158395386,کرکسها میمیرند (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3577,SURF-CRG2026R3577,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / اعدامی (پوستر).jpg / page 157592371,اعدامی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3578,SURF-CRG2026R3578,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / بازرس ویژه (پوستر).jpg / page 157628085,بازرس ویژه (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3579,SURF-CRG2026R3579,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / فصل خون (پوستر).jpg / page 163698944,فصل خون (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3580,SURF-CRG2026R3580,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / میراث من جنون (پوستر).jpg / page 158511330,میراث من جنون (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3583,SURF-CRG2026R3583,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / PM Mousavi on 169 Issue of Soroush Magazine Cover.jpg / page 63933922,PM Mousavi on 169 Issue of Soroush Magazine Cover.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3584,SURF-CRG2026R3584,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / دادا (پوستر).jpg / page 157807606,دادا (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3585,SURF-CRG2026R3585,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / رهائی (پوستر).jpg / page 158139837,رهائی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3586,SURF-CRG2026R3586,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پل آزادی (پوستر ۱-۲).jpg / page 157673843,پل آزادی (پوستر ۱-۲).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3587,SURF-CRG2026R3587,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / پل آزادی (پوستر ۲-۲).jpg / page 157673855,پل آزادی (پوستر ۲-۲).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3590,SURF-CRG2026R3590,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Albania - 1983 - Colnect 361996 - Gymnastics.jpeg / page 98408873,Stamp of Albania - 1983 - Colnect 361996 - Gymnastics.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3591,SURF-CRG2026R3591,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / بالاش (پوستر).jpg / page 157629113,بالاش (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3592,SURF-CRG2026R3592,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / خاک و خون (پوستر ۲).jpg / page 157807342,خاک و خون (پوستر ۲).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R3593,SURF-CRG2026R3593,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / خاک و خون (پوستر ۳).jpg / page 164560806,خاک و خون (پوستر ۳).jpg
