surface_id,source_record_id,current_region_label,candidate_status,suggested_label,suggested_region_id,suggested_geo_id,confidence,match_field,match_count,match_evidence,title
SURF-CRG2026R3984,CRG2026R3984,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium_high,sourceSubjects,5,Global; release gate expansion; stamp; Category:2017 stamps of Azerbaijan,Stamp of Azerbaijan - 2017 - Colnect 768677 - Traditional Copperware.jpeg
SURF-CRG2026R3985,CRG2026R3985,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768679 - Traditional Musical instruments.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768679 - Traditional Musical instruments.jpeg
SURF-CRG2026R3986,CRG2026R3986,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768680 - Historic Architecture.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768680 - Historic Architecture.jpeg
SURF-CRG2026R3987,CRG2026R3987,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768681 - Historic Architecture - Mosque of Shamakhi.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768681 - Historic Architecture - Mosque of Shamakhi.jpeg
SURF-CRG2026R3988,CRG2026R3988,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768682 - Historic Architecture - Gandzasar Monastery.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768682 - Historic Architecture - Gandzasar Monastery.jpeg
SURF-CRG2026R3989,CRG2026R3989,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768683 - Historic Architecture - Fortress of Chirag Qala.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768683 - Historic Architecture - Fortress of Chirag Qala.jpeg
SURF-CRG2026R3990,CRG2026R3990,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768684 - Modern Architecture in Azerbaijan.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768684 - Modern Architecture in Azerbaijan.jpeg
SURF-CRG2026R3991,CRG2026R3991,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768685 - Modern Architecture in Azerbaijan - Heydar Mosque Baku.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768685 - Modern Architecture in Azerbaijan - Heydar Mosque Baku.jpeg
SURF-CRG2026R3992,CRG2026R3992,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium_high,sourceSubjects,5,Global; release gate expansion; stamp; Category:2017 stamps of Azerbaijan Category:Architecture of Azerbaijan Category:Architecture on stamps Category:Azerbaijan on stamps,Stamp of Azerbaijan - 2017 - Colnect 768686 - Modern Architecture in Azerbaijan - Baku Port.jpeg
SURF-CRG2026R3993,CRG2026R3993,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768687 - Modern Architecture in Azerbaijan - Flame Towers Baku.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768687 - Modern Architecture in Azerbaijan - Flame Towers Baku.jpeg
SURF-CRG2026R3994,CRG2026R3994,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768688 - Modern Architecture in Azerbaijan - H Aliyev Center Baku.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768688 - Modern Architecture in Azerbaijan - H Aliyev Center Baku.jpeg
SURF-CRG2026R3995,CRG2026R3995,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768689 - Sport And Stadiums.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768689 - Sport And Stadiums.jpeg
SURF-CRG2026R3996,CRG2026R3996,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768690 - Aerial Photographs over Azerbaijan.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768690 - Aerial Photographs over Azerbaijan.jpeg
SURF-CRG2026R3997,CRG2026R3997,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768691 - Azeri Landscapes - Mud Volcano.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768691 - Azeri Landscapes - Mud Volcano.jpeg
SURF-CRG2026R3998,CRG2026R3998,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768692 - Azerbaijani Cuisine I.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768692 - Azerbaijani Cuisine I.jpeg
SURF-CRG2026R3999,CRG2026R3999,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium,title,2,Stamp of Azerbaijan - 2017 - Colnect 768693 - Azerbaijani Cuisine II.jpeg,Stamp of Azerbaijan - 2017 - Colnect 768693 - Azerbaijani Cuisine II.jpeg
SURF-CRG2026R4002,CRG2026R4002,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2017 - Colnect 931600 - Bromo.jpeg
SURF-CRG2026R4003,CRG2026R4003,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2017 - Colnect 931603 - Centenary of Lions International.jpeg
SURF-CRG2026R4014,CRG2026R4014,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,8,South Asia / Bangladesh,2018-05-07 Asaduzzaman Noor unveils book cover Women in Bangladesh Liberation War Rediscovered in Madonna Series National Museum Dhaka (PID-0044353).jpg
SURF-CRG2026R4004,CRG2026R4004,Unresolved region,manual_review,South Korea,REG006,GEO038,low,title,1,Build completion of National Assembly Building of South Korea anniversity stamp.jpg,Build completion of National Assembly Building of South Korea anniversity stamp.jpg
SURF-LPC2026R072,LPC2026R072,Unresolved region,manual_review,Romania,REG002,GEO021,medium_high,sourceSubjects,5,web/interface design texts and networked visual communication; coverdisk; dvd-rom; software; CHIP Magazine; Romania,CHIP CD-ROM Romania November 2005
SURF-CRG2026R4015,CRG2026R4015,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,8,South Asia / Bangladesh,"President Abdul Hamid Unveils Bangladesh Supreme Court Day Commemorative Book Cover, Dhaka, 2018-01-02 (PID-0046320).jpg"
SURF-CRG2026R4005,CRG2026R4005,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,8,Eastern Europe / Georgia,Stamp of Georgia - 2018 - Colnect 792547 - Freedom Bridge Tbilisi.jpeg
SURF-CRG2026R4016,CRG2026R4016,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 2018 - Colnect 797451 - 50th Anniversary of Amateur Radio Organization.jpeg
SURF-CRG2026R4006,CRG2026R4006,Unresolved region,manual_review,Ukraine,REG002,GEO017,medium_high,placeText,7,Eastern Europe / Ukraine,Stamp of Ukraine s1711 – 1714.jpg
SURF-CRG2026R4021,CRG2026R4021,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,"Author and illustrator Irene Luxbacher at the 2019 Texas Book Festival in Austin, Texas, United States.",Irene Luxbacher 2019 Texas Book Festival.jpg
SURF-CRG2026R4035,CRG2026R4035,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,7,South Asia / Bangladesh,Bangabandhu O Bangali Sangskriti Book Cover Unveiling Bangladesh Shilpakala Academy 2020-11-17 (PID-0032128).jpg
SURF-EW1970R012,EW1970R012,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Indonesia,Kemungkinan Sejarah Baru Desain Grafis di Normal Baru
SURF-EW1970R013,EW1970R013,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Indonesia,Obituari Ayip Budiman
SURF-CRG2026R4036,CRG2026R4036,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,8,South Asia / Bangladesh,"Sheikh Hasina Unveils Matribhumi Book Cover, Bangladesh Chhatra League Event, 23 Bangabandhu Avenue, 2020-08-31 (PID-0032856).jpg"
SURF-CRG2026R4032,CRG2026R4032,Unresolved region,low_signal_geo_review,Canada,REG003,GEO026,low,sourceDescription,1,"Sial Pottery dinnerware was a stoneware set created by Gaétan Beaudin, master ceramist and potter in Montréal, Québec, Canada. It is based on the intersection of two ovals.",Sial Pottery Brochure page 1.jpg
SURF-CGS2026R1399,CGS2026R1399,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,6,Southeast Asia / Philippines,2021 Living Legends Outstanding Filipinos Series 1 Poster.jpg
SURF-CRG2026R4049,CRG2026R4049,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,7,South Asia / Bangladesh,Architect Yeafesh Osman unveiling magazine cover at CIRDAP auditorium 2021-03-29 (PID-0029662).jpg
SURF-CRG2026R4053,CRG2026R4053,Unresolved region,manual_review,Pakistan,REG012,GEO052,medium_high,placeText,7,South Asia / Pakistan,From East Pakistan To Bangladesh Book back cover.jpg
SURF-CRG2026R4050,CRG2026R4050,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,8,South Asia / Bangladesh,"Sheikh Hasina unveils Bangabandhu O Bichar Bibhag book cover, Bangladesh Supreme Court, Dhaka, 2021-12-28 (PID-0025391).jpg"
SURF-CRG2026R4051,CRG2026R4051,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,7,South Asia / Bangladesh,"Sheikh Hasina unveils Bangabandhus Scientific Thoughts book cover, BCSIR, Ganabhaban, 2021-12-13 (PID-0025794).jpg"
SURF-CRG2026R4052,CRG2026R4052,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,7,South Asia / Bangladesh,"Sheikh Hasina unveils Muktir Dak book cover, Bangladesh, 2021-03-08 (PID-0030501).jpg"
SURF-IAC1990R006,IAC1990R006,Unresolved region,low_signal_geo_review,United Kingdom,REG001,GEO003,low,title,1,In Solidarity With UK Students,In Solidarity With UK Students
SURF-CRG2026R4072,CRG2026R4072,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,medium,title,2,"Seattle (WA, USA), Pike Street, Plakat -- 2022 -- 1813.jpg","Seattle (WA, USA), Pike Street, Plakat -- 2022 -- 1813.jpg"
SURF-CRG2026R4077,CRG2026R4077,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,7,South Asia / Bangladesh,"Sheikh Hasina Unveils BFRI Book Cover, World Environment Day and Tree Fair, Dhaka, 2022-06-05 (PID-0022837).jpg"
SURF-CRG2026R4078,CRG2026R4078,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,7,South Asia / Bangladesh,"Sheikh Hasina unveils Swecchasebar 1 Bachhar book cover, Dhaka, 2022-07-27 (PID-0021996).jpg"
SURF-CRG2026R4090,CRG2026R4090,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,7,South Asia / Bangladesh,2023-02-14 State Minister Md Zakir Hossain unveils book cover Kaler Kotha Bangladesh Secretariat (PID-0018007).jpg
SURF-CRG2026R4091,CRG2026R4091,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,8,South Asia / Bangladesh,2023-07-27 Education Minister Dipu Moni unveils book cover Ekiye Cholche Bangladesh by Qazi Kholiquzzaman Ahmad at Foreign Academy Dhaka (PID-0014609).jpg
SURF-CRG2026R4092,CRG2026R4092,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,6,South Asia / Bangladesh,Hasan Mahmud unveils Feature Sankalan-SDG O Unnayanmulak book cover PIB conference room 2023-11-28 (PID-0012196).jpg
SURF-CRG2026R4093,CRG2026R4093,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,8,South Asia / Bangladesh,Prime Minister Sheikh Hasina unveils book cover Lakshya Ebar Smart Bangladesh authored by Sajeeb Wazed Joy 2023-08-03 (PID-0014471).jpg
SURF-EW1970R008,EW1970R008,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,3,Singapore / Southeast Asia,Revisiting the New Windows: Asian Films at the junction of the New Millennium
SURF-CRG2026R4094,CRG2026R4094,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,8,South Asia / Bangladesh,"Sheikh Hasina Unveils Bangladesh at the United Nations Book Cover, Jatiya Sangsad Bhaban, 2023-10-23 (PID-0012886).jpg"
SURF-NMR1990R0005,NMR1990R0005,Unresolved region,low_signal_geo_review,Japan,REG005,GEO036,low,sourceDescription,1,"This photograph print belongs to a group of photographs created during the construction of Malaysia Pavillion for the 1970 World Exposition in Osaka, Japan. It was taken in Novembe",1970 World Exposition – Untitled 055
SURF-NMR1990R0004,NMR1990R0004,Unresolved region,low_signal_geo_review,Japan,REG005,GEO036,low,sourceDescription,1,"This photograph print belongs to a group of photographs created during the construction of Malaysia Pavillion for the 1970 World Exposition in Osaka, Japan. It was taken in Novembe",1970 World Exposition – Untitled 056
SURF-EW1970R007,EW1970R007,Unresolved region,territory_context_review,Singapore,REG011,GEO095,medium_high,placeText,3,Singapore / Southeast Asia,Asian Cinema Digest #44
SURF-EW1970R006,EW1970R006,Unresolved region,territory_context_review,Singapore,REG011,GEO095,medium_high,placeText,3,Singapore / Southeast Asia,Asian Cinema Digest #48
SURF-EW1970R004,EW1970R004,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,3,Singapore / Southeast Asia,Asian Cinema Digest #52
SURF-EW1970R005,EW1970R005,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,3,Singapore / Southeast Asia,Blueprints For An Ephemeral and Affective Experience
SURF-PWC2026R018,PWC2026R018,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,sourceSubjects,5,Posters of Indonesia,Poster acara Lokakarya Wikisumber bahasa Indonesia Daring Mei 2024.jpg
SURF-EW1970R010,EW1970R010,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Indonesia,Kekuatan Desain Grafis Pada Politik Praktis: Kasus Simbol Perlawanan Dengan Warna
SURF-EW1970R003,EW1970R003,Unresolved region,territory_context_review,Singapore,REG011,GEO095,medium_high,placeText,3,Singapore / Southeast Asia,Matter Matters | Interview with Elsa Wong about “A Secret Portrait of Wan Hoi-Ling”
SURF-EW1970R011,EW1970R011,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Indonesia,"Pembelajaran Desain: Durasi, Dampak"
SURF-IAC1990R011,IAC1990R011,Unresolved region,historical_or_political_review,Palestinian territories and diaspora,REG013,GEO085,low,sourceDescription,1,A placard with text: “Trying to Silence the LGBTQ+ Community? Good Luck Babe!”. The lower side of placard was filled with lipsick print. The text: “Free Palestine” is written at th,Trying to Silence the LGBTQ+ Community? Good Luck Babe!
SURF-EW1970R002,EW1970R002,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,3,Singapore / Southeast Asia,Asian Cinema Digest #67
SURF-EW1970R001,EW1970R001,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,4,Singapore / Southeast Asia,Asian Cinema Digest #68
SURF-CGS2026R1400,CGS2026R1400,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,6,Southeast Asia / Philippines,Charlie Tiu Hay Ang Most Wanted Poster.jpg
SURF-ERS1970R001,ERS1970R001,Unresolved region,low_signal_geo_review,Canada,REG003,GEO026,low,sourceDescription,1,"Editorial Design work by Canada-based Darius Ou. Featured on Another Graphic, a curated archive of contemporary graphic design and typography.",Darius Ou - Another Graphic
SURF-ERS1970R002,ERS1970R002,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,"Poster work by United States-based Elena Byalaya. Featured on Another Graphic, a curated archive of contemporary graphic design and typography.",Elena Byalaya - Another Graphic
SURF-ERS1970R004,ERS1970R004,Unresolved region,low_signal_geo_review,Switzerland,REG001,GEO007,low,sourceDescription,1,"Poster work by Switzerland-based Hans Frauchiger. Featured on Another Graphic, a curated archive of contemporary graphic design and typography.",Hans Frauchiger - Another Graphic
SURF-ERS1970R005,ERS1970R005,Unresolved region,manual_review,Portugal,REG001,GEO013,low,sourceDescription,1,"Identity work by Portugal-based João Queirós. Featured on Another Graphic, a curated archive of contemporary graphic design and typography.",João Queirós - Another Graphic
SURF-IAC1990R012,IAC1990R012,Unresolved region,manual_review,South Korea,REG006,GEO038,medium_high,placeText,7,South Korea,Juhyeok Kim
SURF-ERS1970R006,ERS1970R006,Unresolved region,manual_review,South Korea,REG006,GEO038,low,sourceDescription,1,"Poster work by South Korea-based Juhyeok Kim. Featured on Another Graphic, a curated archive of contemporary graphic design and typography.",Juhyeok Kim - Another Graphic
SURF-ERS1970R007,ERS1970R007,Unresolved region,low_signal_geo_review,France,REG001,GEO005,low,sourceDescription,1,"Poster work by France-based Nilamani. Featured on Another Graphic, a curated archive of contemporary graphic design and typography.",Nilamani - Another Graphic
SURF-ERS1970R008,ERS1970R008,Unresolved region,low_signal_geo_review,France,REG001,GEO005,low,sourceDescription,1,"Website work by France-based Studio Vacarme. Featured on Another Graphic, a curated archive of contemporary graphic design and typography.",Studio Vacarme - Another Graphic
SURF-NMIIC2026R0170,NMIIC2026R0170,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Belarus,1Win By букмекерская контора - официальный сайт 1Вин Беларусь
SURF-NMIIC2026R0217,NMIIC2026R0217,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Serbia,:: СРПСКА ПРАВОСЛАВНА ЦРКВА ::
SURF-NMIIC2026R0160,NMIIC2026R0160,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Albania,AIDSSH - Autoriteti për Informimin mbi Dokumentet e Ish-Sigurimit të Shtetit
SURF-NMSP2026R0098,NMSP2026R0098,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Kosovo,Account Suspended
SURF-NMIIC2026R0087,NMIIC2026R0087,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,6,Southeast Asia / Singapore,Aliwal Arts Centre
SURF-NMIIC2026R0378,NMIIC2026R0378,Unresolved region,manual_review,Pakistan,REG012,GEO052,medium_high,placeText,6,South Asia / Pakistan,Alliance Française de Karachi
SURF-NMSP2026R0010,NMSP2026R0010,Unresolved region,manual_review,Senegal,REG014,GEO100,medium_high,placeText,6,Africa / Senegal,Archives du Sénégal |
SURF-NMIIC2026R0486,NMIIC2026R0486,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,7,Southeast Asia / Singapore,Art Plural Gallery
SURF-NMIIC2026R0389,NMIIC2026R0389,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,7,Southeast Asia / Singapore,ArtScience Museum | Museum in Singapore
SURF-NMSP2026R0124,NMSP2026R0124,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Estonia,Avaleht - Eesti Tarbekunsti- ja Disainimuuseum
SURF-NMSP2026R0099,NMSP2026R0099,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Estonia,Avaleht - Rahvusarhiiv
SURF-NMIIC2026R0481,NMIIC2026R0481,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,7,Southeast Asia / Philippines,Ayala Museum
SURF-NMIIC2026R0394,NMIIC2026R0394,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,8,Southeast Asia / Singapore,Battlebox The Underground Bunker in Singapore - Visit Kampong Gelam
SURF-NMSP2026R0117,NMSP2026R0117,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Southeast Asia / Indonesia,Beranda | Dewan Kesenian Jakarta
SURF-NMSP2026R0067,NMSP2026R0067,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Moldova,Biblioteca Națională a Republicii Moldova – BNRM Facebook Instagram X YouTube Search Expand Expand Expand
SURF-NMSP2026R0097,NMSP2026R0097,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Albania,Biblioteka Kombëtare e Shqipërisë
SURF-NMIIC2026R0011,NMIIC2026R0011,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Bosnia and Herzegovina,Biblioteka Vuk Karadžić Modriča
SURF-ESR1931R039,ESR1931R039,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,7,Singapore,BookSG / Print Heritage
SURF-ESR1931R061,ESR1931R061,Unresolved region,manual_review,Vietnam,REG011,GEO047,medium_high,placeText,7,Vietnam,Bảo tàng Lịch sử Quốc gia
SURF-NMSP2026R0119,NMSP2026R0119,Unresolved region,manual_review,Vietnam,REG011,GEO047,medium_high,placeText,6,Southeast Asia / Vietnam,Bảo tàng mỹ thuật Việt Nam
SURF-NMIIC2026R0189,NMIIC2026R0189,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,8,Eastern Europe / Caucasus / Georgia,"CHAMO – A camping and glamping site in Vakijvari, GEORGIA"
SURF-NMIIC2026R0387,NMIIC2026R0387,Unresolved region,manual_review,Cambodia,REG011,GEO093,medium_high,placeText,7,Southeast Asia / Cambodia,Cambodian Landmine Museum Relief Fund
SURF-NMIIC2026R0125,NMIIC2026R0125,Unresolved region,manual_review,Senegal,REG014,GEO100,medium_high,placeText,6,Africa / Senegal,Centre culturel régional de Dakar Blaise Senghor - Centre Culturel Régional Dakar
SURF-NMIIC2026R0391,NMIIC2026R0391,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,7,Southeast Asia / Singapore,Children's Museum Singapore - Kid's Friendly Museum Exhibition
SURF-ESR1931R056,ESR1931R056,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,7,Singapore,Databases & Archives | Singapore Graphic Archives
SURF-NMIIC2026R0188,NMIIC2026R0188,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Bosnia and Herzegovina,Dobrodošli na zvaničnu prezentaciju - Muzej Kozare
SURF-NMIIC2026R0146,NMIIC2026R0146,Unresolved region,manual_review,Central Asia,REG002,GEO072,medium_high,placeText,6,Central Asia / Mongolia,Erdenesiin Khuree / Arts & Mongolian Calligraphy Center in Kharkhorin
SURF-NMIIC2026R0183,NMIIC2026R0183,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Bosnia and Herzegovina,Franjevački samostan Kraljeva Sutjeska - Mir i dobro!
SURF-NMIIC2026R0377,NMIIC2026R0377,Unresolved region,manual_review,Nepal,REG012,GEO092,medium_high,placeText,8,South Asia / Nepal,Free & Public Datasets for Nepal | Open Data Nepal
SURF-NMIIC2026R0175,NMIIC2026R0175,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Bosnia and Herzegovina,Frontpage - Galerija 11/07/95
SURF-NMIIC2026R0124,NMIIC2026R0124,Unresolved region,manual_review,Senegal,REG014,GEO100,medium_high,placeText,6,Africa / Senegal,Guide complet de Melbet Sénégal 2026
SURF-NMIIC2026R0187,NMIIC2026R0187,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Bosnia and Herzegovina,Historijski Muzej Bosne i Hercegovine
SURF-NMIIC2026R0375,NMIIC2026R0375,Unresolved region,low_signal_geo_review,Bangladesh,REG012,GEO053,medium_high,placeText,6,South Asia / Bangladesh,Home - Alliance Française de Dhaka
SURF-NMIIC2026R0218,NMIIC2026R0218,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Serbia,Home - Galerija Art55
SURF-ESR1931R046,ESR1931R046,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Indonesia,Home - Grafis Nusantara
SURF-NMIIC2026R0392,NMIIC2026R0392,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,6,Southeast Asia / Philippines,Home - Lopez Museum and Library
SURF-NMSP2026R0051,NMSP2026R0051,Unresolved region,manual_review,Pakistan,REG012,GEO052,medium_high,placeText,7,South Asia / Pakistan,Home - The Citizen Archive of Pakistan
SURF-NMIIC2026R0396,NMIIC2026R0396,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,6,Southeast Asia / Singapore,Home | Asian Film Archive
SURF-ESR1931R038,ESR1931R038,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,7,Singapore,Home | BiblioAsia
SURF-ESR1931R037,ESR1931R037,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,6,Philippines,Home | Rizal Library
SURF-NMIIC2026R0089,NMIIC2026R0089,Unresolved region,manual_review,Thailand,REG011,GEO046,medium_high,placeText,6,Southeast Asia / Thailand,Home | The Grand Palace
SURF-NMIIC2026R0177,NMIIC2026R0177,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Bosnia and Herzegovina,JU Collegium artisticum Sarajevo
SURF-NMIIC2026R0009,NMIIC2026R0009,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Bosnia and Herzegovina,JU Narodna biblioteka Branko Copic Brod
SURF-NMSP2026R0116,NMSP2026R0116,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,7,Southeast Asia / Philippines,Jorge B. Vargas Museum and Filipiniana Research Center | Contemporary Art Museum at the University of the Philippines
SURF-NMIIC2026R0386,NMIIC2026R0386,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,7,Southeast Asia / Philippines,Jorge B. Vargas Museum and Filipiniana Research Center | Contemporary Art Museum at the University of the Philippines
SURF-ESR1931R048,ESR1931R048,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Indonesia,Khastara Perpusnas
SURF-NMIIC2026R0158,NMIIC2026R0158,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Albania,Kreu - P.A.A.B
SURF-ESR1931R051,ESR1931R051,Unresolved region,manual_review,Singapore,REG011,GEO095,medium_high,placeText,7,Singapore,Leading Art Museum in SEA | National Gallery Singapore
SURF-NMSP2026R0052,NMSP2026R0052,Unresolved region,manual_review,Bangladesh,REG012,GEO053,medium_high,placeText,6,South Asia / Bangladesh,Liberation War Museum
SURF-NMIIC2026R0496,NMIIC2026R0496,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Belarus,Library of the Belarusian State University of Informatics and Radioelectronics
SURF-NMSP2026R0095,NMSP2026R0095,Unresolved region,manual_review,Caucasus,REG002,GEO078,medium_high,placeText,6,Eastern Europe / Caucasus / Lithuania,Lithuanian Integral Museum Information System LIMIS
SURF-ESR1931R032,ESR1931R032,Unresolved region,manual_review,Nepal,REG012,GEO092,medium_high,placeText,7,Nepal,Madan Puraskar Pustakalaya
