surface_id,source_record_id,current_region_label,suggested_split_label,period_basis,match_evidence,title
SURF-CGS2026R1047,CGS2026R1047,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 141, Ed. 1 Wednesday, October 13, 1847 - DPLA - 6f74bee4fb8b5cc6ff30bca882c499bb (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 141, Ed. 1 Wednesday, October 13, 1847 - DPLA - 6f74bee4fb8b5cc6ff30bca882c499bb (page 1).jpg"
SURF-CGS2026R1048,CGS2026R1048,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 142, Ed. 1 Saturday, October 16, 1847 - DPLA - bc7d2c5ae29b24021a16472bf8f61e34 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 142, Ed. 1 Saturday, October 16, 1847 - DPLA - bc7d2c5ae29b24021a16472bf8f61e34 (page 2).jpg"
SURF-CGS2026R1049,CGS2026R1049,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 146, Ed. 1 Saturday, October 30, 1847 - DPLA - 9e37d19c9901636ae8dda7a4a456d4f1 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 146, Ed. 1 Saturday, October 30, 1847 - DPLA - 9e37d19c9901636ae8dda7a4a456d4f1 (page 3).jpg"
SURF-CGS2026R1050,CGS2026R1050,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 147, Ed. 1 Wednesday, November 3, 1847 - DPLA - 3ac69274c8bde7f563f062d4c1374ae5 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 147, Ed. 1 Wednesday, November 3, 1847 - DPLA - 3ac69274c8bde7f563f062d4c1374ae5 (page 4).jpg"
SURF-CGS2026R1051,CGS2026R1051,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 2).jpg"
SURF-CGS2026R1052,CGS2026R1052,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 3).jpg"
SURF-CGS2026R1053,CGS2026R1053,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 4).jpg"
SURF-CGS2026R1054,CGS2026R1054,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 150, Ed. 1 Wednesday, November 17, 1847 - DPLA - 7563d6edcea3888522960e23296dc07d (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 150, Ed. 1 Wednesday, November 17, 1847 - DPLA - 7563d6edcea3888522960e23296dc07d (page 2).jpg"
SURF-CGS2026R1055,CGS2026R1055,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 151, Ed. 1 Saturday, November 20, 1847 - DPLA - 26a03e86fe0e0b114ff3801801772441 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 151, Ed. 1 Saturday, November 20, 1847 - DPLA - 26a03e86fe0e0b114ff3801801772441 (page 4).jpg"
SURF-CGS2026R1056,CGS2026R1056,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 1).jpg"
SURF-CGS2026R1057,CGS2026R1057,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 4).jpg"
SURF-CGS2026R1058,CGS2026R1058,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 154, Ed. 1 Wednesday, December 1, 1847 - DPLA - 72ccafd1fd3fecf7651b02a0b178d7f7 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 154, Ed. 1 Wednesday, December 1, 1847 - DPLA - 72ccafd1fd3fecf7651b02a0b178d7f7 (page 4).jpg"
SURF-CGS2026R1059,CGS2026R1059,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 3).jpg"
SURF-CGS2026R1060,CGS2026R1060,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 4).jpg"
SURF-CGS2026R1061,CGS2026R1061,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 156, Ed. 1 Wednesday, December 8, 1847 - DPLA - 6dfda8038a06e9218fedbadf5d2efe7e (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 156, Ed. 1 Wednesday, December 8, 1847 - DPLA - 6dfda8038a06e9218fedbadf5d2efe7e (page 1).jpg"
SURF-CGS2026R1062,CGS2026R1062,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 1).jpg"
SURF-CGS2026R1063,CGS2026R1063,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 2).jpg"
SURF-CGS2026R1064,CGS2026R1064,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 4).jpg"
SURF-CGS2026R1065,CGS2026R1065,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 2).jpg"
SURF-CGS2026R1066,CGS2026R1066,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 4).jpg"
SURF-CGS2026R1067,CGS2026R1067,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 1).jpg"
SURF-CGS2026R1068,CGS2026R1068,United States,Mexico; United States military occupation context,1847 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 3).jpg"
SURF-CGS2026R1069,CGS2026R1069,United States,Mexico; United States military occupation context,1847 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 64, Ed. 1 Monday, January 4, 1847 - DPLA - c7cbcf4619136c1e69d3eeda46351796 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas, Me","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 64, Ed. 1 Monday, January 4, 1847 - DPLA - c7cbcf4619136c1e69d3eeda46351796 (page 2).jpg"
SURF-CGS2026R1070,CGS2026R1070,United States,Mexico; United States military occupation context,1847 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas, Me","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 2).jpg"
SURF-CGS2026R1071,CGS2026R1071,United States,Mexico; United States military occupation context,1847 in 1846-1848,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas, Me","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 3).jpg"
SURF-CGS2026R1072,CGS2026R1072,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 163, Ed. 1 Thursday, January 6, 1848 - DPLA - f7f7fa1d24b44796bfc1e1e8e0aea1f6 (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 163, Ed. 1 Thursday, January 6, 1848 - DPLA - f7f7fa1d24b44796bfc1e1e8e0aea1f6 (page 3).jpg"
SURF-CGS2026R1073,CGS2026R1073,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 165, Ed. 1 Wednesday, January 12, 1848 - DPLA - fdf30aea2a550fd3c30c238c21118e68 (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 165, Ed. 1 Wednesday, January 12, 1848 - DPLA - fdf30aea2a550fd3c30c238c21118e68 (page 3).jpg"
SURF-CGS2026R1074,CGS2026R1074,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 166, Ed. 1 Saturday, January 15, 1848 - DPLA - 58d8fb064b0d1df5d6a45cacdde30b5e (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Media","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 166, Ed. 1 Saturday, January 15, 1848 - DPLA - 58d8fb064b0d1df5d6a45cacdde30b5e (page 3).jpg"
SURF-CGS2026R1075,CGS2026R1075,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 1).jpg"
SURF-CGS2026R1076,CGS2026R1076,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 3).jpg"
SURF-CGS2026R1077,CGS2026R1077,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 4).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 4).jpg"
SURF-CGS2026R1078,CGS2026R1078,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 1).jpg"
SURF-CGS2026R1079,CGS2026R1079,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 2).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 2).jpg"
SURF-CGS2026R1080,CGS2026R1080,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 4).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 4).jpg"
SURF-CGS2026R1081,CGS2026R1081,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 172, Ed. 1 Sunday, February 6, 1848 - DPLA - 122992fbe2958ee6f64235d59f47419d (page 2).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 172, Ed. 1 Sunday, February 6, 1848 - DPLA - 122992fbe2958ee6f64235d59f47419d (page 2).jpg"
SURF-CGS2026R1082,CGS2026R1082,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 172, Ed. 1 Sunday, February 6, 1848 - DPLA - 122992fbe2958ee6f64235d59f47419d (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 172, Ed. 1 Sunday, February 6, 1848 - DPLA - 122992fbe2958ee6f64235d59f47419d (page 3).jpg"
SURF-CGS2026R1083,CGS2026R1083,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 174, Ed. 1 Saturday, February 12, 1848 - DPLA - ccfc02465aff106f729f421db69cc6ad (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 174, Ed. 1 Saturday, February 12, 1848 - DPLA - ccfc02465aff106f729f421db69cc6ad (page 1).jpg"
SURF-CGS2026R1084,CGS2026R1084,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 175, Ed. 1 Wednesday, February 16, 1848 - DPLA - 2aaef1b15be4dd3fa7ef9af6df763b4d (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 175, Ed. 1 Wednesday, February 16, 1848 - DPLA - 2aaef1b15be4dd3fa7ef9af6df763b4d (page 1).jpg"
SURF-CGS2026R1085,CGS2026R1085,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 177, Ed. 1 Wednesday, February 23, 1848 - DPLA - 6ee6ba4de1368d1860f932c72e622696 (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Med","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 177, Ed. 1 Wednesday, February 23, 1848 - DPLA - 6ee6ba4de1368d1860f932c72e622696 (page 3).jpg"
SURF-CGS2026R1086,CGS2026R1086,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 178, Ed. 1 Wednesday, March 1, 1848 - DPLA - b35c9e8e240e307bec05d8eeb0492a7d (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 178, Ed. 1 Wednesday, March 1, 1848 - DPLA - b35c9e8e240e307bec05d8eeb0492a7d (page 1).jpg"
SURF-CGS2026R1087,CGS2026R1087,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 178, Ed. 1 Wednesday, March 1, 1848 - DPLA - b35c9e8e240e307bec05d8eeb0492a7d (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 178, Ed. 1 Wednesday, March 1, 1848 - DPLA - b35c9e8e240e307bec05d8eeb0492a7d (page 3).jpg"
SURF-CGS2026R1088,CGS2026R1088,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 179, Ed. 1 Saturday, March 4, 1848 - DPLA - d008237b594a80d42ea0ecb82b1ba218 (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), ","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 179, Ed. 1 Saturday, March 4, 1848 - DPLA - d008237b594a80d42ea0ecb82b1ba218 (page 1).jpg"
SURF-CGS2026R1089,CGS2026R1089,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 181, Ed. 1 Saturday, March 11, 1848 - DPLA - 4bef1ec4f508f2a0792f16b84cb0d2d8 (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Media c","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 181, Ed. 1 Saturday, March 11, 1848 - DPLA - 4bef1ec4f508f2a0792f16b84cb0d2d8 (page 3).jpg"
SURF-CGS2026R1090,CGS2026R1090,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 181, Ed. 1 Saturday, March 11, 1848 - DPLA - 4bef1ec4f508f2a0792f16b84cb0d2d8 (page 4).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Media c","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 181, Ed. 1 Saturday, March 11, 1848 - DPLA - 4bef1ec4f508f2a0792f16b84cb0d2d8 (page 4).jpg"
SURF-CGS2026R1091,CGS2026R1091,United States,Mexico; United States military occupation context,1848 in 1846-1848,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 182, Ed. 1 Wednesday, March 15, 1848 - DPLA - 97451565dfead058e7a7d16c1915f1ca (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 182, Ed. 1 Wednesday, March 15, 1848 - DPLA - 97451565dfead058e7a7d16c1915f1ca (page 3).jpg"
