capture_uid,capture_id,capture_file,source_name,source_identifier,source_title,period_band,image_state,source_reading_text_length,all_context_text_length,completeness_proxy,group_count,primary_group_id,primary_relation_label,primary_group_action,recommended_disposition,disposition_reason,requires_group_review
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R015,GSU1970R015,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,SKennedy:13393,"Anti-CIO political poster from Eastman, Georgia, circa 1946.",1930_1970,IMG02,3219,3329,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R016,GSU1970R016,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,popmusic:1589,Margaret Whiting scrapbook 3,1930_1970,IMG02,1902,2377,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R017,GSU1970R017,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,labor:3896,"Man and poster encouraging union members to vote at a CIO Constitutional Convention, Chicago, Illinois, November 1950.",1930_1970,IMG02,764,1329,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R018,GSU1970R018,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,mhross:12210,"The Daily Tarheel: African-Americans, segregation in North Carolina, 1951-1952, undated",1930_1970,IMG02,1218,2290,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R019,GSU1970R019,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gae:8258,"Georgia Education Journal, 1952-04",1930_1970,IMG02,420,901,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R020,GSU1970R020,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:20547,"Machinists' Monthly Journal, 1952-08",1930_1970,IMG02,795,1278,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R021,GSU1970R021,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,signal:2622,"Georgia State Signal, 1960-02-02",1930_1970,IMG02,2876,3102,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R022,GSU1970R022,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:74125,"The Machinist, 1960-11-17",1930_1970,IMG02,892,1364,100,2,SRLG0163,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R023,GSU1970R023,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:73962,"The Machinist, 1961-03-09",1930_1970,IMG02,880,1352,100,2,SRLG0163,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R024,GSU1970R024,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:74727,"The Machinist, 1961-03-23",1930_1970,IMG02,883,1355,100,2,SRLG0163,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R025,GSU1970R025,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:74521,"The Machinist, 1962-03-29",1930_1970,IMG02,883,1355,100,2,SRLG0163,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R026,GSU1970R026,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,labor:4462,"Dean Girardot scrapbook 1 (J.P. Stevens and Co. campaign), 1963-1965",1930_1970,IMG02,1107,1622,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R027,GSU1970R027,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,signal:3856,"The Georgia State College Signal, 1966-04-28",1930_1970,IMG02,2849,3078,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R028,GSU1970R028,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,signal:10378,"Georgia State College Signal, 1968-10-10",1930_1970,IMG02,2854,3079,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R029,GSU1970R029,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,GSB:10114,"Great Speckled Bird v. 1 no. 4 (April 26, 1968)",1930_1970,IMG02,1309,1803,100,1,SRLG0162,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R030,GSU1970R030,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,GSB:532,"Great Speckled Bird v. 1 no. 32 [33] (February 7, 1969)",1930_1970,IMG02,1309,1811,100,1,SRLG0162,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R031,GSU1970R031,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,GSB:1093,"Great Speckled Bird v. 2 no. 23 (August 18, 1969)",1930_1970,IMG02,1309,1805,100,1,SRLG0162,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R032,GSU1970R032,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,GSB:1511,"Great Speckled Bird v. 2 no. 39 (December 8, 1969)",1930_1970,IMG02,1309,1806,100,1,SRLG0162,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv:GSU1970R033,GSU1970R033,capture_batch_gsu_contentdm_image_ready_1830_1970_records.csv,Georgia State University Library Digital Collections / CONTENTdm,GSB:1903,"Great Speckled Bird v. 3 no. 18 (May 4, 1970)",1930_1970,IMG02,1309,1801,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R001,GSU2026R001,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,lane:11520,"Inventory of unscanned negatives in the Lane Brothers photographic collection, Corporate bodies series (number 5 of 6",1970_2000,IMG02,1805,2482,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R002,GSU2026R002,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,lane:11552,"Inventory of unscanned negatives in the Lane Brothers photographic collection, Things series (number 2 of 2)",1970_2000,IMG02,1774,2462,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R003,GSU2026R003,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,SKennedy:335,"Biographical information, 1939-1981; undated",1970_2000,IMG02,3830,3853,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R004,GSU2026R004,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,mhross:104112,"Pipestem, [folder 1 of 2], ca 1950s-1970s",1970_2000,IMG02,1066,2197,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R005,GSU2026R005,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,arwg:5178,"American Association of University Women scrapbook 3, 1965-1975 1990",1970_2000,IMG02,1620,2282,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R006,GSU2026R006,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,AFLCIO:99083,Equal Employment Opportunity Commission,1970_2000,IMG02,1086,1719,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R007,GSU2026R007,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,mhross:9447,"News articles (New York Times, New Yorker), 1967-1971",1970_2000,IMG02,1218,2437,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R008,GSU2026R008,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:309,"Solidarity Forever poster, 1970s",1970_2000,IMG02,705,1331,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R009,GSU2026R009,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,arwg:30196,"Workshop Session B, undated",1970_2000,IMG02,1046,1667,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R010,GSU2026R010,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,PATCO:127291,"Executive Board Memoranda, 1971-1972",1970_2000,IMG02,1909,2539,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R011,GSU2026R011,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gpc:9099,"Open Door, 1971-03",1970_2000,IMG02,429,1041,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R012,GSU2026R012,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,ajc:12490,"Walter Botts with the famous Uncle Sam poster he posed for, 1971",1970_2000,IMG02,2709,3133,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R013,GSU2026R013,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,GSB:4724,"Great Speckled Bird v. 5 no. 26 (July 3, 1972)",1970_2000,IMG02,1309,1949,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R014,GSU2026R014,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,popmusic:10760,"Poster: Mar y Sol; Easter in the Caribbean with Music and Friends, The First International Puerto<br>Rican Pop Festival, April 1-3, 1972",1970_2000,IMG02,262,989,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R015,GSU2026R015,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,mhross:18679,"Southwest - general [Mexico maps and tourist information and Gulf of Mexico industry], 1972-1974, undated",1970_2000,IMG02,1218,2440,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R016,GSU2026R016,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,arwg:29996,"Career Counseling, undated",1970_2000,IMG02,1127,1747,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R017,GSU2026R017,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,CLATL:7094,"Creative Loafing, 1975-07-12",1970_2000,IMG02,1387,2009,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R018,GSU2026R018,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gawl:639,"Georgia Association for Women Lawyers scrapbook, 1970s-2000s",1970_2000,IMG02,3064,3590,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R019,GSU2026R019,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,PATCO:132668,"PATCO Safety Committee, Correspondence, News Clippings, 1975-1976 [2 of 2]",1970_2000,IMG02,1909,2577,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R020,GSU2026R020,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,labor:18366,Revolution RCP Monthly,1970_2000,IMG02,892,1508,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R021,GSU2026R021,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:113115,"The 751 Aero Mechanic, 1975-09-04",1970_2000,IMG02,633,1260,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R022,GSU2026R022,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,PATCO:82361,"Fair Labor Standards Act, General Correspondence, 1977-1980",1970_2000,IMG02,1909,2562,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R023,GSU2026R023,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gpc:11892,"Focus, 1977-03-03",1970_2000,IMG02,437,1048,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R024,GSU2026R024,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,PATCO:121742,"Eastern Region Public Relations Program Facility Manual, 1979",1970_2000,IMG02,1909,2564,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R025,GSU2026R025,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,ajc:2520,"Otto Kleiman and Anne Cox Chambers presenting Georgia Governor Busbee with a Bio-Energy '80, World Congress poster, Atlanta, Georgia, November 27, 1979.",1970_2000,IMG02,1248,1994,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R026,GSU2026R026,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,eastern:53419,"News clippings re: Eastern Airlines [folder 11 of 11], 1981",1970_2000,IMG02,583,1491,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R027,GSU2026R027,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,arwg:16848,"People Concerned for the Unborn Child Newsletter, 1981-12",1970_2000,IMG02,561,1212,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R028,GSU2026R028,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,signal:14482,"The Georgia State University Signal, 1981-04-28",1970_2000,IMG02,2822,3197,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R029,GSU2026R029,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,AFLCIO:44399,"A. Philip Randolph Institute, correspondence and printed materials, 1982-1983",1970_2000,IMG02,1754,2425,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R030,GSU2026R030,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,AFLCIO:111802,"ACTWU, Deep South Region, 1982-1988",1970_2000,IMG02,1999,2628,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R031,GSU2026R031,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gae:3971,"GAE Update, 1982-04",1970_2000,IMG02,338,951,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R032,GSU2026R032,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,arwg:13932,"March for Life, 1983-09",1970_2000,IMG02,218,835,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R033,GSU2026R033,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,AFLCIO:137824,Posters and Calendar of Atlanta Black History,1970_2000,IMG02,1472,2111,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R034,GSU2026R034,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,arwg:13516,"MCCL Newsletter, 1984-08",1970_2000,IMG02,318,936,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R035,GSU2026R035,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,AFLCIO:71636,"Urban League, National Conference, Cleveland, Ohio",1970_2000,IMG02,1780,2424,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R036,GSU2026R036,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:77746,"The Machinist, 1985-02",1970_2000,IMG02,836,1452,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R037,GSU2026R037,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,yearbooks:10916,"Rampway, 1986",1970_2000,IMG02,3682,3733,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R038,GSU2026R038,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,lgbtq:1107,"Unitarian Universalist Lesbian and Gay Community Newsletters, 1986",1970_2000,IMG02,1091,1751,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R039,GSU2026R039,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,lgbtq:2085,"HIV prescription medication, flyers, newspaper clippings, and information, 1987-1989",1970_2000,IMG02,843,1899,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R040,GSU2026R040,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gae:4741,"The Update, 1987-09",1970_2000,IMG02,350,963,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R041,GSU2026R041,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,eastern:5685,"TWU Express, 1989-06-30",1970_2000,IMG02,684,1301,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R042,GSU2026R042,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,signal:29640,"Signal, 1992-03-03",1970_2000,IMG02,2732,3130,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R043,GSU2026R043,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gpc:12291,"The DeKalb Collegian, 1993-05-05",1970_2000,IMG02,503,1129,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R044,GSU2026R044,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gae:5452,"The Update, 1994-03",1970_2000,IMG02,338,951,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R045,GSU2026R045,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,marta:5001,"Transit Times, 1995-04",1970_2000,IMG02,576,1192,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R046,GSU2026R046,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,popcul:1731,"""Mixtitlan,"" by Philip Boehm, silent auction catalog for an ""Opening Night Fiesta,""at 7 Stages Theatre, Atlanta, Georgia, May 7, 1999. (14 pages)",1970_2000,IMG02,952,1691,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R047,GSU2026R047,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,signal:45927,"Georgia State University Signal, 2002-10-15",2000_2026,IMG02,2816,3191,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R048,GSU2026R048,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,gpc:14839,"The Collegian, 2003-12-08",2000_2026,IMG02,520,1139,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R049,GSU2026R049,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:85082,"IAM Journal, 2008, Summer",2000_2026,IMG02,830,1449,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R050,GSU2026R050,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,IAM:120391,"The IAM District 190 Sparkplug, 2009-06/2009-07",2000_2026,IMG02,1011,1652,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R051,GSU2026R051,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,printed:1185,Life As a Feminist in Georgia: A Personal Recollection,2000_2026,IMG02,2386,2946,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv:GSU2026R052,GSU2026R052,capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv,Georgia State University Library Digital Collections / CONTENTdm,signal:43679,"The Signal, 2013-10-08",2000_2026,IMG02,2747,3138,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R001,IR1970R001,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,wvwxe4py,"A man happy to be returning to the factory after being cured of tuberculosis. Colour lithograph after W. Heaslip, 1931.",1930_1970,IMG02,518,988,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R002,IR1970R002,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,e3774kr4,"Publications about the Experiment (not by GSW or IHP, for which see sections D & E respectively)",1930_1970,IMG02,871,1318,88,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
