surface_id,source_name,region,trace_state,trace_tier,tree_id,declared_edge_count,found_edge_count,object_node_gate,subject_anchor_gate,evidence_return_gate,source_root_gate,branch_class,status,note
SURF-LOCTRACE2026I53023F548B8B73,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I85CB106BCF4630,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICF15767015A27D,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I862BD4B4A5618C,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I41266EFC05CF6F,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE9991C1CE614C0,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC6405352AAD897,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IEE0B69945BF948,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,18,18,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I313AF92BB044EF,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I9A0E37CE6100E3,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I1C1BA9CA722256,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I6E669BA31BD930,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4C0667D40FEADA,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IAB8F0F934148B4,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IB38F3BEA05A3B6,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I0E39FECFF9045E,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I84987E69170DEE,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA3D7FF5628E6FE,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICE561C8023689F,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I990ADF7A7FB73B,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I300685BCB0F9DC,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I81B0443D271145,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I298D47BF2AF3B1,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IFACC343D52D5E7,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I231F209E0B9E04,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID284BCC1058B13,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF5200D27E654C5,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I6B567175F094EB,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IB32A11C7EDFA50,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I90DCC5F10EEB66,Library of Congress Prints and Photographs API,Russia,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA144E46FD9E800,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I5797B2AF46D677,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID7B3C6C1374B69,Library of Congress Prints and Photographs API,Global / transnational,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA8CC44D1443DDC,Library of Congress Prints and Photographs API,Global / transnational,accepted,source_verified,TRTREE015,18,18,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I2AF8EFE0DEDC79,Library of Congress Prints and Photographs API,Global / transnational,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA2A05C4ABFBCEB,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3ED55E3B1DDF12,Library of Congress Prints and Photographs API,Global / transnational,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I10FB11C5387618,Library of Congress Prints and Photographs API,Russia,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I6A6E20B8EF160C,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF08DE4D058CFA4,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE3FEA2D0B120E2,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I269CAAEE210763,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4D38D82DEA7A0E,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,19,19,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I67795FDA7D5091,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I85E34F708B8C68,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I1FA07D1F35F841,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,19,19,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I561E9232755078,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I7987122404001E,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I396D51DAC8017F,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC7FA8631B12E11,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IEB10E49C0AE1F8,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I24C28A004D3A1F,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3434E8C0A7284D,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I011E3468430306,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF443B909080CBA,Library of Congress Prints and Photographs API,Ukraine,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I2B042662ECE609,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF381AED0D2F622,Library of Congress Prints and Photographs API,Austria,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I2D32DDABF8D23E,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I31479E45F200A1,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I93B1B5C37D1A19,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF3F69F9EAB8680,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA4C57F2DBC221E,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I65C9816AB20B21,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICF228924411439,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC52B236B213CC6,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF74765DD2168DB,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I1FD65F33547BEE,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I7047D3A6A01827,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3914B0401FE058,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4E3F0FED5D098B,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I0B39D55ED21BD2,Library of Congress Prints and Photographs API,Russia,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IB4BA9DE89E80CA,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF7CD7889804653,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IB0820BFF98E656,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I75A6F652149BA2,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I934A10362EDC8D,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I23888C7ECF4CEA,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I720C2ADBF5BB63,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC8EF33516D6294,Library of Congress Prints and Photographs API,Netherlands,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IB2111BE54508D6,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I86A87A4F650EB4,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I186509C5FBCDE4,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE3F476E1A30A55,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I46BA1A31CD9EFE,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I780FB5B9E3272E,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I88DD9C7D7914B9,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I1492D748C7BD72,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I309C92A856F8F9,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IED4398FA6AB261,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I95515E68765235,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I73899EB8086FA2,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4E3668755CBBD1,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF6A1EE2A592859,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I5E407CB4C6D0FC,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I97E2BA0321E74C,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I2F35744A3B29CD,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I89872DB603CCA5,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I703835DDE1B525,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I1B4BFD1659D080,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I997F213DD87991,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC80E00FDFCF75A,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICCABC8DD92D5BD,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I72242D7CEFEFF8,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I9BEF2F60783507,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC331D7A04EC49E,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I5F514360FBC18D,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3704FF081D4F11,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC487B6EBEB9A45,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IFAA3121938495A,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I30F412148EF121,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3894ACA4418EC0,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC44CCBC4EA5BAF,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I79EC337D3C9E9D,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID075C2D58FA242,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I360C9059E821B3,Library of Congress Prints and Photographs API,Japan,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I250A50B097D7D3,Library of Congress Prints and Photographs API,Japan,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA853010304E5DA,Library of Congress Prints and Photographs API,Japan,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IDCDD7822246473,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICE67E6607ADE70,Library of Congress Prints and Photographs API,Russia,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF1480312B5FD2B,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I370A2608853DDF,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3D167BB5008B3C,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE854086CBDF735,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I50420F5B02D533,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I042E109F449088,Library of Congress Prints and Photographs API,Russia,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IDFA79728B248D8,Library of Congress Prints and Photographs API,Russia,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I512C01C758FF6B,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3A7326AB2E8B6D,Library of Congress Prints and Photographs API,Netherlands,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC9B323E6EE6AAF,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,21,21,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID48B859C0383B0,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IAB48D27C8C0983,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I8C5141297FC83F,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IAA1317687578E6,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I7DF72FFAFBFC9A,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I43B3CA5EF0C2F5,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,19,19,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF6733DC98F2B9F,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
