source_file,capture_id,priority,action_type,risk_flags,year,region,image_state,title,source_name,recommendation
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0101,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / DR Congo,IMG02,Xoilac TV - Trực Tiếp Bóng Đá Miễn Phí - Link Xôi Lạc TTBD,French Institute of DRC,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0102,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Algeria,IMG02,الرئيسية - المكتبة الرئيسية للمطالعة العمومية عبد الرحمان بن حميدة,Abderrahmane Benhamida library,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0103,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Cote d'Ivoire,IMG02,Cécile Fakhoury,Cécile Fakhoury Gallery,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0104,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Egypt,IMG02,- Darb 1718,Darb 1718,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0105,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Egypt,IMG02,Home - Out of the Circle,Out Of The Circle,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0106,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Benin,IMG02,Villa Karo - suomalais-afrikkalainen kulttuurikeskus ja residenssi,Villa Karo,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0107,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Egypt,IMG02,Kom Ushim Museum | Explore Fayoum,Kom Ushim Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0108,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Egypt,IMG02,Home - Bibliotheca Alexandrina,Bibliotheca Alexandrina,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0109,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Egypt,IMG02,الأقصر ارت جاليري • مصر LUXOR ART GALLERY • EGYPT,Luxor Art Gallery,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0110,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Ghana,IMG02,Home | USTED,Akenten Appiah-Menka University of Skills Training and Entrepreneurial Development,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0111,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Ghana,IMG02,ARTEMARTIS,Artemartis,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0112,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Madagascar,IMG02,Musée de la photographie de Madagascar Musée de la photographie de Madagascar – Musée de la photographie de Madagascar,Musée de la photographie de Madagascar,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0113,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Ghana,IMG02,Library Overview - Tamale Technical University,Tamale Technical University Library,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0114,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Malawi,IMG02,National Library Service,National Library Service of Malawi,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0115,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Mali,IMG02,Accueil - Musée de la Femme Muso Kunda,Muso Kunda Museum of Women,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0116,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Mauritius,IMG02,National Library - Réussir son expatriation à l’Île Maurice,National Library of Mauritius,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0117,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Morocco,IMG02,"Green Olive Arts: Artist Residency in Tetouan, Morocco",Green Olive Arts,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0118,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Morocco,IMG02,Kasbah Aït Ougram - Kasbah Tebi,Q124454126,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0119,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Morocco,IMG02,Accueil - Institut Œcuménique de Théologie Al Mowafaqa,Source library,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0120,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Nigeria,IMG02,SC88 – Đăng Nhập SC88.COM – Trang Chủ SC 88 Top #1 Châu Á,Angels and Muse,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0121,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Nigeria,IMG02,University Library - Bowen University,Bowen University Library,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0122,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,"!Khwa ttu - The ""Embassy"" of the San - Home to a Very Different Museum",!Khwa ttu,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0123,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,"Ann Bryant Art Gallery | National art museum | Ann Bryant Art Gallery, 9 St Marks Rd, Belgravia, East London, South Africa",Ann Bryant Art Gallery,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0124,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Senegal,IMG02,Guide complet de Melbet Sénégal 2026,Waaw,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0125,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Senegal,IMG02,Centre culturel régional de Dakar Blaise Senghor - Centre Culturel Régional Dakar,Centre culturel Blaise Senghor,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0126,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,Homepage - Afronova | Modern and Contemporary Art,Afronova,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0127,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,"Home - Anglo-Boer War Museum: An agency of the Department of Sports, Arts and Culture",Anglo-Boer War Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0128,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,Home - Albany Museum,Albany Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0129,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,Home - Cape Town Holocaust & Genocide Centre,Cape Town Holocaust Centre,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0130,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,About Our Art Gallery & Art Studio Near Maboneng | August House About Our Art Gallery & Art Studio Near Maboneng | August House,August House,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0131,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Tanzania,IMG02,Leakey Journeys | Fossil Research & Human Origins,Olduvai Gorge Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0132,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration; recent_year_manual_review,2026,Africa / South Africa,IMG02,Home - Huguenot Memorial Museum,Huguenot Memorial Museum,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0133,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,Home - Franschhoek Motor Museum,Franschhoek Motor Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0134,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,Home - Dias Museum | Mossel Bay,Bartolomeu Dias Museum Complex,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0135,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Tanzania,IMG02,University of Iringa - UoI,Q74520147,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0136,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / South Africa,IMG02,Irma Stern Museum,Irma Stern Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0137,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Uganda,IMG02,Tekera | Uganda | International Development Done Differently,Tekera Resource Centre,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0138,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Uganda,IMG02,Uganda Islamic Museum and Research Centre – Preserving Uganda's Islamic Cultural Heritage,Uganda Islamic museum and Research centre,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0139,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Tanzania,IMG02,"Sukuma Museum – Bujora Cultural Centre – Kisesa, Mwanza, Tanzania.",Sukuma Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0140,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Uganda,IMG02,Home - Rose Line Construction,Uganda Martyrs Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0141,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Senegal,IMG02,Bienvenue - Institut Français du Sénégal à Dakar,Leopold Sedar Senghor French Institute,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0142,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Zambia,IMG02,The Women's History Museum of Zambia,Women’s History Museum of Zambia,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0143,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Uganda,IMG02,East Africa Revival Museum -,East African Revival Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0144,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Zimbabwe,IMG02,NUST Library Home -,NUST Library,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0145,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Africa / Zimbabwe,IMG02,Natural History Museum of Zimbabwe - Bulawayo,Natural History Museum of Zimbabwe,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0146,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Central Asia / Mongolia,IMG02,Erdenesiin Khuree / Arts & Mongolian Calligraphy Center in Kharkhorin,Erdenesiin Khuree,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0147,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Central Asia / Kazakhstan,IMG02,Рухани келісім күні - Қазақстан Респубикасының Ұлттық архиві,National Archives of Kazakhstan,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0148,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Central Asia / Kazakhstan,IMG02,"Басты бет - ""Әзірет Сұлтан"" Ұлттық тарихи-мәдени музей-қорығы",Azret-Sultan,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0149,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Central Asia / Kazakhstan,IMG02,Home,Seedrioru,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0150,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Central Asia / Mongolia,IMG02,National Museum of Mongolia,National Museum of Mongolia,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0151,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,East Asia / Taiwan,IMG02,嘉義文化創意產業園區,Chiayi Cultural and Creative Industries Park,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0152,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,East Asia / Taiwan,IMG02,菌寶貝博物館 | 探索微生物世界 | 吃好菌養好菌專家,Beneficial Microbes Museum and Tourism Factory,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0153,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,East Asia / Taiwan,IMG02,菌寶貝博物館 | 探索微生物世界 | 吃好菌養好菌專家,Beneficial Microbes Museum and Tourism Factory,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0154,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Central Asia / Kazakhstan,IMG02,Regional Museum of Fine Arts Named after the Nevzorovs Family,Museum of Fine Arts Named after the Nevzorov Family,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0155,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Albania,IMG02,Muzeu Arkeologjik Korçë,National Archaeological Museum of Korçë,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0156,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,East Asia / Taiwan,IMG02,首頁 | 日升月鴻畫廊 引領亞洲藝術品,Ever Harvest Art Gallery,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0157,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,East Asia / Taiwan,IMG02,大觀藝術空間 | Home,DaGuan Gallery,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0158,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Albania,IMG02,Kreu - P.A.A.B,Museum of Apollonia,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0159,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Albania,IMG02,Open Data Albania,open.data.al,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0160,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Albania,IMG02,AIDSSH - Autoriteti për Informimin mbi Dokumentet e Ish-Sigurimit të Shtetit,AIDSSH,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0161,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Armenia,IMG02,Արամ Խաչատրյանի տուն-թանգարան,Aram Khachaturian Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0162,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Armenia,IMG02,Fondation Aznavour,Aznavour Center,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0163,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Armenia,IMG02,Armenian Center for Contemporary Experimental Art,Armenian Center for Contemporary Experimental Art,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0164,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Armenia,IMG02,Military History Museum of . Museum in c. Yerevan | Mus.am,Mother Armenia Military Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0165,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Armenia,IMG02,«Zoravar Andranik» Museum Dedicated to Fidai Movement. Museum in c. Yerevan | Mus.am,"Museum of the Fidahin movement ""Zoravar Andranik""",Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0166,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Armenia,IMG02,"RAFI88: Situs Paling Gacor, Tempatnya Jackpot Maxwin Bikin Saldo Meledak! RAFI88: Situs Paling Gacor, Tempatnya Jackpot Maxwin Bikin Saldo Meledak!",Museum of Russian Art (collection of prof. A. Abrahamian),Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0167,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Armenia,IMG02,Հայաստանի բժշկության պատմության թանգարան - ԵՐԵՎԱՆԻ ՄԽԻԹԱՐ ՀԵՐԱՑՈւ ԱՆՎԱՆ ՊԵՏԱԿԱՆ ԲԺՇԿԱԿԱՆ ՀԱՄԱԼՍԱՐԱՆ,Museum of History of Medicine in Armenia,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0168,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Azerbaijan,IMG02,Miniatür Kitab Muzeyi - Minibooks.az,Baku Museum of Miniature Books,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0169,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Azerbaijan,IMG02,Home | IFA,French Institute of Azerbaijan,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
capture_batch_nonmainstream_item_image_2026_records.csv,NMIIC2026R0170,P0,date_or_span_reclass_review,access_year_as_object_year;source_page_image_record_not_object_year;long_span_record;hero_or_page_image_not_item_final;recent_end_year_with_old_start,2026,Eastern Europe / Caucasus / Belarus,IMG02,1Win By букмекерская контора - официальный сайт 1Вин Беларусь,Hrodna State Historico-Archaeological Museum,Remove access-year/span/profile rows from object-year coverage until item-level year is verified.
