capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
DNZ1970R053,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,13926162,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.5,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:07.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTE2OCwzNTczLDc5MiwxMjUzJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.5,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,chief justice sir robert stout,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.5. Accessed 2026-05-31.
DNZ1970R054,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,13926174,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.6,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:07.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTI0NzIsMzQ1MywyMDkxLDEzOTYmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.6,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,palmerston north umpires association,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.6. Accessed 2026-05-31.
DNZ1970R055,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,13926187,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.7,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:07.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTkyLDUyNzQsMjEwMCwxMzYwJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.7,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,the canterbury team photos by l darcux the wellington team canterbury v wellington junior representative football match at wellington on august 1 wellington won by 9 points to 6,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.7. Accessed 2026-05-31.
DNZ1970R056,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,13926198,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.8,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:07.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NSZjcm9wPTEwMCwxOTQ5LDIxNTUsMTIwNyZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.8,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,teachers and scholars of the gore high school,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.8. Accessed 2026-05-31.
DNZ1970R057,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,13926299,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.15,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:08.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NiZjcm9wPTE4MDksNDUyOSwxMzE0LDE5OTAmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.15,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,mr and mrs alex hunter,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.15. Accessed 2026-05-31.
DNZ1970R058,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,13926315,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.16,Untitled Illustration,,19-08-1903; 1903-08-19T00:00:00.000Z; 1903-08-19T00:00:00.000Z; 2012-04-21T20:26:08.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA4MTkuMS40NiZjcm9wPTMzMzAsNDUzNSwxMTE0LDE5ODImd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.16,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,the late rev j skinner ma,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030819.2.97.8.16. Accessed 2026-05-31.
DNZ1970R059,DNZ02,digitalnz_poster_records,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,13943284,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.197.4.1,Untitled Illustration,,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:36:57.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS43OCZjcm9wPTE0MSwzMDgsMzQwMywxMTk1JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.197.4.1,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_poster_records_5.json,2026-05-31,expected,ok,open_image_frame,a record priced line of freezing sheep,; ;,Untitled Illustration is indexed from DigitalNZ. ; ;,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Untitled Illustration. https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.197.4.1. Accessed 2026-05-31.
DNZ1970R060,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13943671,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.1.6,"Untitled Illustration (Otago Witness, 02 September 1903)",,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:27.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44MyZjcm9wPTEyLDIyMjAsMzY4MCwyNDIyJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.1.6,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Otago Witness, 02 September 1903) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Otago Witness, 02 September 1903). https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.1.6. Accessed 2026-05-31."
DNZ1970R061,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13943707,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.1.10,"Untitled Illustration (Otago Witness, 02 September 1903)",,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:28.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44MyZjcm9wPTIzNjMsNDU2OCwzNTE5LDE3MDcmd2lkdGg9ODAwJmNvbG9yPTMyJmV4dD1naWYma2V5,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.1.10,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Otago Witness, 02 September 1903) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Otago Witness, 02 September 1903). https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.1.10. Accessed 2026-05-31."
DNZ1970R062,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13943761,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.2.2,"Untitled Illustration (Otago Witness, 02 September 1903)",,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:28.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44MiZjcm9wPTU3MjIsNDc5NiwyMDcsMTQ5NiZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.2.2,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Otago Witness, 02 September 1903) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Otago Witness, 02 September 1903). https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.2.2. Accessed 2026-05-31."
DNZ1970R063,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13943772,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.2.3,"Untitled Illustration (Otago Witness, 02 September 1903)",,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:29.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44MyZjcm9wPTAsNDgwNywyOTIsMTQ2MiZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.2.3,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Otago Witness, 02 September 1903) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Otago Witness, 02 September 1903). https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.2.3. Accessed 2026-05-31."
DNZ1970R064,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944084,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.9.2,"Untitled Illustration (Otago Witness, 02 September 1903)",,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:32.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NSZjcm9wPTE4Miw1MDg5LDIxMjUsMTU0MCZ3aWR0aD04MDAmY29sb3I9MzImZXh0PWdpZiZrZXk=,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.9.2,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Otago Witness, 02 September 1903) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Otago Witness, 02 September 1903). https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.9.2. Accessed 2026-05-31."
DNZ1970R065,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944393,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.9,"Untitled Illustration (Otago Witness, 02 September 1903)",,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:35.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44NyZjcm9wPTI5NzEsNTE4OCw5ODgsNzIyJndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.9,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,geneiral tzontcheff,; ;,"Untitled Illustration (Otago Witness, 02 September 1903) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Otago Witness, 02 September 1903). https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.9. Accessed 2026-05-31."
DNZ1970R066,DNZ01,digitalnz_newspaper_advertisements,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?search_text=advertisements&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,13944436,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.12,"Untitled Illustration (Otago Witness, 02 September 1903)",,02-09-1903; 1903-09-02T00:00:00.000Z; 1903-09-02T00:00:00.000Z; 2012-04-21T20:37:36.000+12:00,1903,1903,Aotearoa New Zealand,Images,; ; Unknown,Papers Past,; ;,National Library of New Zealand; Otago Witness;,natlib:online_item,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright-restrictions or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,http://paperspast.natlib.govt.nz/imageserver/newspapers/b2lkPU9XMTkwMzA5MDIuMS44OCZjcm9wPTE5OTMsNDY0OCw2OTcsOTM4JndpZHRoPTgwMCZjb2xvcj0zMiZleHQ9Z2lmJmtleQ==,false,https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.12,false,,data/capture_batch_digitalnz_image_ready_1830_1970_raw/digitalnz_newspaper_advertisements_2.json,2026-05-31,expected,ok,open_image_frame,; ;,; ;,"Untitled Illustration (Otago Witness, 02 September 1903) is indexed from DigitalNZ. ; ;","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Untitled Illustration (Otago Witness, 02 September 1903). https://paperspast.natlib.govt.nz/newspapers/OW19030902.2.198.12.12. Accessed 2026-05-31."
