input_file,capture_id,source_id,source_name,source_identifier,source_record_url,source_title,date_start,date_end,image_presence_code,decision,score,design_score,provenance_score,risk_score,source_family,positive_signals,negative_signals,reason
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R005,SRC132,South African History Archive,https://www.saha.org.za/imagesofdefinace/december_16_heroes_day_2.htm,https://www.saha.org.za/imagesofdefinace/december_16_heroes_day_2.htm,DECEMBER 16 : HEROES-DAY,1983,1983,IMG02,include_candidate,14,9,5,0,other,poster; visual communication; anti-apartheid; community; political; archive; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R006,SRC134,Biblioteca Nacional Digital de Chile / Memoria Chilena,https://www.memoriachilena.gob.cl/602/w3-article-126078.html,https://www.memoriachilena.gob.cl/602/w3-article-126078.html,Memoria Chilena Mural de la Brigada Ramona Parra,1983,1983,IMG02,review_lead,5,1,4,0,other,political; record,,not enough graphic-design or archive-specific evidence in metadata
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R007,SRC132,South African History Archive,https://www.saha.org.za/imagesofdefinace/women_arise_organise_unite_for_peoples_power.htm,https://www.saha.org.za/imagesofdefinace/women_arise_organise_unite_for_peoples_power.htm,"WOMEN ARISE: ORGANISE, UNITE FOR PEOPLE'S POWER!",1986,1986,IMG02,include_candidate,11,5,6,0,other,poster; anti-apartheid; political; archive; collection; museum; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R008,SRC134,Biblioteca Nacional Digital de Chile / Memoria Chilena,https://www.bibliotecanacionaldigital.gob.cl/bnd/649/w3-article-605531.html,https://www.bibliotecanacionaldigital.gob.cl/bnd/649/w3-article-605531.html,Contra la dictadura ... pintaremos hasta el cielo!! [estampa] :,1980,1989,IMG02,include_candidate,10,4,6,0,other,poster; political; archive; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R009,SRC136,NAIDOC / AIATSIS,https://www.naidoc.org.au/posters/poster-gallery,https://www.naidoc.org.au/posters/poster-gallery,NAIDOC Poster Gallery,1972,2026,IMG04,include_candidate,13,7,6,0,other,poster; posters; indigenous; collection; item; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R010,SRC136,NAIDOC / AIATSIS,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies NAIDOC Week posters,1972,2026,IMG04,include_candidate,14,8,6,0,institutional_api,poster; posters; community; indigenous; collection; collections; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R001,SRC138,Te Papa Collections Online,712641,https://collections.tepapa.govt.nz/object/712641,'You are helping by carrying your shopping' poster,1940,1940,IMG02,include_candidate,11,7,6,2,institutional_api,poster; posters; protest; collections; museum; object; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R002,SRC138,Te Papa Collections Online,712243,https://collections.tepapa.govt.nz/object/712243,'You are helping by walking short distances' poster,1940,1940,IMG02,include_candidate,11,7,6,2,institutional_api,poster; posters; protest; collections; museum; object; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R003,SRC138,Te Papa Collections Online,768713,https://collections.tepapa.govt.nz/object/768713,"Poster, 'A British Anti-aircraft Battery in action'",1940,1940,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R004,SRC138,Te Papa Collections Online,926012,https://collections.tepapa.govt.nz/object/926012,"Poster, 'British Troops in Battle Manoeuvres'",1940,1940,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R005,SRC138,Te Papa Collections Online,927284,https://collections.tepapa.govt.nz/object/927284,"Poster, 'Giant of the Air'",1940,1940,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R006,SRC138,Te Papa Collections Online,714766,https://collections.tepapa.govt.nz/object/714766,"Poster, 'The Enemy Listens'",1940,1940,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R007,SRC138,Te Papa Collections Online,741600,https://collections.tepapa.govt.nz/object/741600,"Poster, 'War traffic comes first'",1940,1940,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R008,SRC138,Te Papa Collections Online,780948,https://collections.tepapa.govt.nz/object/780948,"Poster, 'there's a MAN'S job to be done'",1940,1940,IMG02,include_candidate,11,7,6,2,institutional_api,poster; posters; protest; archives; collections; museum; object; record,job,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R009,SRC138,Te Papa Collections Online,927503,https://collections.tepapa.govt.nz/object/927503,"Poster, 'The Historic Meeting Between Winston Churchill And President Roosevelt'",1941,1941,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R010,SRC138,Te Papa Collections Online,775975,https://collections.tepapa.govt.nz/object/775975,"Poster, 'The bombing in daylight'",1941,1941,IMG02,include_candidate,13,7,6,0,institutional_api,poster; posters; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R011,SRC138,Te Papa Collections Online,776181,https://collections.tepapa.govt.nz/object/776181,"Poster, 'Great Britain will pursue'",1942,1942,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R012,SRC138,Te Papa Collections Online,768715,https://collections.tepapa.govt.nz/object/768715,"Poster, 'The life-line is firm'",1942,1942,IMG02,include_candidate,10,4,6,0,institutional_api,poster; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R013,SRC138,Te Papa Collections Online,851876,https://collections.tepapa.govt.nz/object/851876,"Poster, 'Squash the Squander Bug'",1943,1943,IMG02,include_candidate,14,8,6,0,institutional_api,poster; posters; campaign; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R014,SRC138,Te Papa Collections Online,851713,https://collections.tepapa.govt.nz/object/851713,"Poster, 'Come on - New Zealand!'",1944,1944,IMG02,include_candidate,12,8,6,2,institutional_api,poster; posters; campaign; protest; collections; museum; object; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R015,SRC138,Te Papa Collections Online,851697,https://collections.tepapa.govt.nz/object/851697,"Poster, 'How about you?'",1944,1944,IMG02,include_candidate,12,8,6,2,institutional_api,poster; posters; campaign; protest; collections; museum; object; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R016,SRC138,Te Papa Collections Online,1230647,https://collections.tepapa.govt.nz/object/1230647,"Poster, 'Salute the Airman'",1944,1944,IMG02,include_candidate,12,8,6,2,institutional_api,poster; posters; campaign; protest; collections; museum; object; record,shop,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R017,SRC136,NAIDOC Poster Gallery,naidoc-1974,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1974-poster,NAIDOC 1974 Poster,1974,1974,IMG02,include_candidate,14,9,5,0,other,identity; poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R018,SRC136,NAIDOC Poster Gallery,naidoc-1976,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1976-poster,NAIDOC 1976 Poster,1976,1976,IMG02,include_candidate,13,7,6,0,other,poster; posters; indigenous; item; museum; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R019,SRC136,NAIDOC Poster Gallery,naidoc-1977,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1977-poster,NAIDOC 1977 Poster,1977,1977,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R020,SRC136,NAIDOC Poster Gallery,naidoc-1978,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1978-poster,NAIDOC 1978 Poster,1978,1978,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R021,SRC136,NAIDOC Poster Gallery,naidoc-1979,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1979-poster,NAIDOC 1979 Poster,1979,1979,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R022,SRC136,NAIDOC Poster Gallery,naidoc-1980,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1980-poster,NAIDOC 1980 Poster,1980,1980,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R023,SRC138,Te Papa Collections Online,1162955,https://collections.tepapa.govt.nz/object/1162955,"Poster, 'Hiroshima Day March'",1980,1980,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R024,SRC138,Te Papa Collections Online,1404758,https://collections.tepapa.govt.nz/object/1404758,"Poster, 'Stop French N Tests'",1980,1980,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R025,SRC138,Te Papa Collections Online,2138747,https://collections.tepapa.govt.nz/object/2138747,Trident missile poster,1980,1980,IMG02,include_candidate,14,8,6,0,institutional_api,logo; poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R026,SRC136,NAIDOC Poster Gallery,naidoc-1981,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1981-poster,NAIDOC 1981 Poster,1981,1981,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R027,SRC138,Te Papa Collections Online,1355623,https://collections.tepapa.govt.nz/object/1355623,"Poster, 'The World According to Ronald Reagan'",1981,1981,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R028,SRC136,NAIDOC Poster Gallery,naidoc-1982,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1982-poster,NAIDOC 1982 Poster,1982,1982,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R029,SRC136,NAIDOC Poster Gallery,naidoc-1983,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1983-poster,NAIDOC 1983 Poster,1983,1983,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R030,SRC138,Te Papa Collections Online,1438082,https://collections.tepapa.govt.nz/object/1438082,'International Women's Day for Nuclear Disarmament' poster,1983,1983,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R031,SRC138,Te Papa Collections Online,1355595,https://collections.tepapa.govt.nz/object/1355595,"Poster, 'Nuclear Free Independent Pacific'",1983,1983,IMG02,include_candidate,12,6,6,0,institutional_api,poster; campaign; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R032,SRC138,Te Papa Collections Online,1163301,https://collections.tepapa.govt.nz/object/1163301,"Poster, 'Protest and Survive'",1983,1983,IMG02,include_candidate,14,8,6,0,institutional_api,poster; posters; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R033,SRC136,NAIDOC Poster Gallery,naidoc-1984,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1984-poster,NAIDOC 1984 Poster,1984,1984,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R034,SRC136,NAIDOC Poster Gallery,naidoc-1985,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1985-poster,NAIDOC 1985 Poster,1985,1985,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R035,SRC138,Te Papa Collections Online,1436562,https://collections.tepapa.govt.nz/object/1436562,'When the earth is sick' poster,1985,1985,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R036,SRC138,Te Papa Collections Online,1403926,https://collections.tepapa.govt.nz/object/1403926,"Poster, 'Herbs Aotearoa Dread Beat & Blood'",1985,1985,IMG02,include_candidate,15,9,6,0,institutional_api,identity; poster; music; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R037,SRC136,NAIDOC Poster Gallery,naidoc-1986,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1986-poster,NAIDOC 1986 Poster,1986,1986,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R038,SRC138,Te Papa Collections Online,1393337,https://collections.tepapa.govt.nz/object/1393337,"Poster, 'For good, strong nuclear free legislation'",1986,1986,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R039,SRC136,NAIDOC Poster Gallery,naidoc-1987,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1987-poster,NAIDOC 1987 Poster,1987,1987,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R040,SRC136,NAIDOC Poster Gallery,naidoc-1988,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1988-poster,NAIDOC 1988 Poster,1988,1988,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R041,SRC138,Te Papa Collections Online,1404831,https://collections.tepapa.govt.nz/object/1404831,"Poster, 'To the French Government'",1988,1988,IMG02,include_candidate,15,9,6,0,institutional_api,logo; poster; campaign; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R042,SRC136,NAIDOC Poster Gallery,naidoc-1989,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1989-poster,NAIDOC 1989 Poster,1989,1989,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R043,SRC138,Te Papa Collections Online,1409776,https://collections.tepapa.govt.nz/object/1409776,"Poster, 'Oppose French Terrorism'",1989,1989,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R044,SRC136,NAIDOC Poster Gallery,naidoc-1990,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1990-poster,NAIDOC 1990 Poster,1990,1990,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R045,SRC138,Te Papa Collections Online,1404732,https://collections.tepapa.govt.nz/object/1404732,"Poster, 'Independence and Peace'",1990,1990,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R046,SRC136,NAIDOC Poster Gallery,naidoc-1991,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1991-poster,NAIDOC 1991 Poster,1991,1991,IMG02,include_candidate,13,8,5,0,other,poster; posters; community; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R047,SRC138,Te Papa Collections Online,1392361,https://collections.tepapa.govt.nz/object/1392361,'Back to the Past' poster,1991,1991,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R048,SRC138,Te Papa Collections Online,1404784,https://collections.tepapa.govt.nz/object/1404784,"Poster, 'Monsieur Rocard'",1991,1991,IMG02,include_candidate,12,6,6,0,institutional_api,poster; community; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R049,SRC136,NAIDOC Poster Gallery,naidoc-1992,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1992-poster,NAIDOC 1992 Poster,1992,1992,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R050,SRC138,Te Papa Collections Online,1393334,https://collections.tepapa.govt.nz/object/1393334,"Poster, 'Hiroshima Day'",1992,1992,IMG02,include_candidate,11,5,6,0,institutional_api,poster; nuclear; protest; collections; museum; object; record,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R051,SRC136,NAIDOC Poster Gallery,naidoc-1993,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1993-poster,NAIDOC 1993 Poster,1993,1993,IMG02,include_candidate,13,8,5,0,other,poster; posters; community; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R052,SRC136,NAIDOC Poster Gallery,naidoc-1994,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1994-poster,NAIDOC 1994 Poster,1994,1994,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R053,SRC136,NAIDOC Poster Gallery,naidoc-1995,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1995-poster,NAIDOC 1995 Poster,1995,1995,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R054,SRC136,NAIDOC Poster Gallery,naidoc-1996,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1996-poster,NAIDOC 1996 Poster,1996,1996,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R055,SRC136,NAIDOC Poster Gallery,naidoc-1997,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1997-poster,NAIDOC 1997 Poster,1997,1997,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R056,SRC136,NAIDOC Poster Gallery,naidoc-1998,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1998-poster,NAIDOC 1998 Poster,1998,1998,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R057,SRC136,NAIDOC Poster Gallery,naidoc-1999,https://www.naidoc.org.au/posters/poster-gallery/naidoc-1999-poster,NAIDOC 1999 Poster,1999,1999,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
capture_batch_gap_noncanonical_image_text_1930_2000_records.csv,GAPIT2026R058,SRC136,NAIDOC Poster Gallery,naidoc-2000,https://www.naidoc.org.au/posters/poster-gallery/naidoc-2000-poster,NAIDOC 2000 Poster,2000,2000,IMG02,include_candidate,12,7,5,0,other,poster; posters; indigenous; item; object,,has graphic-design object language and sufficient source/provenance signal
