capture_id,source_id,source_name,source_identifier,source_record_url,source_title,macro_region,country_or_region,image_presence_code,image_url_detected,quality_score,design_signal_score,design_signal_terms,authority_score,authority_tier,authority_terms,text_evidence_chars,risk_flags,surface_readiness,recommended_action,rights_boundary
NMIIC2026R0435,NMSS2026R0293,Historical Wax Museum,Q65391609,https://www.museodecera.com.ar/,.:: Home | Museo Histórico de Cera ::.,Latin America,Caribbean,IMG02,http://www.museodecera.com.ar/imagenes/quinquelayfiliberto.jpg,5,0,,3,museum,museum,1241,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0436,NMSS2026R0292,Historical Political Museum of Chaco Peronism,Q111972784,https://museopjchaco.wixsite.com/museopjchaco/contacto,INFORMES | Museo PJ Chaco,Latin America,Caribbean,IMG02,"https://static.wixstatic.com/media/4fefa9_587492466cb349b1b5ca95125f54e913~mv2.png/v1/fill/w_2500,h_1406,al_c/4fefa9_587492466cb349b1b5ca95125f54e913~mv2.png",5,0,,3,museum,museum,668,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0437,NMSS2026R0376,Museo Provincial De Bellas Artes Dr. Juan Ramón Vidal,Q84522218,https://museovidal.wixsite.com/corrientes,HOME | MUSEO VIDAL CTES,Africa,Ghana,IMG02,"https://static.wixstatic.com/media/61cba5_b299eb98478c4a41aba3e68915c640a8%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/61cba5_b299eb98478c4a41aba3e68915c640a8%7Emv2.jpg",7,0,,3,museum,museum,608,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0438,NMSS2026R0365,Museo Mitre,Q1290362,https://museomitre.cultura.gob.ar/,Museo Mitre,Latin America,Caribbean,IMG02,https://museomitre.cultura.gob.ar/media/uploads/site-10/opciones/.thumbnails/dsc04327.jpg/dsc04327-600x0-no-upscale.jpg,5,0,,3,museum,museum,613,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0439,NMSS2026R0346,Museo Criollo de los Corrales,Q65391603,https://buenosaires.gob.ar/areas/cultura/cpphc/sitios/detalle.php?id=72&,Buenos Aires Ciudad - C.P.P.H.C,Latin America,Caribbean,IMG02,http://www.buenosaires.gob.ar/gcba_avatar.png,5,0,,3,museum,museum,796,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0440,NMSS2026R0331,Mar del Plata Museum of the Sea,Q9047113,https://gba.gob.ar/museo_mar,Museo MAR | Provincia de Buenos Aires,MENA,Qatar,IMG02,https://gba.gob.ar/sites/default/files/default_images/img_ejemplo_gba_2020_por_defecto_11.jpg,7,0,,3,museum,museum,593,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0441,NMSS2026R0358,Museo Histórico De La Afip,Q65482215,https://www.afip.gob.ar/museo/,Museos | ARCA,Latin America,Caribbean,IMG02,https://www.afip.gob.ar/frameworkAFIP/img/thumbnail.jpg,5,0,,3,museum,museum,573,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0442,NMSS2026R0386,Museo de Ciencia y Técnica,Q65483342,https://www.fi.uba.ar/institucional/secretarias/secretaria-de-relaciones-institucionales/museo-de-ciencia-y-tecnica,FIUBA | Museo de Ciencia y Técnica,Latin America,Caribbean,IMG02,https://cms.fi.uba.ar/uploads/Imegenes_Paginas_Internas_Genericas_Cian_Institucional_44fd5f7411.png,5,0,,3,museum,museum,724,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0443,NMSS2026R0445,Naum Knop Foundation,Q112061336,http://naum-knop.org/es/inicio/,Naum Knop Foundation,Latin America,Caribbean,IMG02,http://naum-knop.org/assets/cover.jpg,5,0,,3,museum,foundation; museum,797,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0444,NMSS2026R0412,Museum and Library of the House of the Agreement of San Nicolás,Q84507481,https://museodelacuerdo.cultura.gob.ar/,Museo Nacional Casa del Acuerdo,Latin America,Caribbean,IMG02,https://museodelacuerdo.cultura.gob.ar/media/uploads/site-22/opciones/.thumbnails/secuencia_01.00_00_39_22.imagen_fija022.jpg/secuencia_01.00_00_39_22.imagen_fija022-600x0-no-upscale.jpg,5,0,,3,museum,library; museum,859,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0445,NMSS2026R0447,Otamendi Belgrano Palace,Q121787355,https://www.sanfernando.gob.ar/palaciobelgranootamendi,San Fernando Municipio - Palacio Belgrano-Otamendi,Latin America,Caribbean,IMG02,https://www.sanfernando.gob.ar/images/principales/72524971_palaciootamendisanfernandomarzo202416-9.jpg,5,0,,3,museum,museum,927,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0446,NMSS2026R0448,Palais de Glace,Q1571142,https://palaisdeglace.cultura.gob.ar/,Palais de Glace | Palacio Nacional de las Artes,Latin America,Caribbean,IMG02,https://palaisdeglace.cultura.gob.ar/media/uploads/site-37/opciones/.thumbnails/avatar.png/avatar-600x0-no-upscale.png,5,0,,3,museum,museum,600,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0447,NMSS2026R0481,Sarmiento Historic Museum,Q576857,https://museosarmiento.cultura.gob.ar/,Museo Histórico Sarmiento,Latin America,Caribbean,IMG02,https://museosarmiento.cultura.gob.ar/media/uploads/site-8/opciones/.thumbnails/16-mhs-800x800px.png/16-mhs-800x800px-600x0-no-upscale.png,5,0,,3,museum,museum,646,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0448,NMSS2026R0502,Xul Solar Museum,Q65483381,https://www.xulsolar.org.ar/,Museo Xul Solar,Latin America,Caribbean,IMG02,https://www.xulsolar.org.ar/assets/images/card.jpg?v=be3c4620,5,0,,3,museum,museum,656,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0449,NMSS2026R0749,Casa Museo Policarpa Salavarrieta,Q137186782,https://www.guaduas-cundinamarca.gov.co/,Alcaldía Municipal de Guaduas en Cundinamarca,Latin America,Caribbean,IMG02,https://www.guaduas-cundinamarca.gov.co/sites/guaduascundinamarca/content/files/000603/30106_estrella_1200x627.png,5,0,,3,museum,museum,631,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0450,NMSS2026R0750,Casa Museo Porfirio Barba Jacob,Q137186780,https://www.angostura-antioquia.gov.co/,Alcaldía Angostura Antioquia,Latin America,Caribbean,IMG02,https://www.angostura-antioquia.gov.co/sites/angosturaantioquia/content/files/001382/69085_escudo-de-armas-municipio-de-angosturavertical_1200x627.png,5,0,,3,museum,museum,570,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0451,NMSS2026R0753,Casa Museo de Historia del Cacao Herencia Chucuri,Q137186805,https://www.sanvicentedechucuri-santander.gov.co/,Alcaldía San Vicente de Chucurí,Latin America,Caribbean,IMG02,https://www.sanvicentedechucuri-santander.gov.co/sites/sanvicentede-chucurisantander/content/files/000001/1_alcaldia_1200x800.png,5,0,,3,museum,museum,630,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0452,NMSS2026R0425,Archivo Histórico del Departamento del Atlántico,Q137186823,https://www.archivohistoricodelatlantico.com/,Inicio - Archivo Histórico,Latin America,Caribbean,IMG02,https://www.archivohistoricodelatlantico.com/statics/images/open_graph.jpg,5,0,,3,museum,museum,601,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0453,NMSS2026R0801,Guillermo Piñeres Botanical Garden,Q63079063,https://www.jbgp.org.co/,"El Jardín Botánico de Cartagena ""Guillermo Piñeres"" | conservación biodiversidad | Jardín Botánico de Cartagena ""Guillermo Piñeres"", Turbaco, Bolivar, Colombia",Latin America,Caribbean,IMG02,https://static.wixstatic.com/media/d2eb85_ea4353498ab64d3bafa9af920f45124f~mv2.png,5,0,,3,museum,museum,1038,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0454,NMSS2026R0780,Colección Arqueológica Marino Álzate Ospina,Q137186757,https://www.aranzazu-caldas.gov.co/,Alcaldía de Aranzazu Caldas,Latin America,Caribbean,IMG02,https://www.aranzazu-caldas.gov.co/sites/aranzazucaldas/content/files/000001/1_alcaldia_1200x800.png,5,0,,3,museum,museum,628,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0455,NMSS2026R0790,Entidad Museal Alban Cundinamarca,Q137186744,https://albancundinamarca.micolombiadigital.gov.co/turismo/entidad-museal-de-alban,Entidad Museal de Albán,Latin America,Caribbean,IMG02,https://albancundinamarca.micolombiadigital.gov.co/sites/albancundinamarca/content/files/000560/27979_entidad-museal-de-alban_1024x600.jpeg,5,0,,3,museum,museum,778,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0456,NMSS2026R0823,Museo Antropológico de la Orinoquía,Q137186699,https://www.tame-arauca.gov.co/,Alcaldía Municipal de Tame - Arauca,Latin America,Caribbean,IMG02,https://www.tame-arauca.gov.co/sites/tamearauca/content/files/000068/3357_imagen-principal1_1200x627.png,5,0,,3,museum,museum,596,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0457,NMSS2026R0827,Museo Arqueológico Guane,Q58407835,https://www.casadeculturapiedradelsol.gov.co/museo-guane/,Casa de la Cultura Piedra del Sol,Latin America,Caribbean,IMG02,https://www.casadeculturapiedradelsol.gov.co/sites/casa-de-la-cultura-piedra-del-sol/content/files/000056/2770_gemini_generated_image_bmk1whbmk1whbmk1_1200x627.png,5,0,,3,museum,museum,594,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0458,NMSS2026R0828,Museo Arqueológico Municipal de Mongua,Q139813910,https://www.macanal-boyaca.gov.co/,Alcaldía Municipal de Macanal en Boyacá,Latin America,Caribbean,IMG02,https://www.macanal-boyaca.gov.co/sites/macanalboyaca/content/files/000001/25_dji_0002_1200x627.JPG,5,0,,3,museum,museum,617,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0459,NMSS2026R0829,Museo Arqueológico Prehispánico de Caicedonia,Q137186674,https://www.caicedonia-valle.gov.co/culturacaidedonia-,"Alcaldía Municipal de Caicedonia, Valle del Cauca",Latin America,Caribbean,IMG02,https://www.caicedonia-valle.gov.co/sites/caicedoniavalledelcauca/content/files/000796/39786_600-219570_1200x627.png,5,0,,3,museum,museum,681,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0460,NMSS2026R0834,Museo Arqueológico y Paleontológico de Pubenza,Q3329468,https://www.tocaima-cundinamarca.gov.co/,Tocaima Cundinamarca - Ciudad Salud,Latin America,Caribbean,IMG02,https://www.tocaima-cundinamarca.gov.co/sites/tocaimacundinamarca/content/files/001269/63434_screenshot_1_1200x627.png,5,0,,3,museum,museum,708,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0461,NMSS2026R0838,Museo Cartama,Q137186654,https://www.tamesis-antioquia.gov.co/,Alcaldía de Támesis,Latin America,Caribbean,IMG02,https://www.tamesis-antioquia.gov.co/sites/tamesisantioquia/content/files/000021/1009_foto-institucional-recorte_1200x627.jpg,5,0,,3,museum,museum,510,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0462,NMSS2026R0864,Museo Siderúrgico de Colombia,Q139813998,https://boyacaradio.com/noticia.php?id=17140,¿Sabías que en Boyacá existe el museo siderúrgico de Colombia?,Latin America,Caribbean,IMG02,https://www.boyacaradio.com/imagenes/fotos_noticias/1234567historibelenceito.jpg,5,0,,3,museum,museum,692,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0463,NMSS2026R0955,MUBI,Q47163995,https://mubi-peru.org,MUBI | Museo de Biodiversidad del Perú,Latin America,Caribbean,IMG02,https://mubi-peru.org/icones/red.jpg,5,0,,3,museum,museum,659,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0464,NMSS2026R0962,Museo Torres García,Q1570412,http://www.torresgarcia.org.uy,Museo Torres García,Latin America,Caribbean,IMG02,http://www.torresgarcia.org.uy/SERVERimage/portada.jpg,5,0,,3,museum,museum,648,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0465,NMSS2026R0947,秘魯國家檔案館,Q5702926,http://www.gob.pe/agn,Archivo General de la Nación - AGN - Plataforma del Estado Peruano,Latin America,Caribbean,IMG02,https://www.gob.pe/assets/escudo-rojo-200-f4bf73f7.png,5,0,,3,archive,archive,692,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0466,NMSS2026R0973,Museo ferroviario de Piriápolis,Q16609746,http://museopiria.weebly.com/,Museo ferroviario Don Francisco Piria - Home MUSEO generated by WOWSlider.com,Latin America,Caribbean,IMG02,https://dl.dropboxusercontent.com/u/217598897/data1/images/img_7811.jpg,5,0,,3,museum,museum,740,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0467,NMSS2026R0964,Museo de Historia Natural Dr. Carlos Torres de la LLosa,Q16609917,https://museollosa.wixsite.com/museo,Museo de Historia Natural | Dr Carlos A Torres de la Llosa,Latin America,Caribbean,IMG02,"https://static.wixstatic.com/media/46eb23_5ad53774fb0d4ff18c7d4f06d8febf95~mv2.png/v1/fill/w_2500,h_1449,al_c/46eb23_5ad53774fb0d4ff18c7d4f06d8febf95~mv2.png",5,0,,3,museum,museum,969,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0468,NMSS2026R0999,Museo Policial,Q111543655,http://museos.gub.uy/index.php?option=com_k2&view=item&id=718:museo-policial,Museo Policial,Latin America,Caribbean,IMG02,http://museos.gub.uy/media/k2/items/cache/f63fb9fc1888bac2143cb5d1de3bea0f_M.jpg,5,0,,3,museum,museum,558,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0469,NMSS2026R0980,Spanish Museum,Q55188818,https://www.museoscolonia.com.uy/index.php/espesp,EspEsp,Latin America,Caribbean,IMG02,https://www.museoscolonia.com.uy/images/ImagenOG.png,5,0,,3,museum,museum,483,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0470,NMSS2026R0966,Museo de UTE,Q27556459,http://museos.gub.uy/index.php?option=com_k2&view=item&id=148:museo-de-ute,Museo de UTE,Latin America,Caribbean,IMG02,http://museos.gub.uy/media/k2/items/cache/3d10c9c21f6f61faeefd4aa27b190def_M.jpg,5,0,,3,museum,museum,663,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0471,NMSS2026R0977,National Museum of Visual Arts,Q1786577,https://mnav.gub.uy/,Inicio - Museo Nacional de Artes Visuales,Latin America,Caribbean,IMG02,https://mnav.gub.uy/imgs/banner.jpg,7,1,visual art,4,national_museum,museum; national museum,708,overbroad_country_or_region,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0472,NMSS2026R0170,بيت تراث الموصل,Q120648006,https://www.mosulheritage.org/en,Home | Mosul Heritage,MENA,Iraq,IMG02,"https://static.wixstatic.com/media/6e27b9_e1281f7d41b649bebbe192fe702c9d42%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/6e27b9_e1281f7d41b649bebbe192fe702c9d42%7Emv2.jpg",7,0,,3,museum,foundation; museum,852,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0473,NMSS2026R0261,Aishti Foundation,Q61918640,http://www.aishtifoundation.com/,Aishti Foundation,MENA,Lebanon,IMG02,http://kms.aishtifoundation.com/Images/500/500/inside/test251029024435851~.jpg,5,0,,3,museum,foundation; museum,653,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0474,NMSS2026R0100,Treasury of National Jewels,Q5949273,https://www.cbi.ir/page/1475.aspx,The Treasury of National Jewels,MENA,Iran,IMG02,http://www.cbi.ir/GetImage.aspx?id=1475,7,0,,3,museum,museum,703,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0475,NMSS2026R0474,Dura Museum,Q125812153,https://www.travelpalestine.ps/en/Site/215/The-Dura-Museum,The Dura Museum,Africa,Morocco,IMG02,https://www.travelpalestine.ps/public/files/image/museums/dura museum .jpg,6,0,,3,museum,museum,476,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0476,NMSS2026R0421,Ayyam Gallery,Q67737768,https://www.ayyamgallery.com/,Ayyam Gallery,MENA,Syria,IMG02,"https://static-assets.artlogic.net/w_1200,h_630,c_fill,f_auto,fl_lossy,q_auto/ws-artlogicwebsite1334/usr/images/exhibitions/home_page_image/items/30/308625505a784f719a14f35986e46355/ayyam_v2_april_2026-33-copy.jpg",7,0,,3,museum,gallery; museum,768,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0477,NMSS2026R0326,Mathaf,Q1908321,https://mathaf.org.qa/en/,Mathaf: Arab Museum of Modern Art - Mathaf,MENA,Qatar,IMG02,https://static.qm.org.qa/media/images/exterior-entrance-mathaf-arab-mus.891ff7a7.fill-1200x630.jpg,7,0,,3,museum,museum,631,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0478,NMSS2026R0331,Adam Mickiewicz Museum,Q4679495,https://muze.gov.tr/muze-detay?sectionId=IDM01&distId=MRK,ADAM MICKIEWICZ MUSEUM,MENA,Qatar,IMG02,https://muze.gov.tr/s3/SectionPicture/SP_cd51566f-4420-450a-b8e2-f9022e850775.jpg,7,0,,3,museum,museum,548,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0479,NMSS2026R0158,Pinang Peranakan Mansion,Q28034427,http://www.pinangperanakanmansion.com.my/,Pinang Penarakan Mansion,Southeast Asia,Malaysia,IMG02,http://pinangperanakanmansion.com.my/imgs/ppm.jpg,7,0,,3,museum,museum,633,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0480,NMSS2026R0458,Chinatown Heritage Centre,Q107803671,https://www.chinatownheritagecentre.com.sg/,Chinatown Heritage Centre | Chinatown Museum & Atrraction,Southeast Asia,Singapore,IMG02,"https://static.wixstatic.com/media/10b27f_22a794744f524aa39b78bff81d7a66e1%7Emv2.png/v1/fit/w_2500,h_1330,al_c/10b27f_22a794744f524aa39b78bff81d7a66e1%7Emv2.png",7,0,,3,museum,museum,726,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0481,NMSS2026R0291,Ayala Museum,Q2110963,https://www.ayalamuseum.org/home,Ayala Museum,Southeast Asia,Philippines,IMG02,https://www.ayalamuseum.org/assets/museumfacade-fc97bbee973e193d55de1751a654833c8153d42fd7c15b70c0d6ffe8fa8df585.jpg,7,0,,3,museum,museum,513,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0482,NMSS2026R0389,8Q SAM,Q4645189,https://www.singaporeartmuseum.sg/,Welcome to Singapore Art Museum (SAM),Latin America,Caribbean,IMG02,https://www.singaporeartmuseum.sg/-/media/SAM/Images/SAM-at-TPD/TPDWeb640x531.jpg,7,2,exhibition,3,museum,museum,779,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0483,NMSS2026R0402,Reflections at Bukit Chandu,Q7307287,https://www.nhb.gov.sg/what-we-do/our-work/preserve-our-stories-treasures-and-places/museums-and-institutions/reflections-at-bukit-chandu,Reflections at Bukit Chandu,Southeast Asia,Singapore,IMG02,http://localhost:3000/faa320a2-11ba-41fb-bd59-6efa8a66227e.jpg,7,0,,3,museum,museum,653,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0484,NMSS2026R0230,Bangkok National Museum,Q1255815,https://www.tourismthailand.org/Attraction/national-museum,National Museum,Southeast Asia,Thailand,IMG02,https://www.tourismthailand.org/images/Default/facebook/default-share.jpg,9,1,festival,4,national_museum,museum; national museum,745,low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0485,NMSS2026R0427,Baan Kudichin Museum,Q73545513,https://baankudichinmuseum.com/,baankudichinmuseum.com - An Ancient Portuguese Area in Bangkok.,Southeast Asia,Thailand,IMG02,https://baankudichinmuseum.com/images/cover-image.jpg,7,0,,3,museum,museum,649,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0486,NMSS2026R0403,Art Plural Gallery,Q15961382,https://www.artpluralgallery.com/,Art Plural Gallery,Southeast Asia,Singapore,IMG02,"https://static-assets.artlogic.net/w_400,h_400,c_limit,f_auto,fl_lossy/ws-artplural/usr/images/exhibitions/home_page_image/34/nan-qi-s-dot-2011-70x70cm-2011.jpg",9,2,exhibition,3,museum,gallery; museum,797,,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0487,NMSS2026R0331,National Museum of Qatar,Q3084218,https://nmoq.org.qa/en/,National Museum of Qatar (NMoQ) - NMOQ,MENA,Qatar,IMG02,https://static.qm.org.qa/media/images/nmoq-exterior-2020-B10I5787.d748e077.fill-1200x630.jpg,8,0,,4,national_museum,museum; national museum,653,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0488,NMSS2026R0462,Museum of Art and Culture of Loei (MALOEI),Q122171554,https://www.museumthailand.com/en/museum/MALOEI,Museum of Art and Culture of Loei (MALOEI) :: Museum Thailand,Southeast Asia,Thailand,IMG02,https://www.museumthailand.com/thumbFBCover.php?p=upload/cover/1467164768_7423.jpg,5,0,,3,museum,museum,943,generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0489,NMSS2026R0362,Gallery 1957,Q106609823,https://www.gallery1957.com/,Gallery 1957,Africa,Ghana,IMG02,"https://static-assets.artlogic.net/w_1200,h_630,c_fill,f_auto,fl_lossy,q_auto/ws-artlogicwebsite0167/usr/images/exhibitions/home_page_image/items/1f/1f23e5d49690459da900ce9d749782e1/freya_11397.jpeg",4,0,,1,gallery,gallery,454,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0490,NMSS2026R0596,Afriart Gallery,Q111901632,https://afriartgallery.org/,Home - Afriart Gallery,Africa,Uganda,IMG02,https://artfundi.fra1.digitaloceanspaces.com/1760616a2fef4785adc26cd4711c5dd3/3460/conversions/INSTALLATION-VIEW-3%2C-A-Walk-in-Makindye%2C-Mona-Taha%2C-Courtesy-of-Afriart-Gallery-2026%2C-Photo-by-James-Wasswa-copy-block_2500.jpg,5,0,,1,gallery,gallery,601,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0491,NMSS2026R0180,Institut français du Cameroun,Q27694796,http://www.ifcameroun.com/,Institut Français du Cameroun (IFC),Africa,Cameroon,IMG02,https://strapi-ifc-aws-s3-images-bucket.s3.eu-west-3.amazonaws.com/Capture_d_ecran_2023_08_09_a_14_47_04_bfef706ee3.png,6,0,,2,library,library,682,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0492,NMSS2026R0610,Modzi Arts,Q117790870,https://www.modziarts.com/,Root,Africa,Zambia,IMG02,https://www.modziarts.com/uploads/7/3/3/2/73326445/10_orig.png,5,0,,2,cultural_center,cultural center,447,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
