source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0752,Casa Museo Santafé Sociedad de Mejoras Públicas de Medellín,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.zoologicosantafe.com,https://www.zoologicosantafe.com/,200,text/html,90256,Sinar567: Bonus Deposit Pulsa Tanpa Potongan Setiap Hari,"SINAR567 adalah situs slot online yang setiap harinya menyediakan bonus deposit tanpa potongan kepada member khususnya deposit pulsa. karena banyaknya request dari member, sinar567 mencoba memberikan bonus tersebut setiap hanya dengan syarat khusus slot online.",RSS/Atom;JSON-LD,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186776,https://www.wikidata.org/wiki/Q137186776,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0753,Casa Museo de Historia del Cacao Herencia Chucuri,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.sanvicentedechucuri-santander.gov.co,https://www.sanvicentedechucuri-santander.gov.co/,200,text/html; charset=utf-8,8302,Alcaldía San Vicente de Chucurí,Alcaldía San Vicente de Chucurí,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186805,https://www.wikidata.org/wiki/Q137186805,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0754,Casa Museo de la Cultura Roberto Jaramillo Arango,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.sonson-antioquia.gov.co,http://www.sonson-antioquia.gov.co/Paginas/Inicio.aspx,200,text/html; charset=utf-8,140000,Alcaldia de Sonson,"Alcaldia de Sonsón, Antioquia",RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186804,https://www.wikidata.org/wiki/Q137186804,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0755,Casa Museo de la Memoria de los Derechos Humanos de las Mujeres del Magdalena Medio,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://organizacionfemeninapopular.org/,https://www.organizacionfemeninapopular.org/,200,text/html; charset=UTF-8,140000,Inicio - Organización Femenina Popular,"Somos una organización social de mujeres de base, sin ánimo de lucro, nacida hace 50 años en el municipio de Barrancabermeja.La OFP es defensora de los",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186803,https://www.wikidata.org/wiki/Q137186803,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0756,Casa Museo la Vorágine,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.casamuseolavoragine.org,https://casamuseolavoragine.org/,200,text/html; charset=UTF-8,60153,Inicio - Casa Museo la Vorágine,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186795,https://www.wikidata.org/wiki/Q137186795,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0757,Casa Rafael Escalona,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,https://www.fundacionrafaelescalona.org/,https://www.fundacionrafaelescalona.org/,200,text/html,114,Casa Rafael Escalona,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186771,https://www.wikidata.org/wiki/Q137186771,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0758,Casa de la Cultura Luis Roncancio,Latin America / Caribbean,Colombia,Q739,library,official_source_site,https://sangilculturayturismo.com/,https://sangilculturayturismo.com/,200,text/html; charset=UTF-8,140000,Instituto de Cultura y Turismo San Gil – Sitio Oficial del Instituto de Cultura y Turismo de San Gil,"Descarga las Bases del Festival Noticias recientes XXIX Festival de Música Andina Colombiana y Música Sacra de San Gil Una edición que reafirma la memoria, el talento y la identidad cultural El XXIX Festival de Música Andina Colombiana y Música Sacra de San Gil consolidó una vez más al municipio como un escenario de encuentro...",RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139465965,https://www.wikidata.org/wiki/Q139465965,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0759,Casa de la Lectura Infantil,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://www.comfenalcoantioquia.com,https://www.comfenalcoantioquia.com.co/home/,200,text/html; charset=UTF-8,41849,home,,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139465540,https://www.wikidata.org/wiki/Q139465540,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0760,Casa de la Memoria Museo Minca,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.museominca.org,https://www.museominca.org/,200,text/html; charset=UTF-8,140000,Casa de la Memoria Museo Minca,,WordPress REST,WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186812,https://www.wikidata.org/wiki/Q137186812,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0761,Casa de la Memoria de la Costa Pacífica Nariñense,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://casamemoriatumaco.org/,https://www.casamemoriatumaco.org/,200,text/html; charset=UTF-8,140000,Home - RinconesDeHistoria,"Nuestros Servicios de Historia Ofrecemos artículos investigativos, análisis de eventos y recursos educativos para amantes de la historia. Nuestra Galería […]",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186814,https://www.wikidata.org/wiki/Q137186814,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0762,Casa de los Títeres,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://casadelostiteres.com,https://www.casadelostiteres.com/,200,text/html; charset=UTF-8,69267,Casa de los titeres,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q55113541,https://www.wikidata.org/wiki/Q55113541,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0763,Centro Colombo Americano,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,https://www.colombobogota.edu.co/,https://www.colombobogota.edu.co/,200,text/html; charset=UTF-8,140000,Centro Colombo Americano Bogotá | Cursos de Inglés,Aprende inglés con expertos en el Centro Colombo Americano de Bogotá. Cursos para todas las edades y niveles. ¡Inscríbete hoy!,JSON-LD;PDF,JSON-LD:application/ld+json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186770,https://www.wikidata.org/wiki/Q137186770,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0764,Centro Colombo Americano de Pereira,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,https://www.colombopereira.com/es/,https://www.colombopereira.com/es/,200,text/html; charset=UTF-8,48855,"Cursos de inglés, experiencia y encuentro cultural.","Somos un espacio Colombo Americano que ofrece oportunidades, viviendo experiencias culturales y académicas.",RSS/Atom;JSON-LD;PDF,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186769,https://www.wikidata.org/wiki/Q137186769,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0765,Centro Cultural Banco de la República Montería,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://www.banrepcultural.org/monteria,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=c5cc755b-d5e2-445f-9374-a3567e81de89&ssb=60537388900&ssc=https%3A%2F%2Fwww.banrepcultural.org%2Fmonteria&ssi=cacdc817-c583-4bfb-a08a-c9affb7a1694&ssk=support@shieldsquare.com&ssm=68939656324647874107210707056034&ssn=4e84fee805fdcd05aaad4a93bdc4a6cf14b46c338fa6-6bf0-4adb-9a60b8&sso=ac0c3e42-8d6fbfebd13c9a78fc30e077e5df3ddc6bcc3ec1bdd7411e&ssp=54014314251780699609178064700891462&ssq=65734697218627515109472186347562520962301&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZmE4ZGJmNGYtNDExMC00YzJiLTliYzctY2M4YThlNGMxZDZhMS0xNzgwNjcyMTg2MTY5MC0zMDdjMDY5NTM3ZGI1ZTVkMTAiLCJfX3V6bWYiOiI3ZjkwMDA2YzMzOGZhNi02YmYwLTRhZGItOWU0Mi04ZDZmYmZlYmQxM2MxLTE3ODA2NzIxODYxNjkwLTAwMzIyOTQyYzMwMjM2MGZiOTExMCIsInJkIjoiYmFucmVwY3VsdHVyYWwub3JnIn0=,200,text/html; charset=UTF-8,15224,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138548770,https://www.wikidata.org/wiki/Q138548770,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0766,Centro Cultural Banco de la República en Medellín,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://www.banrepcultural.org/medellin,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=c24b2230-38b3-49ad-9c35-e709b91ba924&ssb=60537388900&ssc=https%3A%2F%2Fwww.banrepcultural.org%2Fmedellin&ssi=ab7205d1-c583-4c51-a065-1e829a191af4&ssk=support@shieldsquare.com&ssm=68939656324647874107210707056034&ssn=4e84fee8b792a9c1fbfba5cf09e6a6cf14b46e66df53-c0fd-4ebe-aa60b8&sso=ac0c3dba-ff96252b1cbf9a78fc30c2c2b89e330bf1130fd8bdd7411e&ssp=54014314251780699609178064700891462&ssq=65734697218627515109472186347562520962301&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImJhbnJlcGN1bHR1cmFsLm9yZyIsIl9fdXptZiI6IjdmOTAwMDZlNjZkZjUzLWMwZmQtNGViZS1hZGJhLWZmOTYyNTJiMWNiZjEtMTc4MDY3MjE4NjI1MTAtMDAzYjExMGFhNGNiMzUyY2RjNTEwIiwidXpteCI6IjdmOTAwMDk2ODY2NDkxLWFlNDEtNDJhZi04MWRiLTRiOWM0MWY5M2EzMzEtMTc4MDY3MjE4NjI1MjAtZDA2ZTZmMTUyMmEwNWRlOTEwIn0=,200,text/html; charset=UTF-8,15224,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138548669,https://www.wikidata.org/wiki/Q138548669,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0767,Centro Cultural Barranquilla,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://www.banrepcultural.org/barranquilla,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=7b6bb192-05a4-4ce7-99af-67a621c086f3&ssb=60537388900&ssc=https%3A%2F%2Fwww.banrepcultural.org%2Fbarranquilla&ssi=c7d94316-c583-4fd2-8cc9-616db0452612&ssk=support@shieldsquare.com&ssm=68939656324647874107210707056034&ssn=4e84fee8d67031a8cd51ce828a0aa6cf14b49441b458-75b4-45b0-ba60b8&sso=ac0c3d9d-112a7a9436669a78fc30b06fca544ef27dd69807bdd7411e&ssp=54014314251780699609178064700891462&ssq=65734697218627515109472186347562520962301&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwMjY3NTQ0ZWYtODk2Ni00N2ZjLWE1MzktZTc1OTA3NWJjMThmMS0xNzgwNjcyMTg2NDU5MC1kZjEwNjA2ZTYzNjYwNTI5MTAiLCJfX3V6bWYiOiI3ZjkwMDA5NDQxYjQ1OC03NWI0LTQ1YjAtYmQ5ZC0xMTJhN2E5NDM2NjYxLTE3ODA2NzIxODY0NTkwLTAwM2FkMjA1MTVlYjMwNjFiNDUxMCIsInJkIjoiYmFucmVwY3VsdHVyYWwub3JnIn0=,200,text/html; charset=UTF-8,15236,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138577487,https://www.wikidata.org/wiki/Q138577487,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0768,Centro Cultural Biblioteca Pública Julio Mario Santo Domingo,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://www.biblored.gov.co,http://www.biblored.gov.co,200,text/html; charset=UTF-8,106521,Red Distrital de Bibliotecas Públicas | BibloRed,,IIIF,"IIIF:rel=""manifest""",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139465002,https://www.wikidata.org/wiki/Q139465002,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0769,Centro Cultural Cali,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://www.banrepcultural.org/cali,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=8fe12b4a-10c0-4ea8-a9d0-bfc5d4a50f47&ssb=60537388900&ssc=https%3A%2F%2Fwww.banrepcultural.org%2Fcali&ssi=ab002ee0-c583-45c9-95b1-3a41d4ed5276&ssk=support@shieldsquare.com&ssm=68939656324647874107210707056034&ssn=4e84fee8c1f2ca6832d9c4942f67a6cf14b46967f29e-0f4b-41a0-8a60b8&sso=ac0c3bd9-f55afae0bc4c9a78fc30657e1afc5034b143a0f5bdd7411e&ssp=54014314251780699609178064700891462&ssq=65734697218627515109472186347562520962301&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDA2OTY3ZjI5ZS0wZjRiLTQxYTAtOGJkOS1mNTVhZmFlMGJjNGMxLTE3ODA2NzIxODY1MjEwLTAwM2Y4NDFiMDJkNzcwM2Q3NTkxMCIsInV6bXgiOiI3ZjkwMDAyMWJmNjM0OS05OTE2LTRlZmUtODY3ZC0zNmQzZjE1OWQ2MzgxLTE3ODA2NzIxODY1MjEwLTZhNmIzY2E5MDhiN2E1NmQxMCIsInJkIjoiYmFucmVwY3VsdHVyYWwub3JnIn0=,200,text/html; charset=UTF-8,15212,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138568934,https://www.wikidata.org/wiki/Q138568934,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0770,Centro Cultural Cartagena,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://www.banrepcultural.org/cartagena,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=7d6bb0d4-beba-46a3-a075-a270d5ad25fb&ssb=60537388900&ssc=https%3A%2F%2Fwww.banrepcultural.org%2Fcartagena&ssi=c0ba1fb0-c583-4460-a201-765f8bdf2ccc&ssk=support@shieldsquare.com&ssm=68939656324647874107210707056034&ssn=4e84fee8a170330fc701e46872cfa6cf14b407fe827b-fe20-4527-9a60b8&sso=ac0c3bce-4ec7636ba8869a78fc3053b911300332db7cbaacbdd7411e&ssp=54014314251780699609178064700891462&ssq=65734697218627515109472186347562520962301&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDAwN2ZlODI3Yi1mZTIwLTQ1MjctOWJjZS00ZWM3NjM2YmE4ODYxLTE3ODA2NzIxODY1NDkwLTAwMzc3Y2FkMDI3OGZjMjAwNDYxMCIsInV6bXgiOiI3ZjkwMDA5ODEzMTQ1My0yMjc1LTQ3NzEtODliNS1hOWUwYzQ1ZThjZjExLTE3ODA2NzIxODY1NDkwLTJkM2YxZDc1OTExMTUzMTkxMCIsInJkIjoiYmFucmVwY3VsdHVyYWwub3JnIn0=,200,text/html; charset=UTF-8,15227,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138569036,https://www.wikidata.org/wiki/Q138569036,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0771,Centro Cultural Colombo Americano de Cali,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,https://www.colomboamericano.edu.co/,https://www.colomboamericano.edu.co/,200,text/html; charset=UTF-8,140000,Inglés para todos - Centro Cultural Colombo Americano Cali,Somos un Centro Binacional reconocido oficialmente por la Embajada de los Estados Unidos en Colombia y desde 1954 trabajamos en la enseñanza,RSS/Atom;JSON-LD;WordPress REST;Static JS App;PDF,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; Static JS App:webpack; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186768,https://www.wikidata.org/wiki/Q137186768,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0772,Centro Cultural de Bucaramanga,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://www.banrepcultural.org/bucaramanga,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=73ffb8fb-e2c6-4f6e-8fc6-a40204a9ca1b&ssb=74360319634&ssc=https%3A%2F%2Fwww.banrepcultural.org%2Fbucaramanga&ssi=65e91ad5-c583-44b1-82f3-fa7357adfe20&ssk=support@shieldsquare.com&ssm=02936856990073820100793029137549&ssn=a47cd63075cad09327473a41e026f37fbf2d39a33670-c14c-494f-96cd3b&sso=9a655ca5-fad666cc3b1d4b7d92fcc7f0c3ad44a604d487271e34a592&ssp=92371383151780634494178063545889296&ssq=16467267218853303821672188844136669986147&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDAzOWEzMzY3MC1jMTRjLTQ5NGYtOWNhNS1mYWQ2NjZjYzNiMWQxLTE3ODA2NzIxODgwNTkwLTAwM2JlMzM2NTVhMTUxMmY2NmExMCIsInV6bXgiOiI3ZjkwMDBjM2JiMmI3OS02ZjliLTRlMTgtOGUzMi1lMWY4YTVkYjViODQxLTE3ODA2NzIxODgwNTkwLTA4M2U3YmM0MWY1ODYzMDAxMCIsInJkIjoiYmFucmVwY3VsdHVyYWwub3JnIn0=,200,text/html; charset=UTF-8,15233,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138565748,https://www.wikidata.org/wiki/Q138565748,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0773,Centro Cultural las Pilanderas,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://faceboock.com/centroculturalaspilanderas/,https://www.facebook.com/centroculturalaspilanderas/,200,"text/html; charset=""utf-8""",140000,Facebook,,Static JS App,Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139463239,https://www.wikidata.org/wiki/Q139463239,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0774,Centro Cultural y Biblioteca Pública Arturo y Roberto Restrepo,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://www.anserma-caldas.gov.co,https://www.anserma-caldas.gov.co/,200,text/html; charset=utf-8,8794,Municipio de Anserma Caldas,Somos el gobierno de las soluciones y este es el portal web de nuestro municipio. Infórmate y conoce los servicios que tenemos para ti.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139462796,https://www.wikidata.org/wiki/Q139462796,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0775,Centro de Documentación Regional Armenia,Latin America / Caribbean,Colombia,Q739,library,official_source_site,https://www.banrepcultural.org/armenia/museo-del-oro-quimbaya/documentacion-regional,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=3465f96c-6289-4ea3-b0a6-08f28c284666&ssb=74360319634&ssc=https%3A%2F%2Fwww.banrepcultural.org%2Farmenia%2Fmuseo-del-oro-quimbaya%2Fdocumentacion-regional&ssi=0c0aa935-c583-4b98-a73b-6e4a8c0568d3&ssk=support@shieldsquare.com&ssm=02936856990073820100793029137549&ssn=a47cd63076d126a52786222c408cf37fbf2d0c7e9b97-a211-4c32-86cd3b&sso=9a655af0-7e3b803ce8084b7d92fcb7d6e08941b00433e7001e34a592&ssp=92371383151780634494178063545889296&ssq=16467267218853303821672188844136669986147&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwNThlODJiOTctYTUzYi00NGRkLTg2ODYtMmZjMjVmZTIzNmE1MS0xNzgwNjcyMTg4MjUwMC01NjFkMzMyYTI4NzZhMjQ5MTAiLCJfX3V6bWYiOiI3ZjkwMDAwYzdlOWI5Ny1hMjExLTRjMzItOGFmMC03ZTNiODAzY2U4MDgxLTE3ODA2NzIxODgyNTAwLTAwM2FmYjFkNzBmYzUxZmRiODkxMCIsInJkIjoiYmFucmVwY3VsdHVyYWwub3JnIn0=,200,text/html; charset=UTF-8,15359,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138548727,https://www.wikidata.org/wiki/Q138548727,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0776,Centro de Documentación y Biblioteca del Centro de Formación de la Cooperación Española en Cartagena de Indias,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://www.aecidcf.org.co/,http://www.aecidcf.org.co/,200,text/html,1500,CFCE | Centro de formacion de la cooperacion Española en Cartagena de Indias,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q85682400,https://www.wikidata.org/wiki/Q85682400,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0777,Centro de Investigaciones Paleontológicas,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.cipaleo.com,https://cipaleo.com/,200,text/html; charset=UTF-8,140000,Centro de Investigaciones Paleontológicas – Centro de Investigaciones Paleontológicas en Colombia,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5761875,https://www.wikidata.org/wiki/Q5761875,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
