source_id,source_name,macro_region,country_or_region,captured_records,image_states,next_item_capture_priority,notes
NMSS2026R0389,"Museo de Farmacobotánica ""Juan A. Domínguez""",Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0964,Museo de Historia Natural Dr. Carlos Torres de la LLosa,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0276,Museo de Historia Natural Noel Kempff Mercado,Latin America,Caribbean,1,IMG02:1,registry=v2; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0926,Museo de Sitio Pucllana,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0392,Museo de Sitio UNC,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0966,Museo de UTE,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0993,Museo de la cultura de Carabobo,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0347,Museo del Galeón,Southeast Asia,Philippines,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0973,Museo ferroviario de Piriápolis,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0046,Museu Nacional de Antropologia,Africa,Angola,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0412,Museum and Library of the House of the Agreement of San Nicolás,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0108,Museum of Apollonia,Eastern Europe,Caucasus,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0413,Museum of Architecture and Design,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0462,Museum of Art and Culture of Loei (MALOEI),Southeast Asia,Thailand,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0114,Museum of Fine Arts Named after the Nevzorov Family,Central Asia,Kazakhstan,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0140,Museum of History of Medicine in Armenia,Eastern Europe,Caucasus,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0214,Museum of Illusions Kuala Lumpur,Southeast Asia,Malaysia,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0426,Museum of Latin American Art of Buenos Aires,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0175,Museum of Modern Art,MENA,Kuwait,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0429,Museum of Paleontology Egidio Feruglio,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0430,Museum of Religious Art Bishop Fray José Antonio de San Alberto,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0153,Museum of Russian Art (collection of prof. A. Abrahamian),Eastern Europe,Caucasus,3,IMG02:3,registry=v3; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0757,Museum of Skopje Old Bazaar,Eastern Europe,Caucasus,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0432,Museum of the City of Rosario Wladimir Mikielievich,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0165,"Museum of the Fidahin movement ""Zoravar Andranik""",Eastern Europe,Caucasus,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0473,Museum of the Future,MENA,United Arab Emirates,1,IMG02:1,registry=v2; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0759,Museum of the Macedonian Struggle,Eastern Europe,Caucasus,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0409,Museum «Rescued Art Values»,Eastern Europe,Caucasus,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0453,Muso Kunda Museum of Women,Africa,Mali,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0483,Musée de la photographie de Madagascar,Africa,Madagascar,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0414,Muzei Lidskogo brovara,Eastern Europe,Caucasus,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0615,NUST Library,Africa,Zimbabwe,1,IMG02:1,registry=v4; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0132,National Archaeological Museum of Korçë,Eastern Europe,Caucasus,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0138,National Archives of Kazakhstan,Central Asia,Kazakhstan,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0975,National Archives of Uruguay,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0052,National Library,Oceania,Indigenous,1,IMG02:1,registry=v1; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0491,National Library José Martí,Latin America,Caribbean,1,IMG02:1,registry=v4; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0441,National Library Service of Malawi,Africa,Malawi,1,IMG02:1,registry=v1; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0028,National Library of Algeria,Africa,Algeria,1,IMG02:1,registry=v1; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0229,National Library of Cape Verde,Africa,Cape Verde,1,IMG02:1,registry=v1; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0198,National Library of Jordan,MENA,Jordan,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0482,National Library of Mauritius,Africa,Mauritius,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0181,National Library of the Kyrgyz Republic,Central Asia,Kyrgyzstan,1,IMG02:1,registry=v1; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0442,National Memorial,Southeast Asia,Thailand,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0426,National Museum in Damascus,MENA,Syria,2,IMG02:2,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0496,National Museum of Costa Rica,Latin America,Caribbean,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0294,National Museum of Ethnography and Folklore,Latin America,Caribbean,1,IMG02:1,registry=v2; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0272,National Museum of Mongolia,Central Asia,Mongolia,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0331,National Museum of Qatar,MENA,Qatar,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0977,National Museum of Visual Arts,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0189,National Museum-Institute of Architecture,Eastern Europe,Caucasus,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0224,National Police Museum,Africa,Egypt,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0914,Natural History Museum of Jamaica,Latin America,Caribbean,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0617,Natural History Museum of Zimbabwe,Africa,Zimbabwe,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0445,Naum Knop Foundation,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0160,Nazarbayev University Library,Central Asia,Kazakhstan,1,IMG02:1,registry=v1; image_basis=og:image; priority=P2 source enrichment,source-hosted image route captured; no image binary downloaded
NMSS2026R0185,Nepal National Library,South Asia,Nepal,1,IMG02:1,registry=v1; image_basis=og:image; priority=P2 source enrichment,source-hosted image route captured; no image binary downloaded
NMSS2026R0359,Niasviž District Historico-Homeland Museum,Eastern Europe,Caucasus,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0369,Nunya Library,Africa,Ghana,1,IMG02:1,registry=v1; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0207,Olduvai Gorge Museum,Africa,Tanzania,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0420,Oman Open data portal,MENA,Oman,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0063,Open Data Cambodia,Southeast Asia,Cambodia,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0192,Open Data Nepal,South Asia,Nepal,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0336,Orientalist Museum,MENA,Qatar,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0978,Origami Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0447,Otamendi Belgrano Palace,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0242,Out Of The Circle,Africa,Egypt,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0374,Palace of Culture of the Minsk Tractor Works,Eastern Europe,Caucasus,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0448,Palais de Glace,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0928,Panama Canal Museum,Latin America,Caribbean,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0929,Panama Museum of Contemporary Art,Latin America,Caribbean,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0765,People's Museum,Eastern Europe,Caucasus,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0253,Phuket Thai Hua Museum,Southeast Asia,Thailand,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0158,Pinang Peranakan Mansion,Southeast Asia,Malaysia,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0382,Pintô Art Museum,Southeast Asia,Philippines,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0499,Pre-Columbian Gold Museum,Latin America,Caribbean,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0461,Provincial Museum of Natural Sciences Florentino Ameghino,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0723,Public Law Library of Chișinău,Eastern Europe,Caucasus,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0464,Pueblo de Luis Regional Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0466,Pulpería Quilapán,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0467,Q115931257,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0195,Q122764551,Eastern Europe,Caucasus,1,IMG02:1,registry=v3; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0466,Q124454126,Africa,Morocco,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0213,Q74520147,Africa,Tanzania,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0397,Red Dot Design Museum,Southeast Asia,Singapore,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0402,Reflections at Bukit Chandu,Southeast Asia,Singapore,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0254,Royal Carriages museum,Africa,Egypt,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0938,Sachaqa Centro de Arte,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0093,Sacred Defense Documentation and Research Center,MENA,Iran,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0481,Sarmiento Historic Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0051,Seedrioru,Central Asia,Kazakhstan,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0100,Shahid Chamran Cultural and Sports Complex,MENA,Iran,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0942,Sharon Synagogue,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0483,Simik Photographic Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0468,Source library,Africa,Morocco,1,IMG02:1,registry=v3; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0485,Southern Fuegian Railway,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0980,Spanish Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0081,Stèle de Kaba,Africa,Benin,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0216,Sukuma Museum,Africa,Tanzania,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0169,Sultan Abdul Aziz Royal Gallery,Southeast Asia,Malaysia,1,IMG02:1,registry=v3; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0315,Sustainable Bolivia,Latin America,Caribbean,1,IMG02:1,registry=v3; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0489,TEOR/ética Gallery,Latin America,Caribbean,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0376,Tamale Technical University Library,Africa,Ghana,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0187,Tan Sri Runme Shaw Library,Southeast Asia,Malaysia,1,IMG02:1,registry=v3; image_basis=og:image; priority=P2 source enrichment,source-hosted image route captured; no image binary downloaded
NMSS2026R0187,Tareq Rajab Museum,MENA,Kuwait,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0491,Tashkeel Dubai,MENA,United Arab Emirates,1,IMG02:1,registry=v2; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0607,Tekera Resource Centre,Africa,Uganda,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0943,Temple Radicati Museum Library Foundation,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0290,Temple of the Tooth Museum,South Asia,Sri Lanka,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0257,Thai Film Archive,Southeast Asia,Thailand,1,IMG02:1,registry=v5; image_basis=og:image; priority=P2 source enrichment,source-hosted image route captured; no image binary downloaded
NMSS2026R0397,The Battle Box,Southeast Asia,Singapore,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0231,The Mind Museum,Southeast Asia,Philippines,1,IMG02:1,registry=v2; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0219,The Peace Memorial Museum,Africa,Tanzania,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0301,The Temple Institute,MENA,Palestine,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0492,Timoteo Navarro Museum of Art,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0770,Toše Proeski Memorial,Eastern Europe,Caucasus,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0100,Treasury of National Jewels,MENA,Iran,1,IMG02:1,registry=v3; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0608,Uganda Islamic museum and Research centre,Africa,Uganda,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0609,Uganda Martyrs Museum,Africa,Uganda,1,IMG02:1,registry=v4; image_basis=jsonld:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0946,Umbral Centro Cultural,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0493,University Art Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0983,Vilamajó House Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0089,Villa Karo,Africa,Benin,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0545,Waaw,Africa,Senegal,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0613,Women’s History Museum of Zambia,Africa,Zambia,1,IMG02:1,registry=v4; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0502,Xul Solar Museum,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0465,Yemen Data Project,MENA,Yemen,1,IMG02:1,registry=v3; image_basis=og:image; priority=P2 source enrichment,source-hosted image route captured; no image binary downloaded
NMSS2026R0316,Zawyeh art gallery,MENA,Palestine,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0193,data.gov.my,Southeast Asia,Malaysia,1,IMG02:1,registry=v4; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0504,"museo en Tigre, Buenos Aires, Argentina",Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0098,open.data.al,Eastern Europe,Caucasus,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0472,المركز الثقافي أزرو,Africa,Morocco,1,IMG02:1,registry=v3; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0170,بيت تراث الموصل,MENA,Iraq,1,IMG02:1,registry=v1; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
NMSS2026R0271,دار العلم والعلماء,MENA,Lebanon,1,IMG02:1,registry=v2; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0277,دار النمر للفن والثقافة,MENA,Lebanon,1,IMG02:1,registry=v2; image_basis=og:image; priority=P1 item/source adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0474,فضاء الذاكرة التاريخية للمقاومة والتحرير أمير الأطلس,Africa,Morocco,1,IMG02:1,registry=v3; image_basis=og:image; priority=P0 item/image adapter,source-hosted image route captured; no image binary downloaded
NMSS2026R0947,秘魯國家檔案館,Latin America,Caribbean,1,IMG02:1,registry=v5; image_basis=og:image; priority=P1 manual item capture,source-hosted image route captured; no image binary downloaded
