source_file,capture_id,surface_id,year,current_region,place_text,source_subjects,source_name,title,source_url,suggested_region_label,suggested_region_ids,suggested_geo_ids,decision_type,confidence,evidence_field,evidence_value,guardrail
capture_batch_image_ready_1931_1970_records.csv,IR1970R066,SURF-IR1970R066,1967,Unresolved region,,,Wellcome Collection Catalogue API,Speakers' Folder,https://wellcomecollection.org/works/g7ww3ujy,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R006,SURF-MX1970R006,1968,Unresolved region,,,Wellcome Collection Catalogue API,Copy extracts: `L' - Mrs Pearce (LHC) Correspondence between IHP and LHC [Lucy Crocker],https://wellcomecollection.org/works/w378b7bj,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R067,SURF-IR1970R067,1968,Unresolved region,,,Wellcome Collection Catalogue API,Domiciliary family planning services,https://wellcomecollection.org/works/g3kmvude,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R009,SURF-IR1970R009,1968,Unresolved region,,,Wellcome Collection Catalogue API,Offprints and papers by others,https://wellcomecollection.org/works/grndcubz,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R069,SURF-IR1970R069,1969,Unresolved region,,,Wellcome Collection Catalogue API,Birth Control after childbirth,https://wellcomecollection.org/works/cdjeuna7,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R071,SURF-IR1970R071,1969,Unresolved region,,,Wellcome Collection Catalogue API,General Birth Control information leaflets,https://wellcomecollection.org/works/vx9fp8we,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R072,SURF-IR1970R072,1969,Unresolved region,,,Wellcome Collection Catalogue API,Information leaflets,https://wellcomecollection.org/works/ygusya5z,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R054,SURF-IR1970R054,1969,Unresolved region,,Industrial safety; Safety shoes; Skiing; Snowmen,Wellcome Collection Catalogue API,"People on a skiing holiday with safe equipment; promoting use of iron-reinforced safety boots in the industrial workplace. Coloured lithograph by Atelier Börmel, 196- (?).",https://wellcomecollection.org/works/htem54px,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R055,SURF-IR1970R055,1969,Unresolved region,,Traffic safety,Wellcome Collection Catalogue API,"People on motorbicycles and bicycles, shown against the grid of a radar screen, homing in on the centre, returning home in the traffic; representing the need for safe driving. Colour lithograph by Atelier Börmel, 196-.",https://wellcomecollection.org/works/u89u52h5,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R073,SURF-IR1970R073,1969,Unresolved region,,,Wellcome Collection Catalogue API,The Nurse and Family Planning,https://wellcomecollection.org/works/nqfk334g,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R074,SURF-IR1970R074,1969,Unresolved region,,,Wellcome Collection Catalogue API,The Social Worker and Family Planning,https://wellcomecollection.org/works/cz3hddps,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R075,SURF-IR1970R075,1970,Unresolved region,,,Wellcome Collection Catalogue API,'Happy Families' poster,https://wellcomecollection.org/works/eg7fnr8d,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R076,SURF-IR1970R076,1970,Unresolved region,,,Wellcome Collection Catalogue API,FPA Publicity leaflet: versions of leaflet and associated paperwork,https://wellcomecollection.org/works/pfh3gwta,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R077,SURF-IR1970R077,1970,Unresolved region,,,Wellcome Collection Catalogue API,Posters,https://wellcomecollection.org/works/mqrfmkve,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_image_ready_1931_1970_records.csv,IR1970R078,SURF-IR1970R078,1970,Unresolved region,,,Wellcome Collection Catalogue API,Pregnant Man poster competition: Winning entries,https://wellcomecollection.org/works/te9ynpry,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R008,SURF-MX1970R008,1970,Unresolved region,,,Wellcome Collection Catalogue API,"Public Health (posts, remuneration, etc.)",https://wellcomecollection.org/works/rejn8b4z,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R001,SURF-COM1970R001,1878,Unresolved region,,1878 in Ontario|Immigration to Canada|PD Canada|Images from Archives of Ontario|1878 advertisements|Posters of Canada|Advertising posters|Advertisements in Canada|Land grants|Advertising in Ontario|PD-old missing SDC copyright status,Wikimedia Commons,Ontario Immigration Poster.jpg,https://commons.wikimedia.org/wiki/File:Ontario_Immigration_Poster.jpg,Canada,REG003,GEO026,auto_apply_candidate,medium,local_marker,1878 in Ontario|Immigration to Canada|PD Canada|Images from Archives of Ontario|1878 advertisements|Posters of Canada|Advertising posters|Advertisements in Canada|Land grants|Advertising in Ontario|PD-old missing SDC cop,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R003,SURF-COM1970R003,1890,Unresolved region,,Bass Brewery|Barley wines|PD-scan (PD-scan/PD)|English-language posters|Posters of the United Kingdom|Advertising posters|Template Unknown (author)|1890s posters,Wikimedia Commons,Барли Вайн (тип эля) БАСС №1- - лучший зимний напиток!.jpg,https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D1%80%D0%BB%D0%B8_%D0%92%D0%B0%D0%B9%D0%BD_(%D1%82%D0%B8%D0%BF_%D1%8D%D0%BB%D1%8F)_%D0%91%D0%90%D0%A1%D0%A1_%E2%84%961-_-_%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B9_%D0%B7%D0%B8%D0%BC%D0%BD%D0%B8%D0%B9_%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BE%D0%BA!.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R004,SURF-COM1970R004,1892,Unresolved region,,Taken with 5MP-9A3|History of Andalusia|Political posters of Spain|PD Old|1892 advertisements|Posters of Spain|Advertising posters|CC-PD-Mark|1892 in Andalusia|Huelva in the 19th century|PD-old missing SDC copyright status|Allegories of Columbus,Wikimedia Commons,Cartel Colombinas Huelva 0002.jpg,https://commons.wikimedia.org/wiki/File:Cartel_Colombinas_Huelva_0002.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R005,SURF-COM1970R005,1895,Unresolved region,,"PD-old-70-expired|Advertising posters|CC-PD-Mark|Illustrations by Aubrey Beardsley|The Studio, 1895",Wikimedia Commons,Aubrey Beardsley poster for The Studio.jpg,https://commons.wikimedia.org/wiki/File:Aubrey_Beardsley_poster_for_The_Studio.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R010,SURF-COM1970R010,1899,Unresolved region,,"Visitor attractions in Oregon|PD US|Advertising posters|Culture of Umatilla County, Oregon|Bingham Springs, Oregon",Wikimedia Commons,Bingham Springs Resort ad.jpeg,https://commons.wikimedia.org/wiki/File:Bingham_Springs_Resort_ad.jpeg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R011,SURF-COM1970R011,1900,Unresolved region,,20th-century paintings from Sweden|PD Old|Food and drink advertising|1900 advertisements|Advertising posters|Template Unknown (author)|CC-PD-Mark|Milk processing|Girls in advertisements|Girls holding cats in art|Alfa Laval Cream Separators,Wikimedia Commons,Alfa Laval separator reklam.jpg,https://commons.wikimedia.org/wiki/File:Alfa_Laval_separator_reklam.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R013,SURF-COM1970R013,1907,Unresolved region,,Collections of the Ateneum|Unsupported object|PD-Art (PD-old-auto-expired)|Artworks with Wikidata item|Artworks with known accession number|Posters of Finland|Advertising posters|PD-old-80-expired|CC-PD-Mark|1907 automobile advertisements|1907 posters|Artworks,Wikimedia Commons,"Akseli Gallen-Kallela - Bil-Bol, Poster for an Automobile Retailer.jpg","https://commons.wikimedia.org/wiki/File:Akseli_Gallen-Kallela_-_Bil-Bol,_Poster_for_an_Automobile_Retailer.jpg",,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R015,SURF-COM1970R015,1911,Unresolved region,,Albert Bonniers Förlag|Artworks without Wikidata item|Works by August Strindberg|PD-old-100|Posters of Sweden|Advertising posters|CC-PD-Mark|1911 posters|Torchlight processions in Sweden|PD-old missing SDC copyright status|Torches in art|Works by Axel Törneman,Wikimedia Commons,Reklamaffisch August Strindberg.jpg,https://commons.wikimedia.org/wiki/File:Reklamaffisch_August_Strindberg.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R019,SURF-COM1970R019,1916,Unresolved region,,1916 in Hungary|1916 in Romania|History of beer|Public domain images no longer eligible for claim of authorship|1916 advertisements|Hungarian text|Advertising posters|PD-anon-expired|World War I posters of Romania|Template Unknown (author)|Brewers in art|World,Wikimedia Commons,RomaniaDefeadted1916.jpg,https://commons.wikimedia.org/wiki/File:RomaniaDefeadted1916.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R021,SURF-COM1970R021,1917,Unresolved region,,Taken with Nikon Coolpix 5000|Artworks without Wikidata item|1917 advertisements|Portraits of women|PD-anon-70-EU|Advertising posters|1917 in Stockholm|Exhibitions in unidentified countries,Wikimedia Commons,Österrikisk konstutställning.jpg,https://commons.wikimedia.org/wiki/File:%C3%96sterrikisk_konstutst%C3%A4llning.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R024,SURF-COM1970R024,1925,Unresolved region,,"Asturias (ship, 1925)|Alcantara (ship, 1927)|Kenneth Shoesmith|Artworks without Wikidata item|PD Old|CC-PD-Mark|Steamships in art|1930s posters|PD-old missing SDC copyright status|Advertising posters for the Royal Mail Steam Packet Company",Wikimedia Commons,Alcantara et Asturias by Kenneth Shoesmith.jpg,https://commons.wikimedia.org/wiki/File:Alcantara_et_Asturias_by_Kenneth_Shoesmith.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R025,SURF-COM1970R025,1927,Unresolved region,,"Images by the State Library of New South Wales|Items with VRTS permission confirmed|1927 advertisements|Advertising posters|Answer (text)|Mr. (text)|1927 in Cowra, New South Wales",Wikimedia Commons,"Mr Chidley ""The Answer"" is coming advertising poster A128079h.jpg",https://commons.wikimedia.org/wiki/File:Mr_Chidley_%22The_Answer%22_is_coming_advertising_poster_A128079h.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R029,SURF-COM1970R029,1930,Unresolved region,,Media contributed by Basel Poster Collection|PD US not renewed|Artworks without Wikidata item|Morf & Co.|PD-Art (PD-old-auto)|Artworks with known accession number|PD-old-70|CC-PD-Mark|1930s posters|Drummers in art|Otto Plattner poster,Wikimedia Commons,CH-000957-X-4455 Plattner.tif,https://commons.wikimedia.org/wiki/File:CH-000957-X-4455_Plattner.tif,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R034,SURF-COM1970R034,1930,Unresolved region,,GFDL|License migration redundant|Self-published work|Advertising posters,Wikimedia Commons,HumoristernasSalong.JPG,https://commons.wikimedia.org/wiki/File:HumoristernasSalong.JPG,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R037,SURF-COM1970R037,1930,Unresolved region,,Molly Picon|Yiddish theatre|Author died more than 70 years ago public domain images|Template Unknown (author)|CC-PD-Mark|1930s posters|PD-old missing SDC copyright status,Wikimedia Commons,Molly Picon.jpg,https://commons.wikimedia.org/wiki/File:Molly_Picon.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R038,SURF-COM1970R038,1930,Unresolved region,,PD Old|Metal hoses|CC-PD-Mark|1930s posters|PD-old missing SDC copyright status,Wikimedia Commons,Ms-alle Systeme.jpg,https://commons.wikimedia.org/wiki/File:Ms-alle_Systeme.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R044,SURF-COM1970R044,1930,Unresolved region,,Sweden in the 1930s|Political posters of Sweden|PD-Art (PD-old-70)|PD-Art (PD-old default)|CC-PD-Mark|1930s posters|PD-Art missing SDC copyright status|PD-old missing SDC copyright status,Wikimedia Commons,Vi bygger landet.jpg,https://commons.wikimedia.org/wiki/File:Vi_bygger_landet.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R057,SURF-COM1970R057,1938,Unresolved region,,Images from Fortepan|Film posters of Hungary|Images uploaded by Fæ|PD-anon-70-EU|People of Hungary in 1938|PD-anon-80-1996|1930s posters,Wikimedia Commons,Poster Fortepan 18332.jpg,https://commons.wikimedia.org/wiki/File:Poster_Fortepan_18332.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R058,SURF-COM1970R058,1938,Unresolved region,,Clothing of Thailand|Thai cultural mandates|1940s fashion|Political posters|PD-Thailand|Historical drawings of Thailand|Educational posters|1940s posters|PD-old missing SDC copyright status,Wikimedia Commons,Thai culture poster.PNG,https://commons.wikimedia.org/wiki/File:Thai_culture_poster.PNG,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R063,SURF-COM1970R063,1940,Unresolved region,,PD-anon-70|Arabic-language posters|Caricatures of Adolf Hitler|Template Unknown (author)|1940s posters,Wikimedia Commons,Al-Maʿhad aṯ-Ṯaqāfī al-Brīṭānī - Maʿriḍ aṣ-ṣuwar al-hazaliyya at-taqrīʿiyya wa-l-iʿlānāt yuqīmuhu aʿḍāʾ al-Quwwāt al-ʿAskariyya al-Būlūniyya.jpg,https://commons.wikimedia.org/wiki/File:Al-Ma%CA%BFhad_a%E1%B9%AF-%E1%B9%AEaq%C4%81f%C4%AB_al-Br%C4%AB%E1%B9%AD%C4%81n%C4%AB_-_Ma%CA%BFri%E1%B8%8D_a%E1%B9%A3-%E1%B9%A3uwar_al-hazaliyya_at-taqr%C4%AB%CA%BFiyya_wa-l-i%CA%BFl%C4%81n%C4%81t_yuq%C4%ABmuhu_a%CA%BF%E1%B8%8D%C4%81%CA%BE_al-Quww%C4%81t_al-%CA%BFAskariyya_al-B%C5%ABl%C5%ABniyya.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R064,SURF-COM1970R064,1940,Unresolved region,,Bermuda|PD US not renewed|Large images|Tourism advertising posters|1940s posters|Images from Barry Lawrence Ruderman Antique Maps Inc.,Wikimedia Commons,Bermuda By Air or Sea.jpg,https://commons.wikimedia.org/wiki/File:Bermuda_By_Air_or_Sea.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R069,SURF-COM1970R069,1940,Unresolved region,,PD-Art (PD-old-auto)|PD-old-80|CC-PD-Mark|1940s posters|PD-Art missing SDC copyright status|PD-old missing SDC copyright status|Posters by Jože Beranek,Wikimedia Commons,Jože Beranek - Plakat Za blagor očetnjave.jpg,https://commons.wikimedia.org/wiki/File:Jo%C5%BEe_Beranek_-_Plakat_Za_blagor_o%C4%8Detnjave.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R070,SURF-COM1970R070,1940,Unresolved region,,PD US|Files with no machine-readable author|Media contributed by the Digital Public Library of America|Artworks without Wikidata item|Media contributed by the Illinois Digital Heritage Hub|Media contributed by Illinois State University|World War II posters|194,Wikimedia Commons,Jugoslavia's merchant seamen fight - DPLA - ede392cde2103cae518df99095c3d962.jpg,https://commons.wikimedia.org/wiki/File:Jugoslavia%27s_merchant_seamen_fight_-_DPLA_-_ede392cde2103cae518df99095c3d962.jpg,United States,REG003,GEO025,auto_apply_candidate,medium,local_marker,PD US|Files with no machine-readable author|Media contributed by the Digital Public Library of America|Artworks without Wikidata item|Media contributed by the Illinois Digital Heritage Hub|Media contributed by Illinois S,"Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R072,SURF-COM1970R072,1940,Unresolved region,,PD India|Posters of India|Template Unknown (author)|1940s posters|PD-old missing SDC copyright status|Paintings of Kali|Kali trampling Shiva|Religious posters,Wikimedia Commons,Kaliposter1940s.jpg,https://commons.wikimedia.org/wiki/File:Kaliposter1940s.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R080,SURF-COM1970R080,1940,Unresolved region,,"PD Canada|Large images|World War II posters from Canada|Victory Bonds|Victory (text)|1940s posters|PD-old missing SDC copyright status|Bombs in art|Images from the Region of Peel Archives, Ivan Melhuish war poster collection",Wikimedia Commons,RPA Melhuish poster 069 PN2020 00291-4.jpg,https://commons.wikimedia.org/wiki/File:RPA_Melhuish_poster_069_PN2020_00291-4.jpg,Canada,REG003,GEO026,auto_apply_candidate,medium,local_marker,"PD Canada|Large images|World War II posters from Canada|Victory Bonds|Victory (text)|1940s posters|PD-old missing SDC copyright status|Bombs in art|Images from the Region of Peel Archives, Ivan Melhuish war poster collec","Exact controlled geography match; geography only, no rights or image-state upgrade."
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R082,SURF-COM1970R082,1940,Unresolved region,,Self-published work|Italian-language posters|1940s posters,Wikimedia Commons,Socialization propaganda.jpg,https://commons.wikimedia.org/wiki/File:Socialization_propaganda.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_postwar_commons_open_image_1945_2026_records.csv,PWC2026R001,SURF-PWC2026R001,1949,Unresolved region,,Jambi|PD Indonesian Government|Files with coordinates missing SDC location of creation|Museums in Sumatra,Wikimedia Commons,Poster Pertempuran Kuala Tungkal.jpg,https://commons.wikimedia.org/wiki/File:Poster_Pertempuran_Kuala_Tungkal.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R095,SURF-COM1970R095,1950,Unresolved region,,Air Algérie|Photos uploaded from Flickr by Fæ using a script|Flickr images reviewed by FlickreviewR|Files from Flickr's 'The Commons'|PD-SDASM|Files from the SDASM Archives Flickr stream|1950s posters|Airline posters|Don Thomas Poster Collection,Wikimedia Commons,Air Algerie Caravelle Poster (19291817259).jpg,https://commons.wikimedia.org/wiki/File:Air_Algerie_Caravelle_Poster_(19291817259).jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R096,SURF-COM1970R096,1950,Unresolved region,,PD US not renewed|Film posters|PD-Art (PD-US-not renewed)|1950s posters|Film Posters uploaded by SDudley,Wikimedia Commons,Down Among the Sheltering Palms 1950s poster.jpg,https://commons.wikimedia.org/wiki/File:Down_Among_the_Sheltering_Palms_1950s_poster.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R098,SURF-COM1970R098,1950,Unresolved region,,Little Richard|PD US no notice|Images from liveauctioneers.com|1950s posters|PD-US missing SDC copyright status,Wikimedia Commons,In Person 'Lucille' Little Richard and his Orchestra.jpg,https://commons.wikimedia.org/wiki/File:In_Person_%27Lucille%27_Little_Richard_and_his_Orchestra.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R099,SURF-COM1970R099,1950,Unresolved region,,PD US not renewed|Large images|Philippines in art|Tourism advertising posters of the Philippines|1950s posters|Images from Barry Lawrence Ruderman Antique Maps Inc.|Airline advertisements|Northwest Orient Airlines,Wikimedia Commons,Philippines - Fly Northwest Orient Airlines.jpg,https://commons.wikimedia.org/wiki/File:Philippines_-_Fly_Northwest_Orient_Airlines.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_postwar_commons_open_image_1945_2026_records.csv,PWC2026R002,SURF-PWC2026R002,1950,Unresolved region,,Santos Toledo Argudín|Self-published work|2014 in Havana|Men wearing glasses in Cuba,Wikimedia Commons,Santos Toledo Argudín 2022.jpg,https://commons.wikimedia.org/wiki/File:Santos_Toledo_Argud%C3%ADn_2022.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R103,SURF-COM1970R103,1960,Unresolved region,,GFDL|Diplomas|License migration redundant|Self-published work|Spanish-language posters|Images containing text|1960s posters|Black and white drawings of buildings,Wikimedia Commons,Claridge-antonetti.jpg,https://commons.wikimedia.org/wiki/File:Claridge-antonetti.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R104,SURF-COM1970R104,1960,Unresolved region,,Echinococcus|Shumen Province|Self-published work|Veterinary medicine in Bulgaria|1960s posters,Wikimedia Commons,Echinococcosis agitation material 1960s.jpg,https://commons.wikimedia.org/wiki/File:Echinococcosis_agitation_material_1960s.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_postwar_commons_open_image_1945_2026_records.csv,PWC2026R018,SURF-PWC2026R018,2024,Unresolved region,,Posters of Indonesia,Wikimedia Commons,Poster acara Lokakarya Wikisumber bahasa Indonesia Daring Mei 2024.jpg,https://commons.wikimedia.org/wiki/File:Poster_acara_Lokakarya_Wikisumber_bahasa_Indonesia_Daring_Mei_2024.jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_postwar_commons_open_image_1945_2026_records.csv,PWC2026R020,SURF-PWC2026R020,2025,Unresolved region,,Posters,Wikimedia Commons,Poster Organise Educate Agitate Protest.png,https://commons.wikimedia.org/wiki/File:Poster_Organise_Educate_Agitate_Protest.png,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
capture_batch_postwar_commons_open_image_1945_2026_records.csv,PWC2026R021,SURF-PWC2026R021,2025,Unresolved region,,Self-published work|All media needing categories as of 2025|Media needing categories as of 27 June 2025,Wikimedia Commons,Poster Serikat Pekerja Kampus (2).jpg,https://commons.wikimedia.org/wiki/File:Poster_Serikat_Pekerja_Kampus_(2).jpg,,,,insufficient_evidence,low,,,No exact controlled geography or explicit macro path found; leave for manual review.
