blocker_type,severity,source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,image_url,recommendation
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1266,SURF-CRG2026R1266,1946,Unresolved region,IMG03,Wikimedia Commons file source / The Stranger (1946 film poster).jpg / page 90586532,The Stranger (1946 film poster).jpg,https://commons.wikimedia.org/wiki/File:The_Stranger_(1946_film_poster).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/The_Stranger_%281946_film_poster%29.jpg/1280px-The_Stranger_%281946_film_poster%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1267,SURF-CRG2026R1267,1946,Unresolved region,IMG03,"Wikimedia Commons file source / Tofigh magazine cover, Issue 1.jpg / page 85134367","Tofigh magazine cover, Issue 1.jpg","https://commons.wikimedia.org/wiki/File:Tofigh_magazine_cover,_Issue_1.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Tofigh_magazine_cover%2C_Issue_1.jpg/1280px-Tofigh_magazine_cover%2C_Issue_1.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1268,SURF-CRG2026R1268,1946,Unresolved region,IMG03,"Wikimedia Commons file source / Ṣuwar min al-tārīkh al-ʻArabī Book Cover (Dār al-Maʻārif, 1946).png / page 140949525","Ṣuwar min al-tārīkh al-ʻArabī Book Cover (Dār al-Maʻārif, 1946).png","https://commons.wikimedia.org/wiki/File:%E1%B9%A2uwar_min_al-t%C4%81r%C4%ABkh_al-%CA%BBArab%C4%AB_Book_Cover_(D%C4%81r_al-Ma%CA%BB%C4%81rif,_1946).png",https://upload.wikimedia.org/wikipedia/commons/1/12/%E1%B9%A2uwar_min_al-t%C4%81r%C4%ABkh_al-%CA%BBArab%C4%AB_Book_Cover_%28D%C4%81r_al-Ma%CA%BB%C4%81rif%2C_1946%29.png,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1272,SURF-CRG2026R1272,1947,Unresolved region,IMG03,Wikimedia Commons file source / 1947 Cisitalia 202 CMM brochure.jpg / page 121476556,1947 Cisitalia 202 CMM brochure.jpg,https://commons.wikimedia.org/wiki/File:1947_Cisitalia_202_CMM_brochure.jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/1947_Cisitalia_202_CMM_brochure.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1273,SURF-CRG2026R1273,1947,Unresolved region,IMG03,"Wikimedia Commons file source / Bandontwerp voor Johan Blinxma, Dikkie Dijkstra wordt journalist, c. 1947, RP-T-2015-41-1483.jpg / page 84994859","Bandontwerp voor Johan Blinxma, Dikkie Dijkstra wordt journalist, c. 1947, RP-T-2015-41-1483.jpg","https://commons.wikimedia.org/wiki/File:Bandontwerp_voor_Johan_Blinxma,_Dikkie_Dijkstra_wordt_journalist,_c._1947,_RP-T-2015-41-1483.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Bandontwerp_voor_Johan_Blinxma%2C_Dikkie_Dijkstra_wordt_journalist%2C_c._1947%2C_RP-T-2015-41-1483.jpg/1280px-Bandontwerp_voor_Johan_Blinxma%2C_Dikkie_Dijkstra_wordt_journalist%2C_c._1947%2C_RP-T-2015-41-1483.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1275,SURF-CRG2026R1275,1947,Unresolved region,IMG03,Wikimedia Commons file source / Miracle on 34th Street (1947 film poster).jpg / page 87232987,Miracle on 34th Street (1947 film poster).jpg,https://commons.wikimedia.org/wiki/File:Miracle_on_34th_Street_(1947_film_poster).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Miracle_on_34th_Street_%281947_film_poster%29.jpg/1280px-Miracle_on_34th_Street_%281947_film_poster%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1276,SURF-CRG2026R1276,1947,Unresolved region,IMG03,Wikimedia Commons file source / Out of the Past (1947 poster - detail of Mitchum).jpg / page 86675532,Out of the Past (1947 poster - detail of Mitchum).jpg,https://commons.wikimedia.org/wiki/File:Out_of_the_Past_(1947_poster_-_detail_of_Mitchum).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Out_of_the_Past_%281947_poster_-_detail_of_Mitchum%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1277,SURF-CRG2026R1277,1947,Unresolved region,IMG03,Wikimedia Commons file source / Stig Olin in Filmjournalen 1947.jpg / page 19091979,Stig Olin in Filmjournalen 1947.jpg,https://commons.wikimedia.org/wiki/File:Stig_Olin_in_Filmjournalen_1947.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/Stig_Olin_in_Filmjournalen_1947.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1278,SURF-CRG2026R1278,1947,Unresolved region,IMG03,Wikimedia Commons file source / Twin Zephyrs 1947.JPG / page 19639642,Twin Zephyrs 1947.JPG,https://commons.wikimedia.org/wiki/File:Twin_Zephyrs_1947.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3d/Twin_Zephyrs_1947.JPG,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1279,SURF-CRG2026R1279,1947,Unresolved region,IMG03,"Wikimedia Commons file source / Unveiling Sangbadpatre Bhasha Andolan book cover, Dhaka, 2017-02-14.jpg / page 176248002","Unveiling Sangbadpatre Bhasha Andolan book cover, Dhaka, 2017-02-14.jpg","https://commons.wikimedia.org/wiki/File:Unveiling_Sangbadpatre_Bhasha_Andolan_book_cover,_Dhaka,_2017-02-14.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Unveiling_Sangbadpatre_Bhasha_Andolan_book_cover%2C_Dhaka%2C_2017-02-14.jpg/1280px-Unveiling_Sangbadpatre_Bhasha_Andolan_book_cover%2C_Dhaka%2C_2017-02-14.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1280,SURF-CRG2026R1280,1947,Unresolved region,IMG03,Wikimedia Commons file source / Yugoslav army day celebration Bački Petrovac 1947.jpg / page 80286737,Yugoslav army day celebration Bački Petrovac 1947.jpg,https://commons.wikimedia.org/wiki/File:Yugoslav_army_day_celebration_Ba%C4%8Dki_Petrovac_1947.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Yugoslav_army_day_celebration_Ba%C4%8Dki_Petrovac_1947.jpg/1280px-Yugoslav_army_day_celebration_Ba%C4%8Dki_Petrovac_1947.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1281,SURF-CRG2026R1281,1947,Unresolved region,IMG03,"Wikimedia Commons file source / Ṣawn al-manṭiq wa-al-kalām ʻan Fann al-manṭiq wa-al-kalām (Maktabat al-Khānjī, 1947) Book cover.jpg / page 141268829","Ṣawn al-manṭiq wa-al-kalām ʻan Fann al-manṭiq wa-al-kalām (Maktabat al-Khānjī, 1947) Book cover.jpg","https://commons.wikimedia.org/wiki/File:%E1%B9%A2awn_al-man%E1%B9%ADiq_wa-al-kal%C4%81m_%CA%BBan_Fann_al-man%E1%B9%ADiq_wa-al-kal%C4%81m_(Maktabat_al-Kh%C4%81nj%C4%AB,_1947)_Book_cover.jpg",https://upload.wikimedia.org/wikipedia/commons/d/dd/%E1%B9%A2awn_al-man%E1%B9%ADiq_wa-al-kal%C4%81m_%CA%BBan_Fann_al-man%E1%B9%ADiq_wa-al-kal%C4%81m_%28Maktabat_al-Kh%C4%81nj%C4%AB%2C_1947%29_Book_cover.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1287,SURF-CRG2026R1287,1948,Unresolved region,IMG03,Wikimedia Commons file source / 1948 Ferrari 166 MM adv.jpg / page 112177035,1948 Ferrari 166 MM adv.jpg,https://commons.wikimedia.org/wiki/File:1948_Ferrari_166_MM_adv.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/1948_Ferrari_166_MM_adv.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1289,SURF-CRG2026R1289,1948,Unresolved region,IMG03,Wikimedia Commons file source / Akhbar Hafte Magazine.jpg / page 45129707,Akhbar Hafte Magazine.jpg,https://commons.wikimedia.org/wiki/File:Akhbar_Hafte_Magazine.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Akhbar_Hafte_Magazine.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1291,SURF-CRG2026R1291,1948,Unresolved region,IMG03,Wikimedia Commons file source / Anita Gordon-Radio Mirror cover January 1948.jpg / page 76895325,Anita Gordon-Radio Mirror cover January 1948.jpg,https://commons.wikimedia.org/wiki/File:Anita_Gordon-Radio_Mirror_cover_January_1948.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Anita_Gordon-Radio_Mirror_cover_January_1948.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1292,SURF-CRG2026R1292,1948,Unresolved region,IMG03,Wikimedia Commons file source / Chair lounge Meteor 1948.jpg / page 31371934,Chair lounge Meteor 1948.jpg,https://commons.wikimedia.org/wiki/File:Chair_lounge_Meteor_1948.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Chair_lounge_Meteor_1948.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1294,SURF-CRG2026R1294,1948,Unresolved region,IMG03,Wikimedia Commons file source / Letter from an Unknown Woman (1948 film poster).jpg / page 86634268,Letter from an Unknown Woman (1948 film poster).jpg,https://commons.wikimedia.org/wiki/File:Letter_from_an_Unknown_Woman_(1948_film_poster).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Letter_from_an_Unknown_Woman_%281948_film_poster%29.jpg/1280px-Letter_from_an_Unknown_Woman_%281948_film_poster%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1295,SURF-CRG2026R1295,1948,Unresolved region,IMG03,Wikimedia Commons file source / Louisiana Story (1948 film poster).jpg / page 86847862,Louisiana Story (1948 film poster).jpg,https://commons.wikimedia.org/wiki/File:Louisiana_Story_(1948_film_poster).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Louisiana_Story_%281948_film_poster%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1296,SURF-CRG2026R1296,1948,Unresolved region,IMG03,Wikimedia Commons file source / Meteor roomette and sleeping compartment 1948.jpg / page 31371956,Meteor roomette and sleeping compartment 1948.jpg,https://commons.wikimedia.org/wiki/File:Meteor_roomette_and_sleeping_compartment_1948.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Meteor_roomette_and_sleeping_compartment_1948.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1297,SURF-CRG2026R1297,1948,Unresolved region,IMG03,"Wikimedia Commons file source / National Health Service leaflet, May 1948.jpg / page 53412204","National Health Service leaflet, May 1948.jpg","https://commons.wikimedia.org/wiki/File:National_Health_Service_leaflet,_May_1948.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0a/National_Health_Service_leaflet%2C_May_1948.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1298,SURF-CRG2026R1298,1948,Unresolved region,IMG03,Wikimedia Commons file source / Poster - Night Time in Nevada 01.jpg / page 28121492,Poster - Night Time in Nevada 01.jpg,https://commons.wikimedia.org/wiki/File:Poster_-_Night_Time_in_Nevada_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Poster_-_Night_Time_in_Nevada_01.jpg/1280px-Poster_-_Night_Time_in_Nevada_01.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1299,SURF-CRG2026R1299,1948,Unresolved region,IMG03,Wikimedia Commons file source / Poster - Night Time in Nevada 04.jpg / page 28121526,Poster - Night Time in Nevada 04.jpg,https://commons.wikimedia.org/wiki/File:Poster_-_Night_Time_in_Nevada_04.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Poster_-_Night_Time_in_Nevada_04.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1300,SURF-CRG2026R1300,1948,Unresolved region,IMG03,Wikimedia Commons file source / Poster - Night Time in Nevada 09.jpg / page 28121682,Poster - Night Time in Nevada 09.jpg,https://commons.wikimedia.org/wiki/File:Poster_-_Night_Time_in_Nevada_09.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Poster_-_Night_Time_in_Nevada_09.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1301,SURF-CRG2026R1301,1948,Unresolved region,IMG03,Wikimedia Commons file source / Rope Film Poster.jpg / page 88746901,Rope Film Poster.jpg,https://commons.wikimedia.org/wiki/File:Rope_Film_Poster.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Rope_Film_Poster.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1302,SURF-CRG2026R1302,1948,Unresolved region,IMG03,Wikimedia Commons file source / SBZ 1948 186 Arbeiter.jpg / page 15436137,SBZ 1948 186 Arbeiter.jpg,https://commons.wikimedia.org/wiki/File:SBZ_1948_186_Arbeiter.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/SBZ_1948_186_Arbeiter.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1303,SURF-CRG2026R1303,1948,Unresolved region,IMG03,Wikimedia Commons file source / Stamp of Gwalior - 1948 - Colnect 749454 - King George VI.jpeg / page 115778277,Stamp of Gwalior - 1948 - Colnect 749454 - King George VI.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Gwalior_-_1948_-_Colnect_749454_-_King_George_VI.jpeg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Stamp_of_Gwalior_-_1948_-_Colnect_749454_-_King_George_VI.jpeg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1304,SURF-CRG2026R1304,1948,Unresolved region,IMG03,Wikimedia Commons file source / StampTrieste B1948Michel1I-III.jpg / page 10946798,StampTrieste B1948Michel1I-III.jpg,https://commons.wikimedia.org/wiki/File:StampTrieste_B1948Michel1I-III.jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/StampTrieste_B1948Michel1I-III.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1305,SURF-CRG2026R1305,1948,Unresolved region,IMG03,Wikimedia Commons file source / StampTrieste B1948Michel1I.JPG / page 10945508,StampTrieste B1948Michel1I.JPG,https://commons.wikimedia.org/wiki/File:StampTrieste_B1948Michel1I.JPG,https://upload.wikimedia.org/wikipedia/commons/4/41/StampTrieste_B1948Michel1I.JPG,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1306,SURF-CRG2026R1306,1948,Unresolved region,IMG03,Wikimedia Commons file source / StampTrieste B1948Michel2.jpg / page 10946461,StampTrieste B1948Michel2.jpg,https://commons.wikimedia.org/wiki/File:StampTrieste_B1948Michel2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/StampTrieste_B1948Michel2.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1307,SURF-CRG2026R1307,1948,Unresolved region,IMG03,"Wikimedia Commons file source / There Is a Tide (1955 reprint, Dell 830) - Agatha Christie.jpg / page 89116650","There Is a Tide (1955 reprint, Dell 830) - Agatha Christie.jpg","https://commons.wikimedia.org/wiki/File:There_Is_a_Tide_(1955_reprint,_Dell_830)_-_Agatha_Christie.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2a/There_Is_a_Tide_%281955_reprint%2C_Dell_830%29_-_Agatha_Christie.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1308,SURF-CRG2026R1308,1948,Unresolved region,IMG03,Wikimedia Commons file source / Tucker P Smith.jpg / page 89316476,Tucker P Smith.jpg,https://commons.wikimedia.org/wiki/File:Tucker_P_Smith.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Tucker_P_Smith.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1309,SURF-CRG2026R1309,1948,Unresolved region,IMG03,Wikimedia Commons file source / Twin Cities Hiawatha brochure 1948.JPG / page 29185556,Twin Cities Hiawatha brochure 1948.JPG,https://commons.wikimedia.org/wiki/File:Twin_Cities_Hiawatha_brochure_1948.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Twin_Cities_Hiawatha_brochure_1948.JPG/1280px-Twin_Cities_Hiawatha_brochure_1948.JPG,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1310,SURF-CRG2026R1310,1948,Unresolved region,IMG03,"Wikimedia Commons file source / Voice of Healing Magazine Cover, May 1948.jpg / page 126410911","Voice of Healing Magazine Cover, May 1948.jpg","https://commons.wikimedia.org/wiki/File:Voice_of_Healing_Magazine_Cover,_May_1948.jpg",https://upload.wikimedia.org/wikipedia/commons/5/56/Voice_of_Healing_Magazine_Cover%2C_May_1948.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1331,SURF-CRG2026R1331,1949,Unresolved region,IMG03,Wikimedia Commons file source / Covers of The Road to Oxiana and The Station.jpg / page 91125017,Covers of The Road to Oxiana and The Station.jpg,https://commons.wikimedia.org/wiki/File:Covers_of_The_Road_to_Oxiana_and_The_Station.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/Covers_of_The_Road_to_Oxiana_and_The_Station.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1333,SURF-CRG2026R1333,1949,Unresolved region,IMG03,"Wikimedia Commons file source / Ferdowsi magazine cover, Issue 1.jpg / page 85133840","Ferdowsi magazine cover, Issue 1.jpg","https://commons.wikimedia.org/wiki/File:Ferdowsi_magazine_cover,_Issue_1.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Ferdowsi_magazine_cover%2C_Issue_1.jpg/1280px-Ferdowsi_magazine_cover%2C_Issue_1.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1335,SURF-CRG2026R1335,1949,Unresolved region,IMG03,Wikimedia Commons file source / Melrose Abbey Official Guide Front Cover.tif / page 82385362,Melrose Abbey Official Guide Front Cover.tif,https://commons.wikimedia.org/wiki/File:Melrose_Abbey_Official_Guide_Front_Cover.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Melrose_Abbey_Official_Guide_Front_Cover.tif/lossy-page1-960px-Melrose_Abbey_Official_Guide_Front_Cover.tif.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1336,SURF-CRG2026R1336,1949,Unresolved region,IMG03,Wikimedia Commons file source / Scene from Saputangan 3 (pamphlet; obverse).jpg / page 47952563,Scene from Saputangan 3 (pamphlet; obverse).jpg,https://commons.wikimedia.org/wiki/File:Scene_from_Saputangan_3_(pamphlet;_obverse).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Scene_from_Saputangan_3_%28pamphlet%3B_obverse%29.jpg/1280px-Scene_from_Saputangan_3_%28pamphlet%3B_obverse%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1337,SURF-CRG2026R1337,1949,Unresolved region,IMG03,Wikimedia Commons file source / StampTrieste B1949Michel16.jpg / page 10946543,StampTrieste B1949Michel16.jpg,https://commons.wikimedia.org/wiki/File:StampTrieste_B1949Michel16.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/StampTrieste_B1949Michel16.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1374,SURF-CRG2026R1374,1950,Unresolved region,IMG03,Wikimedia Commons file source / National loan leaflet.jpg / page 80159283,National loan leaflet.jpg,https://commons.wikimedia.org/wiki/File:National_loan_leaflet.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/National_loan_leaflet.jpg/1280px-National_loan_leaflet.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1375,SURF-CRG2026R1375,1950,Unresolved region,IMG03,Wikimedia Commons file source / Uprising day celebration Bački Petrovac.jpg / page 80160289,Uprising day celebration Bački Petrovac.jpg,https://commons.wikimedia.org/wiki/File:Uprising_day_celebration_Ba%C4%8Dki_Petrovac.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Uprising_day_celebration_Ba%C4%8Dki_Petrovac.jpg/1280px-Uprising_day_celebration_Ba%C4%8Dki_Petrovac.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1376,SURF-CRG2026R1376,1950,Unresolved region,IMG03,Wikimedia Commons file source / Akhṣar al-mukhtaṣarāt (1950) Book cover.jpg / page 162266073,Akhṣar al-mukhtaṣarāt (1950) Book cover.jpg,https://commons.wikimedia.org/wiki/File:Akh%E1%B9%A3ar_al-mukhta%E1%B9%A3ar%C4%81t_(1950)_Book_cover.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Akh%E1%B9%A3ar_al-mukhta%E1%B9%A3ar%C4%81t_%281950%29_Book_cover.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1377,SURF-CRG2026R1377,1950,Unresolved region,IMG03,Wikimedia Commons file source / America? LCCN2016648791.tif / page 66140322,America? LCCN2016648791.tif,https://commons.wikimedia.org/wiki/File:America%3F_LCCN2016648791.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/America%3F_LCCN2016648791.tif/lossy-page1-500px-America%3F_LCCN2016648791.tif.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1378,SURF-CRG2026R1378,1950,Unresolved region,IMG03,Wikimedia Commons file source / DueStampTrieste B1950Michel6.jpg / page 10946379,DueStampTrieste B1950Michel6.jpg,https://commons.wikimedia.org/wiki/File:DueStampTrieste_B1950Michel6.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/DueStampTrieste_B1950Michel6.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1379,SURF-CRG2026R1379,1950,Unresolved region,IMG03,"Wikimedia Commons file source / Franz Polgar ""Miracles of the Mind"" A.jpg / page 192118060","Franz Polgar ""Miracles of the Mind"" A.jpg",https://commons.wikimedia.org/wiki/File:Franz_Polgar_%22Miracles_of_the_Mind%22_A.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Franz_Polgar_%22Miracles_of_the_Mind%22_A.jpg/1280px-Franz_Polgar_%22Miracles_of_the_Mind%22_A.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1381,SURF-CRG2026R1381,1950,Unresolved region,IMG03,Wikimedia Commons file source / Ireland 1957 Birth Centenary of Tomas O'Crohan.jpg / page 25103263,Ireland 1957 Birth Centenary of Tomas O'Crohan.jpg,https://commons.wikimedia.org/wiki/File:Ireland_1957_Birth_Centenary_of_Tomas_O%27Crohan.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Ireland_1957_Birth_Centenary_of_Tomas_O%27Crohan.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1382,SURF-CRG2026R1382,1950,Unresolved region,IMG03,Wikimedia Commons file source / Jedan dan zhivota pamphlet cover.jpg / page 139056729,Jedan dan zhivota pamphlet cover.jpg,https://commons.wikimedia.org/wiki/File:Jedan_dan_zhivota_pamphlet_cover.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Jedan_dan_zhivota_pamphlet_cover.jpg/1280px-Jedan_dan_zhivota_pamphlet_cover.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1384,SURF-CRG2026R1384,1950,Unresolved region,IMG03,Wikimedia Commons file source / Moataqal Huckstep Book cover - Mohamed Ali Eltaher 1950.jpg / page 57387535,Moataqal Huckstep Book cover - Mohamed Ali Eltaher 1950.jpg,https://commons.wikimedia.org/wiki/File:Moataqal_Huckstep_Book_cover_-_Mohamed_Ali_Eltaher_1950.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Moataqal_Huckstep_Book_cover_-_Mohamed_Ali_Eltaher_1950.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
