source_file,capture_id,surface_id,surface_disposition_override,review_class,decision_type,confidence,override_basis,source_name,title,override_source,packet_id
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1289,SURF-CGS2026R1289,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Julia y el portal del Abismo.jpg / page 70861534,Julia y el portal del Abismo.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1291,SURF-CGS2026R1291,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamps,Wikimedia Commons file source / LaTarascaCloseup.JPG / page 7924227,LaTarascaCloseup.JPG,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1292,SURF-CGS2026R1292,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamps,Wikimedia Commons file source / LaTarascoPalPostalDF.JPG / page 7924212,LaTarascoPalPostalDF.JPG,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1295,SURF-CGS2026R1295,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Luna Negra Poster.png / page 134588600,Luna Negra Poster.png,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1296,SURF-CGS2026R1296,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Martirme 002.jpg / page 8830837,Martirme 002.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1301,SURF-CGS2026R1301,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Muro con stickers, propas y esténciles en Aguascalientes 2.jpg / page 106555322","Muro con stickers, propas y esténciles en Aguascalientes 2.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1302,SURF-CGS2026R1302,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Muro con stickers, propas y esténciles en Aguascalientes 9.jpg / page 106555330","Muro con stickers, propas y esténciles en Aguascalientes 9.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1305,SURF-CGS2026R1305,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Oaxaca de Juárez, detalles 19.jpg / page 81506254","Oaxaca de Juárez, detalles 19.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1306,SURF-CGS2026R1306,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Oaxaca de Juárez, noche 19.jpg / page 81681848","Oaxaca de Juárez, noche 19.jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1308,SURF-CGS2026R1308,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster Museo mural Diego Rivera.jpg / page 102808853,Poster Museo mural Diego Rivera.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1309,SURF-CGS2026R1309,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Propaganda anti-Nazi mexicana.jpg / page 118532943,Propaganda anti-Nazi mexicana.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1313,SURF-CGS2026R1313,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / RecuperandoAMiEx poster.jpg / page 192333192,RecuperandoAMiEx poster.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1359,SURF-CGS2026R1359,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster de Espejismo - Sala Armando Robles Godoy.jpg / page 177335808,Poster de Espejismo - Sala Armando Robles Godoy.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1361,SURF-CGS2026R1361,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Centro civico Lima.jpg / page 15097001,Centro civico Lima.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1362,SURF-CGS2026R1362,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Propaganda against Barrick Gold Corp (Huaraz, Perú).JPG / page 3561635","Propaganda against Barrick Gold Corp (Huaraz, Perú).JPG",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1367,SURF-CGS2026R1367,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Cartell de la Fiesta del Aniversario de Cayaltí el gener de 2017 a Zaña.jpg / page 60051688,Cartell de la Fiesta del Aniversario de Cayaltí el gener de 2017 a Zaña.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1368,SURF-CGS2026R1368,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Cartell de la Fiesta del Aniversario de Cayaltí el gener de 2017 a Zaña02.jpg / page 60051695,Cartell de la Fiesta del Aniversario de Cayaltí el gener de 2017 a Zaña02.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1369,SURF-CGS2026R1369,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster de la base 19 de la Facultad de Derecho y Ciencias Políticas en gymkana 2022.jpg / page 127196927,Poster de la base 19 de la Facultad de Derecho y Ciencias Políticas en gymkana 2022.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1370,SURF-CGS2026R1370,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster-Día Internacional del Trabajador en Perú en el 2023.png / page 131368966,Poster-Día Internacional del Trabajador en Perú en el 2023.png,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1373,SURF-CGS2026R1373,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Banner Wikipedia 25 Conexión Junín.jpg / page 185553572,Banner Wikipedia 25 Conexión Junín.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1374,SURF-CGS2026R1374,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Cinemark Jockey Plaza.jpg / page 74794105,Cinemark Jockey Plaza.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1377,SURF-CGS2026R1377,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / No Te Mueras por Mí poster.jpg / page 155358069,No Te Mueras por Mí poster.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1378,SURF-CGS2026R1378,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster Wikipedia 25 Conexión Junín.jpg / page 185553574,Poster Wikipedia 25 Conexión Junín.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1379,SURF-CGS2026R1379,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster del Sindicato de Trabajadores de la Universidad Nacional Mayor de San Marcos para extender su pliego de reclamos a la univerisdad.jpg / page 131526128,Poster del Sindicato de Trabajadores de la Universidad Nacional Mayor de San Marcos para extender su pliego de reclamos a la univerisdad.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1380,SURF-CGS2026R1380,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster sobre el día del maestro en el Colegio César Vallejo 3098.jpg / page 131142695,Poster sobre el día del maestro en el Colegio César Vallejo 3098.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1382,SURF-CGS2026R1382,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Pronama street-propaganda (Huaraz-Perú).JPG / page 3561551,Pronama street-propaganda (Huaraz-Perú).JPG,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1385,SURF-CGS2026R1385,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Fete humanite 2004 palestine 0458.jpg / page 7508244,Fete humanite 2004 palestine 0458.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1386,SURF-CGS2026R1386,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 01-10-09GazaProtest WashDC-a.JPG / page 5693008,01-10-09GazaProtest WashDC-a.JPG,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1388,SURF-CGS2026R1388,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / ""Haulocaust (sic) 2.0 Free Palestine"".jpg / page 147353542","""Haulocaust (sic) 2.0 Free Palestine"".jpg",surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1390,SURF-CGS2026R1390,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Cartoon alleging IDF sexual abuse.jpg / page 149806653,Cartoon alleging IDF sexual abuse.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1395,SURF-CGS2026R1395,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / GazaLove Poster SM.jpg / page 34454341,GazaLove Poster SM.jpg,surface_role_override_v1,
capture_batch_commons_open_global_south_image_2026_records.csv,CGS2026R1396,SURF-CGS2026R1396,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Emek Partisi Propaganda Afişi-Asgari ücret-Kasım 2021-A propaganda poster in Turkey.jpg / page 112653491,Emek Partisi Propaganda Afişi-Asgari ücret-Kasım 2021-A propaganda poster in Turkey.jpg,surface_role_override_v1,
capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0041,SURF-CPB2026R0041,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / UBIK advertisement.png / page 137718273,UBIK advertisement.png,surface_role_override_v1,
capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0045,SURF-CPB2026R0045,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Winter Festival for Peace advert.jpg / page 92948878,Winter Festival for Peace advert.jpg,surface_role_override_v1,
capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0082,SURF-CPB2026R0082,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Copertine.jpg / page 5978069,Copertine.jpg,surface_role_override_v1,
capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0083,SURF-CPB2026R0083,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Old Israeli Visa Acceptance Sticker.jpg / page 63049379,Old Israeli Visa Acceptance Sticker.jpg,surface_role_override_v1,
capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0084,SURF-CPB2026R0084,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / UU mainos.jpg / page 7966282,UU mainos.jpg,surface_role_override_v1,
capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0086,SURF-CPB2026R0086,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / FODA Katowice Panewniki poster 2011.JPG / page 17222439,FODA Katowice Panewniki poster 2011.JPG,surface_role_override_v1,
capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0087,SURF-CPB2026R0087,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Nu Musik.jpg / page 30613837,Nu Musik.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0004,SURF-CRB2026V2R0004,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster of Parliament of Ghana Editathon at Madina Institute of Science and Technology.jpg / page 80342627,Poster of Parliament of Ghana Editathon at Madina Institute of Science and Technology.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0005,SURF-CRB2026V2R0005,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / AWC 2022 Poster 1.png / page 118048919,AWC 2022 Poster 1.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0006,SURF-CRB2026V2R0006,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / AWC 2022 Poster 2.png / page 118049111,AWC 2022 Poster 2.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0007,SURF-CRB2026V2R0007,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / AWC 2022 Poster 3.png / page 118049153,AWC 2022 Poster 3.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0008,SURF-CRB2026V2R0008,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / AWC 2022 Poster 4.png / page 118049231,AWC 2022 Poster 4.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0009,SURF-CRB2026V2R0009,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / AWC 2022 Poster.png / page 118048625,AWC 2022 Poster.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0010,SURF-CRB2026V2R0010,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / GHANA-PIDGIN Event Poster.jpg / page 127060262,GHANA-PIDGIN Event Poster.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0016,SURF-CRB2026V2R0016,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Designing-design.jpg / page 41990184,Designing-design.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0018,SURF-CRB2026V2R0018,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Племена Кении (афиша).jpg / page 115581384,Племена Кении (афиша).jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0021,SURF-CRB2026V2R0021,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Election Shenanigans - Kenyan Hybrid Warfare - Dr. Nyagudi Nyagudi.png / page 92669273,Election Shenanigans - Kenyan Hybrid Warfare - Dr. Nyagudi Nyagudi.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0022,SURF-CRB2026V2R0022,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / International Day of the African Child- Kenya.jpg / page 121546968,International Day of the African Child- Kenya.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0023,SURF-CRB2026V2R0023,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Africa Day Campaign Poster- Kenya.png / page 132860430,Africa Day Campaign Poster- Kenya.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0024,SURF-CRB2026V2R0024,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Lamu Fort Museum Library poster of film show of Bembea ya Maisha.jpg / page 134272082,Lamu Fort Museum Library poster of film show of Bembea ya Maisha.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0027,SURF-CRB2026V2R0027,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Art & Feminism Campaign in Kenya-2025 poster.png / page 174207086,Art & Feminism Campaign in Kenya-2025 poster.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0032,SURF-CRB2026V2R0032,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wiki Loves Africa in Kenya 2025 campaign poster.png / page 163115825,Wiki Loves Africa in Kenya 2025 campaign poster.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0086,SURF-CRB2026V2R0086,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 419 new poster.png / page 10994869,419 new poster.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0088,SURF-CRB2026V2R0088,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster presentation.jpg / page 63779712,Poster presentation.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0089,SURF-CRB2026V2R0089,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Banner for Will Hatch Event 01.png / page 78835628,Banner for Will Hatch Event 01.png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0090,SURF-CRB2026V2R0090,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / A health description poster.jpg / page 102429920,A health description poster.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0092,SURF-CRB2026V2R0092,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster on World Cancer Day 2023.jpg / page 142315393,Poster on World Cancer Day 2023.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0094,SURF-CRB2026V2R0094,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster for Shall We Meet Tonight.jpg / page 168899281,Poster for Shall We Meet Tonight.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0099,SURF-CRB2026V2R0099,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,"Wikimedia Commons file source / The Soviet Union 1988 CPA 5991 stamp with label (Koblandy Batyr, Kazakh epic poem. I. Isabaevl).jpg / page 22454370","The Soviet Union 1988 CPA 5991 stamp with label (Koblandy Batyr, Kazakh epic poem. I. Isabaevl).jpg",surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0135,SURF-CRB2026V2R0135,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 2022 Kazakh election advertisement.jpg / page 125706071,2022 Kazakh election advertisement.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0137,SURF-CRB2026V2R0137,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Қаракерей руы.jpg / page 115674913,Қаракерей руы.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0167,SURF-CRB2026V2R0167,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Узбекско-русский разговорник.jpg / page 41647440,Узбекско-русский разговорник.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0169,SURF-CRB2026V2R0169,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Gymnospermium albertii (with plant label).jpg / page 55535891,Gymnospermium albertii (with plant label).jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0172,SURF-CRB2026V2R0172,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Pervyy-uzbek.webp / page 107224357,Pervyy-uzbek.webp,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0173,SURF-CRB2026V2R0173,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Wikimedia Commons file source / Advertising poster for the exhibition Splendours of the oases of Uzbekistan in Louvre museum (2022-2023).jpg / page 126626510,Advertising poster for the exhibition Splendours of the oases of Uzbekistan in Louvre museum (2022-2023).jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0174,SURF-CRB2026V2R0174,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster for the Photo Tour to Khiva.jpg / page 175672791,Poster for the Photo Tour to Khiva.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0211,SURF-CRB2026V2R0211,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Boycott Japan poster in Seoul metro.jpg / page 87621543,Boycott Japan poster in Seoul metro.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0213,SURF-CRB2026V2R0213,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Korea Forum Union's founding brochure cover & poster.jpg / page 87800781,Korea Forum Union's founding brochure cover & poster.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0243,SURF-CRB2026V2R0243,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: own work,Wikimedia Commons file source / Poster-TW-wikipedians-meeting-with-Jimbo-P1010493.jpg / page 693304,Poster-TW-wikipedians-meeting-with-Jimbo-P1010493.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0244,SURF-CRB2026V2R0244,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / TIBE2007 GoldenButterfyAward-09.jpg / page 1619649,TIBE2007 GoldenButterfyAward-09.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0247,SURF-CRB2026V2R0247,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Howard's Gift Taiwanese version.jpg / page 90128831,Howard's Gift Taiwanese version.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0248,SURF-CRB2026V2R0248,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Bank of Taiwan 2015-05 bill book cover.jpg / page 43920086,Bank of Taiwan 2015-05 bill book cover.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0249,SURF-CRB2026V2R0249,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster - progress of the Taiwanese Aboriginal language - Wikimania 2018 - Cape Town.jpg / page 71021022,Poster - progress of the Taiwanese Aboriginal language - Wikimania 2018 - Cape Town.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0250,SURF-CRB2026V2R0250,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / The place sold posters of many Taiwanese idols, at 22 Ben Ngu Street, Nam Dinh City, Vietnam.jpg / page 71136392","The place sold posters of many Taiwanese idols, at 22 Ben Ngu Street, Nam Dinh City, Vietnam.jpg",surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0252,SURF-CRB2026V2R0252,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Too Much and Never Enough Front Cover (Chinese edition).png / page 189086081,Too Much and Never Enough Front Cover (Chinese edition).png,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0253,SURF-CRB2026V2R0253,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Taipei Game Show press releases book cover 20230202.jpg / page 148199899,Taipei Game Show press releases book cover 20230202.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0254,SURF-CRB2026V2R0254,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / White Fungus -17 magazine cover.jpg / page 147334270,White Fungus -17 magazine cover.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0271,SURF-CRB2026V2R0271,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / Stamp Batum 1919 50r on 2k.jpg / page 486016,Stamp Batum 1919 50r on 2k.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0275,SURF-CRB2026V2R0275,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 1961 - 04 - გეორგიკა 1.jpg / page 158552314,1961 - 04 - გეორგიკა 1.jpg,surface_role_override_v1,
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0276,SURF-CRB2026V2R0276,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 1961-02 - არიანე.jpg / page 159614159,1961-02 - არიანე.jpg,surface_role_override_v1,
