capture_id,capture_file,source_title,object_year,exclusion_scope,reason,retain_as,source_record_url
CRB2026V3R00490,capture_batch_commons_open_region_balance_image_2026_v3_records.csv,2023 National Teacher's Month Stamps (Philippines).jpg,2023,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:2023_National_Teacher%27s_Month_Stamps_(Philippines).jpg
CRB2026V3R00491,capture_batch_commons_open_region_balance_image_2026_v3_records.csv,2024 Philippines Insurance Commission stamp sheet.jpg,2024,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:2024_Philippines_Insurance_Commission_stamp_sheet.jpg
CRB2026V3R00492,capture_batch_commons_open_region_balance_image_2026_v3_records.csv,Ban Franklin postage stamp from the Philippines.jpg,2025,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Ban_Franklin_postage_stamp_from_the_Philippines.jpg
CRG2026R3918,capture_batch_commons_open_release_gate_expansion_2026_records.csv,IAEAFinnishPostageStamp.JPG,2014,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:IAEAFinnishPostageStamp.JPG
CRG2026R3926,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Stamp of Albania - 2015 - Colnect 592327 - Jugs.jpeg,2015,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Albania_-_2015_-_Colnect_592327_-_Jugs.jpeg
CRG2026R3927,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Stamp of Albania - 2015 - Colnect 592328 - Ceramic vessels.jpeg,2015,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Albania_-_2015_-_Colnect_592328_-_Ceramic_vessels.jpeg
CRG2026R3944,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Stamp of Indonesia - 2015 - Colnect 667045 - 48th anniversary of ASEAN.jpeg,2015,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2015_-_Colnect_667045_-_48th_anniversary_of_ASEAN.jpeg
CRG2026R3966,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Stamp of Azerbaijan - 2017 - Colnect 748975 - 25th Anniversary of Azerbaijan in the World Bank.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_748975_-_25th_Anniversary_of_Azerbaijan_in_the_World_Bank.jpeg
CRG2026R3977,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Stamp of Azerbaijan - 2017 - Colnect 759971 - 80th Anniversary of death of Müslüm Maqomaye Azeri Composer.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_759971_-_80th_Anniversary_of_death_of_M%C3%BCsl%C3%BCm_Maqomaye_Azeri_Composer.jpeg
CRG2026R4003,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Stamp of Indonesia - 2017 - Colnect 931603 - Centenary of Lions International.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2017_-_Colnect_931603_-_Centenary_of_Lions_International.jpeg
CRG2026R4016,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Stamp of Indonesia - 2018 - Colnect 797451 - 50th Anniversary of Amateur Radio Organization.jpeg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2018_-_Colnect_797451_-_50th_Anniversary_of_Amateur_Radio_Organization.jpeg
CRG2026R4048,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Human rights iraqi stamp.png,2021,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Human_rights_iraqi_stamp.png
LPC2026R091,capture_batch_late_period_coverage_1970_2026_records.csv,"High Times (1974-2018, various)",2020,primary_object_success,Event/photo/memory documentation supports research context but is not a primary design object.,card_only,https://archive.org/details/hightimes1974-2018
NMIIC2026R0001,capture_batch_nonmainstream_item_image_2026_records.csv,Botswanacraft Marketing,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://botswanacraft.com/
NMIIC2026R0002,capture_batch_nonmainstream_item_image_2026_records.csv,Gallery MOMO,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.gallerymomo.com/
NMIIC2026R0003,capture_batch_nonmainstream_item_image_2026_records.csv,Goodman Gallery,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://goodman-gallery.com/
NMIIC2026R0004,capture_batch_nonmainstream_item_image_2026_records.csv,Agen Judi Bola Sbobet Resmi : Link SBOBET Mobile - Taruhan Judi Bola Online Resmi - Sbobet88,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://pakisultra.org/
NMIIC2026R0005,capture_batch_nonmainstream_item_image_2026_records.csv,فضاء الذاكرة التاريخية بأزرو | Azrou,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/fadae.azrou/?_rdc=2&_rdr
NMIIC2026R0006,capture_batch_nonmainstream_item_image_2026_records.csv,المركز الثقافي لآزرو -Centre Culturel d'Azrou- | Azrou,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/centreculturelazrou01/?locale=ar_AR&_rdc=2&_rdr
NMIIC2026R0007,capture_batch_nonmainstream_item_image_2026_records.csv,Սերգեյ Փարաջանովի կյանքն ու ստեղծագործությունները,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://parajanovmuseum.am/hy/
NMIIC2026R0008,capture_batch_nonmainstream_item_image_2026_records.csv,Национальная Библиотека Кыргызской Республики имени Алыкула Осмонова,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,http://nlkr.gov.kg
NMIIC2026R0009,capture_batch_nonmainstream_item_image_2026_records.csv,JU Narodna biblioteka Branko Copic Brod,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/people/JU-Narodna-biblioteka-Branko-Copic-Brod/100064855540722/?sk=about
NMIIC2026R0010,capture_batch_nonmainstream_item_image_2026_records.csv,"ЈУ Народна библиотека ,, Др Љубо Михић'' Љубиње | Ljubinje",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://sr-rs.facebook.com/people/%D0%88%D0%A3-%D0%9D%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%B0-%D0%B1%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0-%D0%94%D1%80-%D0%89%D1%83%D0%B1%D0%BE-%D0%9C%D0%B8%D1%85%D0%B8%D1%9B-%D0%89%D1%83%D0%B1%D0%B8%D1%9A%D0%B5/100069820601928/
NMIIC2026R0011,capture_batch_nonmainstream_item_image_2026_records.csv,Biblioteka Vuk Karadžić Modriča,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/people/Biblioteka-Vuk-Karad%C5%BEi%C4%87-Modri%C4%8Da/100054402524382/?sk=about
NMIIC2026R0012,capture_batch_nonmainstream_item_image_2026_records.csv,HTU - Ho Technical University,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://htu.edu.gh/
NMIIC2026R0013,capture_batch_nonmainstream_item_image_2026_records.csv,Cafesjian Center for the Arts – Cafesjian Center for the Arts,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://cmf.am/en
NMIIC2026R0014,capture_batch_nonmainstream_item_image_2026_records.csv,Narodna biblioteka Gacko | Gacko,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://sr-rs.facebook.com/narodnabibliotekagacko
NMIIC2026R0015,capture_batch_nonmainstream_item_image_2026_records.csv,"Museo Historico ""Aníbal Bergallo""",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/people/Museo-Historico-An%C3%ADbal-Bergallo/100057236568572/
NMIIC2026R0016,capture_batch_nonmainstream_item_image_2026_records.csv,"Museo Regional ""Aníbal Cambas"" | Posadas",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museoacambas/
NMIIC2026R0017,capture_batch_nonmainstream_item_image_2026_records.csv,Biblioteca Central y Centro de Documentación Perito Francisco P. Moreno | Argentina.gob.ar,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.argentina.gob.ar/parquesnacionales/biblioteca
NMIIC2026R0018,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Regional Palacio Arruabarrena | Concordia,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/people/Museo-Regional-Palacio-Arruabarrena/100071003670660/
NMIIC2026R0019,capture_batch_nonmainstream_item_image_2026_records.csv,Начало : ПКСХП “Св. Александър Невски“,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.cathedral.bg/
NMIIC2026R0020,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Paleontológico Bariloche | San Carlos de Bariloche,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museopalentologico/
NMIIC2026R0021,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Casa Carnacini | Villa Ballester,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/casacarnacini/
NMIIC2026R0022,capture_batch_nonmainstream_item_image_2026_records.csv,აბრეშუმის სახელმწიფო მუზეუმი,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,http://www.silkmuseum.ge/
NMIIC2026R0023,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Castro Barros | Chuquis,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museochuquis/
NMIIC2026R0024,capture_batch_nonmainstream_item_image_2026_records.csv,Museo De Arte Contemporáneo | Santa Fe,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museo.d.contemporaneo/
NMIIC2026R0025,capture_batch_nonmainstream_item_image_2026_records.csv,"FIMNT - Museum, Falkland Islands, Social History",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://falklands-museum.com/
NMIIC2026R0026,capture_batch_nonmainstream_item_image_2026_records.csv,"Museo Musical de La Plata ""Dr. Emilio Azzarini"" | La Plata",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museoazzarini/
NMIIC2026R0027,capture_batch_nonmainstream_item_image_2026_records.csv,Complexul Național Muzeal ASTRA | Muzeul ASTRA,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://muzeulastra.ro/
NMIIC2026R0028,capture_batch_nonmainstream_item_image_2026_records.csv,Estación Hidrobiológica de Puerto Quequén | Puerto de Quequén,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/people/Estaci%C3%B3n-Hidrobiol%C3%B3gica-de-Puerto-Quequ%C3%A9n/100063728026667/
NMIIC2026R0029,capture_batch_nonmainstream_item_image_2026_records.csv,Museo y Archivo Histórico - Gobierno de Junín | Junín,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/archivohistoricojunin
NMIIC2026R0030,capture_batch_nonmainstream_item_image_2026_records.csv,Museo del Desembarco | Puerto Madryn,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museo.deldesembarco/
NMIIC2026R0031,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Bellas Artes Laureano Brizuela | San Fernando del Valle de Catamarca,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museobellasartes.brizuela/
NMIIC2026R0032,capture_batch_nonmainstream_item_image_2026_records.csv,Museo de los Asentamientos | Federación,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/MuseoDeLosAsentamientos
NMIIC2026R0033,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Municipal de Ciencias Naturales Pachamama Partido de Mar Chiquita,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/people/Museo-Municipal-de-Ciencias-Naturales-Pachamama-Partido-de-Mar-Chiquita/100064391723136/
NMIIC2026R0034,capture_batch_nonmainstream_item_image_2026_records.csv,Museo del Títere Tibi (@museotibi) • Fotos y videos de Instagram,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.instagram.com/museotibi/?hl=es
NMIIC2026R0035,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Hippie | San Marcos Sierra,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/people/Museo-Hippie/100063589596467/
NMIIC2026R0036,capture_batch_nonmainstream_item_image_2026_records.csv,"museo_franklin_rawson Official: Instagram, Facebook | Linktree Facebook YouTube Instagram Email Pre-inscripciones Talleres 2026 PREMIO FRANKLIN RAWSON 2025 | Bases y Condiciones...",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://linktr.ee/museo_franklin_rawson
NMIIC2026R0037,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Palacio Dionisi | Córdoba,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/MuseoDionisi/
NMIIC2026R0038,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Nacional del Petróleo | Comodoro Rivadavia,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museonacional.delpetroleo.9/
NMIIC2026R0039,capture_batch_nonmainstream_item_image_2026_records.csv,"Museo de Artes Plásticas ""Pompeo Boggio"" | Chivilcoy",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/PompeoBoggio/
NMIIC2026R0040,capture_batch_nonmainstream_item_image_2026_records.csv,"Casa Museo ""Medardo Pantoja"" | Tilcara",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/people/Casa-Museo-Medardo-Pantoja/100063724893275/
NMIIC2026R0041,capture_batch_nonmainstream_item_image_2026_records.csv,"Museo de Farmacobotánica ""Juan A. Domínguez"" | Buenos Aires",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museofarmacobotanica/
NMIIC2026R0042,capture_batch_nonmainstream_item_image_2026_records.csv,Centro de Historieta y Humor Gráfico Argentinos - Biblioteca Nacional,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.bn.gov.ar/culturalia/centros/historieta
NMIIC2026R0043,capture_batch_nonmainstream_item_image_2026_records.csv,Museo San Alberto | Córdoba,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museo.sanalberto/
NMIIC2026R0044,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Provincial de Bellas Artes Timoteo Navarro | San Miguel de Tucumán,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museotimoteonavarro/
NMIIC2026R0045,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Regional Pueblo de Luis | Trelew,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/museoregionalpueblodeluis
NMIIC2026R0046,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Fotografico Simik | Buenos Aires,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/MuseoSimik/
NMIIC2026R0047,capture_batch_nonmainstream_item_image_2026_records.csv,"German Guzman Campos (@Bibliosanantonio) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/Bibliosanantonio/?fref=ts
NMIIC2026R0048,capture_batch_nonmainstream_item_image_2026_records.csv,UNA | Museo de Calcos y Escultura Comparada,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://museodelacarcova.una.edu.ar/
NMIIC2026R0049,capture_batch_nonmainstream_item_image_2026_records.csv,"Senderos del Saber (@senderosdel.saber.5) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/senderosdel.saber.5?fref=
NMIIC2026R0050,capture_batch_nonmainstream_item_image_2026_records.csv,"Bibliotecaprado Matachin (@bibliotecaprado.matachin) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/bibliotecaprado.matachin?_rdc=1&_rdr
NMIIC2026R0051,capture_batch_nonmainstream_item_image_2026_records.csv,Biblioteca Pública Municipal Raúl Rodríguez Perilla | Macanal,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/BibliotecaPublicaMacanal/
NMIIC2026R0052,capture_batch_nonmainstream_item_image_2026_records.csv,"Kim Brown (@kim.brown.73157203) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/kim.brown.73157203/
NMIIC2026R0053,capture_batch_nonmainstream_item_image_2026_records.csv,"Pedro Dionisio Narváez Miranda (@biblioteca.malambo) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://es-la.facebook.com/biblioteca.malambo
NMIIC2026R0054,capture_batch_nonmainstream_item_image_2026_records.csv,БГБ - БИБЛИОТЕКА ГРАДА БЕОГРАДА,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://bgb.rs/
NMIIC2026R0055,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Universitario de Arte - Secretaría de Extensión,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.uncuyo.edu.ar/extension/museo-universitario-de-arte
NMIIC2026R0056,capture_batch_nonmainstream_item_image_2026_records.csv,"Biblio Ponedera (@matilde.ponedera.7) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/matilde.ponedera.7
NMIIC2026R0057,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Nacional de Etnografía y Folkore,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,http://www.musef.gob.bo/
NMIIC2026R0058,capture_batch_nonmainstream_item_image_2026_records.csv,BibliotecaDistrital Riohacha,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/emmanuel.pichon.5836
NMIIC2026R0059,capture_batch_nonmainstream_item_image_2026_records.csv,"Biblioteca Mpal Rio de Oro (@biblioteca.riodeoro) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/biblioteca.riodeoro
NMIIC2026R0060,capture_batch_nonmainstream_item_image_2026_records.csv,Sabanas De San Ángel,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/bpmsabanasde.sanangel
NMIIC2026R0061,capture_batch_nonmainstream_item_image_2026_records.csv,"Biblioteca Munipal De San Pelayo (@damaris.romero.52831) • Facebook, Connect with friends",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/damaris.romero.52831
NMIIC2026R0062,capture_batch_nonmainstream_item_image_2026_records.csv,Biblioteca Santuario,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/biblioteca.santuario?fref
NMIIC2026R0063,capture_batch_nonmainstream_item_image_2026_records.csv,Biblioteca Pública Municipal de Turbaco | Turbaco,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/bibliotecaurbaco2021?_rdc=1&_rdr
NMIIC2026R0064,capture_batch_nonmainstream_item_image_2026_records.csv,Biblioteca Pública Municipal de San Zenón,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/Biblioteca2020/
NMIIC2026R0065,capture_batch_nonmainstream_item_image_2026_records.csv,"Museo La Tertulia Official: Instagram, Facebook | Linktree Inscripción a: Cine para conversar | Conexión maestro inscripción talleres Bajo el samán Convocatoria Museo+Escuela...",2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://linktr.ee/museolatertulia
NMIIC2026R0066,capture_batch_nonmainstream_item_image_2026_records.csv,Museo de Ciencias Naturales La Salle Costa Rica,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.museolasalle.ed.cr
NMIIC2026R0067,capture_batch_nonmainstream_item_image_2026_records.csv,Museo Comunitario Guainia,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/people/Museo-Comunitario-Guainia/pfbid02VCDZenWq1uxHxJPqZpgnRAtWHHKoA4VAH5dJTXgvBiYMpJo87UB729A7b7MpKsfAl/
NMIIC2026R0068,capture_batch_nonmainstream_item_image_2026_records.csv,Alcaldía de La Primavera Vichada,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/AlcaldiaDeLaPrimavera/?mib
NMIIC2026R0069,capture_batch_nonmainstream_item_image_2026_records.csv,Daftar dan Login Situs Pkv Games Gampang Menang Resmi Terpercaya,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://museocarlosmerida.org/
NMIIC2026R0070,capture_batch_nonmainstream_item_image_2026_records.csv,CCE/G | Biblioteca,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,http://cceguatemala.org/archivos/servicios/biblioteca
NMIIC2026R0071,capture_batch_nonmainstream_item_image_2026_records.csv,Biblioteca Nacional de Cuba José Martí,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://bnjm.cu/
NMIIC2026R0072,capture_batch_nonmainstream_item_image_2026_records.csv,Museo de Arqueología Josefina Ramos de Cox | Instituto Riva-Agüero – PUCPInstituto Riva-Agüero – PUCP redes redes,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://ira.pucp.edu.pe/museo-de-arqueologia-josefina-ramos-de-cox/
NMIIC2026R0073,capture_batch_nonmainstream_item_image_2026_records.csv,MuseoElCastillo.com - Culture Domains for Sale - Buy Premium Arts & Heritage Domain Names | Domain for Sale. Call 888-694-6735. Discover Card logo,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://museoelcastillo.com/
NMIIC2026R0074,capture_batch_nonmainstream_item_image_2026_records.csv,Inicio | Museo Judío Perú,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://mjp.org.pe/
NMIIC2026R0075,capture_batch_nonmainstream_item_image_2026_records.csv,Universidad del Magdalena,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.unimagdalena.edu.co/
NMIIC2026R0076,capture_batch_nonmainstream_item_image_2026_records.csv,@fotoleonbocono on Tumblr,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.tumblr.com/fotoleonbocono
NMIIC2026R0077,capture_batch_nonmainstream_item_image_2026_records.csv,متحف القرارة الثقافي Al Qarara Cultural Museum,2026,object_year_metrics,Span/profile/source-page/access-year row should not count as object-year evidence.,source_review_or_appendix_after_item_date_resolution,https://www.facebook.com/museum.qarara/about?locale=ar_AR
