capture_id,source_id,source_name,source_identifier,source_record_url,source_title,macro_region,country_or_region,image_presence_code,image_url_detected,quality_score,design_signal_score,design_signal_terms,authority_score,authority_tier,authority_terms,text_evidence_chars,risk_flags,surface_readiness,recommended_action,rights_boundary
NMIIC2026R0492,NMSS2026R0610,Modzi Arts,Q117790870,https://www.modziarts.com/,Root,Africa,Zambia,IMG02,https://www.modziarts.com/uploads/7/3/3/2/73326445/10_orig.png,5,0,,2,cultural_center,cultural center,447,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0495,NMSS2026R0562,Central Public Library Cape Town,Q18110918,https://www.capetown.gov.za/Family%20and%20home/See-all-city-facilities/Our-service-facilities/Libraries/Central%20Public%20Library,Central Public Library Cape Town,Africa,South Africa,IMG02,https://resource.capetown.gov.za/cityassets/PublishingImages/200x200px_fb_share.jpg,6,0,,2,library,library,635,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0497,NMSS2026R0679,Budilnik - 1898,Q116688736,https://budilnik1898-rakitovo.com/,Образцово народно читалище - ОНЧ Будилник 1898г. - Ракитово,Eastern Europe,Caucasus,IMG02,https://budilnik1898-rakitovo.com/images/fp-image.jpg,4,0,,2,library,library,635,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0498,NMSS2026R0142,Biblioteca y Centro Multimedia. Facultad de Ciencias Veterinarias. Universidad de Buenos Aires,Q83869756,http://www.fvet.uba.ar/biblioteca,Facultad de Ciencias Veterinarias,Latin America,Caribbean,IMG02,http://www.fvet.uba.ar/sites/default/files/preview.jpg,4,0,,2,library,library,734,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0499,NMSS2026R0193,Casal de Catalunya,Q5755704,https://casaldecatalunya.mobirisesite.com/html.html,Casal de Catalunya,Southeast Asia,Malaysia,IMG02,https://r.mobirisesite.com/351629/assets/images/html-meta.jpg,6,0,,2,cultural_center,cultural center,564,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0500,NMSS2026R0208,Centro Cultural de la Cooperación,Q5761183,https://www.centrocultural.coop/,Centro Cultural de la Cooperación,Latin America,Caribbean,IMG02,http://www.centrocultural.coop/sites/www.centrocultural.coop/files/destacados/ccc.jpg,4,0,,2,cultural_center,cultural center,668,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0502,NMSS2026R0469,Biblioteca Pública Municipal Dr. HermesDuarte Arias- Municipio de Vetas,Q139948788,https://www.vetas-santander.gov.co/,http://vetassantander.micolombiadigital.gov.co/administrador/,Latin America,Caribbean,IMG02,https://www.vetas-santander.gov.co/sites/vetassantander/content/files/000892/44582_banner-redes-vetas-copia_1200x627.png,4,0,,2,library,library,730,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0503,NMSS2026R0465,Biblioteca Pública Municipal Donaldo Ortiz Sierra,Q139948794,https://www.macaravita-santander.gov.co/,Municipio de Macaravita,MENA,Yemen,IMG02,https://www.macaravita-santander.gov.co/sites/macaravitasantander/content/files/000511/25530_macaravita-santander_1200x627.jpg,6,0,,2,library,library,619,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0504,NMSS2026R0461,Biblioteca Pública Municipal Domingo Sabio,Q139948805,https://www.elguacamayo-santander.gov.co/,Alcaldía Municipal de El Guacamayo en Santander,Latin America,Caribbean,IMG02,https://www.elguacamayo-santander.gov.co/sites/elguacamayosantander/content/files/000592/29595_bandera__2_removebgpreview-3_1200x627.png,4,0,,2,library,library,657,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0505,NMSS2026R0472,Biblioteca Pública Municipal Eduardo Cote Lamus,Q139948734,https://www.toledo-nortedesantander.gov.co/,Alcaldía de Toledo Norte de Santander,Africa,Morocco,IMG02,https://www.toledo-nortedesantander.gov.co/sites/toledonortedesantander/content/files/000001/1_alcaldia_1200x800.png,6,0,,2,library,library,639,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0506,NMSS2026R0483,Biblioteca Pública Municipal Eladio Segundo Sarmiento Garavito,Q139936491,https://www.cachira-nortedesantander.gov.co/,Alcaldía de Cáchira de Norte de Santander,Latin America,Caribbean,IMG02,https://www.cachira-nortedesantander.gov.co/sites/cachiranortedesantander/content/files/000565/28245_banner_1200x627.jpeg,4,0,,2,library,library,682,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0507,NMSS2026R0491,Biblioteca Pública Municipal Ezequiel Oviedo Nieto,Q139936132,https://www.taraira-vaupes.gov.co/,Alcaldía de Taraira,MENA,United Arab Emirates,IMG02,https://www.taraira-vaupes.gov.co/sites/tarairavaupes/content/files/001104/55154_diseno-sin-tituloconvertidoa600x315_1200x627.jpeg,6,0,,2,library,library,582,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0508,NMSS2026R0489,Biblioteca Pública Municipal Eulises Rivera,Q139936188,https://www.nechi-antioquia.gov.co/,Alcaldía de Nechí Antioquia,Latin America,Caribbean,IMG02,https://www.nechi-antioquia.gov.co/sites/nechiantioquia/content/files/000001/17_oie_1818293tdiofmzq_1200x627.png,4,0,,2,library,library,593,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0509,NMSS2026R0495,Biblioteca Pública Municipal Fernando Díaz Herazo De Galeras,Q139935332,https://www.sucre.gov.co/,Departamento de Sucre - Gobernación de Sucre,Latin America,Caribbean,IMG02,https://www.sucre.gov.co/sites/sucre/content/files/003712/185583_gob-3_1200x627.jpg,4,0,,2,library,library,666,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0510,NMSS2026R0497,Biblioteca Pública Municipal Fernando Enrique Mancilla Silva,Q139935311,https://www.ocamonte-santander.gov.co/,Alcaldía Municipal de Ocamonte en Santander,Latin America,Caribbean,IMG02,https://www.ocamonte-santander.gov.co/sites/ocamontesantander/content/files/000021/1014_600-x-315-px_1200x627.png,4,0,,2,library,library,678,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0511,NMSS2026R0479,Biblioteca Pública Municipal Francisco Antonio Gómez García,Q139935205,https://www.lacumbre-valle.gov.co/,Alcaldía Municipal de La Cumbre - Valle Del Cauca,Latin America,Caribbean,IMG02,https://www.lacumbre-valle.gov.co/sites/lacumbrevalledelcauca/content/files/000446/22289_banneralcaldia_1200x627.png,4,0,,2,library,library,706,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0512,NMSS2026R0483,Biblioteca Pública Municipal Gabriel García Marquez,Q139922398,https://www.chalan-sucre.gov.co/,Alcaldía Municipal de Chalán - Sucre,Latin America,Caribbean,IMG02,https://www.chalan-sucre.gov.co/sites/chalansucre/content/files/000021/1009_chalansucre_1_1200x627.jpg,4,0,,2,library,library,798,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0513,NMSS2026R0543,Biblioteca Pública Municipal Helcías Martán Góngora,Q139918160,https://www.guapi-cauca.gov.co/,Alcaldía Municipal de Guapi Cauca,Latin America,Caribbean,IMG02,https://www.guapi-cauca.gov.co/sites/alcaldiaguapicauca/content/files/000001/1_alcaldia_1200x800.png,4,0,,2,library,library,623,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0514,NMSS2026R0542,Biblioteca Pública Municipal Guillermo Salamanca Pacheco,Q139918636,https://www.tenza-boyaca.gov.co/,"Alcaldía Municipal de Tenza, Boyacá",Latin America,Caribbean,IMG02,https://www.tenza-boyaca.gov.co/sites/tenzaboyaca/content/files/000367/18331_complent-img_1200x627.png,4,0,,2,library,library,793,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0515,NMSS2026R0556,Biblioteca Pública Municipal José Félix Yela Mejía,Q136089731,http://www.providencia-narino.gov.co/,Alcaldía Municipal de Providencia-Nariño,Latin America,Caribbean,IMG02,http://www.providencia-narino.gov.co/sites/providencianarino/content/files/000001/1_alcaldia_1200x800.png,4,0,,2,library,library,648,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0516,NMSS2026R0540,Biblioteca Pública Municipal Gilma Castellanos,Q139918973,https://www.cimitarra-santander.gov.co/,ALCALDÍA MUNICIPAL DE CIMITARRA SANTANDER,Latin America,Caribbean,IMG02,https://www.cimitarra-santander.gov.co/sites/cimitarrasantander/content/files/000191/9504_banner-cimitarra_1200x627.jpg,4,0,,2,library,library,645,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0517,NMSS2026R0555,Biblioteca Pública Municipal José Francisco Rojas Guerra,Q139885202,https://www.buenavista-cordoba.gov.co/,Alcaldía Municipal de Buenavista en Córdoba,Latin America,Caribbean,IMG02,https://www.buenavista-cordoba.gov.co/sites/buenavistacordoba/content/files/000001/26_escudo-5_1200x627.jpg,4,0,,2,library,library,1319,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0518,NMSS2026R0552,Biblioteca Pública Municipal José Concepción Machado Ruiz,Q139889231,https://www.curumani-cesar.gov.co/,Alcaldía Municipal de Curumaní - Cesar,Latin America,Caribbean,IMG02,https://www.curumani-cesar.gov.co/sites/curumanicesar/content/files/001044/52183_1111-474329_1200x627.png,4,0,,2,library,library,643,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0519,NMSS2026R0541,Biblioteca Pública Municipal Gregorio Gutiérrez Gónzalez,Q139918768,http://www.laceja-antioquia.gov.co,Sede electrónica Alcaldia de la Ceja,Latin America,Caribbean,IMG02,https://laceja-antioquia.gov.co/portal_tributario/info/laceja_se/media//bloqueheader4384.png,4,0,,2,library,library,717,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0520,NMSS2026R0558,Biblioteca Pública Municipal José Lorenzo Celedon Benjumea,Q139884946,https://www.urumita-guajira.gov.co/,Alcaldía de Urumita,Latin America,Caribbean,IMG02,https://www.urumita-guajira.gov.co/sites/urumitaguajira/content/files/000001/1_alcaldia_1200x800.png,4,0,,2,library,library,599,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0521,NMSS2026R0559,Biblioteca Pública Municipal Juan Crisostomo de Echavarria,Q139865313,https://www.suaita-santander.gov.co/,Alcaldía Municipal de Suaita Santander,Latin America,Caribbean,IMG02,https://www.suaita-santander.gov.co/sites/suaitasantander/content/files/000001/23_imagenportalnuevo_1200x627.jpg,4,0,,2,library,library,657,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0522,NMSS2026R0557,Biblioteca Pública Municipal José Gustavo Pava Peña,Q139885059,https://www.sansebastiandebuenavista-magdalena.gov.co/,"Alcaldía Municipal de San Sebastián de Buenavista, Magdalena",Latin America,Caribbean,IMG02,https://www.sansebastiandebuenavista-magdalena.gov.co/sites/sansebastiandebuenavistamagdalena/content/files/000257/12809_82223431_2646741982107145_5311581888844922880_n_1200x627.jpg,4,0,,2,library,library,727,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0523,NMSS2026R0570,Biblioteca Pública Municipal Madre Laura Montoya Upegui,Q139850436,https://www.jerico-antioquia.gov.co/,Alcaldía Municipal de Jericó en Antioquia,Latin America,Caribbean,IMG02,https://www.jerico-antioquia.gov.co/sites/jericoantioquia/content/files/000713/35606_dji_0523_1200x627.jpg,4,0,,2,library,library,660,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0524,NMSS2026R0569,Biblioteca Pública Municipal Luruaco,Q139850460,https://www.luruaco-atlantico.gov.co/,Alcaldía Municipal de Luruaco Atlántico,Africa,South Africa,IMG02,https://www.luruaco-atlantico.gov.co/sites/luruacoatlantico/content/files/000252/12587_banderapagweb_1200x627.png,6,0,,2,library,library,617,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0525,NMSS2026R0562,Biblioteca Pública Municipal La Cacica María,Q139863620,https://www.cumaribo-vichada.gov.co/,Alcaldía de Cumaribo,Africa,South Africa,IMG02,https://www.cumaribo-vichada.gov.co/sites/cumaribovichada/content/files/000001/1_alcaldia_1200x800.png,6,0,,2,library,library,575,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0526,NMSS2026R0560,Biblioteca Pública Municipal Juan De Jesús Wilches,Q139865252,https://www.capitanejo-santander.gov.co/,Alcaldía Municipal de Capitanejo en Santander,Latin America,Caribbean,IMG02,https://www.capitanejo-santander.gov.co/sites/capitanejosantander/content/files/000508/25383_diseno-sin-titulo-29_1200x627.png,4,0,,2,library,library,666,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0527,NMSS2026R0567,Biblioteca Pública Municipal Luis José Barros Quintero,Q139850594,https://www.agustincodazzi-cesar.gov.co/,Alcaldia Municipal Agustin Codazzi Cesar,Latin America,Caribbean,IMG02,https://www.agustincodazzi-cesar.gov.co/sites/agustincesar/content/files/000979/48939_escudooriginal--600-x-315---2_1200x627.png,4,0,,2,library,library,659,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0528,NMSS2026R0566,Biblioteca Pública Municipal Luis Eduardo Paéz Courvel,Q139850794,https://www.ocana-nortedesantander.gov.co/,Alcaldía Municipal de Ocaña en Norte de Santander,Latin America,Caribbean,IMG02,https://www.ocana-nortedesantander.gov.co/sites/ocananortedesantander/content/files/000743/37143_1-714629_1200x627.png,4,0,,2,library,library,688,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0529,NMSS2026R0565,Biblioteca Pública Municipal Luis Carlos Loucurture Daza,Q139850963,https://www.villanueva-guajira.gov.co/,Alcaldía Municipal de Villanueva La Guajira,Latin America,Caribbean,IMG02,https://www.villanueva-guajira.gov.co/sites/villanuevalaguajira/content/files/000001/1_alcaldia_1200x800.png,4,0,,2,library,library,670,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0530,NMSS2026R0571,Biblioteca Pública Municipal Mamá Yeya,Q139850403,https://www.sucre-sucre.gov.co/,Alcaldía Municipal de Sucre en Sucre,Latin America,Caribbean,IMG02,https://www.sucre-sucre.gov.co/sites/sucresucre/content/files/000225/11201_sucre-lindo_1200x627.jpg,4,0,,2,library,library,606,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0531,NMSS2026R0580,Biblioteca Pública Municipal Monseñor Juan José Díaz Plata,Q139819391,https://www.tibu-nortedesantander.gov.co/,Alcaldía Municipal de Tibú en Norte de Santander,Latin America,Caribbean,IMG02,https://www.tibu-nortedesantander.gov.co/sites/tibunortedesantander/content/files/000558/27894_alc-dispositivos_1200x627.png,4,0,,2,library,library,692,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0532,NMSS2026R0576,Biblioteca Pública Municipal Miguel Ángel López Hernández,Q139833669,https://www.maicao-laguajira.gov.co/,Alcaldía Municipal de Maicao en La Guajira,Africa,South Africa,IMG02,https://www.maicao-laguajira.gov.co/sites/maicaolaguajira/content/files/000296/14792_fondo_1200x627.png,6,0,,2,library,library,667,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0533,NMSS2026R0579,Biblioteca Pública Municipal Monseñor José Joaquin Salcedo Guarin,Q139819429,https://www.busbanza-boyaca.gov.co/,Alcaldía Municipal de Busbanzá Boyacá,Latin America,Caribbean,IMG02,https://www.busbanza-boyaca.gov.co/sites/busbanzaboyaca/content/files/000041/2023_misaenhonorasantalucia_1200x627.jpg,4,0,,2,library,library,667,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0534,NMSS2026R0585,Biblioteca Pública Municipal Pedro Medina Avendaño,Q139806647,https://www.combita-boyaca.gov.co/,Alcaldía Municipal de Cómbita,Latin America,Caribbean,IMG02,https://www.combita-boyaca.gov.co/sites/combitaboyaca/content/files/000537/26817_portada_1200x627.jpg,4,0,,2,library,library,622,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0535,NMSS2026R0595,Biblioteca Pública Municipal San Cayetano,Q139796460,https://www.sancayetano-cundinamarca.gov.co/,Alcaldía Municipal de San Cayetano en Cundinamarca,Latin America,Caribbean,IMG02,https://www.sancayetano-cundinamarca.gov.co/sites/sancayetanocundinamarca/content/files/000329/16409_46526230_102763110757439_4492400371297157120_n_1200x627.jpg,4,0,,2,library,library,651,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0536,NMSS2026R0594,Biblioteca Pública Municipal Samuel Coneo Ayola,Q139796543,https://www.clemencia-bolivar.gov.co/,Alcaldía Municipal de Clemencia-Bolívar,Latin America,Caribbean,IMG02,https://www.clemencia-bolivar.gov.co/sites/clemenciabolivar/content/files/000903/45131_alcaldia_1200x627.jpg,4,0,,2,library,library,639,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0537,NMSS2026R0587,Biblioteca Pública Municipal Placido Hernández,Q139806457,https://www.viani-cundinamarca.gov.co/,Alcaldía Municipal de Vianí,Latin America,Caribbean,IMG02,https://www.viani-cundinamarca.gov.co/sites/vianicundinamarca/content/files/000654/32681_imagen-pagina_1200x627.png,4,0,,2,library,library,602,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0538,NMSS2026R0597,Biblioteca Pública Municipal Santa Ana,Q139785290,https://www.motavita-boyaca.gov.co/,Alcaldía Municipal de Motavita en Boyacá,Latin America,Caribbean,IMG02,https://www.motavita-boyaca.gov.co/sites/motavitaboyaca/content/files/000761/38035_dji_0007_1200x627.JPG,4,0,,2,library,library,622,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0539,NMSS2026R0593,Biblioteca Pública Municipal Salón Wilches,Q139782324,https://www.puertowilches-santander.gov.co/,Alcaldía Municipal de Puerto Wilches en Santander,Latin America,Caribbean,IMG02,https://www.puertowilches-santander.gov.co/sites/puertowilchessantander/content/files/000508/25388_marca-de-agua-2_1200x627.png,4,0,,2,library,library,665,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0540,NMSS2026R0590,Biblioteca Pública Municipal Rafael Antonio Ariza Ariza,Q139799441,https://www.jesusmaria-santander.gov.co/,Alcaldía de Jesús María en Santander,Latin America,Caribbean,IMG02,https://www.jesusmaria-santander.gov.co/sites/jesusmariasantander/content/files/000413/20601_escusos-unidos_1200x627.png,4,0,,2,library,library,649,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0541,NMSS2026R0606,Biblioteca Pública Municipal de Buesaco,Q136089297,https://www.buesaco-narino.gov.co/,Alcaldía Municipal de Buesaco en Nariño,Latin America,Caribbean,IMG02,https://www.buesaco-narino.gov.co/sites/buesaconarino/content/files/000716/35786_400-anos-escudo-solo_1200x627.png,4,0,,2,library,library,620,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0542,NMSS2026R0603,Biblioteca Pública Municipal Tiberio Venegas Pinzón,Q139766803,https://www.togui-boyaca.gov.co/,Alcaldía Municipal de Togüí en Boyacá,Latin America,Caribbean,IMG02,https://www.togui-boyaca.gov.co/sites/toguiboyaca/content/files/000001/33_600x315_1200x627.jpg,4,0,,2,library,library,636,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0543,NMSS2026R0604,Biblioteca Pública Municipal Tulio Manuel Castro Gil,Q139766457,https://www.tinjaca-boyaca.gov.co/,Alcaldía de Tinjacá en Boyacá,Latin America,Caribbean,IMG02,https://www.tinjaca-boyaca.gov.co/sites/tinjacaboyaca/content/files/000842/42099_portada-facebook-agosto_1200x627.png,4,0,,2,library,library,610,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0544,NMSS2026R0619,Biblioteca Pública Municipal de Paz De Rio,Q140043702,https://www.pazderio-boyaca.gov.co/,Alcaldía Municipal de Paz de Río en Boyacá,Latin America,Caribbean,IMG02,https://www.pazderio-boyaca.gov.co/sites/pazderioboyaca/content/files/000659/32921_paz-de-rio-en-marcha_1200x627.jpg,4,0,,2,library,library,636,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0545,NMSS2026R0608,Biblioteca Pública Municipal de La Salina,Q140053728,https://www.lasalina-casanare.gov.co/,Alcaldía Municipal de La Salina Casanare,Africa,Uganda,IMG02,https://www.lasalina-casanare.gov.co/sites/lasalinacasanare/content/files/001433/71634_diseno-sin-titulo-2_1200x627.png,6,0,,2,library,library,630,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0546,NMSS2026R0612,Biblioteca Pública Municipal de Manatí,Q140053203,https://www.manati-atlantico.gov.co/,"Alcaldía Municipal de Manatí, Atlántico",Latin America,Caribbean,IMG02,https://www.manati-atlantico.gov.co/sites/manatiatlantico/content/files/000339/16929_diseno-sin-titulo-2_1200x627.png,4,0,,2,library,library,620,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0547,NMSS2026R0615,Biblioteca Pública Municipal de Mutatá,Q140048304,https://www.mutata-antioquia.gov.co/,ALCALDIA DE MUTATÁ ANTIOQUIA,Africa,Zimbabwe,IMG02,https://www.mutata-antioquia.gov.co/sites/mutataantioquia/content/files/000001/1_alcaldia_1200x800.png,6,0,,2,library,library,587,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0548,NMSS2026R0621,Biblioteca Pública Municipal de Pisba Pilosísima,Q140043636,https://www.pisba-boyaca.gov.co/,Alcaldía de Pisba - Boyacá,Latin America,Caribbean,IMG02,https://www.pisba-boyaca.gov.co/sites/pisbaboyaca/content/files/001092/54573_1321202-207318_1200x627.png,4,0,,2,library,library,640,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0549,NMSS2026R0636,Biblioteca Pública Municipal de Samaca,Q140039033,https://www.samaca-boyaca.gov.co/,Alcaldía Municipal de Samacá / 2024 • 2027,Latin America,Caribbean,IMG02,https://www.samaca-boyaca.gov.co/sites/samacaboyaca/content/files/000921/46019_samaca_1200x627.png,4,0,,2,library,library,651,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
