suggestion_id,surface_id,source_record_id,suggestion_type,current_label,suggested_label,suggested_region_id,suggested_geo_id,confidence_level,evidence_type,auto_apply_eligible,requires_date_check,external_validation_status,wikidata_country_found,suggested_action,years_found,risk_flags,review_priority,evidence,title,source_file
RGE-SCORE-00442,SURF-CGS2026R1011,CGS2026R1011,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00443,SURF-CGS2026R1012,CGS2026R1012,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico), V","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 112, Ed. 1 Saturday, July 3, 1847 - DPLA - 6f80acb039fa7e99b32513476c25e2af (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00444,SURF-CGS2026R1013,CGS2026R1013,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 113, Ed. 1 Wednesday, July 7, 1847 - DPLA - 06db258e3cdfc043322f39243158531a (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 113, Ed. 1 Wednesday, July 7, 1847 - DPLA - 06db258e3cdfc043322f39243158531a (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00445,SURF-CGS2026R1014,CGS2026R1014,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 116, Ed. 1 Saturday, July 17, 1847 - DPLA - cad49ce6ec72d91b63e034eeef16245d (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 116, Ed. 1 Saturday, July 17, 1847 - DPLA - cad49ce6ec72d91b63e034eeef16245d (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00446,SURF-CGS2026R1015,CGS2026R1015,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 117, Ed. 1 Wednesday, July 21, 1847 - DPLA - 7f579439d43b65b439d9817508669051 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 117, Ed. 1 Wednesday, July 21, 1847 - DPLA - 7f579439d43b65b439d9817508669051 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00447,SURF-CGS2026R1016,CGS2026R1016,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00448,SURF-CGS2026R1017,CGS2026R1017,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 118, Ed. 1 Saturday, July 24, 1847 - DPLA - ac50acc6c1bb269077f590b61847b460 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00449,SURF-CGS2026R1018,CGS2026R1018,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 120, Ed. 1 Saturday, July 31, 1847 - DPLA - 56328eb7b50fdc50b64da719139a0755 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 120, Ed. 1 Saturday, July 31, 1847 - DPLA - 56328eb7b50fdc50b64da719139a0755 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00450,SURF-CGS2026R1019,CGS2026R1019,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 121, Ed. 1 Wednesday, August 4, 1847 - DPLA - 19a491a83a03cb8e690fa5dc7048f093 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 121, Ed. 1 Wednesday, August 4, 1847 - DPLA - 19a491a83a03cb8e690fa5dc7048f093 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00451,SURF-CGS2026R1020,CGS2026R1020,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00452,SURF-CGS2026R1021,CGS2026R1021,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico),","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 122, Ed. 1 Saturday, August 7, 1847 - DPLA - e5c46749551fb01f7179b30f99d861d9 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00453,SURF-CGS2026R1022,CGS2026R1022,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 123, Ed. 1 Wednesday, August 11, 1847 - DPLA - e18cbbed965ba73a3b3e9286d6a6e740 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 123, Ed. 1 Wednesday, August 11, 1847 - DPLA - e18cbbed965ba73a3b3e9286d6a6e740 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00454,SURF-CGS2026R1023,CGS2026R1023,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 126, Ed. 1 Saturday, August 21, 1847 - DPLA - 70a10c90ffb87c5f0825e58a90081859 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 126, Ed. 1 Saturday, August 21, 1847 - DPLA - 70a10c90ffb87c5f0825e58a90081859 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00455,SURF-CGS2026R1024,CGS2026R1024,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 127, Ed. 1 Wednesday, August 25, 1847 - DPLA - 94997d30442b73423e6d7134948bedc9 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 127, Ed. 1 Wednesday, August 25, 1847 - DPLA - 94997d30442b73423e6d7134948bedc9 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00456,SURF-CGS2026R1025,CGS2026R1025,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00457,SURF-CGS2026R1026,CGS2026R1026,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00458,SURF-CGS2026R1027,CGS2026R1027,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 128, Ed. 1 Saturday, August 28, 1847 - DPLA - 8209d5dd27442dd246bb6dcd07d42454 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00459,SURF-CGS2026R1028,CGS2026R1028,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 129, Ed. 1 Wednesday, September 1, 1847 - DPLA - 385f9ff2ae77e20d4fddd75ded543104 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 129, Ed. 1 Wednesday, September 1, 1847 - DPLA - 385f9ff2ae77e20d4fddd75ded543104 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00460,SURF-CGS2026R1029,CGS2026R1029,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 130, Ed. 1 Saturday, September 4, 1847 - DPLA - b0666ce4a129faafd83daab7b7827857 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Medi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 130, Ed. 1 Saturday, September 4, 1847 - DPLA - b0666ce4a129faafd83daab7b7827857 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00461,SURF-CGS2026R1030,CGS2026R1030,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00462,SURF-CGS2026R1031,CGS2026R1031,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00463,SURF-CGS2026R1032,CGS2026R1032,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 131, Ed. 1 Wednesday, September 8, 1847 - DPLA - 1120d4120a009775fb818be56bc30147 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00464,SURF-CGS2026R1033,CGS2026R1033,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00465,SURF-CGS2026R1034,CGS2026R1034,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 133, Ed. 1 Wednesday, September 15, 1847 - DPLA - 29f09ed3f152f3e072d7abf2840ec0e2 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00466,SURF-CGS2026R1035,CGS2026R1035,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00467,SURF-CGS2026R1036,CGS2026R1036,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 134, Ed. 1 Saturday, September 18, 1847 - DPLA - b52f48b8fb0e6873de260f13357f7984 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00468,SURF-CGS2026R1037,CGS2026R1037,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00469,SURF-CGS2026R1038,CGS2026R1038,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00470,SURF-CGS2026R1039,CGS2026R1039,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mex","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 135, Ed. 1 Wednesday, September 22, 1847 - DPLA - ca1a0176b999a3621103acedfde337eb (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00471,SURF-CGS2026R1040,CGS2026R1040,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00472,SURF-CGS2026R1041,CGS2026R1041,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 136, Ed. 1 Saturday, September 25, 1847 - DPLA - 59ad0c73b595eb1a70ae51c3e92c6cc5 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00473,SURF-CGS2026R1042,CGS2026R1042,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 138, Ed. 1 Saturday, October 2, 1847 - DPLA - 81e033bbad8082d916e514a077fe0152 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 138, Ed. 1 Saturday, October 2, 1847 - DPLA - 81e033bbad8082d916e514a077fe0152 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00474,SURF-CGS2026R1043,CGS2026R1043,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00475,SURF-CGS2026R1044,CGS2026R1044,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 139, Ed. 1 Wednesday, October 6, 1847 - DPLA - 2d8a00d174b581837cd7f3c4c93c17cc (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00476,SURF-CGS2026R1045,CGS2026R1045,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
