surface_id,capture_id,year,title,source_name,region,image_state,surface_type,publication_role,source_scope,source_reading_text_length,reading_text_length,compound_children,review_reason
SURF-CCT2026R01596,CCT2026R01596,1984,Bochnia - fotopolska.eu (286729).jpg,Wikimedia Commons file source / Bochnia - fotopolska.eu (286729).jpg / page 22363414,Poland,IMG03,sheet,main_sheet,single_anchor_record,516,2521,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04358,CCT2026R04358,1984,Bolbopsittacus lunulatus 1984 stamp of the Philippines.jpg,Wikimedia Commons file source / Bolbopsittacus lunulatus 1984 stamp of the Philippines.jpg / page 49656559,Philippines,IMG03,sheet,main_sheet,single_anchor_record,344,2934,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04359,CCT2026R04359,1984,Cacatua haematuropygia 1984 stamp of the Philippines.jpg,Wikimedia Commons file source / Cacatua haematuropygia 1984 stamp of the Philippines.jpg / page 49656521,Philippines,IMG03,sheet,main_sheet,single_anchor_record,370,3049,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0015,CCR2026R0015,1984,"Catherine Oxenberg ""Dynasty"" (1984 ABC press photo).jpg","Wikimedia Commons file source / Catherine Oxenberg ""Dynasty"" (1984 ABC press photo).jpg / page 165570901",Mexico,IMG03,sheet,main_sheet,single_anchor_record,492,2377,0,single_anchor_no_subsheet_relation
SURF-CRB2026V3R00135,CRB2026V3R00135,1984,Commemorating poster of Dariush Goudarzikia.jpg,Wikimedia Commons file source / Commemorating poster of Dariush Goudarzikia.jpg / page 125894495,Iran,IMG03,sheet,main_sheet,single_anchor_record,127,2417,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0016,CCR2026R0016,1984,"Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 01 (cropped).jpg","Wikimedia Commons file source / Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 01 (cropped).jpg / page 183801953",Mexico,IMG03,sheet,main_sheet,single_anchor_record,369,2285,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0017,CCR2026R0017,1984,"Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 01.jpg","Wikimedia Commons file source / Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 01.jpg / page 183640506",Mexico,IMG03,sheet,main_sheet,single_anchor_record,359,2283,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0018,CCR2026R0018,1984,"Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 02.jpg","Wikimedia Commons file source / Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 02.jpg / page 183640905",Mexico,IMG03,sheet,main_sheet,single_anchor_record,359,2282,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0019,CCR2026R0019,1984,"Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 03.jpg","Wikimedia Commons file source / Dack Rambo ""Paper Dolls"" (1984 ABC press photo) 03.jpg / page 183640967",Mexico,IMG03,sheet,main_sheet,single_anchor_record,359,2280,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0626,CRB2026V2R0626,1984,"Detail, Tibetan Buddhism in Nepal, 12th-century painting on book cover, - MET 1984 479 1a F (cropped).jpg","Wikimedia Commons file source / Detail, Tibetan Buddhism in Nepal, 12th-century painting on book cover, - MET 1984 479 1a F (cropped).jpg / page 88142517",Nepal,IMG03,sheet,main_sheet,single_anchor_record,437,2325,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3599,CRG2026R3599,1984,Funeral service leaflet of Dariush Goudarzikia.jpg,Wikimedia Commons file source / Funeral service leaflet of Dariush Goudarzikia.jpg / page 125894494,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,130,2366,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03057,CAW2026R03057,1984,Golden Kiwi - Father's Day draw 1984.jpg,Wikimedia Commons file source / Golden Kiwi - Father's Day draw 1984.jpg / page 136999885,Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,854,2499,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04360,CCT2026R04360,1984,Loriculus philippensis 1984 stamp of the Philippines.jpg,Wikimedia Commons file source / Loriculus philippensis 1984 stamp of the Philippines.jpg / page 49656699,Philippines,IMG03,sheet,main_sheet,single_anchor_record,130,2486,0,single_anchor_no_subsheet_relation
SURF-GSU2026R034,GSU2026R034,1984,"MCCL Newsletter, 1984-08",Georgia State University Library Digital Collections / CONTENTdm,United States,IMG02,sheet,main_sheet,single_anchor_record,151,2265,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03058,CAW2026R03058,1984,MET 1984 479 1a F.jpg,Wikimedia Commons file source / MET 1984 479 1a F.jpg / page 57371019,Nepal,IMG03,sheet,main_sheet,single_anchor_record,353,2203,0,single_anchor_no_subsheet_relation
SURF-GAPIT2026R033,GAPIT2026R033,1984,NAIDOC 1984 Poster,NAIDOC Poster Gallery,Australia / Indigenous,IMG02,sheet,main_sheet,single_anchor_record,407,2201,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00837,CCE2026R00837,1984,New Zealand 1984 variable value stamp 00.35 Mi 1.jpg,Wikimedia Commons file source / New Zealand 1984 variable value stamp 00.35 Mi 1.jpg / page 98147075,Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,418,2536,0,single_anchor_no_subsheet_relation
SURF-LPC2026R008,LPC2026R008,1984,"Poster, ""We begin bombing in five minutes""",Te Papa Collections Online,Aotearoa New Zealand,IMG00,sheet,main_sheet,single_anchor_record,1565,2814,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04361,CCT2026R04361,1984,Prioniturus montanus 1984 stamp of the Philippines.jpg,Wikimedia Commons file source / Prioniturus montanus 1984 stamp of the Philippines.jpg / page 49656565,Philippines,IMG03,sheet,main_sheet,single_anchor_record,278,2748,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03056,CAW2026R03056,1984,Propaganda del Frente Amplio en 1984.jpg,Wikimedia Commons file source / Propaganda del Frente Amplio en 1984.jpg / page 145002952,Uruguay,IMG03,sheet,main_sheet,single_anchor_record,935,2552,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03051,CAW2026R03051,1984,"Queen – Radio Ga Ga (vinyl 7"" single, Barbados, 1984).jpg","Wikimedia Commons file source / Queen – Radio Ga Ga (vinyl 7"" single, Barbados, 1984).jpg / page 93627990",Latin America,IMG03,sheet,main_sheet,single_anchor_record,245,2206,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3600,CRG2026R3600,1984,Stamp of Albania - 1984 - Colnect 364168 - Student with Microscope Symbols for Sports and Education.jpeg,Wikimedia Commons file source / Stamp of Albania - 1984 - Colnect 364168 - Student with Microscope Symbols for Sports and Education.jpeg / page 98409060,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,538,3149,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03053,CAW2026R03053,1984,Stamp of Indonesia - 1984 - Colnect 256045 - Pole vault.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 256045 - Pole vault.jpeg / page 114746302,Latin America,IMG03,sheet,main_sheet,single_anchor_record,189,2697,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03054,CAW2026R03054,1984,Stamp of Indonesia - 1984 - Colnect 256048 - Gun shooting.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 256048 - Gun shooting.jpeg / page 114746450,Latin America,IMG03,sheet,main_sheet,single_anchor_record,193,2699,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03055,CAW2026R03055,1984,Stamp of Indonesia - 1984 - Colnect 256050 - Swimming.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 256050 - Swimming.jpeg / page 114746540,Latin America,IMG03,sheet,main_sheet,single_anchor_record,185,2542,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01295,CCT2026R01295,1984,Stamp of Indonesia - 1984 - Colnect 256066 - Lauterbach s Bowerbird Superb Bird of paradise.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 256066 - Lauterbach s Bowerbird Superb Bird of paradise.jpeg / page 114747316,Korean Peninsula,IMG03,sheet,main_sheet,single_anchor_record,479,3004,0,single_anchor_no_subsheet_relation
SURF-CRB2026V3R00232,CRB2026V3R00232,1984,Stamp of Indonesia - 1984 - Colnect 301123 - Numeral.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 301123 - Numeral.jpeg / page 114747452,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,161,2543,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04080,CCT2026R04080,1984,Stamp of Indonesia - 1984 - Colnect 301124 - Numeral.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 301124 - Numeral.jpeg / page 114747507,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,161,2536,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04081,CCT2026R04081,1984,Stamp of Indonesia - 1984 - Colnect 301125 - Numeral.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 301125 - Numeral.jpeg / page 114747552,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,161,2567,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04082,CCT2026R04082,1984,Stamp of Indonesia - 1984 - Colnect 301126 - Numeral.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1984 - Colnect 301126 - Numeral.jpeg / page 114747609,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,161,2551,0,single_anchor_no_subsheet_relation
SURF-DNZPOSTR029,DNZPOSTR029,1984,"Summer City poster, Asia Pacific Festival Kite Day",DigitalNZ,Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,110,1519,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04362,CCT2026R04362,1984,Tanygnathus megalorynchos 1984 stamp of the Philippines.jpg,Wikimedia Commons file source / Tanygnathus megalorynchos 1984 stamp of the Philippines.jpg / page 49655904,Philippines,IMG03,sheet,main_sheet,single_anchor_record,302,2787,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04363,CCT2026R04363,1984,Tanygnathus sumatranus 1984 stamp of the Philippines.jpg,Wikimedia Commons file source / Tanygnathus sumatranus 1984 stamp of the Philippines.jpg / page 49656683,Philippines,IMG03,sheet,main_sheet,single_anchor_record,171,2633,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0867,CGS2026R0867,1984,"Tenth Non-Aligned Summit, 500rp (1992).jpg","Wikimedia Commons file source / Tenth Non-Aligned Summit, 500rp (1992).jpg / page 44420482",Colombia,IMG03,sheet,main_sheet,single_anchor_record,585,2627,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0020,CCR2026R0020,1984,"Terry Farrell ""Paper Dolls"" (1984 ABC press photo) 01.jpg","Wikimedia Commons file source / Terry Farrell ""Paper Dolls"" (1984 ABC press photo) 01.jpg / page 183704482",Mexico,IMG03,sheet,main_sheet,single_anchor_record,372,2287,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0021,CCR2026R0021,1984,"Terry Farrell ""Paper Dolls"" (1984 ABC press photo) 02.jpg","Wikimedia Commons file source / Terry Farrell ""Paper Dolls"" (1984 ABC press photo) 02.jpg / page 183704483",Mexico,IMG03,sheet,main_sheet,single_anchor_record,372,2288,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0022,CCR2026R0022,1984,"Terry Farrell ""Paper Dolls"" (1984 ABC press photo) 03.jpg","Wikimedia Commons file source / Terry Farrell ""Paper Dolls"" (1984 ABC press photo) 03.jpg / page 183704484",Mexico,IMG03,sheet,main_sheet,single_anchor_record,372,2290,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0627,CRB2026V2R0627,1984,"Tibetan Buddhism in Nepal, 12th-century painting on book cover, - MET 1984 479 1a F (cropped).jpg","Wikimedia Commons file source / Tibetan Buddhism in Nepal, 12th-century painting on book cover, - MET 1984 479 1a F (cropped).jpg / page 88142496",Nepal,IMG03,sheet,main_sheet,single_anchor_record,429,2317,0,single_anchor_no_subsheet_relation
SURF-CCT2026R03883,CCT2026R03883,1984,Un1984flagseries20cscott425-428.jpg,Wikimedia Commons file source / Un1984flagseries20cscott425-428.jpg / page 40724177,Pakistan,IMG03,sheet,main_sheet,single_anchor_record,354,2225,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3601,CRG2026R3601,1984,برگ و باد (پوستر).jpg,Wikimedia Commons file source / برگ و باد (پوستر).jpg / page 157628631,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,86,1793,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3602,CRG2026R3602,1984,جنجال بزرگ (پوستر).jpg,Wikimedia Commons file source / جنجال بزرگ (پوستر).jpg / page 157767886,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,1786,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02776,CCT2026R02776,1984,دونده (پوستر ۲).jpg,Wikimedia Commons file source / دونده (پوستر ۲).jpg / page 156021040,Iran,IMG03,sheet,main_sheet,single_anchor_record,320,2404,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02777,CCT2026R02777,1984,دونده (پوستر).jpg,Wikimedia Commons file source / دونده (پوستر).jpg / page 156021059,Iran,IMG03,sheet,main_sheet,single_anchor_record,286,2425,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3603,CRG2026R3603,1984,شب‌شکن (پوستر ۱).jpg,Wikimedia Commons file source / شب‌شکن (پوستر ۱).jpg / page 158234763,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,85,1803,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3604,CRG2026R3604,1984,صاعقه (پوستر).jpg,Wikimedia Commons file source / صاعقه (پوستر).jpg / page 158235573,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,82,1804,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3605,CRG2026R3605,1984,طائل (پوستر ۱).jpg,Wikimedia Commons file source / طائل (پوستر ۱).jpg / page 158313314,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,83,1778,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3606,CRG2026R3606,1984,عقابها (پوستر).jpg,Wikimedia Commons file source / عقابها (پوستر).jpg / page 158313895,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,83,1766,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3607,CRG2026R3607,1984,مردی که زیاد میدانست (پوستر).jpg,Wikimedia Commons file source / مردی که زیاد میدانست (پوستر).jpg / page 158499747,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,97,1863,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3608,CRG2026R3608,1984,مزدوران (پوستر ۲).jpg,Wikimedia Commons file source / مزدوران (پوستر ۲).jpg / page 158500057,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,86,1824,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3609,CRG2026R3609,1984,پیراک (پوستر ۱-۳).jpg,Wikimedia Commons file source / پیراک (پوستر ۱-۳).jpg / page 157733236,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,86,1793,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3610,CRG2026R3610,1984,گنج (پوستر).jpg,Wikimedia Commons file source / گنج (پوستر).jpg / page 158396546,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,80,1778,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3611,CRG2026R3611,1984,گورکن (پوستر).jpg,Wikimedia Commons file source / گورکن (پوستر).jpg / page 158396558,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,82,1761,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3612,CRG2026R3612,1984,یک روز گرم (پوستر).jpg,Wikimedia Commons file source / یک روز گرم (پوستر).jpg / page 158512995,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,1798,0,single_anchor_no_subsheet_relation
SURF-GAPIT2026R035,GAPIT2026R035,1985,'When the earth is sick' poster,Te Papa Collections Online,Aotearoa New Zealand,IMG02,sheet,main_sheet,single_anchor_record,1263,2725,0,single_anchor_no_subsheet_relation
SURF-SBC1970R0020,SBC1970R0020,1985,85 Images by 8 L.A. Artists at Brockman Gallery,Los Angeles Public Library Tessa / CONTENTdm,Mexico,IMG02,sheet,main_sheet,single_anchor_record,1039,2796,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03063,CAW2026R03063,1985,Acuerdo Nacional Chile.jpg,Wikimedia Commons file source / Acuerdo Nacional Chile.jpg / page 62612845,Chile,IMG03,sheet,main_sheet,single_anchor_record,408,2426,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3613,CRG2026R3613,1985,Aki-Kaurismaki-1985.jpg,Wikimedia Commons file source / Aki-Kaurismaki-1985.jpg / page 76406777,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,822,3037,0,single_anchor_no_subsheet_relation
SURF-FGC2026R00009,FGC2026R00009,1985,Ali Said - Ministers of the Third Development Cabinet.jpg,Wikimedia Commons file source / Ali Said - Ministers of the Third Development Cabinet.jpg / page 116256232,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,347,2237,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03064,CAW2026R03064,1985,"BCN Chile-Era el único, y salio último!.jpg","Wikimedia Commons file source / BCN Chile-Era el único, y salio último!.jpg / page 94040383",Chile,IMG03,sheet,main_sheet,single_anchor_record,303,2223,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03068,CAW2026R03068,1985,Book of Mormon - Bislama.jpg,Wikimedia Commons file source / Book of Mormon - Bislama.jpg / page 90930322,Vanuatu,IMG03,sheet,main_sheet,single_anchor_record,468,2206,0,single_anchor_no_subsheet_relation
SURF-DNZPOSTR030,DNZPOSTR030,1985,Coalition Against The Tour poster,DigitalNZ,Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,440,1591,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03066,CAW2026R03066,1985,"Covers From a Bookbinding, between 1500 and 1550.jpg","Wikimedia Commons file source / Covers From a Bookbinding, between 1500 and 1550.jpg / page 140035829",Iran,IMG03,sheet,main_sheet,single_anchor_record,614,2415,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02778,CCT2026R02778,1985,Flight from the City movie poster.jpg,Wikimedia Commons file source / Flight from the City movie poster.jpg / page 89027806,Iran,IMG03,sheet,main_sheet,single_anchor_record,171,2058,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02779,CCT2026R02779,1985,Jafar Khan has Returned from Abroad movie poster.jpg,Wikimedia Commons file source / Jafar Khan has Returned from Abroad movie poster.jpg / page 89026658,Iran,IMG03,sheet,main_sheet,single_anchor_record,216,2163,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02780,CCT2026R02780,1985,Janjal-e Bozorg movie poster (v1).jpg,Wikimedia Commons file source / Janjal-e Bozorg movie poster (v1).jpg / page 89078997,Iran,IMG03,sheet,main_sheet,single_anchor_record,161,2065,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03069,CAW2026R03069,1985,KP1 Idham Chalid.jpg,Wikimedia Commons file source / KP1 Idham Chalid.jpg / page 119503169,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,310,2212,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03070,CAW2026R03070,1985,KP1 Muhammad Dahlan.jpg,Wikimedia Commons file source / KP1 Muhammad Dahlan.jpg / page 119843149,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,313,2227,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03071,CAW2026R03071,1985,KP1 Sarbini.jpg,Wikimedia Commons file source / KP1 Sarbini.jpg / page 119503249,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,305,2199,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03062,CAW2026R03062,1985,Loto 1.jpg,Wikimedia Commons file source / Loto 1.jpg / page 77855596,Brazil,IMG03,sheet,main_sheet,single_anchor_record,191,2536,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03072,CAW2026R03072,1985,Maraden Panggabean - Ministers of the Third Development Cabinet.jpg,Wikimedia Commons file source / Maraden Panggabean - Ministers of the Third Development Cabinet.jpg / page 115972483,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,357,2271,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00838,CCE2026R00838,1985,Matilda Magazine Bob Hawke Wine Cask Ad 1985.jpg,Wikimedia Commons file source / Matilda Magazine Bob Hawke Wine Cask Ad 1985.jpg / page 172975927,Australia / Indigenous,IMG03,sheet,main_sheet,single_anchor_record,1011,2584,0,single_anchor_no_subsheet_relation
SURF-CGS2026R1298,CGS2026R1298,1985,Mike Tyson waits in the ring against Sammy Scaff.png,Wikimedia Commons file source / Mike Tyson waits in the ring against Sammy Scaff.png / page 186225298,Mexico,IMG03,sheet,main_sheet,single_anchor_record,417,2244,0,single_anchor_no_subsheet_relation
SURF-CCR2026R0023,CCR2026R0023,1985,"Molly Ringwald and Zach Galligan ""Surviving"" (1985 ABC press photo).jpg","Wikimedia Commons file source / Molly Ringwald and Zach Galligan ""Surviving"" (1985 ABC press photo).jpg / page 149289789",Mexico,IMG03,sheet,main_sheet,single_anchor_record,349,2272,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0687,CRB2026V2R0687,1985,"Muuropschriften in verband met dood kraker in cel Amsterdam posters Van Thijn sc, Bestanddeelnr 933-4810.jpg","Wikimedia Commons file source / Muuropschriften in verband met dood kraker in cel Amsterdam posters Van Thijn sc, Bestanddeelnr 933-4810.jpg / page 66512592",Indonesia,IMG03,sheet,main_sheet,single_anchor_record,1223,2706,0,single_anchor_no_subsheet_relation
SURF-GAPIT2026R034,GAPIT2026R034,1985,NAIDOC 1985 Poster,NAIDOC Poster Gallery,Australia / Indigenous,IMG02,sheet,main_sheet,single_anchor_record,413,2179,0,single_anchor_no_subsheet_relation
SURF-DNZPOSTR035,DNZPOSTR035,1985,Nathalie Brown,DigitalNZ,Aotearoa New Zealand,IMG02,sheet,main_sheet,single_anchor_record,584,1918,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04443,CCT2026R04443,1985,Our Homes - 25th Years and Beyond (Singapore Stamps).png,Wikimedia Commons file source / Our Homes - 25th Years and Beyond (Singapore Stamps).png / page 85814269,Singapore,IMG03,sheet,main_sheet,single_anchor_record,428,2518,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03065,CAW2026R03065,1985,Panfleto Valdés Allende.jpg,Wikimedia Commons file source / Panfleto Valdés Allende.jpg / page 62612844,Chile,IMG03,sheet,main_sheet,single_anchor_record,405,2428,0,single_anchor_no_subsheet_relation
SURF-GAPIT2026R036,GAPIT2026R036,1985,"Poster, 'Herbs Aotearoa Dread Beat & Blood'",Te Papa Collections Online,Aotearoa New Zealand,IMG02,sheet,main_sheet,single_anchor_record,1241,2711,0,single_anchor_no_subsheet_relation
SURF-LPC2026R012,LPC2026R012,1985,"Poster, 'June 28 No Tour Friday'",Te Papa Collections Online,Aotearoa New Zealand,IMG02,sheet,main_sheet,single_anchor_record,1127,2589,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03073,CAW2026R03073,1985,Rachmat Saleh - Ministers of the Third Development Cabinet.jpg,Wikimedia Commons file source / Rachmat Saleh - Ministers of the Third Development Cabinet.jpg / page 116256252,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,352,2267,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0250,CGS2026R0250,1985,RevistaTenisMatch1985.jpg,Wikimedia Commons file source / RevistaTenisMatch1985.jpg / page 15305487,Argentina,IMG03,sheet,main_sheet,single_anchor_record,448,2618,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03074,CAW2026R03074,1985,Soewardjono Surjaningrat - Ministers of the Third Development Cabinet.jpg,Wikimedia Commons file source / Soewardjono Surjaningrat - Ministers of the Third Development Cabinet.jpg / page 116256175,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,363,2274,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3614,CRG2026R3614,1985,Stamp of Albania - 1985 - Colnect 364244 - Oranges.jpeg,Wikimedia Commons file source / Stamp of Albania - 1985 - Colnect 364244 - Oranges.jpeg / page 98409396,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,161,2461,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04083,CCT2026R04083,1985,Stamp of Indonesia - 1985 - Colnect 256070 - Indonesian Dutch Marine Expedition.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1985 - Colnect 256070 - Indonesian Dutch Marine Expedition.jpeg / page 114747970,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,242,2597,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3634,CRG2026R3634,1985,Stamp of Indonesia - 1985 - Colnect 256078 - United Nations Women s Decade.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1985 - Colnect 256078 - United Nations Women s Decade.jpeg / page 114748459,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,225,2630,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04084,CCT2026R04084,1985,Stamp of Indonesia - 1985 - Colnect 256089 - United Nations Organization.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1985 - Colnect 256089 - United Nations Organization.jpeg / page 114749137,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,221,2551,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04085,CCT2026R04085,1985,Stamp of Indonesia - 1985 - Colnect 256090 - United Nations Organization.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1985 - Colnect 256090 - United Nations Organization.jpeg / page 114749199,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,221,2582,0,single_anchor_no_subsheet_relation
SURF-CRB2026V3R00233,CRB2026V3R00233,1985,Stamp of Indonesia - 1985 - Colnect 256093 - Komodo Dragon Varanus komodoensis.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1985 - Colnect 256093 - Komodo Dragon Varanus komodoensis.jpeg / page 114749464,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,214,2665,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0241,CRB2026V2R0241,1985,Stamp of Indonesia - 1985 - Colnect 446084 - Teaching.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1985 - Colnect 446084 - Teaching.jpeg / page 114749543,Taiwan,IMG03,sheet,main_sheet,single_anchor_record,193,2528,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03060,CAW2026R03060,1985,Stamp of Indonesia - 1985 - Colnect 938729 - Five Year Development Plan.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1985 - Colnect 938729 - Five Year Development Plan.jpeg / page 114749599,Lithuania,IMG03,sheet,main_sheet,single_anchor_record,218,2659,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03067,CAW2026R03067,1985,Tatreez Orange.jpg,Wikimedia Commons file source / Tatreez Orange.jpg / page 156490062,Palestine / transnational,IMG03,sheet,main_sheet,single_anchor_record,292,2194,0,single_anchor_no_subsheet_relation
SURF-CCT2026R00770,CCT2026R00770,1985,Zimbabwe 1985 variable value stamp 00.01 Mi 1.jpg,Wikimedia Commons file source / Zimbabwe 1985 variable value stamp 00.01 Mi 1.jpg / page 98220922,Zimbabwe,IMG03,sheet,main_sheet,single_anchor_record,260,2201,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3615,CRG2026R3615,1985,آتش در زمستان (پوستر).jpg,Wikimedia Commons file source / آتش در زمستان (پوستر).jpg / page 164559910,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,90,1801,0,single_anchor_no_subsheet_relation
