capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date
ER1830R068,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,7974,https://www.artic.edu/artworks/7974,Invest in the Victory Liberty Loan,"L. A. Shafer (American, 1866-1940)
printed by W. F. Powers Co. Litho.",c. 1918,1918,1918,United States,poster; print; prints and drawing,Color lithograph on cream wove paper laid down on linen,Art Institute of Chicago,,,poster; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/965eac7d-008c-2812-7807-a91071de7bfd/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/965eac7d-008c-2812-7807-a91071de7bfd/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R069,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,7955,https://www.artic.edu/artworks/7955,Keep These Off the U.S.A.,"John Warner Norton
American, 1876-1934",1918,1918,1918,United States,poster; print; prints and drawing,Color lithograph on cream wove paper laid down on linen,Art Institute of Chicago,,,poster; propaganda; paper (fiber product); print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/7aeac16d-ac42-79f1-d49e-fb7b49193ae3/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/7aeac16d-ac42-79f1-d49e-fb7b49193ae3/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R070,ER03,early_region_public_print_search_records,SRC006,Library of Congress loc.gov API,https://www.loc.gov/pictures/search/?q=trade+card&fo=json&c=50,captured,2017670771,https://www.loc.gov/pictures/item/2017670771/,"A cobbler who doesn't wear shoes. This hole in the wall is a typical cobbler's shop at Skoplje, Serbia. His own shoeless feet wouldn't be considered a very good advertisement for his trade in America. But he has all the trade that he can take care of as leather is mighty scarce. He didn't mind because the American Red Cross brought several thousand pairs of shoes into the Balkans for distribution to the needy. He says, he realizes the soles will wear out sometime and that means more trade for him",,9 December 1919 [date received],1919,,,1 negative :,1 negative : glass ; 5 x 7 in.,anrc; diof; minload; pp,,"Title, date and notes from Red Cross caption card.; Photographer name or source of original from caption card or negative sleeve: ARC Paris Office.; Group title: Serbia.; On caption card: (11503); Used in: T.T.C. Journal. indef.; Gift; American National Red Cross 1944 and 1952.; General information about the American National Red Cross photograph collection is available at http://hdl.loc.gov/loc.pnp/pp.anrc; Temp note: Batch 11","{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=American%20Red%20Cross."", ""title"": ""American Red Cross.""}; {""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=Serbia--Skopjie."", ""title"": ""Serbia--Skopjie.""}",LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,IMG01,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,IMG01: LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,medium,true,Thumbnail candidate only; keep source return visible.,thumbnail_frame,https://tile.loc.gov/storage-services/service/pnp/anrc/04900/04903_150px.jpg,false,https://www.loc.gov/pictures/item/2017670771/,false,,data/capture_batch_early_region_1830_1930_raw/loc_search_trade-card.json,2026-05-30
ER1830R071,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,184018,https://www.artic.edu/artworks/184018,Art Institute by the Elevated Lines,"Willard Frederic Elms (American, 1900-1956)
printed by the National Printing and Engraving Company",c. 1924,1920,1929,United States,lithograph; prints and drawing; print; poster,"Color lithograph on three sheets of cream wove paper, laid down on fabric support",Art Institute of Chicago,,,lithograph; Chicago; paper (fiber product); prints and drawing; print; poster,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/82bdd399-6d47-5eb4-6897-58cf60795ba2/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/82bdd399-6d47-5eb4-6897-58cf60795ba2/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R072,ER02,early_region_design_museum_print_records,SRC005,V&A Collections API,https://api.vam.ac.uk/v2/objects/search?q=trade+card&page_size=50&page=1,captured,O698116,https://collections.vam.ac.uk/item/O698116/,,"Schmidt-Rottluff, Karl",1922,1922,,Berlin,Trade card,,V&A Collections,Trade card.,Drypoint,Trade cards; Prints; Black History; Ephemera,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02,V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,IMG02: V&A API exposes source-hosted IIIF/image service metadata; no local copy is permitted in this pass.,medium,true,Source-hosted viewer candidate; keep source return visible.,source_viewer_frame,"https://framemark.vam.ac.uk/collections/2011EU2718/full/!100,100/0/default.jpg",false,https://framemark.vam.ac.uk/collections/2011EU2718/,false,,data/capture_batch_early_region_1830_1930_raw/vam_search_trade-card.json,2026-05-30
ER1830R073,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,13935,https://www.artic.edu/artworks/13935,Ascot By Motor Bus,"F. Gregory Brown (English, 1887-1948)
printed by Waterlow and Sons Limited Lithographers
published by Underground Electric Railways Company of London Limited","April 22, 1922",1922,1922,England,poster; lithograph; print; prints and drawing,Color lithograph on cream wove paper,Art Institute of Chicago,,,poster; paper (fiber product); lithograph; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/29ab6108-3423-3eae-49f1-540da343368d/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/29ab6108-3423-3eae-49f1-540da343368d/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R074,ER04,early_region_open_museum_print_records,SRC022,Cleveland Museum Open Access API,https://openaccess-api.clevelandart.org/api/artworks/?q=advertisement&has_image=1&limit=50,captured,1995.4,https://clevelandart.org/art/1995.4,Merz 3 Portfolio:  Plate 1,"Kurt Schwitters (German, 1887–1948)",1923,1923,1923,"Germany, 20th century",Print,lithograph,PR - Lithograph,"Dada was a literary and art movement that began in Europe during World War I. It was characterized by cynicism, expressions of outrage at the conditions of the world, and rebellion against all established artistic conventions and traditional art forms. In 1919 Kurt Schwitters developed his own version of Dada named Merz which took the form of poetry, public recitals of nonsense, and collages. The verbal juxtapositions of unrelated words in his poems had a visual equivalent in compositions made up of bits of…",,,Cleveland Museum API share_license_status=CC0.,,Cleveland Museum API share_license_status=CC0.,IMG03,Cleveland Museum API share_license_status=CC0.,IMG03: Cleveland Museum API share_license_status=CC0.,high,true,Open image display candidate; keep source credit and source return visible.,open_image_frame,https://openaccess-cdn.clevelandart.org/1995.4/1995.4_web.jpg,false,https://openaccess-cdn.clevelandart.org/1995.4/1995.4_web.jpg,false,,data/capture_batch_early_region_1830_1930_raw/cleveland_search_trade-card.json,2026-05-30
ER1830R075,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,14941,https://www.artic.edu/artworks/14941,Rich repose of Autumn,"Walter E. Spradbery (English, 1889-1969)
printed by The Avenue Press Limited
published by Underground Electric Railways Company of London Limited",1924,1924,1924,England,poster; print; prints and drawing; lithograph,Color lithograph on cream wove paper,Art Institute of Chicago,,,poster; paper (fiber product); print; prints and drawing; lithograph,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/7698a777-d70d-3f1a-893c-caf62915a49e/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/7698a777-d70d-3f1a-893c-caf62915a49e/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R076,ER01,early_region_museum_poster_and_print_records,SRC020,Art Institute of Chicago API,https://api.artic.edu/api/v1/artworks/search?q=poster&fields=id%2Ctitle%2Cartist_display%2Cdate_display%2Cplace_of_origin%2Cmedium_display%2Cclassification_titles%2Capi_link%2Cimage_id%2Cthumbnail%2Cis_public_domain%2Cartist_id%2Cdate_start%2Cdate_end&page=1&limit=50,captured,3178,https://www.artic.edu/artworks/3178,The Centenary of the Omnibus,"Richard T. Cooper (English, 1884-1957)
printed by Sanders Phillips and Company Limited at The Baynard Press
published by Underground Electric Railways Company of London Limited","April 24, 1929",1929,1929,England,poster; lithograph; print; prints and drawing,Color lithograph on cream wove paper,Art Institute of Chicago,,,poster; paper (fiber product); lithograph; print; prints and drawing,"AIC image identifier exists, but search row does not report public-domain status.",,"AIC image identifier exists, but search row does not report public-domain status.",IMG00,"AIC image identifier exists, but search row does not report public-domain status.","IMG00: AIC image identifier exists, but search row does not report public-domain status.",high,true,Render empty image frame until item-level rights evidence upgrades it.,empty_rights_frame,"https://www.artic.edu/iiif/2/7d877be8-1b62-afbe-3f5e-b0f74d68335b/full/843,/0/default.jpg",false,"https://www.artic.edu/iiif/2/7d877be8-1b62-afbe-3f5e-b0f74d68335b/full/843,/0/default.jpg",false,,data/capture_batch_early_region_1830_1930_raw/aic_search_poster.json,2026-05-30
ER1830R077,ER03,early_region_public_print_search_records,SRC006,Library of Congress loc.gov API,https://www.loc.gov/pictures/search/?q=trade+card&fo=json&c=50,captured,2018750887,https://www.loc.gov/pictures/item/2018750887/,Schools. Trade card image,"Gottscho, Samuel H. (Samuel Herman), 1875-1971",photographed between 1930 and 1940?,1930,,,1 photographic print :,1 photographic print : gelatin silver.,ammem; diof; gsc; minload; pp,,"In album: Schools, p. [54].; Item title devised.; Credit line: Gottscho-Schleisner Collection, Library of Congress, Prints and Photographs Division.; General information about the Gottscho-Schleisner Collection is available at: https://hdl.loc.gov/loc.pnp/pp.gsc; Forms part of: Gottscho-Schleisner Collection (Library of Congress); Temp. note: Batch six.","{""link"": ""https://www.loc.gov/pictures/related/?fi=subject&q=United%20States."", ""title"": ""United States.""}",LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,IMG01,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,IMG01: LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,medium,true,Thumbnail candidate only; keep source return visible.,thumbnail_frame,https://tile.loc.gov/storage-services/service/pnp/gsc/5a00000/5a00400/5a00443_150px.jpg,false,https://www.loc.gov/pictures/item/2018750887/,false,,data/capture_batch_early_region_1830_1930_raw/loc_search_trade-card.json,2026-05-30
