candidate_id,source_name,macro_region,subregion,country_or_region,source_class,institutional_level,protocol_family,url,http_status,final_url,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,adapter_hint,recommended_image_policy_next,recommended_text_policy_next,rights_risk,capture_priority_next,probe_status,failure_reason,raw_probe_path,access_date,notes
CSS0132,Biblioteca Nacional Digital de Chile,Latin America / Caribbean,National / community archives,Chile,national digital library,institutional_or_community,HTML / Search interface / IIIF,https://www.bibliotecanacionaldigital.gob.cl/,200,https://www.bibliotecanacionaldigital.gob.cl/bnd/612/w3-channel.html,text/html; charset=UTF-8,25368,Biblioteca Nacional Digital de Chile,"Biblioteca Nacional Digital de Chile (BNd) es la plataforma que reúne todos los servicios y colecciones digitales de la Biblioteca Nacional de Chile, permitiendo la consulta remota de sus contenidos, el depósito de obras de creación, la…",IIIF,IIIF:iiif,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0132.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0133,ICAA Documents,Latin America / Caribbean,National / community archives,Latin America,documents archive,institutional_or_community,HTML / Search interface / IIIF,https://icaa.mfah.org/,403,https://icaa.mfah.org/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 403: Forbidden,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0134,Princeton Latin American Ephemera,Latin America / Caribbean,National / community archives,Latin America / Caribbean,ephemera archive,institutional_or_community,HTML / Search interface / IIIF,https://lae.princeton.edu/,200,https://lae.princeton.edu/,text/html; charset=utf-8,13354,Latin American Ephemera Digital Archive: Home Search,,IIIF,IIIF:iiif,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0134.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0135,Caribbean Memory Project,Latin America / Caribbean,National / community archives,Caribbean,community archive,institutional_or_community,HTML / Search interface / IIIF,https://www.caribbeanmemoryproject.com/,404,https://www.caribbeanmemoryproject.com/,text/html; charset=UTF-8,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,community_or_cultural_review;manual_rights_review,P2 retry/manual verification,http_error,HTTP Error 404: Not Found,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0136,Biblioteca Nacional de Uruguay,Latin America / Caribbean,National / community archives,Uruguay,national library,institutional_or_community,HTML / Search interface / IIIF,https://www.bibna.gub.uy/,,,,,,,,,manual_review_or_alternate_endpoint,IMG00 until source endpoint and item rights are verified,manual context only,manual_rights_review,P2 retry/manual verification,failed,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; strong region for non-US design history expansion and source triangulation"
CSS0137,Czech Digital Library,Eastern Europe / Central Asia,Libraries / poster archives,Czech Republic,Kramerius digital library,institutional_or_independent,Kramerius / IIIF,https://www.digitalniknihovna.cz/,200,https://www.digitalniknihovna.cz/,text/html,6685,Digitální knihovna Kramerius,,IIIF;Kramerius,IIIF:iiif;Kramerius:kramerius,kramerius_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0137.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; under-covered Eastern Europe/Central Asia source discovery"
CSS0138,POLONA,Eastern Europe / Central Asia,Libraries / poster archives,Poland,national digital library,institutional_or_independent,IIIF / Search interface,https://polona.pl/,200,https://polona.pl/,text/html,17224,Polona,Biblioteka cyfrowa Polona,IIIF,IIIF:iiif,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0138.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; under-covered Eastern Europe/Central Asia source discovery"
CSS0139,e-rara,Eastern Europe / Central Asia,Libraries / poster archives,Switzerland / Europe,rare books portal,institutional_or_independent,IIIF / OAI-PMH,https://www.e-rara.ch/,200,https://www.e-rara.ch/,text/html;charset=utf-8,54624,e-rara,e-rara,IIIF;OAI-PMH;RSS/Atom,IIIF:iiif;OAI-PMH:oai-pmh;RSS/Atom:application/rss+xml,iiif_manifest_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0139.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; under-covered Eastern Europe/Central Asia source discovery"
CSS0140,Russian State Library,Eastern Europe / Central Asia,Libraries / poster archives,Russia,national library,institutional_or_independent,Search interface,https://www.rsl.ru/,200,https://www.rsl.ru/,text/html;charset=utf-8,180000,Российская государственная библиотека,Официальный сайт Российской государственной библиотеки,WordPress REST;Static JS App,WordPress REST:wp-content;Static JS App:vite,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0140.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; under-covered Eastern Europe/Central Asia source discovery"
CSS0141,National Library of Kazakhstan,Eastern Europe / Central Asia,Libraries / poster archives,Kazakhstan,national library,institutional_or_independent,Search interface,https://nabrk.kz/,200,https://nabrk.kz/,text/html; charset=UTF-8,123902,Басты бет | Қазақстан Республикасының Ұлттық академиялық кітапханасы,,JSON-LD;PDF,JSON-LD:schema.org;PDF:.pdf,html_jsonld_adapter,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0141.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; under-covered Eastern Europe/Central Asia source discovery"
CSS0142,Soviet Posters,Eastern Europe / Central Asia,Libraries / poster archives,Russia / Soviet,poster archive,institutional_or_independent,HTML,https://www.sovietposters.com/,200,https://sovietposters.com/,text/html; charset=UTF-8,110906,SovietPosters.com – Soviet Propaganda Posters – High quality Soviet propaganda poster prints,,RSS/Atom;WordPress REST;Static JS App,RSS/Atom:application/rss+xml;WordPress REST:wp-json;Static JS App:webpack,wordpress_rest_or_html_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0142.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; under-covered Eastern Europe/Central Asia source discovery"
CSS0143,National Archives of Australia,Oceania / Indigenous,Australia / Aotearoa,Australia,national archive,institutional,Search interface / API,https://www.naa.gov.au/,200,https://www.naa.gov.au/,text/html; charset=UTF-8,72289,Home page | naa.gov.au,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,community_or_cultural_review;manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0143.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; regional and Indigenous source discovery; cultural sensitivity review required"
CSS0144,State Library Victoria,Oceania / Indigenous,Australia / Aotearoa,Australia,state library,institutional,Search interface / API,https://www.slv.vic.gov.au/,200,https://www.slv.vic.gov.au/,text/html; charset=UTF-8,106261,State Library Victoria,"Discover State Library Victoria – explore a world of information and stories, and enjoy free tours, exhibitions, events and family fun.",,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,community_or_cultural_review;manual_rights_review,P1 text/source enrichment,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0144.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; regional and Indigenous source discovery; cultural sensitivity review required"
CSS0145,State Library NSW,Oceania / Indigenous,Australia / Aotearoa,Australia,state library,institutional,Search interface / API,https://www.sl.nsw.gov.au/,200,https://www.sl.nsw.gov.au/,text/html; charset=UTF-8,153269,State Library of New South Wales,"The State Library of New South Wales is a large reference and research library open to the public. It is the oldest library in Australia, being the first library established in New South Wales.",RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml;JSON-LD:application/ld+json,html_jsonld_adapter,IMG00/IMG02 after item rights review; no automatic thumbnail upgrade,medium,community_or_cultural_review;manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0145.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; regional and Indigenous source discovery; cultural sensitivity review required"
CSS0146,National Library of New Zealand,Oceania / Indigenous,Australia / Aotearoa,Aotearoa New Zealand,national library,institutional,Search interface / API,https://natlib.govt.nz/,200,https://natlib.govt.nz/,text/html,212,,,,,html_source_probe_then_manual_rules,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,community_or_cultural_review;manual_rights_review,P2 manual source review,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0146.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; regional and Indigenous source discovery; cultural sensitivity review required"
CSS0147,Te Papa Collections,Oceania / Indigenous,Australia / Aotearoa,Aotearoa New Zealand,museum collections,institutional,Search interface / API,https://collections.tepapa.govt.nz/,200,https://collections.tepapa.govt.nz/,text/html; charset=utf-8,83837,Collections Online - Museum of New Zealand Te Papa Tongarewa,"Explore the vast collections of the Museum of New Zealand Te Papa Tongarewa online. Discover artifacts, stories, and more.",Static JS App,Static JS App:_next/static,headless_metadata_probe_only,IMG00 until item rights and source terms are reviewed; IMG02 if source viewer exists,medium,community_or_cultural_review;manual_rights_review,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0147.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; regional and Indigenous source discovery; cultural sensitivity review required"
CSS0148,Auckland Libraries Heritage Collections,Oceania / Indigenous,Australia / Aotearoa,Aotearoa New Zealand,library heritage collections,institutional,Search interface / API,https://kura.aucklandlibraries.govt.nz/,200,https://kura.aucklandlibraries.govt.nz/,text/html;charset=utf-8,27887,CONTENTdm,,IIIF;CONTENTdm;Static JS App,IIIF:iiif;CONTENTdm:contentdm;Static JS App:window.__,contentdm_source_adapter,IMG02 source-hosted viewer candidate; IMG03 only with record-level open license,medium,community_or_cultural_review;manual_rights_review;iiif_is_viewer_not_reuse,P1 adapter build,ok,,data/contemporary_source_scan_probe_1990_2026_v2_raw/CSS0148.html.txt,2026-06-05,"candidate source only; internal triage; not source partnership, rights clearance, or publication-ready authority; regional and Indigenous source discovery; cultural sensitivity review required"
