source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,input_review_type,review_class,suggested_action,surface_disposition_override,decision_type,confidence,override_basis,guardrail
capture_batch_midcentury_1930_1970_records.csv,MC1930R052,SURF-MC1930R052,1944,Russia / USSR contexts,IMG00,Art Institute of Chicago API,Untitled,https://www.artic.edu/artworks/192364,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R053,SURF-MC1930R053,1944,Russia,IMG00,Art Institute of Chicago API,You Reap What You Sow,https://www.artic.edu/artworks/182958,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R054,SURF-MC1930R054,1945,Russia / USSR contexts,IMG00,Art Institute of Chicago API,"""Philanthropic"" Hitler",https://www.artic.edu/artworks/192573,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R055,SURF-MC1930R055,1945,Mexico,IMG04,The Met Open Access,Poster celebrating the victory over the Nazis at the end of World War II,https://www.metmuseum.org/art/collection/search/853636,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R056,SURF-MC1930R056,1945,France,IMG00,Art Institute of Chicago API,"The Kiss (Poster for Man Ray exhibition, Julien Levy Gallery)",https://www.artic.edu/artworks/120015,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R059,SURF-MC1930R059,1948,Spain,IMG00,Art Institute of Chicago API,Exhibition Poster,https://www.artic.edu/artworks/111092,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R060,SURF-MC1930R060,1950,Mexico,IMG04,V&A Collections API,"Mysterious, Colourful, Exotic Mexico",https://collections.vam.ac.uk/item/O114860/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R062,SURF-MC1930R062,1952,Italy,IMG00,Art Institute of Chicago API,1952 Exhibition Poster,https://www.artic.edu/artworks/122394,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R063,SURF-MC1930R063,1952,Italy,IMG00,Art Institute of Chicago API,Exhibition Villauris,https://www.artic.edu/artworks/79465,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R064,SURF-MC1930R064,1953,United States,IMG00,Art Institute of Chicago API,Dada 1916-1923,https://www.artic.edu/artworks/249244,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R065,SURF-MC1930R065,1953,United Kingdom,IMG04,V&A Collections API,Travel Shop Post Early,https://collections.vam.ac.uk/item/O696519/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R066,SURF-MC1930R066,1953,United Kingdom,IMG04,V&A Collections API,Travel Shop Post Early,https://collections.vam.ac.uk/item/O1034418/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R067,SURF-MC1930R067,1956,United Kingdom,IMG04,V&A Collections API,Travel in rail comfort...,https://collections.vam.ac.uk/item/O578579/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R068,SURF-MC1930R068,1958,Switzerland,IMG04,V&A Collections API,"Viaggio in treno, viaggio sereno",https://collections.vam.ac.uk/item/O550920/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R070,SURF-MC1930R070,1960,United Kingdom,IMG04,V&A Collections API,Poster advertising which posters were for sale,https://collections.vam.ac.uk/item/O195242/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R071,SURF-MC1930R071,1963,Unresolved region,IMG04,The Met Open Access,"Danza actual: Marilú Marini, Aida Laib, Ana Kamien",https://www.metmuseum.org/art/collection/search/841349,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R072,SURF-MC1930R072,1963,Unresolved region,IMG04,The Met Open Access,Jewish Museum Poster,https://www.metmuseum.org/art/collection/search/346991,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R073,SURF-MC1930R073,1964,Unresolved region,IMG04,The Met Open Access,"Danza, Primera aproximación",https://www.metmuseum.org/art/collection/search/841355,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R074,SURF-MC1930R074,1964,Unresolved region,IMG04,The Met Open Access,Edgardo Giménez en la galería Rioboo,https://www.metmuseum.org/art/collection/search/841356,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R075,SURF-MC1930R075,1965,Unresolved region,IMG04,The Met Open Access,"Carlos Squirru Produzca más, modifique su esqueleto",https://www.metmuseum.org/art/collection/search/841358,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R076,SURF-MC1930R076,1965,Unresolved region,IMG04,The Met Open Access,Dalila Puzzovio La matabrujas de más calidad,https://www.metmuseum.org/art/collection/search/841359,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R077,SURF-MC1930R077,1965,United States,IMG00,Art Institute of Chicago API,Dwan Gallery Poster,https://www.artic.edu/artworks/93879,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R078,SURF-MC1930R078,1965,Unresolved region,IMG04,The Met Open Access,"Phone, for Life Magazine",https://www.metmuseum.org/art/collection/search/662369,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R079,SURF-MC1930R079,1966,United States,IMG04,V&A Collections API,Toulouse-Lautrec,https://collections.vam.ac.uk/item/O693304/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R080,SURF-MC1930R080,1967,United Kingdom,IMG04,V&A Collections API,A Trip to Middle Earth,https://collections.vam.ac.uk/item/O1023219/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R081,SURF-MC1930R081,1967,Unresolved region,IMG04,The Met Open Access,Arte 67,https://www.metmuseum.org/art/collection/search/841362,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R082,SURF-MC1930R082,1967,Unresolved region,IMG04,The Met Open Access,"Edgardo Giménez, Edgardo Giménez, Edgardo Giménez",https://www.metmuseum.org/art/collection/search/841364,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R083,SURF-MC1930R083,1967,United States,IMG04,V&A Collections API,Flower Love,https://collections.vam.ac.uk/item/O199702/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R084,SURF-MC1930R084,1967,United States,IMG04,V&A Collections API,Hookah Love,https://collections.vam.ac.uk/item/O199710/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R085,SURF-MC1930R085,1967,Unresolved region,IMG04,The Met Open Access,Knoll International Poster,https://www.metmuseum.org/art/collection/search/711046,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R087,SURF-MC1930R087,1967,United States,IMG04,V&A Collections API,Presented in San Francisco by Bill Graham...,https://collections.vam.ac.uk/item/O693294/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R088,SURF-MC1930R088,1968,United Kingdom,IMG04,V&A Collections API,Poster,https://collections.vam.ac.uk/item/O201369/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R089,SURF-MC1930R089,1968,United States,IMG00,Art Institute of Chicago API,50 Years Bauhaus Exhibition Poster,https://www.artic.edu/artworks/229987,source_visible_gap,image_missing_or_parser_gap,Recapture/probe image metadata or keep as text/card until source image evidence is visible.,,manual_recapture_or_review,low,image_missing_or_parser_gap,IMG00/parser gap may become source-visible after recapture; no automatic demotion.
capture_batch_midcentury_1930_1970_records.csv,MC1930R091,SURF-MC1930R091,1969,Unresolved region,IMG04,V&A Collections API,Dionne Warwick,https://collections.vam.ac.uk/item/O1257696/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R092,SURF-MC1930R092,1969,Unresolved region,IMG04,The Met Open Access,Untitled (Green Goat),https://www.metmuseum.org/art/collection/search/841366,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R093,SURF-MC1930R093,1970,Unresolved region,IMG04,The Met Open Access,Love (Butterfly),https://www.metmuseum.org/art/collection/search/841367,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_1930_1970_records.csv,MC1930R095,SURF-MC1930R095,1970,Unresolved region,IMG04,The Met Open Access,Untitled (Fuera de caja proof),https://www.metmuseum.org/art/collection/search/841368,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R066,SURF-MX1970R066,1970,Global / transnational,IMG04,Getty Research Portal,Graphic design history bibliography seed,https://portal.getty.edu/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R067,SURF-MX1970R067,1970,Global / transnational,IMG04,Getty Research Portal,Poster design bibliography seed,https://portal.getty.edu/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_midcentury_expansion_1931_1970_records.csv,MX1970R068,SURF-MX1970R068,1970,Global / transnational,IMG04,Getty Research Portal,Typography and commercial art bibliography seed,https://portal.getty.edu/,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R009,SURF-NXS2026R009,,Australia / Indigenous,IMG04,NAIDOC / AIATSIS,NAIDOC Poster Gallery,https://www.naidoc.org.au/posters/poster-gallery,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_noncanonical_exact_sources_1970_2000_records.csv,NXS2026R010,SURF-NXS2026R010,,Australia / Indigenous,IMG04,NAIDOC / AIATSIS,Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies NAIDOC Week posters,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0001,SURF-NMR1990R0001,2022,Malaysia,IMG04,Malaysian Design Archive,Let’s Make History 11.1.11,https://search.malaysiadesignarchive.org/item/lets-make-history-11-1-11/,source_visible_gap,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,card,apply_card_demotion,high,registry_or_archive_landing_page,"Registry/landing page is source context, not an item-level image object."
capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0002,SURF-NMR1990R0002,2022,Malaysia,IMG04,Malaysian Design Archive,Bagaimana Mahasiswa Dulu Bisa Ada Parlimen Mahasiswa Yang Menggubal Dasar & Perlembagaan Mahasiswa Sendiri Tanpa Campurtangan Pemerintah Universiti?,https://search.malaysiadesignarchive.org/item/bagaimana-mahasiswa-dulu-bisa-ada-parlimen-mahasiswa-yang-menggubal-dasar-perlembagaan-mahasiswa-sendiri-tanpa-campurtangan-pemerintah-universiti/,source_visible_gap,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,card,apply_card_demotion,high,registry_or_archive_landing_page,"Registry/landing page is source context, not an item-level image object."
capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0003,SURF-NMR1990R0003,2025,Malaysia,IMG04,Malaysian Design Archive,BÍCH – silkscreen edition,https://search.malaysiadesignarchive.org/item/bich-silkscreen-edition/,source_visible_gap,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,card,apply_card_demotion,high,registry_or_archive_landing_page,"Registry/landing page is source context, not an item-level image object."
capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0004,SURF-NMR1990R0004,2024,Malaysia,IMG04,Malaysian Design Archive,1970 World Exposition – Untitled 056,https://search.malaysiadesignarchive.org/item/1970-world-exposition-untitled-056/,source_visible_gap,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,card,apply_card_demotion,high,registry_or_archive_landing_page,"Registry/landing page is source context, not an item-level image object."
capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0005,SURF-NMR1990R0005,2024,Malaysia,IMG04,Malaysian Design Archive,1970 World Exposition – Untitled 055,https://search.malaysiadesignarchive.org/item/1970-world-exposition-untitled-055/,source_visible_gap,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,card,apply_card_demotion,high,registry_or_archive_landing_page,"Registry/landing page is source context, not an item-level image object."
capture_batch_nonmainstream_region_1990_2026_records.csv,NMR1990R0015,SURF-NMR1990R0015,2026,South Africa,IMG04,GALA Queer Archive,Documenting Decriminalisation: Call for animators,https://gala.co.za/2026/06/01/documenting-decriminalisation-call-for-animators/,source_visible_gap,registry_or_archive_landing_page,Keep as context source or split into item-level captures before publication.,card,apply_card_demotion,high,registry_or_archive_landing_page,"Registry/landing page is source context, not an item-level image object."
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0001,SURF-PIC1970R0001,2018,Ghana,IMG04,University of Ghana Digital Collections,Where is My Name? – Contemporary Funeral Posters as an Arena of Contestation and (Re)negotiation of Chiefly Relations Among the Ewe of Ghana and Togo,https://ugspace.ug.edu.gh/handle/123456789/31260,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0003,SURF-PIC1970R0003,2012,Ghana,IMG04,University of Ghana Digital Collections,Policy Regulating the Placement of Advertisement (November 2011),https://ugspace.ug.edu.gh/handle/123456789/35476,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0004,SURF-PIC1970R0004,2015,Ghana,IMG04,University of Ghana Digital Collections,Online Newspaper Coverage of the “Bring Back Our Girls” Campaign in Nigeria,https://ugspace.ug.edu.gh/handle/123456789/21749,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0007,SURF-PIC1970R0007,2005,Africa,IMG04,National Repository of Nigeria,"Daily Trust newspaper issue group, 2005-01-05-2005-01-11",https://nigeriareposit.nln.gov.ng/handle/20.500.14186/1899,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_protocol_item_1970_2026_records.csv,PIC1970R0008,SURF-PIC1970R0008,1991,Africa,IMG04,National Repository of Nigeria,"Citizen magazine issue group, 1991-08-05-1991-06-10",https://nigeriareposit.nln.gov.ng/handle/20.500.14186/2344,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0010,SURF-SBC1970R0010,1979,Aotearoa New Zealand,IMG04,Auckland Libraries Heritage Collections / CONTENTdm,Māori 1970 - 1979,https://kura.aucklandlibraries.govt.nz/digital/collection/ephemera/id/2133,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0011,SURF-SBC1970R0011,2001,Japan,IMG04,NDL Search / National Diet Library,アートディレクター入門 : 広告を魅せる人たちがいる,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%83%BC%E3%83%88%E3%83%87%E3%82%A3%E3%83%AC%E3%82%AF%E3%82%BF%E3%83%BC%E5%85%A5%E9%96%80%20%3A%20%E5%BA%83%E5%91%8A%E3%82%92%E9%AD%85%E3%81%9B%E3%82%8B%E4%BA%BA%E3%81%9F%E3%81%A1%E3%81%8C%E3%81%84%E3%82%8B,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0012,SURF-SBC1970R0012,2001,Japan,IMG04,NDL Search / National Diet Library,アート派広告代理店 : その誕生と成功,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%82%A2%E3%83%BC%E3%83%88%E6%B4%BE%E5%BA%83%E5%91%8A%E4%BB%A3%E7%90%86%E5%BA%97%20%3A%20%E3%81%9D%E3%81%AE%E8%AA%95%E7%94%9F%E3%81%A8%E6%88%90%E5%8A%9F,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0013,SURF-SBC1970R0013,2001,Japan,IMG04,NDL Search / National Diet Library,愛 : '73日本広告写真家協会作品集 一般公募作品,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E6%84%9B%20%3A%20%2773%E6%97%A5%E6%9C%AC%E5%BA%83%E5%91%8A%E5%86%99%E7%9C%9F%E5%AE%B6%E5%8D%94%E4%BC%9A%E4%BD%9C%E5%93%81%E9%9B%86%20%E4%B8%80%E8%88%AC%E5%85%AC%E5%8B%9F%E4%BD%9C%E5%93%81,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
capture_batch_source_breadth_1970_2026_records.csv,SBC1970R0014,SURF-SBC1970R0014,2001,Japan,IMG04,NDL Search / National Diet Library,あいつの発想を盗め : 広告クリエーターたちの制作物語,https://iss.ndl.go.jp/books?ar=4e1f&search_mode=advanced&title=%E3%81%82%E3%81%84%E3%81%A4%E3%81%AE%E7%99%BA%E6%83%B3%E3%82%92%E7%9B%97%E3%82%81%20%3A%20%E5%BA%83%E5%91%8A%E3%82%AF%E3%83%AA%E3%82%A8%E3%83%BC%E3%82%BF%E3%83%BC%E3%81%9F%E3%81%A1%E3%81%AE%E5%88%B6%E4%BD%9C%E7%89%A9%E8%AA%9E,source_visible_gap,text_only_item_or_collection,"Review whether this should stay IMG04 text sheet, become card/support, or receive an item-image recapture.",support_packet_appendix_text,apply_subsheet_demotion,medium,text_only_item_or_collection,Text-only or collection-level item remains readable but should not default to main-sheet status.
