scope	path	tracked_status	ignored_status	size_bytes	mtime_utc	mime_or_signature	source_owner	authority_role	recovery_reference	classification	reason	proposed_action	duplicate_group	content_identity_basis	sha256_if_confirmed_candidate	deletion_risk
V49_WORKTREE	data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv	TRACKED	NO	216864	2026-08-10T11:28:22.611686Z	extension:text/csv	legacy data/research pipeline	LEGACY_DATA_OR_RECONCILIATION_ARTIFACT	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_gsu_contentdm_image_ready_1971_2026_records.csv	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_gsu_contentdm_image_ready_1971_2026_source_summary.csv	TRACKED	NO	320	2026-08-10T11:28:22.612033Z	extension:text/csv	legacy data/research pipeline	LEGACY_DATA_OR_RECONCILIATION_ARTIFACT	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_gsu_contentdm_image_ready_1971_2026_source_summary.csv	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/cleveland_search_advertisement.json	TRACKED	NO	68463	2026-08-10T11:28:22.612591Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/cleveland_search_advertisement.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/cleveland_search_graphic-design.json	TRACKED	NO	331300	2026-08-10T11:28:22.712852Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/cleveland_search_graphic-design.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/cleveland_search_lithograph.json	TRACKED	NO	518637	2026-08-10T11:28:22.716922Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/cleveland_search_lithograph.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/cleveland_search_photomontage.json	TRACKED	NO	340	2026-08-10T11:28:22.718882Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/cleveland_search_photomontage.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/cleveland_search_poster.json	TRACKED	NO	153408	2026-08-10T11:28:22.719604Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/cleveland_search_poster.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0002	git-blob:fffd3c6a83e89ceabcd5e7a4545d9776a5a378a2		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/cleveland_search_typography.json	TRACKED	NO	336	2026-08-10T11:28:22.720222Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/cleveland_search_typography.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_149754.json	TRACKED	NO	2106	2026-08-10T11:28:22.720475Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_149754.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0099	git-blob:ade229c8d2c79c506c348ef6872f4471cfa0ce66		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_149755.json	TRACKED	NO	2264	2026-08-10T11:28:22.722348Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_149755.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0091	git-blob:562d1a904c39042b4b930c73b8569d16567dd76d		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_149756.json	TRACKED	NO	2267	2026-08-10T11:28:22.722615Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_149756.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0090	git-blob:90c05ecf259d21015b1a172e59e7cce7ca1cef1a		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_265585.json	TRACKED	NO	3022	2026-08-10T11:28:22.722893Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_265585.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_346991.json	TRACKED	NO	2306	2026-08-10T11:28:22.723129Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_346991.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0089	git-blob:a9f2be9c32fc75ddaba9825eb72e4015729d37e2		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_376029.json	TRACKED	NO	2777	2026-08-10T11:28:22.723349Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_376029.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_396097.json	TRACKED	NO	2325	2026-08-10T11:28:22.723592Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_396097.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0088	git-blob:3b8498908d91543d96604d76d28df53b154ef18c		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_662368.json	TRACKED	NO	1820	2026-08-10T11:28:22.724150Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_662368.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_662369.json	TRACKED	NO	1816	2026-08-10T11:28:22.725067Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_662369.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0105	git-blob:0a27c77e96bbae06ecf4d944e1066bf62e2c6555		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_711046.json	TRACKED	NO	2155	2026-08-10T11:28:22.725414Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_711046.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0093	git-blob:0d4a0ada9e41311809671b97db22482aa223c4c1		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_79776.json	TRACKED	NO	2047	2026-08-10T11:28:22.726106Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_79776.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0104	git-blob:00f00638fe3ba5c2892b906ddeae301faff0b7e8		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_813696.json	TRACKED	NO	2632	2026-08-10T11:28:22.726504Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_813696.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_813848.json	TRACKED	NO	2648	2026-08-10T11:28:22.727778Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_813848.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_832479.json	TRACKED	NO	2947	2026-08-10T11:28:22.728555Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_832479.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841349.json	TRACKED	NO	2122	2026-08-10T11:28:22.728795Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841349.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0096	git-blob:a788bfb51293b0930d9f2f4df82e0759615b5701		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841355.json	TRACKED	NO	2096	2026-08-10T11:28:22.730185Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841355.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0100	git-blob:4f3cfc791befb3b0ebd6e47e9b388b0e64789c67		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841356.json	TRACKED	NO	2109	2026-08-10T11:28:22.730407Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841356.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0098	git-blob:02154d423724ded3be688c76613f3304b6d36a21		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841357.json	TRACKED	NO	2132	2026-08-10T11:28:22.730634Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841357.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841358.json	TRACKED	NO	2122	2026-08-10T11:28:22.730866Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841358.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0095	git-blob:9d7ca29f9963cf63223a39765e0962ba7db9815b		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841359.json	TRACKED	NO	2116	2026-08-10T11:28:22.732404Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841359.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0097	git-blob:28c39e5efcd7c635d5b0b2eb48acbdf8b5e4fce2		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841360.json	TRACKED	NO	2107	2026-08-10T11:28:22.732671Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841360.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841361.json	TRACKED	NO	2270	2026-08-10T11:28:22.733043Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841361.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841362.json	TRACKED	NO	2077	2026-08-10T11:28:22.733278Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841362.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0103	git-blob:500e34458d067fa3370a719e9bb10878621ef758		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841363.json	TRACKED	NO	2105	2026-08-10T11:28:22.733508Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841363.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841364.json	TRACKED	NO	2123	2026-08-10T11:28:22.735204Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841364.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0094	git-blob:f1ec0083876439346b9c3ffd5c993b31e8c221b3		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841365.json	TRACKED	NO	2110	2026-08-10T11:28:22.735472Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841365.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841366.json	TRACKED	NO	2093	2026-08-10T11:28:22.735748Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841366.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0101	git-blob:fa78620b80e435b6a3de8656de8d40f50a0032a3		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841367.json	TRACKED	NO	2088	2026-08-10T11:28:22.735986Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841367.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0102	git-blob:5054930c6f859eaff5fac050dab21ff86a4f5793		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_841368.json	TRACKED	NO	2261	2026-08-10T11:28:22.736218Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_841368.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0092	git-blob:9b66d84ff90ff078f4709fc60d4867a17ffcc9c1		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_853636.json	TRACKED	NO	2541	2026-08-10T11:28:22.736845Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_853636.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0087	git-blob:3299a9db793abb8a468a8591d82fb7ffd10fe0a9		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_853643.json	TRACKED	NO	2522	2026-08-10T11:28:22.737084Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_853643.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922220.json	TRACKED	NO	2326	2026-08-10T11:28:22.738017Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922220.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922221.json	TRACKED	NO	2474	2026-08-10T11:28:22.759229Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922221.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922222.json	TRACKED	NO	2713	2026-08-10T11:28:22.957676Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922222.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922233.json	TRACKED	NO	2565	2026-08-10T11:28:22.976611Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922233.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922241.json	TRACKED	NO	2505	2026-08-10T11:28:23.082292Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922241.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922242.json	TRACKED	NO	2184	2026-08-10T11:28:23.082673Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922242.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922243.json	TRACKED	NO	1985	2026-08-10T11:28:23.082927Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922243.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922247.json	TRACKED	NO	2234	2026-08-10T11:28:23.083161Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922247.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922252.json	TRACKED	NO	2421	2026-08-10T11:28:23.083388Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922252.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922254.json	TRACKED	NO	2724	2026-08-10T11:28:23.083598Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922254.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922255.json	TRACKED	NO	2750	2026-08-10T11:28:23.174657Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922255.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922256.json	TRACKED	NO	2383	2026-08-10T11:28:23.174937Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922256.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_object_922258.json	TRACKED	NO	2390	2026-08-10T11:28:23.175072Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_object_922258.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage				HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/met_search_poster.json	TRACKED	NO	3481	2026-08-10T11:28:23.244619Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/met_search_poster.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0085	git-blob:398563821ad9e954f3b93daa2fd6c90379fad788		HIGH
V49_WORKTREE	data/capture_batch_image_ready_1931_1970_raw/vam_object_O1023214.json	TRACKED	NO	6967	2026-08-10T11:28:23.245560Z	extension:application/json	legacy data/research pipeline	LEGACY_RAW_OR_RESEARCH_PROVENANCE	git:f076ca3444aaa0f413bb61fe2cb568d6a9aa2720:data/capture_batch_image_ready_1931_1970_raw/vam_object_O1023214.json	ARCHIVE_READ_ONLY	tracked provenance/data artifact; A3 decides authority	retain read-only and migrate only through declared lineage	GITDUP-0054	git-blob:d238044eabf15fde7fd35698f23bdb4a9e5865a1		HIGH
