export_variant_id	state_id	state_hash	category_entry_id	composition_id	seed_id	export_preset	theme_token_set	width	height	semantic_hash	state_presentation_hash	export_presentation_hash	manifest_validated	png_rendered	png_validated	png_replay_match
TEV2-fad44bbac5d3d7461f7cef3a	R16A-STATE-3CC77954F1927C42D251AE9B	3cc77954f1927c42d251ae9bcbc50c06ea61e43c29273a88c8fd548202666df5	R16A-ENTRY-CB9B84CE82AE4B5167C1	R16A-PCOMP-FE9ADA3029A2FC5C3072	R16A-SEED-5D38AF5AAB86E476740A	portrait_card	neutral-v1	1080	1620	0e33436025149bf94fbaca4d48bdde087b8f9806782585fd2ea2be1b4fbd8579	1807fe43657492141b77f2b7b6b15d9219ace304e493753340a046418e959804	fad44bbac5d3d7461f7cef3ab123dbb27c0e12ff59e4d7a6fc61e96f7e4c89c9	false	false	false	false
TEV2-fad95d2a2c73433b4f933b03	R16A-STATE-3DACA6731DA28AD9CBD951AA	3daca6731da28ad9cbd951aad14611adf28dda8d4277575924103aae30fc0272	R16A-ENTRY-9BFF07A47538126EA0E2	R16A-PCOMP-B88F606C91EA118DF996	R16A-SEED-CB11AD83DDCE3836D1ED	portrait_card	neutral-contrast-v1	1080	1620	d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1	757a5701d51dda16103f6cd750c7e41d9b5b6f1e953d54ca2185d2ee478b0c18	fad95d2a2c73433b4f933b03d28165ceae1a0c9c96a1944963ac343ab6eef379	false	false	false	false
TEV2-fadf8a96b5f0fdabe3437e32	R16A-STATE-974BFECE8AA547B266EDC3CC	974bfece8aa547b266edc3cc4df61827b750b99eb380c06e5149bba5b81bcab8	R16A-ENTRY-E3E7F7FE5935F715005D	R16A-PCOMP-0CC893F86B628A11B34E	R16A-SEED-D9FCFA904A560C0F4D95	portrait_card	neutral-contrast-v1	1080	1620	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	d1fd12e02aca644bae5432f362dba4b619b202394da0ce82f6bb25502d0d36c9	fadf8a96b5f0fdabe3437e32b2eebbc4e83a9f590cfa94e5f456f1aede1581ad	false	false	false	false
TEV2-fafbc409400d48f42939ae5a	R16A-STATE-4290CF2B849CD02731DA0442	4290cf2b849cd02731da04424c58c0fdd645ffc4fb4a9065a3f8ff06aae8e871	R16A-ENTRY-9BFF07A47538126EA0E2	R16A-PCOMP-A602BB9F2DAB8F8483EB	R16A-SEED-51B032F87E2717172268	portrait_card	neutral-contrast-v1	1080	1620	d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1	eabd7ec366ca3b42509251374b53e4c8e0473db1eb88cdf234a21f61bbe8ac73	fafbc409400d48f42939ae5a7888347e281eba7e34bf4c59bff524db354632a7	false	false	false	false
TEV2-fafdb351b6def61609d742a5	R16A-STATE-A4B877660D9132D78D667AD7	a4b877660d9132d78d667ad702cf59723f7905cff989bdd58d3cf2d5628526a3	R16A-ENTRY-AB7FCECC3E294B8FBF9D	R16A-PCOMP-B8776B46860254CE5167	R16A-SEED-08F5D232D5C75DD636B7	portrait_card	neutral-contrast-v1	1080	1620	c4354c80783d363d55e1d469ef5e25e9210fa3de4265749ec3ce53c4000dde6c	71bbd1a4fa71ebe9af0601babc6ea42576586185df36c64568425dde6649513f	fafdb351b6def61609d742a5dd54495512b688207ef0453df967df7cc2052b99	false	false	false	false
TEV2-fb02d543abb06376c8a818cb	R16A-STATE-9123D740918533348430EBC4	9123d740918533348430ebc456c4d6fcc5bac79d3c750e6468835478707d2dd6	R16A-ENTRY-E3E7F7FE5935F715005D	R16A-PCOMP-4F3FB819761FE6F3DF08	R16A-SEED-CCDF2AEF54F996B0277D	portrait_card	neutral-contrast-v1	1080	1620	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	007942f80a5569be67438b76a4a9adb7137e950ff6fd17d175cb589c94c570c4	fb02d543abb06376c8a818cb4c076a18f6a6162e2e9f46bd4d6bed73b546b625	false	false	false	false
TEV2-fb0335afc8cf73df0f256194	R16A-STATE-69BF94B54E07228A97B0EF38	69bf94b54e07228a97b0ef3882ad7a3a5d1b5a9a1da35bc064bc29428c61cbf4	R16A-ENTRY-430BB9381726BC21FB29	R16A-PCOMP-9E11CB30C5A66D57F31C	R16A-SEED-ACD401C10AF581C9942F	portrait_card	neutral-v1	1080	1620	9ef165e1d2c89f7f0f461904978c92539d7b914541c64744e5eaa82206f95cb3	a77941cae5a2dee7a496e70e9dfcaa221d92397426a3fb1ee9ade06ea2d1ba47	fb0335afc8cf73df0f25619491f3ad271438ec7b003a95f1046f427c494c3d15	false	false	false	false
TEV2-fb05e3177326fbf25159846f	R16A-STATE-2DF3AF365084F4EC610559E4	2df3af365084f4ec610559e42c6e530704715234a67207f30720e23ae7eadf02	R16A-ENTRY-2DC92F43571CF5579451	R16A-PCOMP-70F983A52DBC9C82EC04	R16A-SEED-3A64209B26438B97C77B	portrait_card	neutral-v1	1080	1620	46deed5c98fe35de83d67478c9b684fb02b55059ddc4e093214abf2511daafc6	611a72d6b4a9cc0628b10614e883511a0eab6b4b6b8608188165ce892f7a1de6	fb05e3177326fbf25159846ff0ca120446aa83eb6931f16b73fc2e4340674411	false	false	false	false
TEV2-fb0841a073818fccc8552cd7	R16A-STATE-8B5E8F4B80A28C2F721A5F24	8b5e8f4b80a28c2f721a5f24ebced7a18827ebdc083364976aa68247edf687d7	R16A-ENTRY-AB7FCECC3E294B8FBF9D	R16A-PCOMP-56BD33397F85EAE89007	R16A-SEED-C4D67223DD7584B3667C	portrait_card	neutral-v1	1080	1620	c4354c80783d363d55e1d469ef5e25e9210fa3de4265749ec3ce53c4000dde6c	e7a35fc05e21b3e92b12c6697a655d8d821007e992aa867bc28d03130e765133	fb0841a073818fccc8552cd7cebb9f00a91a49a2523530dad98ec62423fb8dec	false	false	false	false
TEV2-fb110ccd32b8217c6664b341	R16A-STATE-E66F055B624A20D30F76128D	e66f055b624a20d30f76128da47be6e4cf826e540ab3885f598326c7ed3e4638	R16A-ENTRY-5210759542ADC353072B	R16A-PCOMP-F3E9FBB24680C96BDDD2	R16A-SEED-68C5BA5CFC907E6BD4FC	portrait_card	neutral-v1	1080	1620	646911993c280a6a4a0822e25bb65f9ebf0b9d9995299a71be1dd32cc9732311	7fd12609e6d94c26c43e415d29bdbabde2681df3fdcb865dd9c67d42a5ba448b	fb110ccd32b8217c6664b34163e529257ffca44686672e9b93d912a34380436b	false	false	false	false
TEV2-fb1df34e1866e9b4ede27782	R16A-STATE-618A7505DDFA4C170693C2B8	618a7505ddfa4c170693c2b84ab033aea79bac4ca3c4d01ce0ecb1a8123b4fe3	R16A-ENTRY-BF997586D7587A182AD7	R16A-PCOMP-37B38F573360FC6E2E29	R16A-SEED-285CA99F13699E1DCF94	portrait_card	neutral-v1	1080	1620	20a4c0be16721230a076369ccdee09f584fc7ce8fd2fb9409f46cca2802ca8de	76183926c47fbd96a25302b2e051f0ccb9352850e0ce4a99a573b473de6d27a1	fb1df34e1866e9b4ede27782103410bff6ab8f0a5f922928e469085b843e50cf	false	false	false	false
TEV2-fb24558058056722794f3ddf	R16A-STATE-CD243522DC1915819D20FE36	cd243522dc1915819d20fe3648175f1759c0302fd0d5910a667a3d42fe6ed04a	R16A-ENTRY-53D7874729CD56B8FCBC	R16A-PCOMP-D88ED36225C8E3B4A392	R16A-SEED-BFA5264AC7DC524154AC	portrait_card	neutral-v1	1080	1620	d1c6fe941996ef0f6097c82ff47014de2ced2a0beb667c597911e2c963365165	265c6d71de8d4d4868c15ef14dbc8665e2c0ed939d1c36f2c939160f8214f153	fb24558058056722794f3ddf1fced77fee567071f97f3302e75c94af101d2195	false	false	false	false
TEV2-fb29c7f322cc9ce27c03054b	R16A-STATE-1646EE56A8D8E651C6C45FC8	1646ee56a8d8e651c6c45fc888ea7309265c6c0531a0e70e21d648c195fa7704	R16A-ENTRY-DCBCD4680AD1D43F8C27	R16A-PCOMP-F63F29CDC6FA953855B1	R16A-SEED-D9CC3FB91791C37F5425	portrait_card	neutral-contrast-v1	1080	1620	a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69	29d8507124390b765f6dec26b7cd120a8ad0b1c8e8c29cc5469865926dbdcec0	fb29c7f322cc9ce27c03054bd3f241af56cc868070b6bf9c7e370781996d4fca	false	false	false	false
TEV2-fb2f5c5703a12d938901d16a	R16A-STATE-8FA88462368EB4E545F177CA	8fa88462368eb4e545f177caaccc4e36c3358b0732f6d16bc390b1bc45d3d8e8	R16A-ENTRY-111DBBEB2F71DFDD32FF	R16A-PCOMP-11517573CD39B2D5E696	R16A-SEED-5F5C4225215E4A9625C5	portrait_card	neutral-v1	1080	1620	35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a	9047134371c735ab24fe3a2069e261dd2e78ceca42a840395ed64c3bdb31f0a9	fb2f5c5703a12d938901d16a05db596615c140b0a75181fb6f156fa1f126345f	false	false	false	false
TEV2-fb3c78658e5d2b56124efd78	R16A-STATE-1C42123F7DD6442466FB0EED	1c42123f7dd6442466fb0eed16dad6d0616c04d741f3998a883a46b7a5b17395	R16A-ENTRY-83E5BCDE4DF04E69528B	R16A-PCOMP-40B22C403345B9AEBE43	R16A-SEED-508026D58F5F80FE3CC7	portrait_card	neutral-v1	1080	1620	f121bca3c83a91f050e02b84571e0bdb64686bf4cb58bd206625bcf3f9a86c61	4842c947a2aead1670d320652a81e57d01b0eb6b29dfff5ac74e595b78999989	fb3c78658e5d2b56124efd7815048306b29f47feafd9cb20d1257ac0639d667e	false	false	false	false
TEV2-fb48fd37ca762d623243b3c4	R16A-STATE-D1D4DF552E09E6F8FF04C9FF	d1d4df552e09e6f8ff04c9ffb908ff88b017159caa8c64f4c12a21a20a33d448	R16A-ENTRY-1D7017FE8F52F80A5CB0	R16A-PCOMP-5DC1F64A3B6B558406C8	R16A-SEED-99E80B3AFC4A46B78863	portrait_card	neutral-contrast-v1	1080	1620	148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e	1f7f2fa1fe55c39fb2e3f62ae0ed68422c6dd698bc1d5bef97c8a3772e0f9759	fb48fd37ca762d623243b3c441443cd49a0bc5efc0db16dda7a6ec9d3766d6bd	false	false	false	false
TEV2-fb4e242ad7c3c3d43ec0108a	R16A-STATE-A414E3DE6E07EEBD53FA297B	a414e3de6e07eebd53fa297b9229e8b10de525afefb512d7381c75ce4215d85f	R16A-ENTRY-DE8240444578E75B9464	R16A-PCOMP-E5CFA3F74D766C919186	R16A-SEED-7A71A77FF669C633B9D7	portrait_card	neutral-v1	1080	1620	2d53286ed659eacc1ea0a2b771933697db05b3c812e6a88432101343c91e8ef7	2f8438138dd269c3a711069feb9bf361b11a03042d5fd9b782dba5df6da15677	fb4e242ad7c3c3d43ec0108a817216f41dca30b370029a4bfd6f197ac35aa681	false	false	false	false
TEV2-fb4eb81a0220db5f10d0d8e3	R16A-STATE-6E255FB27F8081801C0D4040	6e255fb27f8081801c0d4040f1de740b787c39e24293e5dc418e7d5f20679786	R16A-ENTRY-1922FEE2B602A64A22A0	R16A-PCOMP-CCA7DE5535D0FC0A9367	R16A-SEED-822F738B6DC92D47C986	portrait_card	neutral-contrast-v1	1080	1620	1418f4f9e09532a6d5bbeb02cc4142a9ba939d054b093a8564ee68aaeda23ece	478f4ca376b75e5bf5db79585a85924dc6cdcdbbb49026b7121847dc22499541	fb4eb81a0220db5f10d0d8e316f35897668e2bde30a49a80472f7a6dcd11d4f4	false	false	false	false
TEV2-fb51c069c89f89db3a643de9	R16A-STATE-8C7BE57FA9ED9E24D61E58AF	8c7be57fa9ed9e24d61e58af3c8b224f1a0d53d143f939f4fa10c9128731c7a7	R16A-ENTRY-430BB9381726BC21FB29	R16A-PCOMP-42261D526FA6E00A82BB	R16A-SEED-FCB7C60141B935381454	portrait_card	neutral-v1	1080	1620	9ef165e1d2c89f7f0f461904978c92539d7b914541c64744e5eaa82206f95cb3	dddcdb448ad1feaf94bf617719e8bd7d2f95461124acef6da27eee06eb1f6acc	fb51c069c89f89db3a643de94077179fef87bd2c5c47a440b320f91cc79765ff	false	false	false	false
TEV2-fb5344ae4dfb14500f52af64	R16A-STATE-783238B4A237CE02C78A5128	783238b4a237ce02c78a5128b72112eb0ef29951f0741dae9bc420224d593ba4	R16A-ENTRY-D029EB63743D246F4E72	R16A-PCOMP-10340199BFF4918CE172	R16A-SEED-FFE20216BA12E97FC1B7	portrait_card	neutral-v1	1080	1620	30dfafdd337553210aa8fdc7102701ff5ee6195ead03d678cd6443a9df96ca7f	af46e957966a764a2f236f7492e1f17d7aa0b96c124bb675491a4487faba74e2	fb5344ae4dfb14500f52af641ee42ce9bf8c656a4d3ca13875a22e46b9570dd7	false	false	false	false
TEV2-fb55d84a2635c5d4ba12be07	R16A-STATE-12C7FC3B6B4D25C6B112EEA1	12c7fc3b6b4d25c6b112eea1a37d5ff319aa626c6af66c5cc83c5e096e461f48	R16A-ENTRY-BCA65C910DD7522D16E5	R16A-PCOMP-2A87426053517ADA1EDB	R16A-SEED-E670085428E1EE1A7C34	portrait_card	neutral-contrast-v1	1080	1620	6893bb8c7b413553a8fe1a7e691e779b060c1d0c42e24ae7f93650af5a5bb096	a55c91bcedb59632cbf22acb84f1cffb72bf2514231629dda27c942f43956bf1	fb55d84a2635c5d4ba12be0795f7ca86c45a013881f46263496a883037d41b9f	false	false	false	false
TEV2-fb5798747d8d537f99bc5bdf	R16A-STATE-937213488D442CBBABFE5555	937213488d442cbbabfe55557696102837cf1d079aa776b3d7282305a83d5063	R16A-ENTRY-602E47DAF2475D706A2B	R16A-PCOMP-254228D29DBA691F537C	R16A-SEED-D1FC1067C35CF6E5EC0D	portrait_card	neutral-v1	1080	1620	46c5896d504954cbd21fd3d4a5e422761ef565abc3a17751bd8932232d020858	47307f5045291fa31bf82f3e52c56fdb0098d486c8eeddc20063206b869de60d	fb5798747d8d537f99bc5bdf90a3a7222755b557ccc4e5d0e58a40bc595bdcd6	false	false	false	false
TEV2-fb5b7ddf34b3f75b42f98886	R16A-STATE-33C4DC86F4D54E2D36196544	33c4dc86f4d54e2d36196544369f1d99b83da82d52f7e4b7cdd0dd7f3b6dde36	R16A-ENTRY-1D7017FE8F52F80A5CB0	R16A-PCOMP-9D01A6B08F7E9BE1FB81	R16A-SEED-112A08B6B412ACA3BFA2	portrait_card	neutral-v1	1080	1620	148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e	0fb8479e0a5dacc29dd1b27f0df8c5aaecfecc5c4242a475df0d34937ea4eb83	fb5b7ddf34b3f75b42f98886fb1278f24ca247ea628074a8838d33beedd65cfc	false	false	false	false
TEV2-fb618e7c004c956a923f6857	R16A-STATE-909FC9BBE30F746B2C09C254	909fc9bbe30f746b2c09c25424c5d6d26571784b3e0eaffbacb2fbe37dcdb7b3	R16A-ENTRY-DE8240444578E75B9464	R16A-PCOMP-309A80F6789F94FB8991	R16A-SEED-5C035CB964F50B0F9F32	portrait_card	neutral-v1	1080	1620	2d53286ed659eacc1ea0a2b771933697db05b3c812e6a88432101343c91e8ef7	f72015758d9673e975a858d1020a7461481b6b9634e3ba5b6853965d411bb909	fb618e7c004c956a923f6857936e26f38e3c69a1a7c38bc4b0d5768b79db6c53	false	false	false	false
TEV2-fb631a4355fd0b4d2d5e4da0	R16A-STATE-62680EA48B3FECBE3F584676	62680ea48b3fecbe3f5846760d968587f4c37a675cab4a87a8e2797bd905f878	R16A-ENTRY-838873C85DA1094B688B	R16A-PCOMP-751D74E78CC97057E168	R16A-SEED-53B36C1B5E5B9D87755B	portrait_card	neutral-contrast-v1	1080	1620	fed0fa6dc8137077c07fd609beaf6b05bf08f622be4ecd8e635cbf330d772951	6d6bb133104c7d7dbe63132551aad9e5ae757fcaaed086813331ddfc5cbbbdec	fb631a4355fd0b4d2d5e4da0297482b821bffdf375e76d956db8c32ee61bdc99	false	false	false	false
TEV2-fb658d74a4d61b2c4319adb7	R16A-STATE-55642390739DF5E46ADDA6F1	55642390739df5e46adda6f1a32dd643be2d167a8faf1756dea3f43d44788bfc	R16A-ENTRY-83E5BCDE4DF04E69528B	R16A-PCOMP-771B5DC30E644811BA72	R16A-SEED-22C9600E2825D219E5D5	portrait_card	neutral-v1	1080	1620	f121bca3c83a91f050e02b84571e0bdb64686bf4cb58bd206625bcf3f9a86c61	c3963b06653a20e1139b3bfc85b93555fa64175548137b1cd9495832bb0f38c4	fb658d74a4d61b2c4319adb76df8b6481dfc2dfa0f90470b71bf79f9c78f1d3e	false	false	false	false
TEV2-fb67c3d13c45743cd39b6ca3	R16A-STATE-7C33729FEF468BEA463E992A	7c33729fef468bea463e992a4766487f6a0a2a54982563479c217953804bd81c	R16A-ENTRY-CF22E24752529D5C7894	R16A-PCOMP-9966F3A37371F957CFD5	R16A-SEED-9489F1F78ADD9695F5C5	portrait_card	neutral-v1	1080	1620	9642c1f06ca76d0aa1f4f37ba343afb4a45ab06c4e9de9ac627906ebd2c4b0c9	985a480e48a9d76c69aefc4bbf1ac42c784e795f916a8cc54c682db37e4135a4	fb67c3d13c45743cd39b6ca351e17053985e3e384850dc56e869733fde3200bc	false	false	false	false
TEV2-fb6c7c526ced069fb07df51f	R16A-STATE-5DC660506E9FC0754FD91817	5dc660506e9fc0754fd9181707225001ee21282a57eff83d92a847e196ee698c	R16A-ENTRY-0C7D6D082C227461ACD2	R16A-PCOMP-C19F9339DD10B635AD0D	R16A-SEED-BC0DBAC30CA3F276A335	portrait_card	neutral-v1	1080	1620	008bd5741f2fe39eaae17a0e905ac4a6530c7bd4884bbfa500a30dd062305f33	d8f607899ba327a3aa4bcd2be1132c4757a147f1efa6b5fb85da0cb4c406e462	fb6c7c526ced069fb07df51ff62542edab5833beb6921fb9a1fa46ff1aecbb0a	false	false	false	false
TEV2-fb6e596f7d6dd9fb661ecede	R16A-STATE-0B029F769F883BEAEF8F5801	0b029f769f883beaef8f5801d9d4f37bec9fdc1fdb100c894dcaf1097a9caa3b	R16A-ENTRY-CB9B84CE82AE4B5167C1	R16A-PCOMP-FE9ADA3029A2FC5C3072	R16A-SEED-5D38AF5AAB86E476740A	portrait_card	neutral-v1	1080	1620	0e33436025149bf94fbaca4d48bdde087b8f9806782585fd2ea2be1b4fbd8579	e2a597ab1a4c40a88b2b50861c57e2fe53e7980a262e8c8635fa38318d010e67	fb6e596f7d6dd9fb661ecede365183e193e39a77b12297e78916d1195a94f0dc	false	false	false	false
TEV2-fb766cc225c995159ad3efbd	R16A-STATE-86518FEAEF3E7A552379AF2B	86518feaef3e7a552379af2b47f92c292c075b60ad730c79d834084e30dd02e3	R16A-ENTRY-87BBEAB21D8FF1DF05A0	R16A-PCOMP-4A0597146840E87A03DC	R16A-SEED-86E1309FD47F34125F1C	portrait_card	neutral-v1	1080	1620	1aa970274e9fb3eaf4f94d98b4fcff2f31cae48f8a4074effbd75e98b6014735	aac297cbdb187e91ddb53c453ccafc1863df24678708946ca3b4572e046c261a	fb766cc225c995159ad3efbd57084d5857b7976c198532b8a4fdfc1e273f7607	false	false	false	false
TEV2-fb76dc3a8aeb69145ce0003d	R16A-STATE-1B1043B6BDF2B16AC784A759	1b1043b6bdf2b16ac784a759f79ea8e6b677ff591c6eef9156c659676fd8190a	R16A-ENTRY-1D7017FE8F52F80A5CB0	R16A-PCOMP-5DC1F64A3B6B558406C8	R16A-SEED-99E80B3AFC4A46B78863	portrait_card	neutral-contrast-v1	1080	1620	148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e	08f6e365d74bede4cb30d8637a4ead1d8b87583b8a6069e8ba68f53f3fc86c83	fb76dc3a8aeb69145ce0003d3582ba7c9f354f460f0a2908c3d37714512bcabd	false	false	false	false
TEV2-fb7acbf7c8839f9970b13078	R16A-STATE-E50E7A18808BDCD0535EC7A6	e50e7a18808bdcd0535ec7a6428a91e972d85d95c3bcf327e5e59eef7895eabc	R16A-ENTRY-1ABCE33598A65CC55FD1	R16A-PCOMP-E1B8FC234BF6C35B830E	R16A-SEED-7BFF2C31DFBBF1DC0060	portrait_card	neutral-v1	1080	1620	6286bd4eb7547e725a21ab1600b322a3ce4cc24d994a1c7b34dec4a22ca98e29	49ab31abcf682d3699e69d7f4341f3bec633556fcb9ee939e0727ca92567ac87	fb7acbf7c8839f9970b1307851c0231b4d18a5f1f8abed803b4de72c102b6c9f	false	false	false	false
TEV2-fb7c7803a767f3e5e2560f48	R16A-STATE-C04EBAF687E4B72EDC24C240	c04ebaf687e4b72edc24c2407d9c1033ca6311fd5045a2b2d5ac669cb6acb009	R16A-ENTRY-9931A04C86743C7CD592	R16A-PCOMP-D9429E0AD31FC55E0F40	R16A-SEED-672638B68309F227AB10	portrait_card	neutral-v1	1080	1620	88db161ca6003a4b8fcf6ca19fd463af93a89eb078c1de645e795bbcc2740418	a5bd442c512f606db45d38cbc537b3e52dda281e0d7ec20ee535a5b35208d38e	fb7c7803a767f3e5e2560f4874a908ba3575d562732407b7a32aea068738b51b	false	false	false	false
TEV2-fb7f43e92703e913d8e4f09f	R16A-STATE-B1D7BF6F35D98950E4CD65F0	b1d7bf6f35d98950e4cd65f0c1345156cdd2c4c2ebfb9c95041e1341eddedeff	R16A-ENTRY-4BFE43E2A3DE9957FB93	R16A-PCOMP-3208DA8095A09ACED7B8	R16A-SEED-43232EB89BDF38C32988	portrait_card	neutral-contrast-v1	1080	1620	efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73	bc081efa8cddd69093b0529b100e3e99e1a3a2d3e3619169864f89da1854445b	fb7f43e92703e913d8e4f09f3c60d58c5fc2ac5bef9969d0de7dc8bc358881fe	false	false	false	false
TEV2-fb85fdc0d992d64e254958ea	R16A-STATE-411B7A2C26E548CE2AA455FE	411b7a2c26e548ce2aa455fe08a4bd592ea3a07197723850f48f6f08a823556a	R16A-ENTRY-DCBCD4680AD1D43F8C27	R16A-PCOMP-F63F29CDC6FA953855B1	R16A-SEED-D9CC3FB91791C37F5425	portrait_card	neutral-v1	1080	1620	a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69	7c1a5733af091c09666e74a43faef5d41c0bd58452992d6aacdba14737034560	fb85fdc0d992d64e254958eae0beadff5d099db66f3c8f3a285a316010a4bcb0	false	false	false	false
TEV2-fb866f0edadf8923a83d48bf	R16A-STATE-29E8C6994B44EDA306F85A8A	29e8c6994b44eda306f85a8a3aa368c8df0806b302d9c6e44438cf4489f94b98	R16A-ENTRY-87BBEAB21D8FF1DF05A0	R16A-PCOMP-56D3196CE5809DC1BDB6	R16A-SEED-F4676E21C2D7950AAFFD	portrait_card	neutral-contrast-v1	1080	1620	1aa970274e9fb3eaf4f94d98b4fcff2f31cae48f8a4074effbd75e98b6014735	7430190ca8ede2639f927394ff8c2b5e113a9c2f6985a31675a1f167d68c397e	fb866f0edadf8923a83d48bf2d956fb95c3be6e782943d5e4e22a3fe1617db43	false	false	false	false
TEV2-fb874846103ebbff508e7564	R16A-STATE-7094C1FF087414114562F0C9	7094c1ff087414114562f0c932bc8ea58c652f6fea4d5805b023dc2ed59cdfbc	R16A-ENTRY-111DBBEB2F71DFDD32FF	R16A-PCOMP-11517573CD39B2D5E696	R16A-SEED-5F5C4225215E4A9625C5	portrait_card	neutral-v1	1080	1620	35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a	977f6f50c53f80ef6adc7ad60abc798df03c53558fb6df2fac0dba47794841f4	fb874846103ebbff508e7564ae5ed212a4d75a78c3c60754cc2f5cbf18e132cf	false	false	false	false
TEV2-fb96edba83cff93a18792080	R16A-STATE-FCBF4E1FE2C6509C4D785E0D	fcbf4e1fe2c6509c4d785e0d17d1858f259b32b64edb825a353b7efbbeb96c21	R16A-ENTRY-91C361126F28F4EB4753	R16A-PCOMP-1C8B87447628958EFC64	R16A-SEED-ACED273119C4EAD0D6B8	portrait_card	neutral-contrast-v1	1080	1620	ef29609fcc3f92db2291ad11178a9d81271f762c506c97297feef6ce33df6617	c69f9cbc6b58d7fcd6ce7c964e36694603a3ed130885ac6dfaec08509b4d47fe	fb96edba83cff93a187920807172906ba16d47434aa1b06fd3a7f6885b1d0c65	false	false	false	false
TEV2-fb97f82e3d5749de5fe37a10	R16A-STATE-734796CA3CA1BC54EEE80AA3	734796ca3ca1bc54eee80aa3b6adbfb29b1dc6ef0ad6b299a666fffafe650937	R16A-ENTRY-84E933E1ADFB3F455763	R16A-PCOMP-632FFB10B3EB8895AC69	R16A-SEED-B94DA38289BD9E7F7EE8	portrait_card	neutral-contrast-v1	1080	1620	0f2c32c45d7c8a4e3027829a5691149d4a88d5b9da30e0cff8b46f4efde08268	7461d73467d2fb6c10db594759da14aabc9b57489bee4bf99d05b98605ff5d37	fb97f82e3d5749de5fe37a10cd1df8cbeb1915070e6bd733df114271b5987cc6	false	false	false	false
TEV2-fb98bfe324a88b53960a12c8	R16A-STATE-7FCCB82A28B8CA94D8CA05B6	7fccb82a28b8ca94d8ca05b6f286d952c46bfe4b3db5adc2637995e231a22870	R16A-ENTRY-2E25F921A6B607F45ADA	R16A-PCOMP-933FC0AE97A433065CB9	R16A-SEED-6FB2D4FB4E30EBDD77A1	portrait_card	neutral-v1	1080	1620	56748cc23f16fe87e427f1582f5b4ebb6ecae663a1d050cc0acfa585c8132644	6a7933384ce78ad6a43ea5950f2cdac053159427985759503bb36bc3bd5c9945	fb98bfe324a88b53960a12c8c7dc8048a2b5b0573d95ea20f6eb3346a5e10ba9	false	false	false	false
TEV2-fba1305319a3c023c6ba493e	R16A-STATE-B9082AB1EAD6EED2B588EA6F	b9082ab1ead6eed2b588ea6f4a5a712bd4d8c887260750e7769c997b19d72b88	R16A-ENTRY-5C66E3328B55C92AB100	R16A-PCOMP-EF917AD23AB2EDDC022B	R16A-SEED-DFA473B23F143E32BF0C	portrait_card	neutral-contrast-v1	1080	1620	17b6aea60241bc2dcb2316160658961abc41125f3f0b718a42336f9fee38ec9b	01a7d67e579c113f8802fc668e66681ef07d5bea56ec5ad7f024f59dde41e109	fba1305319a3c023c6ba493eeacebf13811e1dfb4cb78b6b3cd5a31b4ecb82f3	false	false	false	false
TEV2-fba2dbf217b2a921b28e14db	R16A-STATE-881EB84105650D759EB115CD	881eb84105650d759eb115cdd22772593ef4eac77fe7bad2ca14cb5b65eb7604	R16A-ENTRY-BDB3156294C536B40036	R16A-PCOMP-01CBA211DF6A59BA2AA2	R16A-SEED-09E282ECFC6AC8DD3F81	portrait_card	neutral-contrast-v1	1080	1620	012c0aaf66e604cac38cdb523f1d69d2a041f5e3394ede6c8cc4dfd22b603b06	34032f7ae55f722b5a7f27fb81acb94117392991844d1e836a6d4a661a3c99ee	fba2dbf217b2a921b28e14dbd8d7a266b6cf1443d97212c076a863116fec5d87	false	false	false	false
TEV2-fbadb2243e2aecc040c20e45	R16A-STATE-8557C7932636956C6F7243A7	8557c7932636956c6f7243a738bdbb1c4a641d9ee6e7e60d9cef5e8371b8b9a7	R16A-ENTRY-BF997586D7587A182AD7	R16A-PCOMP-90A37A1E9AE2AD0FFD06	R16A-SEED-7FD15AD7DDEB78153BBA	portrait_card	neutral-contrast-v1	1080	1620	20a4c0be16721230a076369ccdee09f584fc7ce8fd2fb9409f46cca2802ca8de	910f1ccfb87785a03af4cc6e1ffd0ebffc5a37eed1772439626bbc759520fe78	fbadb2243e2aecc040c20e45e31ca3a004b423780a72dd60a6d259841ddf7e78	false	false	false	false
