pair_id	vocabulary_id_a	vocabulary_id_b	label_a	label_b	canonical_pair_key	final_status	active	round14_assessment_id	method_version	association_strength	evidence_confidence	evidence_status	d1	d2	d3	d4	d5	d6	d7	cooccurrence_only	hard_negative	historical_scope	context_scope	qualification	decision_reason	accepted_evidence_refs	external_query_id	external_result_count	external_accepted_source_ids	external_rejected_source_ids	database_text_cooccurrence_used	database_metadata_relation_inferred	typed_relation_emitted	causal_relation_emitted	directional_relation_emitted
R16A-PAIR:dc3a38710fc927aa07b8a08bf2b67bfa16155b374ac83e5fe68ea789dabb622c	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	photography	rejection	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:c9b6ece8d9088da811b5d6540c6b9908142f93604e7556d197dff885f5000929	5	[]	"[""CROSSREF:DOI:10.1201/9780429021251-8"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.5860/choice.49-1864""]"	false	false	false	false	false
R16A-PAIR:dc99c43f0c0bb3ca4f9c86d23b6725f38c7a01422ec5645ff2f43f99eb334e59	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829	TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	consumer culture	education	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829|TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:b3a89da45bececde0d33f21984e91132666672fa0a5276bee68696a2e9eb2daf	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1177/146954050200200206"",""CROSSREF:DOI:10.7765/9781526151148.00008"",""CROSSREF:DOI:10.2752/175470709787375724"",""CROSSREF:DOI:10.1080/17547075.2024.2426877""]"	false	false	false	false	false
R16A-PAIR:dc9cf356be5a5b0e210071c79f2d2eedcc06a134f53091af6e507353167b1bd9	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8	supply chain	consumption	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c|TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:a8bd859a4a25c1587647924614cedd052c060a4f99407855b9aa7486c9c20084	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1002/9781394343058.fmatter"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.4018/ijisscm.345396""]"	false	false	false	false	false
R16A-PAIR:dcaaf95d6ff6f0c793bddbaa39d0cfeb607f98a43e7e7df20bc42b1480ff3112	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	institutionalization	rejection	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:a70a7459e78101feb3557576e1711ffd01a0e3de166e504cddf2a2a8852e24de	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/jdh/epp041"",""CROSSREF:DOI:10.21326/ksdt.2009..22.001""]"	false	false	false	false	false
R16A-PAIR:dcf60c28b1a3169632f8775927403fbb21630d522f45b38932c2afa53ea11562	TRV:a7835c05c37c3352068d6c2aff509f141e085c6bc072303d3e6676035dc483d4	TRV:b57559d1d19ef1967b6015fa23577c3fac4b79ae3ca54ef4eb760e18300875a3	cultural transformation	commodification	TRV:a7835c05c37c3352068d6c2aff509f141e085c6bc072303d3e6676035dc483d4|TRV:b57559d1d19ef1967b6015fa23577c3fac4b79ae3ca54ef4eb760e18300875a3	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:b3db39b9aa24b8edd5dcb305a712a5dfe96a18084dc6abb78b40e6d48f21f46e	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.5151/despro-icdhs2014-0132""]"	false	false	false	false	false
R16A-PAIR:dd140d6f6d26907891d369171cfc7f9795b31569afed1a1c3d3b3e484c8cd3b5	TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef	TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	material displacement	imitation	TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef|TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:894c10d46ba4868b7d5449b774afd2046018bdd516798f9c03a6437a773f6652	5	[]	"[""CROSSREF:DOI:10.1086/659397"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1093/jdh/epae031"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9781003194293-8""]"	false	false	false	false	false
R16A-PAIR:ddbefb7fb3c1729210988e69be853840ba648b0eda50e84ed00da50c15a047d5	TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	piracy	advertising	TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77|TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:5c501d7800e4649d656f178e80a7ae61fe0fff12bfe706ad0fe022e059924103	5	[]	"[""CROSSREF:DOI:10.5040/9781350133532.ch-058"",""CROSSREF:DOI:10.1093/jdh/epz026"",""CROSSREF:DOI:10.63771/gdj0101.005"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.31812/123456789/5097""]"	false	false	false	false	false
R16A-PAIR:ddf7068abba0b034d15023b3a2a2a74b3a892cbbd7c38a505f9168dece946905	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	craft	education	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737|TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	ACTIVE_SOURCE_SUPPORTED	true	R14-ASSOC-020	trace-generic-association-rubric-v1-round16a-census-clarification-v2	STRONG	MODERATE	SOURCE_SUPPORTED	2	1	0	2	2	1	1	false	false	Staatliches Bauhaus founding program	Workshop education and the joining of art and craft	Final source-supported case under the Round 16A bounded-source policy: locator-bearing governed source evidence is sufficient for generic proximity; no typed, causal, directional, or universal historical relation is claimed.	The institutional archive presents the primary program's explicit educational and workshop context.	"[""R14-EVID-020-01""]"	R16A-CROSSREF-QUERY:ba34122404519f27b0de4fa123af51650a4e946979b3daa83a022bd5b1b2fef8	5	[]	"[""CROSSREF:DOI:10.26887/educraf.v1i1.2197"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1111/jade.12013"",""CROSSREF:DOI:10.2307/j.ctt18mvngc.7"",""CROSSREF:DOI:10.37862/aaeportal.00152.009""]"	false	false	false	false	false
R16A-PAIR:de499dd2833aafa612703f3fd41661e62e7c179f43d2a94b8228a10173e19c51	TRV:448547bdedc22e5502256bdbd2714b8f2f4d7a5cbf8ce1dc30d21f16b18878a8	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	self-exoticization	cultural negotiation	TRV:448547bdedc22e5502256bdbd2714b8f2f4d7a5cbf8ce1dc30d21f16b18878a8|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:66054524833509cb331173e1ae49311c82621dd8e34e7bcb9db404db692d9294	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epw049"",""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.5151/despro-icdhs2016-02_001"",""CROSSREF:DOI:10.37862/aaeportal.00152.009""]"	false	false	false	false	false
R16A-PAIR:dfc723d7ead11ef954f835ea17e8dd9e6a8524e667d20b83b8fa097bd66714f8	TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639	TRV:b57559d1d19ef1967b6015fa23577c3fac4b79ae3ca54ef4eb760e18300875a3	design diplomacy	commodification	TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639|TRV:b57559d1d19ef1967b6015fa23577c3fac4b79ae3ca54ef4eb760e18300875a3	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:177960989a7d5c6a869622435b956e264b89ed5a2614a688defd95f216166074	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.1093/jdh/epp041"",""CROSSREF:DOI:10.1093/jdh/epn019""]"	false	false	false	false	false
R16A-PAIR:dfff663c8edc2e739b856e88ae00536b66e1892ae0af031f0cfb85eeda292e11	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829	TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	consumer culture	propaganda	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829|TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:24a32c0711f42c7f5ab4b2e98e537be7d4acf51c24e212d2d63a5b59b97aaec7	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1177/146954050200200206"",""CROSSREF:DOI:10.7551/mitpress/1865.003.0013"",""CROSSREF:DOI:10.2752/175470709787375724"",""CROSSREF:DOI:10.5040/9781474293761.0186""]"	false	false	false	false	false
R16A-PAIR:e034ed76deaad734bd9012e026ddcfca25b3ff772b190067832a42b5e5a7aad0	TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8	TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	consumption	advertising	TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8|TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:2cff0ea888f932d6c7eb118440d307ec6c820b4432f86404dff9baea0ddfa4ec	5	[]	"[""CROSSREF:DOI:10.5040/9781350133532.ch-058"",""CROSSREF:DOI:10.1093/jdh/epz026"",""CROSSREF:DOI:10.63771/gdj0101.005"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.31812/123456789/5097""]"	false	false	false	false	false
R16A-PAIR:e070952c5fbe23e5925470361fae9f6d73bdeb111beb4b49ec8523c1c1f1e76c	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d	TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	trade	adaptation	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d|TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:5d967311df053814a767cdbbfaf5768c686f8c768361bbfadf41046a82530747	5	[]	"[""CROSSREF:DOI:10.18356/afa78d57-en"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/rpc/2003rpc30""]"	false	false	false	false	false
R16A-PAIR:e129753b9e632ff1da43c6386fc8720e42ce09730bf5021ff8101d9841fcd627	TRV:448547bdedc22e5502256bdbd2714b8f2f4d7a5cbf8ce1dc30d21f16b18878a8	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	self-exoticization	professionalization	TRV:448547bdedc22e5502256bdbd2714b8f2f4d7a5cbf8ce1dc30d21f16b18878a8|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:5ba76fd12ae72486b24310760d56e881186d6a5163a9762c3e808b2f2eaa2202	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epw049"",""CROSSREF:DOI:10.37862/aaeportal.00152.007"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.5151/despro-icdhs2016-02_001"",""CROSSREF:DOI:10.37862/aaeportal.00152.009""]"	false	false	false	false	false
R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d	TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	trade	propaganda	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d|TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	ACTIVE_EXTERNALLY_SUPPORTED	true	R14-ASSOC-007	trace-generic-association-rubric-v1-round16a-census-clarification-v2	STRONG	MODERATE	EXTERNALLY_SUPPORTED	2	1	0	2	2	1	2	false	false	Swedish national representation at an international exposition	Designed display combining propaganda, goodwill, and trade	One bounded exposition case; no general identity between propaganda and trade.	One domain-aligned historical study explicitly treats propaganda and trade within the same designed display program.	"[""R14-EVID-007-01""]"	R16A-CROSSREF-QUERY:262f76516a8b67a796cb2883f776bb73d479013fe1300a6675b7819999e09ec6	5	[]	"[""CROSSREF:DOI:10.5040/9781474293761.0186"",""CROSSREF:DOI:10.18356/afa78d57-en"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14""]"	false	false	false	false	false
R16A-PAIR:e2357ff2bbf5697807d1f9015bb2c881eeb07d89c3fb9faba3a1f1fba3c756e6	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73	cultural negotiation	exhibition	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed|TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:5548a4903c4ad72873c5e8f05f16c436f296f7322d10277fd659a2cb0f1e58f9	5	[]	"[""CROSSREF:DOI:10.5040/9781474299404.ch-02"",""CROSSREF:DOI:10.4324/9780429435935-1"",""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.32739/uha.id.43855"",""CROSSREF:DOI:10.1093/jdh/16.3.260""]"	false	false	false	false	false
R16A-PAIR:e2fcf6a436df5278642d8cdfc9518fef94e4aade1f185062851fc0bc1a924257	TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73	TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef	exhibition	material displacement	TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73|TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:9277ef79f19d5565a78eb0840596ea77954b7d2ea7fca214c48a82837d379021	5	[]	"[""CROSSREF:DOI:10.5040/9781474299404.ch-02"",""CROSSREF:DOI:10.4324/9780429435935-1"",""CROSSREF:DOI:10.32739/uha.id.43855"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1086/659397""]"	false	false	false	false	false
R16A-PAIR:e31d962e90e59d9c1f76bcbd120ddc3830e40b308d6b815b1221be19930e83f3	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	supply chain	cultural negotiation	TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:a5f7295504556525e6d20ad28c41da8ce996021ca59e9b4a622de3959441d1fd	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1002/9781394343058.fmatter"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14""]"	false	false	false	false	false
R16A-PAIR:e380e4217bcfae4640f9ba142899266c74afb165fedd87fc7a78773fb1f5fe7f	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d	TRV:b57559d1d19ef1967b6015fa23577c3fac4b79ae3ca54ef4eb760e18300875a3	trade	commodification	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d|TRV:b57559d1d19ef1967b6015fa23577c3fac4b79ae3ca54ef4eb760e18300875a3	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:661d3f421993a9333b57aaf4a30a7517273b8ced6abc3df27e64b63c0c544439	5	[]	"[""CROSSREF:DOI:10.18356/afa78d57-en"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/rpc/2003rpc30""]"	false	false	false	false	false
R16A-PAIR:e398555ce15119488ebc647fe885fff13ff8489cd594774c88649ca7bcc61247	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d	TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	trade	advertising	TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d|TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:1c61457d4791d7412bda1a1774e4a72d6d26c8d15fe8a41d06c39a32ab146fa1	5	[]	"[""CROSSREF:DOI:10.5040/9781350133532.ch-058"",""CROSSREF:DOI:10.1093/jdh/epz026"",""CROSSREF:DOI:10.18356/afa78d57-en"",""CROSSREF:DOI:10.63771/gdj0101.005"",""CROSSREF:DOI:10.1093/jdh/16.3.260""]"	false	false	false	false	false
