ledger_id	pair_id	evidence_channel	source_id	source_kind	creator	year	title	locator	stable_url	doi	domain_alignment	review_disposition	rejection_reason	supports_active_edge	association_context	source_metadata_verified	evidence_verified
R16A-R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57-XREF-01	R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epw049	journal-article	Anders V. Munch		On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design		https://doi.org/10.1093/jdh/epw049	10.1093/jdh/epw049	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57-XREF-02	R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.59236/emro.v20i8a7101	journal-article	Barbara J. Walter		Graphic Means		https://doi.org/10.59236/emro.v20i8a7101	10.59236/emro.v20i8a7101	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57-XREF-03	R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57-XREF-04	R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5151/despro-icdhs2016-02_001	proceedings-article	Li-Min CHEN		The journey from self-exploration to self-identity: The evolution of contemporary Taiwanese graphic design		https://doi.org/10.5151/despro-icdhs2016-02_001	10.5151/despro-icdhs2016-02_001	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57-XREF-05	R16A-PAIR:cdc84d10a66072ae9198855b59310f21d8165013104542b38041741fe2421e57	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0-XREF-01	R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0-XREF-02	R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0-XREF-03	R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0-XREF-04	R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epp041	journal-article	T. Triggs		Designing Graphic Design History		https://doi.org/10.1093/jdh/epp041	10.1093/jdh/epp041	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0-XREF-05	R16A-PAIR:cef6577758d76ccd99bd238ba0ca0c65a68ab2bb6873cc7030ed1516e677bbe0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.21326/ksdt.2009..22.001	journal-article	Hyun Shin Jo		Graphic Design History as an Introspection Process - Focused on the three points of writing graphic design history -		https://doi.org/10.21326/ksdt.2009..22.001	10.21326/ksdt.2009..22.001	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c-XREF-01	R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epaa034	journal-article	David Raizman		Reading Graphic Design in Cultural Context		https://doi.org/10.1093/jdh/epaa034	10.1093/jdh/epaa034	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c-XREF-02	R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c-XREF-03	R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1386/9781835950227_3	book-chapter			Production and Consumption in Design		https://doi.org/10.1386/9781835950227_3	10.1386/9781835950227_3	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c-XREF-04	R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c-XREF-05	R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-01	R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-02	R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1002/9781394343058.fmatter	other			Robust Power Supply Design in a Supply‐Chain‐Challenged World		https://doi.org/10.1002/9781394343058.fmatter	10.1002/9781394343058.fmatter	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-03	R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-04	R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-05	R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4018/ijisscm.345396	journal-article	Zongxiao Tao		Algorithm for Automatic Layout of Graphic Language and Its Application in Graphic Design		https://doi.org/10.4018/ijisscm.345396	10.4018/ijisscm.345396	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87-XREF-01	R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.007	book-chapter			4. Professionalization		https://doi.org/10.37862/aaeportal.00152.007	10.37862/aaeportal.00152.007	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87-XREF-02	R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.59236/emro.v20i8a7101	journal-article	Barbara J. Walter		Graphic Means		https://doi.org/10.59236/emro.v20i8a7101	10.59236/emro.v20i8a7101	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87-XREF-03	R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87-XREF-04	R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87-XREF-05	R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/13.1.23	journal-article	Y. Suga		State Patronage of Design? The Elitism/Commercialism Battle in the General Post Office's Graphic Production		https://doi.org/10.1093/jdh/13.1.23	10.1093/jdh/13.1.23	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c-XREF-01	R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c-XREF-02	R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.7765/9781526151148.00008	book-chapter	Chiara Barbieri		Vocational education and the typographic roots of graphic design		https://doi.org/10.7765/9781526151148.00008	10.7765/9781526151148.00008	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c-XREF-03	R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.2752/175470709787375724	journal-article	Johanna Drucker		Philip Meggs and Richard Hollis: Models of Graphic Design History		https://doi.org/10.2752/175470709787375724	10.2752/175470709787375724	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c-XREF-04	R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1080/17547075.2024.2426877	journal-article	Yasmine Nachabe Taan		Towards a “Glocal” Teaching of the History of Graphic Design		https://doi.org/10.1080/17547075.2024.2426877	10.1080/17547075.2024.2426877	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c-XREF-05	R16A-PAIR:d1be77b51a32e286fd9758b3d925a996ec762d4b84e8d46c829c2d631b4c1c2c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1080/17547075.2019.1651119	journal-article	Steven McCarthy		After the Bauhaus, Before the Internet: A History of Graphic Design Pedagogy		https://doi.org/10.1080/17547075.2019.1651119	10.1080/17547075.2019.1651119	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3-XREF-01	R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epw049	journal-article	Anders V. Munch		On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design		https://doi.org/10.1093/jdh/epw049	10.1093/jdh/epw049	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3-XREF-02	R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3-XREF-03	R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5151/despro-icdhs2016-02_001	proceedings-article	Li-Min CHEN		The journey from self-exploration to self-identity: The evolution of contemporary Taiwanese graphic design		https://doi.org/10.5151/despro-icdhs2016-02_001	10.5151/despro-icdhs2016-02_001	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3-XREF-04	R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3-XREF-05	R16A-PAIR:d221c558861d7095f23b5308b15455a0a8b4260be6c5ee1b41c4bf5fcfacf7c3	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5-XREF-01	R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.59236/emro.v20i8a7101	journal-article	Barbara J. Walter		Graphic Means		https://doi.org/10.59236/emro.v20i8a7101	10.59236/emro.v20i8a7101	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5-XREF-02	R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5-XREF-03	R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5-XREF-04	R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/13.1.23	journal-article	Y. Suga		State Patronage of Design? The Elitism/Commercialism Battle in the General Post Office's Graphic Production		https://doi.org/10.1093/jdh/13.1.23	10.1093/jdh/13.1.23	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5-XREF-05	R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d2e8d32e57819559f6abbdfe016786d04e8273b0d5189dfa3c9cc6b79c607651-XREF-01	R16A-PAIR:d2e8d32e57819559f6abbdfe016786d04e8273b0d5189dfa3c9cc6b79c607651	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epaa034	journal-article	David Raizman		Reading Graphic Design in Cultural Context		https://doi.org/10.1093/jdh/epaa034	10.1093/jdh/epaa034	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:d2e8d32e57819559f6abbdfe016786d04e8273b0d5189dfa3c9cc6b79c607651-XREF-02	R16A-PAIR:d2e8d32e57819559f6abbdfe016786d04e8273b0d5189dfa3c9cc6b79c607651	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
