pair_id	dimension_a	value_a_id	value_a_label	dimension_b	value_b_id	value_b_label	object_count	eligible_denominator	support_rate_eligible	joint_observable_denominator	support_rate_joint_observable	dimension_a_value_object_count	dimension_b_value_object_count	conditional_observed_rate_a_given_b	conditional_observed_rate_b_given_a	lift_diagnostic	lift_reference_denominator	rarity_band	rare_candidate	diagnostic_status	signal_status	input_source	derivation_version
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:31ebadef54116aebf6f0921581708e7e65c459a59954ca470f6b5f09ddc1e891	Italy	128	7995	0.0160100062539	7995	0.0160100062539	7995	128	1	0.0160100062539	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:3254082f0059b355924952744dff7933a62c0534af9ce4e52b4326bf25514b83	Brazil	9	7995	0.00112570356473	7995	0.00112570356473	7995	9	1	0.00112570356473	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:38b90fc6afc90269586919bdf81cf0a84109a64b1fabb4efe98b105bf187a824	China / Hong Kong	163	7995	0.020387742339	7995	0.020387742339	7995	163	1	0.020387742339	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:39807c984138033ff3386bdf4042262bb41c6f9f50eb7509696df4f8894ff7ad	Ukraine	10	7995	0.00125078173859	7995	0.00125078173859	7995	10	1	0.00125078173859	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:3bd1a3b021ace4b8588079ea1cb59555c7fdbb53c0c67a4f0c70aa190098a619	Malaysia	52	7995	0.00650406504065	7995	0.00650406504065	7995	52	1	0.00650406504065	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:3c420e26303316e935ce7757e5f7aafb2ab513325b4c16a811e8b09fc36b4d2c	Mexico	29	7995	0.0036272670419	7995	0.0036272670419	7995	29	1	0.0036272670419	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:420f83634b1a78aea124e40c2cf5af00554532c6ae4da7bfbf3d065b9f031e5e	Tonga	7	7995	0.000875547217011	7995	0.000875547217011	7995	7	1	0.000875547217011	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:47441e66dbbfc9e21f2dd9ab546f8fcdc2cf3e26a50d6f7569662bda90599db9	New York, United States	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:4892a45bd0f99c9bb8d5def621d7d5b06e76b3ee22698d6ee967d6110ca26da5	Bordeaux, France	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:48f4e0fe74ed341a1562a77b83d9144c45eceeed26cc56fb8a817da6e011f0e8	Russia	231	7995	0.0288930581614	7995	0.0288930581614	7995	231	1	0.0288930581614	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:496b081af926b9d43073b2ed22df4cfaddc572ee324e5bfb673e6f8f3da4ab17	Bangladesh	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:4aa95281d59a599408e3c1dfd9ced025abc75f76c787d4b29377a32a6f27a135	Belgium	59	7995	0.00737961225766	7995	0.00737961225766	7995	59	1	0.00737961225766	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:4da96b08b2822acd0471d267c0a15273c280992bffbec34f64882c77ab7232e5	Uruguay	2	7995	0.000250156347717	7995	0.000250156347717	7995	2	1	0.000250156347717	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:4eedae6e82245819a7ae835d7642c804805788c7789306cd2a8d06b46e3600cb	Samoa	8	7995	0.00100062539087	7995	0.00100062539087	7995	8	1	0.00100062539087	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:51268f609ed188f7ccefc97d4985d4869b1b071750f50019e36193884475e521	Puerto Rico	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:5a8be824027bd87c00d7cdbbe910b38a8e53efa687bcca5f4384ead5d035d541	Tokelau	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01	United Kingdom	3214	7995	0.402001250782	7995	0.402001250782	7995	3214	1	0.402001250782	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:63e9c9008c0cda117bd6cc7f9717653d53fae2fac562840728d3a6ff52f3fcf1	Singapore	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6478ebe466d1f7931c6ec1a3f4eda30f8ecabca927714781d2f543c0de9f31e5	Australia / Indigenous	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:64aa6e6ea5220958106e57404aca07b64a3d09f21e06c9b2d845d1056073b6f0	South Africa	36	7995	0.00450281425891	7995	0.00450281425891	7995	36	1	0.00450281425891	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:66dd7e66b366720473e2381bd7c1625ba538cbba873b4cc7ef790c03a91373b4	Czech Republic	8	7995	0.00100062539087	7995	0.00100062539087	7995	8	1	0.00100062539087	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6881e1c18b705e1b91367de42838d3aee9d32ebc2054a1962fd68f282cdc62e4	Cook Islands	12	7995	0.0015009380863	7995	0.0015009380863	7995	12	1	0.0015009380863	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6b4772a58826fc11f036001465bee3c2701b11373c121d2dd324c680d0aa8796	Ghana	11	7995	0.00137585991245	7995	0.00137585991245	7995	11	1	0.00137585991245	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6b72316abd62365a8dd10472732bdde8860b5d384cd518a24154a027c80a8c33	Vanuatu	18	7995	0.00225140712946	7995	0.00225140712946	7995	18	1	0.00225140712946	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6bf87c5a8e9b90c22ca1470d349dd8a27908229cb65349bc0d4c2ab3cef770b6	Switzerland	96	7995	0.0120075046904	7995	0.0120075046904	7995	96	1	0.0120075046904	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6d5e25b37567a161762d86f9340342c8a48738ad190f79d9f9d707d439dfc33d	Palau	4	7995	0.000500312695435	7995	0.000500312695435	7995	4	1	0.000500312695435	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6db2978ff939b8fdccd88b9487ba0a570c7c305a91de6b5e6dc3d36c8c97e041	Chile	129	7995	0.0161350844278	7995	0.0161350844278	7995	129	1	0.0161350844278	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:6fccb8054d254f1ff993c0f884105d432cadfe70b595117d46ac535b0287cbe2	Cuba / transnational	76	7995	0.00950594121326	7995	0.00950594121326	7995	76	1	0.00950594121326	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:7682e2b64e8560dfb4b4467278b9dc71f8c15181ebe0a93f427205e0aeb673c5	Federated States of Micronesia	22	7995	0.00275171982489	7995	0.00275171982489	7995	22	1	0.00275171982489	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:768960d2a9a1578f1aec5688cef0795b54b1bc0387e43968bfb5af7a08de0145	Angers, France	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:7d4e00c1c39ca8ed6783edc0b77103ddab21f9b0c1612e447ac15a193f4958cf	Austria	77	7995	0.00963101938712	7995	0.00963101938712	7995	77	1	0.00963101938712	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:7fa25d0a42d57f51454b440a3bd0bab7cfedf7e75e7333dbb4392079331df3b2	France	224	7995	0.0280175109443	7995	0.0280175109443	7995	224	1	0.0280175109443	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:820fd086655dd9579e199c2e3876c8599b6c3a3f993125616fd79ef334f70075	Paraguay	4	7995	0.000500312695435	7995	0.000500312695435	7995	4	1	0.000500312695435	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:828cd1a771076bdd0d689d8eccce4dd8b9a44b589975248f53021b7182ea9a98	Port-au-Prince, Haiti	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:856e8df3d10caabbba5a0a57c84beb185295faa59f1610fdee7672b849b4d860	Argentina	6	7995	0.000750469043152	7995	0.000750469043152	7995	6	1	0.000750469043152	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:858c03ee8dc67cb3815308c2a70d2a8076ce7c65fbdd89e183c3c449ec2454ad	Germany	427	7995	0.0534083802376	7995	0.0534083802376	7995	427	1	0.0534083802376	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:8b1c39e4bd024f7201df51af49300cd81ca33bc3363559022a2df4fd5d5d8839	Palestine / transnational	8	7995	0.00100062539087	7995	0.00100062539087	7995	8	1	0.00100062539087	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:8b325942f322413e730e7ef6f2ec7bfe7a8c0e8ff528acc4f1ec1c33f687e1b5	Venezuela	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:8fe4f8429e5b9368e2e0f798bc3df022d89d3f5c4be0a6ca216e390eca4be679	Romania	18	7995	0.00225140712946	7995	0.00225140712946	7995	18	1	0.00225140712946	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:94371e0144a50eee617088a1c301a416ccf6d7c7c107d2264b534377e030c0c4	Greece	5	7995	0.000625390869293	7995	0.000625390869293	7995	5	1	0.000625390869293	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:9698ac2a6ac50d2cfcaafb9eae7b7c59c175d2d6ff1fff73ff652030bb2f81e0	Canada	32	7995	0.00400250156348	7995	0.00400250156348	7995	32	1	0.00400250156348	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	1175	7995	0.146966854284	7995	0.146966854284	7995	1175	1	0.146966854284	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:98a5387a0eb7d4900dd6c24a01e358889486916d2ef34e7b60a1ed34683ab30e	El Salvador	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	Estonia	1	7995	0.000125078173859	7995	0.000125078173859	7995	1	1	0.000125078173859	1	7995	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:a193438dad2d0ba329f70537a2b2ba54cfc0bdae64a6e4b7bd05380a36df0938	Boston, United States	2	7995	0.000250156347717	7995	0.000250156347717	7995	2	1	0.000250156347717	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:a292e840b9faecf0fd352f675b1b98e6e0fcb9f3a56e47792ebbe7dd4a0cea61	Netherlands	164	7995	0.0205128205128	7995	0.0205128205128	7995	164	1	0.0205128205128	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:a3a0e97db497a465acfd05afd90d3aa792b7a97eac1e63acae711f69e80f3221	Papua New Guinea	2	7995	0.000250156347717	7995	0.000250156347717	7995	2	1	0.000250156347717	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:a58a099f7c46341acdf2d964bf062c1029c3a6b343483c18d876c6c34c0e628c	Paris, France	5	7995	0.000625390869293	7995	0.000625390869293	7995	5	1	0.000625390869293	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:b0f75ffbbaec68b620b1a85df45938c1a4d052d5e8ffe6ff97d59c399f4125cb	Israel / Palestine	31	7995	0.00387742338962	7995	0.00387742338962	7995	31	1	0.00387742338962	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:c02e7b89a282ab62d421b02c35870035c147147534558ddeb70f37de0e054a0a	Dominican Republic	2	7995	0.000250156347717	7995	0.000250156347717	7995	2	1	0.000250156347717	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:c099588f05833896a35142f3a0817bfbded53920828a3a75573be5f3d7bdb05e	Vietnam	23	7995	0.00287679799875	7995	0.00287679799875	7995	23	1	0.00287679799875	1	7995	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:c6a9e1434afffd226f03c1bc63d20249b7ac78e513d088a284fa6982ef3c626f	Spain	10	7995	0.00125078173859	7995	0.00125078173859	7995	10	1	0.00125078173859	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:c839cdbef1ee351e37359df4b5ee1a318dca67de6a26c445400866cd23e1e596	Iran	6	7995	0.000750469043152	7995	0.000750469043152	7995	6	1	0.000750469043152	1	7995	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:cc8a971379abe36aa9679339293d9f4caceb41109e5f1aaa9b15f301c6ca8e3a	Guatemala	3	7995	0.000375234521576	7995	0.000375234521576	7995	3	1	0.000375234521576	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:cf7b981e9e9790c419db0607e6503bc6c8266539ed91ac169fc9f6c641548b27	Georgia	2	7995	0.000250156347717	7995	0.000250156347717	7995	2	1	0.000250156347717	1	7995	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
curated_container_type__geography	curated_container_type	EXP:CURATED_TYPE:REGION	region	geography	SPTGEO:cfd1477cf6e2b32305cfafcd71cd50232db813ab2f928f618ca953d6d8af03c2	Japan	116	7995	0.0145090681676	7995	0.0145090681676	7995	116	1	0.0145090681676	1	7995	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	SUPPORTING_OBSERVED_INTERSECTION	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
