selection_rank	source_ordinal	archive_object_id	source_record_id	research_disposition	tier_class	visual_present	folder_count	folder_quantile	literal_count	literal_quantile	rights_state	source_sha256	source_bucket	selection_priority_sha256
763	1580	7211aafb-441b-5ccc-894c-9cdd4c4ecceb	b92f4630-76f5-5d04-8acc-604389da768b	held	missing	true	3	4	215	1	open_candidate	3ad1dd9bea5bfcf3da649374ce8f188cd13d3ed29fbe9bf42161710bb58461f0	1	2610724e6fdef30675f67d3e305f8c510e92b89507f16979207316ca023f5271
764	3583	357f9d3e-7a18-5979-8321-d50e36d743ed	f7f87636-1bc1-5aaf-b911-e1b5b16b946e	held	missing	true	3	4	217	1	open_candidate	31da86e1e7c133e493ae58eec540f78a233a36f1e66e67a26ae28a4770e19bc6	2	815819a56e4968e6477d9239b1ab51a39f623a732b44821a45a23f30af45f709
765	1238	327bcb30-f98c-553f-9843-2db9484c0d00	7c531cc3-e0d8-573c-9b95-8dd8b684cfe4	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	0760fafdeb36c3430daec34e156faea63b4cde235e3ae7e8b525a9505d86bd6c
766	7457	5217cfdc-df6b-5a46-867e-67ba5cab641b	a9f53486-c129-585b-8f2d-d03ce93d6c35	held	missing	true	3	4	215	1	open_candidate	435c3ecb9e6a4faebfee90bcdc4407ee810fb3a2199a2b4594efa8ef1a6b83e1	4	3ca999b11abb63607c391a655f16796a93258b33cef810b79cf5f58918fbd788
767	3634	9c322173-7f83-54e6-ae2b-05d5ab58bb76	837ebb20-f711-58d9-bf75-817521d9ee1a	held	missing	true	3	4	216	1	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	1477779fb2e3b6defdd6062f6ee59d7650ef7a922e9ab3d61be4ed63948bdda2
768	1422	e93249b6-fe65-5e04-897e-72442aa1ce26	dfa9daa5-3812-5295-9c3f-4b96b6d1ec8e	held	missing	true	3	4	217	1	open_candidate	f40e920f73ce5cf88840b1c14c1b4bd6f173daaf120d39c9e36d4d2c0965547b	6	25c9c692ba9b3c28a8403e91ef70886ef83e49babc954f8f39bac8c13d68ad05
769	15872	9de5da19-cb79-5402-af49-01386d5e36a1	40d56111-b01b-5c01-af0e-ce4fa8a2816c	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	0696908572320725df6211f8d144287369100ceea6dfebd96da20da90251cc12
770	1937	43fe6eb5-f9da-5f65-8845-23d11ecebcc9	f8f5592c-c4d3-5880-a027-c46a23adbf6f	held	missing	true	3	4	219	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	093e6f3f8fc3aec2cc3e346a2ac5950bec472a0554382f8017a2279d3ec071fc
771	13027	0c95f66f-e1db-57ee-99d0-ac179ab6430c	4f8c97b7-56c6-59d3-b33f-f194355fa618	held	missing	true	3	4	218	2	open_candidate	88b10ffdcd212b802f52339f4f7669d32437aa3883999600c7193f36a8ced50a	1	2d43e36dfee6944ad7bdbcb7db618afc4d48fb0277b9a5d5942cb7cc35a3cd73
772	12442	957f264e-9b88-53c6-a5cc-d777addcd782	f657eb2a-a405-5f9c-801a-179d5bc58097	held	missing	true	3	4	221	2	open_candidate	438ac127277553d6a35253f4f4f3649a9bba492b5afabbfacf13998dd15879d7	2	7f820f7148c5c34bb4b45d7d6a66701f1a7ce9d0ea50d6fb2ef006d990b7f23e
773	7073	e1fb09d2-4725-5713-9eec-ee2c7a851a14	fc59da35-e7eb-5a5b-96ce-c11b70ab1078	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	00f2e8a2732b76c5c7033d2e52cef45a6b4ae2ab47e92606686ac749f6f347c5
774	5817	1de9e6a3-5769-5a66-82de-c15687dc3de1	67ca7e94-77b9-52e9-9744-32f1b76c2b38	held	missing	true	3	4	221	2	open_candidate	85f45f400d6d314327ff3162a44d2e6c94dc0245b130980d4300680542ac5ad6	4	249f601457e90c1862e6b6843ef28c40918e2e0f61b3fdcb1a04abe13faa46fd
775	12315	9ce2f1e6-e8aa-5d18-aed8-457859a1ead6	e0254eee-7d7b-59cf-967e-422ec8ef72ab	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	07711b10e9fe0f093433a7554e3d3d2880e1441c85a6e54313a6bd5c8653e771
776	893	e16968e2-06b2-5bda-9e2f-10f315c39e89	9c2df92a-e20f-56ee-a958-3e1edf032771	held	missing	true	3	4	220	2	open_candidate	9c0eee51d46ff9ac7cf7620676dee9919c202347a31f74de81adcf65752f2608	6	c35889f46cf47e475c9d81758bbea65ccc8f04ace56643e0f0e002c1e9d9c51e
777	14744	3c4cdc9c-c517-56df-8d5e-d11f09d6f6ce	9df9281a-326c-5e14-ba3f-4ad18e5b17aa	held	missing	true	3	4	218	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	0e9fccdb3a64af1ce9032217542e92c2b2160e704a9d108c2756bc2a6fd9e188
778	1084	1f38012e-0a37-5640-8545-d584bb4dcc96	76386abd-e5c1-529d-859d-37e1c71f706a	held	missing	true	3	4	225	3	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	294a541b7f234fc84162c83dc86cbf23e08a1289cdb75b58bfbb8270b68ee47d
779	5507	6f1771ea-7a2d-5779-9317-da862f0733b5	c1eb65d8-30c7-5d53-85fb-6a0ffbf8b444	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	03aff1dbf02b86e93048fdb543d3c59ba7518e3d239a331943438da66379c202
780	10015	3c797339-8468-56cc-a2cd-c1a8dd6ab24e	0fd4f89a-03f6-5c1d-bdfa-2f5b16e25538	held	missing	true	3	4	224	3	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	823569372813d2b0f1c98fbccbaa7b0300ae45b434c960d38d190fe52544922d
781	5260	0483c8f5-a40a-5bc2-a7c4-15f713c7f781	95d7c152-4f65-5670-8314-778d8295bd39	held	missing	true	3	4	229	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	12fca819b07727d17893e7e9f428bcb47a0a819286b488ecdc117ed3aed4d1fc
782	5654	09ef660d-378d-5cc7-99d3-7d3736ce9770	955aa4e5-d5e4-5c20-b238-e69ca84cde4a	eligible	source_verified	false	3	4	209	0	rights_review_required	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	70d75652ac69801d06a9e03d0236a83798152d0c413c32d56bd78b1e7782e907
783	1909	a1524b42-fa66-51c8-9f77-85ae3bc05fb4	de61f524-728b-5f80-9d98-e78f85add11a	eligible	source_verified	true	3	4	214	0	open_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	7825011ef243cd7560c03123ed94c5d390558e3f59387c7ab6f02974e1193c1f
784	12775	413b10cb-88c0-5ad3-a182-17f00a220a3d	2a66d132-805e-59c8-a7ea-2fe1b5f0bcf5	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	097d65b173f355eca27d97601f62443e7686b2a2e6ef27aaa6a8779ad4155f99
785	14793	4e39ef14-785a-530d-8f53-28fad9137b76	e10ec7b3-fd17-5871-9737-b931f8d2982c	eligible	source_verified	true	3	4	212	0	source_viewer_candidate	a4a993cc53d58d20c3f58bc334a65558933f4e4fbcb7dffd05c5900f9e9fa6a5	1	55a4969912e5df8c65388246a6b66ffbd591ea42a08afaa5263f7cda59404f5c
786	9582	fa331db8-c683-5632-943e-2109eced8a31	b932b373-09cd-5747-8d14-f737c04cfe6f	eligible	source_verified	true	3	4	214	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	0155717b430547c90e2f6fc5c7a8bb77f054004fefb1408ac63cb0ee624a6351
787	7041	4e4dc163-0e99-5d7f-8457-991ee1b4c7d7	48a7426e-9c6b-5f48-9fa8-66ea76a019ff	eligible	source_verified	true	3	4	211	0	source_viewer_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	12d9aebdfa7dfd0cb031cdb63615796c6356ef82bd54b2f19005792e7a0cba94
788	1217	223ced62-98c2-58ce-9602-4e2d7263e9cc	c13f0b21-730c-5657-b5e1-5efb34f57671	eligible	source_verified	true	3	4	215	1	open_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	6178971c14db9569b14b56c833623cec1b79771bbe9df84a5932db89f1b4cabb
789	15662	c5b67ed5-8391-54bd-8e01-d10cae29ff6b	485f815d-970c-54ec-8871-91da3020524a	eligible	source_verified	true	3	4	216	1	source_viewer_candidate	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	419c273c5e63a6d0238bd1161f269055b11821093a11922193a1390c5a00af9d
790	9585	d8710f3d-46a0-5c13-bc0a-b7dba60be1c3	1ba46970-70ed-558a-b60a-fb8a69d4880e	eligible	source_verified	true	3	4	217	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	04309ce20db9d01bc8f6bfc97fb1d8da341a622b855a2c403f70977c22dda788
791	1272	659c66b3-e249-50db-98f9-ba85df61d4f0	c50efda6-8f37-524c-972b-1888e3c07d57	eligible	source_verified	true	3	4	215	1	source_viewer_candidate	86665ecc5119deb7ae812739e8af3a20ff4dd498311e00a487a84b95c393e8c4	6	4652f7ca0b3875dcbb8978ca786cd3793184bea959af1e1ed88c7b49aacc935e
792	15681	32025d62-efad-5bba-bcf5-5848fd205a33	75c12367-d7c4-57e7-ba07-444240469d18	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	19042c75131e9148fe9539dba249080a45c57f272244125f105bba030b20f633
793	13072	500af540-be59-57af-8921-cc81fb8a38b5	dadda9e0-7959-5ac9-9cdd-9c70e38b8a59	eligible	source_verified	true	3	4	222	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	09393c089e7446ecae0bdc39b5b5d2d5c7b7ef2b2f4755bdae8062c58325264d
794	6440	a92a47ad-efc3-54a0-ac20-1f4b17079809	ee51adbf-533b-536f-a4a9-12c720331ded	eligible	source_verified	true	3	4	222	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	041225ec453c4dc42caed654129a02794b0d300ae7c29d0315cc74878cd3c675
795	2380	173f6d69-9f57-502f-b503-2fd2b3abf13e	eb83130f-7e37-526c-a626-25ad9e023120	eligible	source_verified	true	3	4	226	3	open_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	6132def9faa777bbe0b05617e6b17213abc550971330347250a879a8db355a84
796	2723	7b3e392f-50c9-547c-b7a0-8bf05938b0f6	f92603df-7ed4-5e38-930c-55e5be0b9a9a	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	0b77f7f1f1f97f18d257374f4af29c9ccaaf0faef47d0f95ab38186ee6c0c719
797	9	11f43774-5f48-5d87-a81a-2060bfece475	a9056f9e-e215-5fb5-8cb9-8c81330d2536	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	8159fd9dc8fee879cf050da994ca432564fa0870c4e5fa4b756325c9051f4055	1	bd2536866af045b4b5e6ea22e89f8179eb701f817c7748213141dddf1ef551f6
798	2304	be21640b-b2a4-5d48-8724-6e543fb07b18	b26716f0-632c-511e-b1db-10386284c318	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	1ae016f70f40691fc1e936841145fb90b0ad87ffb9760129543b16b26fee8b0c
799	13593	82ab2c0f-dcbf-545d-a091-ca3750a56866	d34e1ff6-b9ec-5742-a2dc-d83ade61df42	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	0666dd918e44a302e11a1bec396efd810db87efaa06204047b0adc17d6c3fae2
800	6587	392648ce-3240-575c-bad4-f339d981cafd	2e58c68f-af73-5706-a364-74cec200ad0a	eligible	source_verified	true	3	4	225	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	01d509dbb6e89ae6f6a7899005dce67296f6ce8f4cfa094132f03ac4e9c59871
801	4156	28763962-bcc8-5333-8ea9-ddc6ca3eb3b8	3e7ed292-85b0-58a4-8927-b617b864b216	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	06bcd1c7fc4db024c23d29d2842dd342898e3ad77c7c6f69f6dc444dc7117f53
802	7998	6fc7d4a5-510f-57ef-80fc-5e3f4d8bdf07	97dd371b-f369-5bf2-b300-2bb138190587	eligible	source_verified	true	3	4	228	3	source_viewer_candidate	a1a791cb7cd269685c534e2cf479e1865a585772b0b5126ee4abf4dc87dfd72b	7	1f76f381f3afcae8e41d988ffe3a40636fbf98418ed5918fa85399c96df18c72
803	5320	0cfbba61-1e4c-50fd-8d5a-8f6d725e44c5	12737444-1efc-5ce0-b094-00ae78718625	eligible	source_verified	true	4	4	232	4	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	fae727f7656d01f46bbcfc514f01733d45e1c9b8975ed1a2a3404f039019935a
804	15675	985cebdb-41df-54fe-ae15-ec8b096e70d0	82d94822-9566-5d10-97e6-a1b2e9a8e51a	eligible	source_verified	true	3	4	233	4	source_viewer_candidate	5489a6970e7df484aa394c3b34d0f69fc5f4c7c88e570bc1eb2df907346da70d	1	3394ce81535bc37264b81ae14f484525763d7f2e82cc003192f3d80a0d800cb8
805	2149	f8d62cfd-a034-5036-9eac-4dc8af3598ca	534268dc-cf36-5da6-8bac-3d4bb56eccba	eligible	source_verified	true	3	4	230	4	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	799be18b2811b73bdcd38a12d34cbdaefb261b7bcdadfcfc026fadea00421f5d
806	3295	bbd7f7df-dc09-5dc5-af65-01da65885294	f4ac02b0-2360-535c-ac9b-2b20ee55662e	eligible	source_verified	true	3	4	229	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	06c8f96b00c2b07305faa24353680c5705341f54a27b7ae82e49097c0c433d7e
807	1056	aac4b3a9-1476-53ef-8294-742970e7b976	14af46e8-8929-5d76-8d07-8aebac992359	eligible	source_verified	true	3	4	236	4	thumbnail_candidate	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	98c251234c1682d7dd3d63c641374b83c7b42760ea01779bc338684e9a98c67f
808	2242	74679928-187b-53ff-9aaa-410bdc53ee23	22d6d482-571b-54b3-a2b5-479eba07e498	held	metadata_supported	false	3	4	231	4	rights_review_required	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	3b6d07bd19aa481514b35fbc1e64a1097ff997ff70f0f2aef0a9a87aca5d4bba
809	1642	a3706a6f-5b66-5708-98ab-f6aaf8bff9d3	7f3ff6a5-347e-592b-82f9-3c95c825d254	held	metadata_supported	false	3	4	232	4	rights_review_required	e712d1697775f728053fd9234295603b3c0993ad13a391b40ce55e87db1f141d	2	d41350972ecad5a5a73b931b776e6d2b6a7c49d6b61a4a7652f44ea7395deebe
810	4558	b65664c0-ee4c-5337-9187-b0a104147162	0cbf5786-e3f3-5022-b867-d1d084483214	held	metadata_supported	true	3	4	226	3	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	10926291d2e799f4d12979e1f353898596df901f15c5256ec9cbd2f003e5b074
811	1812	86cc4a67-6095-5083-9a59-33a6dad3482a	254e4679-7f82-5593-9561-a65e79dfc54a	held	metadata_supported	true	3	4	226	3	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	72065aeb9b8ce8f61c334158333b4acdf51f1a225df86e9dc3132c8fc17c27cd
812	11176	c181caac-a0e5-5b0d-94bc-6ec714aa695d	012747b9-b4a5-5c6e-a612-5a3f5779d51d	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	f5281f1e38e33476d97862fba7b62ec146da28257fc88e62e86de6379f65cebf	0	1d14b625098c486ddac57f73e3045eb2f1e1310c48f9a262099e3dd73e080606
813	15844	4154679c-d37e-5a19-9893-861d599e279d	ca53b0d5-7594-54c0-ba46-5bd116756680	held	metadata_supported	true	3	4	225	3	source_viewer_candidate	afb9f5afa500f5cb97a845d53ed8adf94fda2e02a1a4aa6c9aad16cbc56c5f77	1	258d0616280ab4de2cd4ba6995263e02f7eda065a15e8f448007383b39ab9d71
814	8680	e48182da-57c7-5707-b3ca-2598b2351b55	2cad250c-040a-5bd5-bcf2-a5e9db3aa369	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	be5a5dc7f3392fceb41c8b90c27867606fbf993f112959e82f03f33587630f2e	2	cf88813887b744dc5d07a8595c370da7f720dce0c3e1a2a5a2cf08a284770d03
815	15031	d80566ca-cab6-5357-9085-360176a95ea0	3ffb03bc-160d-531e-89ac-d638494d8cd4	held	metadata_supported	true	3	4	226	3	source_viewer_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	358a94ac013212cb01696a2f2f7a97b3e90de0ecae4409873eeadd138815207a
816	2681	f793e5fb-2aea-5d01-9c9a-62d170d71ff6	a389dd97-75b9-59f5-829b-c373daa231d4	held	metadata_supported	true	3	4	236	4	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	071a845b715940bbf2fdf010d16f316ca7fd7a2bf06719b24d91e2a2d8d851c6
817	14032	cc423332-e3b1-5872-8e3a-b23ecc7ed9e8	3ef73691-1fe8-5a60-addf-2ed57f529c95	held	metadata_supported	true	3	4	249	4	open_candidate	8f69fe4c56c25125323627fd7ad9492cf3ce85abab6cc6aee1fc429b9126bb48	1	aef4119912259021aaaa61ae5ae2c7a9ec9aadb3c20dacedb06dda69614bca3f
818	15157	1a1ca88e-7e1b-572b-b955-4049b50f8f8c	6c05a755-ca8c-53f9-afcd-436643eb25a0	held	metadata_supported	true	3	4	249	4	open_candidate	31ea7ba99df31a90ceb3870ffcc4a5378f7fe88603693629fda27f6736060a06	2	434a1fd448c873e7407c1022506978a54a724196bd331cff7cc2d69c6dd6a909
819	3048	5926cdbf-af23-5e81-a9de-4b8c20c9816d	1749ad9f-8794-5c75-b7e7-600559664128	held	metadata_supported	true	3	4	249	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	042da68d12f92052a25f7e97b071e2cf73e5946c66f55cbebfca29158eaaf190
820	15142	8310e888-de9e-5d5f-b8c1-4d9a737e7e1f	935ce6a5-6efa-50f1-af7a-f1d0d12b0268	held	metadata_supported	true	3	4	249	4	open_candidate	4c94a0e3d66996169b12ff2aa671da357ecc9f331867c5ff04e2acd91f2c082b	4	1605af82c48311752d7b1a4c1b19076abc4dbddcf067fc4b8ffa6f1b70f48183
821	799	2a8a0c20-a02c-5f40-8290-f7355ab14e0d	3f31a1ee-7086-5d1e-8356-c6a9c95eec9b	held	metadata_supported	true	3	4	238	4	open_candidate	fc6579c8960bb74c453c193f0bd3797c6b18563bb804549bf3465c5043624a9d	5	19f00ea5f67171ee3c9f07dde9c356f55752eb930d6b8b1f41d173e23bc06483
822	12196	b1d6f766-fece-5f5e-a2d9-37d71d5c1afe	b08ab1d4-2ebd-5355-a584-1a2f6b9aa685	held	metadata_supported	true	3	4	230	4	open_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	23a2f7c42b712584721092818742087798f4a6a622ff3b7e5ea2dc9d6783c65c
823	14271	0437c8bc-7c61-50d2-ad5b-de9a6530b88a	4d65c013-4e88-5827-9bb7-50ca17bf1bfb	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	0130fdf84e53d909093f92d8c6427f1100b88bd00ea091d36682c73e7440b156
824	5615	bea4031c-056f-5a9f-85c8-cf6c7948e234	65742974-e628-59f0-ba66-4e9dc57965b3	held	metadata_supported	true	3	4	242	4	source_viewer_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	312be4c696d5e7b40e0c8a26d8810df43a6d549d7df00e782ed0c8fbe3a29a80
825	4130	dd8266d9-5026-51f2-afd1-bb95763f1a2b	c117640a-31f0-5296-9272-a7d0644f0d03	held	metadata_supported	true	3	4	242	4	source_viewer_candidate	b1f1b3f5a7ab62246f5507b11f9703efae2b7bd57d6d9a5e2e332f275db798b3	1	75ae3ff36992dde59a7570865e805022117dd5c3a6473069b5218384a1d0b3f9
826	12110	9be8de0b-0e48-5b36-8601-cc630667cc37	62dec0c2-fd4f-5129-9618-71cbf6a5071f	held	metadata_supported	true	4	4	234	4	source_viewer_candidate	497adecf79849ad2e546759b47539c9c2fd2e339242dadbbc6e5618044646b39	2	2b4fe85e221ec4f323f44fce5f15dff59c69be1f87a45fb126397e06c8ffc22d
827	3239	8f8f99a4-448c-5029-a681-81d71ce76076	b619da49-9342-52a2-be2f-f382e362d8d5	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	10f50e98203c4bae4009987d0a9c7bda038c9ace8ba0d985702ecf450c9f21ae	5	0df378ae834a513adf51abb3851f6c2c2a53ffcd44b75af1ba3b81d2820edcb7
828	13917	23ba9dc1-7481-54c2-b0d8-1d1395d666a9	9799a9c8-9c38-546d-a72e-701514f6bf1f	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	b5d6db725c1b8d72087639beb24c1beb8979f14b9c63ff71b406488e2566eaa7	6	93c90d1649eb35b5ac7de1bc933c7727e52dfdd3227413e45fa56d263cc2da0f
829	11177	a6e1eb4b-72c4-549e-ad99-00a4a08b1d60	bf0229e6-efff-5cc1-b3a7-22ca6e5360b0	held	metadata_supported	true	3	4	230	4	source_viewer_candidate	84cf5cc09554c708787c465df238da4163a0805594a9be425cfa1ad3a24e2781	7	1952128aee02f8a3dcd7036ba581be50aa6fdd3e9d0870fa69ce8a392e33354d
830	11809	85358e07-4c7d-52a6-9273-43d5f6a20e35	16cf823b-6f9b-5740-ad1a-cae828f027bf	held	missing	true	3	4	215	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	0458b2aaf2bd36fb77ff9f92f1d9aa602044ff7772f05c92ef8914b9435ff383
831	1565	88f35edf-f623-594a-be64-cb86ecd35d37	7e78cb57-b85c-5462-a958-ed1691f2abef	held	missing	true	3	4	215	1	open_candidate	3ad1dd9bea5bfcf3da649374ce8f188cd13d3ed29fbe9bf42161710bb58461f0	1	367c8e5dedcd52c85337ce69ba4af0eeac34004cfa9b3464e291a63ff8ec43e2
832	1151	a180f033-48e8-5670-9354-82ffc6faa86d	1436554c-3560-5055-990b-806a15997bb1	held	missing	true	3	4	217	1	open_candidate	bb22cd608dcfa3f86566cc3c0240d0c459674e33870d2a95b0c3759db7b7393f	2	ae31b86c6896fef1277d55aebbc38bb40d71dd32312315e90f98fffc7fc7845c
833	7733	b22cb41f-6da0-5511-9feb-6af6aa689b01	789e4cc3-8790-5b8a-a238-7ece151f51a2	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	07b32eb5cefdf99c8b96c92d99ce191694cd28d91525f2d7036fa896e732664e
834	7456	d7b0a628-4443-5291-94a9-17928d9f6644	cda14764-e097-5707-a345-ca5075e3a6ab	held	missing	true	3	4	215	1	open_candidate	435c3ecb9e6a4faebfee90bcdc4407ee810fb3a2199a2b4594efa8ef1a6b83e1	4	413d134ea4175ce993167a20d3f891d015627903058f243bf5e042aa1499e320
835	2562	43e0e56c-30f0-522d-be51-5949f6209478	67bed659-a76b-5c57-a381-0872e7cdf9fd	held	missing	true	3	4	215	1	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	1554636031f9e4096930d0859c1598e953da388b4d802eb8b37f9e6ce1739601
836	3428	6eb4f162-d429-5533-a42b-6ed6bfda2144	cd190ea5-25fe-5226-b7c3-620ac400b6f9	held	missing	true	3	4	217	1	open_candidate	8b36b513bff3a10f9130271ece4ec065694a5930bc77d1ea97a4e7c682b1d49c	6	373b1db44b9b792c5a17897085c8d5127a150fd7b52fd833b7f606841a17e7df
837	14972	69b4caac-6465-531c-811f-9ef5a74ecb8b	e42e564a-37a2-5941-ad03-075d9cba756e	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	06c559c4c66034242b19328229cde78d9eb3836715a2b4fbcb456425e1aca521
838	3118	1e18ebef-9248-5548-8bdf-4aad9c1d3ce3	7587e994-7133-5ea7-aeb8-5e63c1add4e6	held	missing	true	3	4	219	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	0a609f44c6bbc11ddc280de1db76096d1434edb486165c0e0397f80cfb4eff19
839	13036	4d5d5f47-38b0-5a94-9be5-9e771d4bfc87	f1d375d9-0ac6-5b34-b43f-a6d49b784d60	held	missing	true	3	4	218	2	open_candidate	88b10ffdcd212b802f52339f4f7669d32437aa3883999600c7193f36a8ced50a	1	2d7ce066f56e7b5ade177a3b20d6bf637841b9206ff36d5ba3031f426975eda7
840	12439	2ce86d69-9683-5e22-89f2-2495d2b30f77	065d76fc-578a-5bb0-9014-0772c910216a	held	missing	true	3	4	218	2	open_candidate	438ac127277553d6a35253f4f4f3649a9bba492b5afabbfacf13998dd15879d7	2	bbfa152f138cb38ddd73502e2b97ad72e6f2ab627a14c1c5ac2e044902bc26a8
841	1901	e74d59cd-9e16-5076-99da-75585d417e21	54911e45-64d0-5a3a-b128-7a7bc40a2513	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	00ff958e3639a2aa4960a718408f61fb35b56a257727dbd264f99ef4803d13fb
842	3475	808992a5-45ba-5941-8a81-dc8d60ca7dfa	f42a1654-72ec-53c6-89d5-e24165ab4129	held	missing	true	3	4	223	2	open_candidate	1afcf0e397c03d653d4d448c63baa2b62b93f2b975b467d3d12d7d2ebad69458	4	2a609a6f0423ea5ac0adba4a2c4e3c292f4065e7254bafe078d0130a8ec5990c
843	3423	e6e2f047-af38-5290-9983-811a01531c5c	43023b40-d006-50c3-a92e-a0690d5a5319	held	missing	true	3	4	220	2	open_candidate	cd0de910e9f8a151b3e4220d3d897d131020baf6fc9b890942886ab1879430bf	5	09fb6fab19a0267dca6e45e7adeb2fd0c3a83b4b113c59a3b93d2f417fd557a6
