selection_rank	source_ordinal	archive_object_id	source_record_id	research_disposition	tier_class	visual_present	folder_count	folder_quantile	literal_count	literal_quantile	rights_state	source_sha256	source_bucket	selection_priority_sha256
7450	9014	343107dc-d25d-5d4d-b3f2-b54467c9ed8a	c6af5beb-6db4-5595-838d-bbd89d5ee8c8	eligible	source_verified	true	3	4	231	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	93a329865e1b7a79c90769aa1c92139de5ac0e7ca07789e3a6c609cdad7a1e39
7451	661	89469853-d11f-5f86-abb7-05a8b2fef2d0	957aeae3-df5d-58f4-a0eb-0b2439e4cce8	held	metadata_supported	true	3	4	230	4	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	9abd1c62ee0b9691d3a903d510e91ef14e428e4c3b650854864887de0f2f0072
7452	127	1eab06e5-4f57-5dbb-a0af-039024a3a997	ed03e50d-4a14-5add-ab30-300294ee0ab4	held	metadata_supported	true	3	4	249	4	open_candidate	123bc7e257fdf11877370f5b1d1c1ab70e7d60bf4be176f8ed74a1febe44a2b0	3	81f2f4c38b23fe7debf4f2a1fd6d20d1677ba2779ad0cdee810628140afa4edf
7453	15562	9ad8d0bc-c399-5bae-98d8-410dfaf2f09c	4addda0f-59af-5d8c-9794-cd4a8ccd5d32	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	36d68163a01df3f72d17c9babf1c8f50112f14d8765e0e1c663dbece89bf60d9
7454	8169	a07d36b1-7ef3-5dc5-9108-dae0a3681f4e	d952685e-1c45-5945-93c2-dfa327556b72	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	91cf64729a557f464150118d2908b7f95c24b7de2b17cfb60b766cb340b75f12
7455	408	64bb269f-18b9-5c70-871c-e364a0c82698	156bdcee-54d1-59a3-afe0-e2b2ed1d8d85	held	missing	true	3	4	216	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	dc808f493a00dd3fe1301666bfde3dabf1a6f839ec5ee0c2a4c749540e7a07be
7456	15104	fd0b1066-9721-53c2-9e74-e8b2a42c9fe6	4a07d04e-85ec-5610-bfa0-b01eb999ef07	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	76877835d5cb6a3f0bd08600a006796d9d8e55a1c0a886dbb6825ea8d1d38c95
7457	2993	1699dec6-436b-5349-aa92-d739b47f020b	632b4367-5c12-5570-b162-e45132717acc	held	missing	true	3	4	219	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	ea4287d66ba470a2e65d967af200177f4543ca36d273ea33d0dbd558efe9d0db
7458	2106	250d0854-aab6-5ba5-a4e8-109e6756248e	23967c9b-1876-5f12-9af2-fe175572270d	held	missing	true	3	4	221	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	22fe41b52910f6d8707bd395d4f59ce10faac114e52d171de4029b4f20c3bcd6
7459	3349	69689b7b-2496-5068-97a3-7a9a6d4ca429	e3d4e988-8ae9-5c36-9216-38844dc6ab97	held	missing	true	3	4	219	2	open_candidate	28b5aa7b3434bf4b05d460b753fda57948a937094213d70201a5a1f904228877	5	bbac20d260d5cc5cecf6ba8af8539b9df4c5c9af3851c3b2c41f9b750f3e4d4e
7460	14984	00b584aa-cce1-5b33-aedd-5c72a96ea389	35c8bcca-51f9-52e4-88e3-ac7e1d39ff6b	held	missing	true	3	4	218	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	dbc8fd8e0733a5e1b96fbf67f7a2294c10296667d421ab678be7fab359f4be85
7461	3056	89e7af1f-6cca-569a-8214-e1c3996ca28e	69ea0bcd-6129-53e9-b7d3-89b300d11861	held	missing	true	3	4	227	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	914ec3c27c3db48fc8efdebc266de31a10b96449db136c911eb284890df066b4
7462	5560	c4cb3416-830b-5b33-9c81-c45791426fce	8fccb2d1-603b-57e4-b974-bf873a67a0a2	held	missing	true	3	4	229	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	f266b0fccbb4ae32d3ad257e2e3232e2354351115dac4fb6c390039f9e31fee8
7463	13689	50f0363d-cfb5-5c0a-a137-65bc025e7f46	7a78542a-ef1f-54cf-bb71-f31bc7899284	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	dfa8bafe271c54abc6436de32bc1cfe7d0ffa366fd9e6661fb49cffb92d5e79e
7464	5851	b8b4b65f-8aba-5a69-97f5-41a43832645c	86cfadd0-13f3-5314-a7bf-20f46dee57ab	eligible	source_verified	true	3	4	210	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	1b509460ae5b15c668fdd68a8c88299ef8a8dea9ac031c873cca8dc4e21ed005
7465	2056	b8d6eb5e-87b3-5187-ae99-05902fda2736	719dca2c-7d1f-593f-8196-31dc4343b514	eligible	source_verified	true	3	4	216	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	653983993d96c09bcd624e0ddabeff6581ad00d288dc8954b361ce03d587d9c0
7466	9545	7c86f732-1aac-5a1e-a192-2ca9271863bf	e68b0394-544e-5646-b885-576b538aeb45	eligible	source_verified	true	4	4	219	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	9c47f0bbb5f7c5f9478098f247db7d7c9a27819a028b8394d4a5f11e8cc5e323
7467	8632	978da479-7af5-5345-8de3-e1c6006c7420	40388728-5cb1-5b2b-9cf6-cbc776e86476	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	50f318da25b0cb1d8ca65c56c36245422a3fdf01596cb072d0e22daad0e26ea7
7468	2442	87dbbe16-ea33-514a-8945-485941c16ef2	d0b961c4-63a1-561a-9624-17e19900c1ea	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	e73ada7709a1cd74aacb6b985514ac8a3c93ba24ae7d91f62cf3bd53c51e9049
7469	11701	9dced0e4-0a8c-5983-a16b-8ad30545765c	a690ab49-3502-584e-8f02-65df07cf87e3	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	86f67fd7f0f012dcc56c5ab5d3eadc19fd1e1864606a349dc9244e934bd101d9
7470	8487	40d3e358-f0d2-509a-96c4-0f2014ca63d3	64f37e29-544b-5036-a85b-a146631216d5	eligible	source_verified	true	3	4	227	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	32504f4cd89695b06aaf816754e82a9c0669feb692dd3e9028efbc4d24bb99a1
7471	13163	166ce07b-7b9a-5511-9747-ae99558dcb07	020e4b1b-17a6-503f-b36a-65a1658498b2	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	7363dbf02bdc639d6af2ad4027413e65b9d3c9128327d64b0c98bf79dbeb2e9b
7472	8777	04500707-9330-505c-a478-2b610aef1f4e	51bfbf44-95df-595c-b326-6f843fdf113b	eligible	source_verified	true	4	4	230	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	94d6aadd364fedbd66d9f1d50b54f6a4f11fa6d13cc72cdce88cc67ba005d8fa
7473	2752	f51f43de-ad57-5b41-935a-92da684d5195	f0087dd1-32cf-5295-95b3-5c751262235d	held	metadata_supported	true	3	4	230	4	open_candidate	3280c3edab3ed2fc72aa2092c98de2c145777e08d0bc8c544b619332e48c7877	0	9b6f5b4de99212171d4e4004e24615004fe307766f2f46d588454840d1b845eb
7474	8172	552d5138-5674-574d-8270-d7b59987699d	f731ad21-2361-555c-8546-b53248e92195	held	metadata_supported	true	3	4	249	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	828b9f509e0d7843134070397f6fb3c4d5f4857ad039f60aec1e29cb8d9dc8dd
7475	14756	7a5eb9a5-10fb-5490-a0d2-90f00f0e1198	1a539195-75c6-5e10-8cae-e050a379d420	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	36eed664ae618aa42386c972da8f2cebf0d4935a5112404daca8549180e20c1c
7476	6142	cc5c6e7c-5a1b-5f2c-8d73-1541ded98743	04c0d3e7-bfd3-5ed0-bdf1-ce40f1f602c9	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	94587a9bd851cbfae4f2147a7571e9fe5f9b109240edd7ee6678fde53090d093
7477	7749	42c36a76-a2c8-55fd-947f-23263327406e	a41d43f5-b9cf-509b-99df-4e6be2fc1422	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	dd7c97bdb198ca58263a85d6e918d0e595e289e0d1e47af0b91d7e70872d0dbe
7478	15904	cf044393-9d25-50e3-b741-2cccdbe14a51	81903b9f-2a96-5918-9bec-91843b255675	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	76e457d0595dc6c884b6e033d27b52fb634e870e69daaa90fd0acf1a8c2140f5
7479	8431	5a37b066-5037-591f-b31d-77c497b7fc47	deb8d542-ba6a-5592-a695-f5cdab76d8b4	held	missing	true	3	4	219	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	eaa7f03f98ec317422de9441db9f66d025421ae5ab6da7ba9d4fae0b4c3f13a4
7480	5230	b8fef48b-06fb-5a54-a2c4-a28b81613a15	1050d414-c98c-5031-82ca-b4c2c7fa779a	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	23673e830dd4613455cefb7044350f56e678831ed46b8f55b06ac230637725b1
7481	11976	3ee6532d-369a-5826-a486-2ea980d4403d	9762015a-7721-5e76-a7f6-a7ed1947e99b	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	bc165f9a296dd71a42bf49476a951f29174912083943a5072934c040bc80718b
7482	2522	8710a4c9-79b5-5fc7-bbb2-514a7844b646	e123a197-0016-500e-9aa4-8dba019fcf57	held	missing	true	3	4	219	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	dea62e002dcc56fa9b71b359e888e5c41517e905bb524666c01a507671a442b5
7483	13344	b351d51d-8fdd-5df7-ac63-b5af54c2b3ab	88dafc0d-b0cb-5acd-b8d0-e9a153202bd7	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	92352400e4ebb136b1368e13470c5f376e8efa1c29f47086f3e19344c4f20671
7484	702	394f1c05-6655-5967-84b7-69da4bf7d132	0ee04ffd-17d7-5678-a908-d1b07c21db4f	held	missing	true	3	4	232	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	f2a00d55d02d49a4cb31ef200a0eb221b7a5090698b527e589d9c4949e0f569e
7485	12385	d0867df9-9ecc-5f18-825e-7afacf350a99	aba983d5-6d17-5d21-99ee-60a373d96578	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	e04e8b085505bc0a2b457db773e1a2290e21996cfb557fd60fb84e52f701be60
7486	11061	0e3ac5ca-9a77-5f66-a6a5-544ec511bacb	72e96b0e-a91e-54dc-bb66-0478376f768f	eligible	source_verified	true	3	4	210	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	1b647ccd26abb5425e07256ad32b76f7504dbfbbf5ae005ff4239b279261d167
7487	11146	b300d43c-2e05-5e2d-b844-1f3836f473ec	b1fc65df-4daa-510b-a918-f9cd6dbb108b	eligible	source_verified	true	3	4	217	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	654f4e92ea6dabb23499c4787c11f7af8e991364fb30d2abe3b0fdcb3b946532
7488	10789	d5c97fd7-1b4f-5616-b4a8-112833e9658c	bb48fc70-8e32-5119-bde3-ec801d06dcba	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	9c9414c6d1ef2d8884f7b07599017e8eaf3b4015dfb85a2c64a149909000d70b
7489	7595	d7d5a5c7-ab45-5be4-b4c4-1f8e1a7f5fc5	3c16d3aa-7e37-52cc-a08c-88b060a55ced	eligible	source_verified	true	3	4	223	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	513f4499a3afddc55269c596c32c07d1b33b4dc165d21045522870f26e0d26ff
7490	4496	215eb615-34e8-5249-924b-a05b0f21f340	34e49e7e-fa76-5a00-9909-03304bd7df41	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	e7616b8580dd0a89dcf7f636dfeb0b55a918df2d6b9f1a0de045dbbe74544788
7491	13301	e82162fb-5085-5c31-9cde-f61ad0c43b43	43ee46f1-dfa4-5486-b31e-114413e6a8bc	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	87863728af4d965439388bac56a7e183f72a7346ea0d2f3e5aa7ce1c008d687d
7492	6744	47185463-92f4-5710-a61b-a391d4127da1	76ea10da-fa60-529f-97ac-cba38db7a17c	eligible	source_verified	true	3	4	224	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	325eda85ee429c1ff6bcc6419e730c54c056a1b79aa8be2ba10b24c0324dac59
7493	9642	f0eac207-054a-5281-9ff1-90cf457e316a	b6a002ba-017a-5878-8971-43f992b9b4a2	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	739bd8d2923f6f56e955a6c2a3500bc118c868d499633daa6224f22e219b0dcd
7494	6386	1fe08e14-fdb3-5e29-888f-b316448c258f	23c32684-b3d8-525d-bdbf-ffea230160dd	eligible	source_verified	true	4	4	233	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	9519a29e2803d50f8d553fdd316a4ef38959ebefb1c4dd942871ed8bc2912c65
7495	5469	5dd1df40-d4da-5d00-98f5-a3d9236049ec	891a54f8-b221-5bad-8c5e-bc1a0a153ac1	held	metadata_supported	true	3	4	247	4	open_candidate	f7a0c7e86d60988e82892f782bab4500c2a2a55843bf72a7113884401dcc23d0	0	9c0bc626f297edb88f0e3eeb2af9d7b9d91c7498aa60599d5e0b8b6ae36b4e92
7496	1246	2c6ed1c7-cd8f-5246-a7d0-73c8b07d2903	4a9a62ea-dc10-5ed5-a955-07cf7bd8439a	held	metadata_supported	true	3	4	247	4	open_candidate	8cd3b1ae1bd5a8dcfde7f350b9d071a588bd7c51f26cbe6b81e75414ba8dc0b1	3	82b3622d5a33cb02819d11b1e76319cd08bf65a3500445576e02c89634c9b849
7497	12988	299f69a9-47b2-57e8-a256-64470d6a97b6	f3f48d7d-4158-5611-b229-6eb397a4557e	held	metadata_supported	true	3	4	247	4	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	377936cd95373e49d23d605654fc20c42c39c29a1e3151f4d0445dac90e30638
7498	2644	55c89e05-e7d8-58a3-ba9b-f5a263ff914f	2fdc8b9a-7936-55f6-9639-d905e016a207	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	946422aca518426305c63f25edf1781e54e3ef70c98b5021aa6cc8176c4d0686
7499	1133	9412fb61-4fb0-53ad-97a1-c427327924b7	00a6ae16-fec3-51a0-a4f0-d435f1fe06e3	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	dd8dbf22639743abd2007ff3320fd91d1b142d3de93381ee9e97ab25d47f783e
7500	15423	82cb36f2-dfe0-510c-8932-99cf38f6b01a	9e22c124-b758-580a-a650-601293288c02	held	missing	true	3	4	215	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	76fb688e4bbdb2e41ed21721aeff8ea5b088eaf0846a6471c49da92376adc6d3
7501	3527	024d035f-13b1-5028-a6ef-d071be4c7dae	aea24a28-ee38-5066-b424-90e25fe3d988	held	missing	true	3	4	218	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	eb3f7cf5ee058138387e1126c1b398105255aeecee28959dc77487058c270c0a
7502	3215	2fefc222-9409-5aea-8308-4d9436e56b07	652e9d97-7577-54d2-8fbe-1acad6fafcae	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	23853f0741ce25b1ca5293a39bad3f6099f520b040438fec6c496b34723037c9
7503	12252	83ecb9de-271d-51ed-b5c4-86f35a62c61b	7f8962bb-9b4b-5e74-8aad-533292d93ec0	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	bc317e79276820dc84697a10110b9b43b91d0260175d4da7243bae469d2a9d9b
7504	4409	1cd1fb7f-46e1-5110-b405-4663c1fbe9ce	099bccdb-6329-5cc0-b533-8d6538596bb3	held	missing	true	3	4	223	2	open_candidate	acc7bbc676af96d01007b08f804bd8b61a519fdddd2b6b514e40befef78da19a	7	df91f01aedbeea890dafd7dfce306e263d5bb0157658e6b6fe36b609be85cc27
7505	5470	144c1879-d7ea-55c9-8f33-70bd209e9e03	e04d7f6a-21e6-5ab2-97b4-512e5d0b515f	held	missing	true	3	4	224	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	924feedea51ef624c3c4419c6564d5670f528662b2d1c7e6a16799d2501db479
7506	14652	cc6d5f93-68da-55ab-98a7-c4694034ed31	2d6b02ab-af06-5dfe-b7d9-4e88ddbb9581	held	missing	true	3	4	229	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	f2a3b441eaed2d192aa1325c621a97f32c88247f8cd55fa18571aaebf7c4d523
7507	14427	dc689349-1649-57d3-9f2f-ac1edb1accc1	f3d73f4e-ef7d-5672-b5ee-d38c162ac5a7	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	e1ff0eec8d9662aaafbc414ca404282eab1894ad15ddc45394a2426b8fa10c3f
7508	11065	91fe4c95-dc46-5bbb-9540-eafd86f40b6f	18ef3b75-f268-51b4-a7c7-32c25dedf43d	eligible	source_verified	true	3	4	211	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	1b674a9890e1082a00c4c7d6faed3c2c09ac7b746e0c2ecd0ef229acf137d745
7509	11296	dd4ae1a7-963d-58c0-97f9-e9ee34c6dcde	dbe6edee-6054-5ab3-83ef-24a2bb1b53f1	eligible	source_verified	true	3	4	215	1	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	65e32f24af4ce7e326d04574b3fddf07734e71833fcd60668d80d7d0bd413c1a
7510	13433	2120b5ac-2700-5020-b6b5-5d192cd3bef5	478729a8-79a4-564d-a4a5-c385b81121f8	eligible	source_verified	true	3	4	220	2	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	9c9a27064f163c98c7c73b6832f1e85eef0d4611ff15357b082a446f8734cc0f
7511	2612	ba7366c4-5a9d-575c-b01d-02dccaeb4fb8	ede646b3-830f-5a55-97b3-37f40f85531c	eligible	source_verified	true	3	4	222	2	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	517d2ed45b2da4f5dbe6b871836faf37bf52dab7255f97b173b6602c37612ff2
7512	2287	3b484886-323e-5632-b7a2-c5ba0ffeebef	d4606f40-40ae-532f-bf8e-ed020d1ce62b	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	e7fb9f6c2bfb47cf3a8411153f90d204e241758ebf04e351a1268aebd72d359d
7513	13708	329126c1-628f-50a5-b98b-c8d84d4ac1f1	a812d284-1a9d-5231-9727-0b80be92dba5	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	769462c4f46dd6ed56e8680c5358c9ed627ef1589500c8b818a57c71e1e3e68c	4	883059c5f59768dc6a970b6a299d678fd4c594c1bd618218e2325b46987af7ff
7514	2608	e1d462d8-dd9a-5ad8-bfff-5ce198ffef5c	76916774-0f9f-5f79-a7d1-6ff1eaff3b82	eligible	source_verified	true	3	4	227	3	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	32b4fd09b358adb3c5006df75d95309fd8e66ae8c3a202370718340d1803dd7e
7515	4326	b4e2519c-3741-5e69-88ee-2732fb5d24d6	3fd5fc20-8f98-59e1-ae95-95df503bd63d	eligible	source_verified	true	3	4	226	3	source_viewer_candidate	a8e60ead06dd30adb0e988b8d5809afe5c86d183e94227a497d00914e7030e8a	6	74a88d491e478a032d1a4e9505344cb27c35e3bc5f2314f92908f654b5b354bd
7516	9129	4384fa24-14db-5dda-90dc-1b8102d67cc4	d643d2ab-3024-52e5-8689-8248eaa6603e	eligible	source_verified	true	3	4	237	4	source_viewer_candidate	884d0bba04f878989279721c4cbc99d2a6cfa510ff2e5466f6f75b4cc6ef287f	5	96bff951b45829bc2c984938d792ee1a98d1307534890a7947e26adbbc065f52
7517	1315	a1949509-c22f-51df-966e-d3d1ca74a313	d77a19a5-7e16-5827-8d4b-147040fd3cc1	held	metadata_supported	true	3	4	230	4	open_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	9c228f780ec8bdce790d8b21ed78ab771bb3e599b70d88e9b7be25454acae5c7
7518	1847	de6f38d6-313f-5b75-a1d4-ffacc4a231b1	d28928b2-7446-57bf-b0dc-c79b092f3aa8	held	metadata_supported	true	3	4	249	4	open_candidate	9f63ca6e9a5a527ff8214a4d05f43373b67377396810d1fb158d396ac2097005	3	83b674a3589c8ba9c8f13be22073e2202da3eae66f19df9ec0a5c3d07ec6dc38
7519	1159	7bec248a-1573-534c-ae9d-293269cdf84f	741cb89a-b73a-597d-b98f-ef2b4e054f90	held	metadata_supported	true	3	4	230	4	open_candidate	23e7e8c277d898f70b4f93c1c55f06264cf510ffe28b79a26415f2187dabc48d	7	37a84bdfdf58c9f1e32d515b93260930ca7cdb1f9d7870689e448fa823dbaccc
7520	1203	9f7981a4-de86-577a-94ea-c2c567873474	9bb30977-95b7-577c-ac71-7db8661697d8	held	missing	true	3	4	216	1	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	94bbbf9a6d9b24198076b5ef7e7d2f6ec1d003cb96f3a71f5a81a17f1dda086d
7521	5820	c22f767e-8d29-5ca6-8a94-18db664b5aa9	52d894f0-33d4-5bb7-a91e-a96a4cc9a70b	held	missing	true	3	4	217	1	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	de0a9cba64e980cbb34b522595fc7605dc958b7728fff932db014e81c79f8d26
7522	755	e40259c6-7b33-56ff-94a0-b3f337c6b217	58a0a439-16da-5c21-9054-bc6d2cda8162	held	missing	true	3	4	216	1	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	77442a88391091c713cec660d393b98f6e04044e4640212723292273a3b814c5
7523	1147	d1423deb-0973-526a-9958-fe9ecc78488b	f3c1b493-f0ee-5a4e-b5f1-82ff69422c83	held	missing	true	3	4	222	2	open_candidate	f498d85db75decf8f507e0eb30c4ee330058dc83b98f9f041da0799cf88ac344	0	ebcb9c41ac1488d41996fd7638e5540b423d7b0765a88171852e2c6b3aeffbf7
7524	1303	066a859a-8e15-5320-97db-13414289fdcf	b904c587-013e-52f8-97ab-965007cab135	held	missing	true	3	4	218	2	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	238d2c4fab6e92969af722f14ec6a3a14eea77524baa721a29251a95368795bc
7525	12255	f5a6a35b-0675-593e-b155-3575ec1d0033	f9def591-4d35-55e7-94a5-d8c40ae282a7	held	missing	true	3	4	218	2	open_candidate	412574b38f00ced0627422089fcc1bcaad110675eda655c5ef07ba177b37589b	5	bce27cb9923f5178ad26c5a8cd2e07c25b34a1a49583128df9de234e6aa25f98
7526	14170	c9b5c77f-29f0-50c1-aca6-f17b2f862f2e	3d0d9687-814e-5379-9617-257001509cff	held	missing	true	3	4	218	2	open_candidate	e67758697408c16f4017f6334674139c7e4a494edb5ac8f9f54a1c69fa2aec05	7	dfa88a1fcf8ed691ba00be99e271bb17c343ea93014a8d586131acc7dc268692
7527	14629	7f795875-547c-59e3-b66f-67981bce1115	4e9ead2b-a481-559e-9a69-8a225be63345	held	missing	true	3	4	228	3	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	92d175478e7aeb1fa91c6df47b9195f7a51b7cb7d74d2a9f31b932a4c3f3792b
7528	4820	6170933a-860c-5eed-8583-eee2966d4ad4	2085fcfd-fd1a-53d3-9c56-ad58eec055eb	held	missing	true	3	4	232	4	open_candidate	ce13526429def2a8da1f86b30897b84df96759926fdf083ce4ec5fd430dff2c5	3	f353921b269f60f115a870c9f906e54b334a7603a38360582b204b10c39a9c36
7529	14051	2dcf255c-58f4-536c-a946-5f7b7c9c694b	bd0d3e96-edf0-5464-9b89-7717016bfb33	eligible	source_verified	true	3	4	213	0	source_viewer_candidate	3a184875d2c874dd4aee0b7438fee6f2555dab63754d5cdf12b52e527f35de9f	0	e3a32d2c6227dcde0e4d382a5f0a9abe5798a3f609090b868656283c673da2ac
7530	527	46b0506c-94be-5706-80fd-49d86119f138	ae616cf4-1e43-581a-a982-4d97f629b763	eligible	source_verified	true	3	4	211	0	source_viewer_candidate	436a336f9d82eff6e82d10cb6535c14ef535149378be9e921ff731e3a3246e0e	2	1b756cc2842f32dd4b1d210d2dd8f41ab2a222ea0ac51680e1338cb23805e5a2
